case,frequency_real,frequency_imag,v(out)_real,v(out)_imag,v(vn)_real,v(vn)_imag,v(sum)_real,v(sum)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(iin)_real,i(iin)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,i(ci)_real,i(ci)_imag
3,36869.45064519533,0.0,-168.4870314965639,4309.475660495977,0.0,0.0,15.9204756878803,0.6547247581042939,0.0,0.0,0.5000066898455859,-0.0001628148595216317,1.0,0.0,-0.001844075071844442,0.04308820935737873,-0.9981710762036755,-0.0427193987987835,0.5000066898455859,-0.0001628148595216317,-1.516719599539913e-05,0.0003688099038704791
3,38311.86849557243,0.0,-154.7664306674855,4147.794209165378,0.0,0.0,15.92264195996566,0.6279997190567883,0.0,0.0,0.5000067336090215,-0.0001708652878278372,1.0,0.0,-0.001706890726274512,0.04147166209446321,-0.9983082105960676,-0.04108837072285144,0.5000067336090215,-0.0001708652878278372,-1.511724498425918e-05,0.0003832907436120672
3,39810.71705534926,0.0,-142.0561624162902,3992.138018658821,0.0,0.0,15.92464748238083,0.60218634946159,0.0,0.0,0.5000067701516393,-0.0001791678014058107,1.0,0.0,-0.001579808098986711,0.0399153583230936,-0.9984352389520468,-0.03951702159460724,0.5000067701516393,-0.0001791678014058107,-1.506297568097955e-05,0.0003983361263000113
3,41368.20402388459,0.0,-130.2820598338417,3842.286940872913,0.0,0.0,15.92650395723798,0.5772480743144115,0.0,0.0,0.5000067996850355,-0.0001877345812886233,1.0,0.0,-0.001462085637910797,0.03841709692798599,-0.998552902503726,-0.03800312814322217,0.5000067996850355,-0.0001877345812886233,-1.500406814059494e-05,0.000413968207515747
3,42986.62347082227,0.0,-119.3753678220278,3698.028391155225,0.0,0.0,15.92822222495386,0.5531494512179052,0.0,0.0,0.500006822380036,-0.0001965782020079132,1.0,0.0,-0.001353035900469816,0.03697475241704007,-0.9986618883464105,-0.03654454185718769,0.500006822380036,-0.0001965782020079132,-1.494017510274044e-05,0.0004302100067029217
3,44668.35921509578,0.0,-109.2723528565968,3559.15714165528,0.0,0.0,15.9298123257653,0.5298561350591626,0.0,0.0,0.5000068383676277,-0.0002057116503806355,1.0,0.0,-0.001252021651823621,0.03558627285520221,-0.9987628333383073,-0.03513918688434566,0.5000068383676277,-0.0002057116503806355,-1.487091994339083e-05,0.0004470854410004055
3,46415.88833612725,0.0,-99.91394022558873,3425.475114083988,0.0,0.0,15.93128355686495,0.5073348424921278,0.0,0.0,0.5000068477396686,-0.0002151483438410651,1.0,0.0,-0.001158452237824537,0.03424967779241496,-0.9988563277253458,-0.0337850579246876,0.5000068477396686,-0.0002151483438410651,-1.479589445396275e-05,0.0004646193603925078
3,48231.7848223925,0.0,-91.24537690440083,3296.791172792798,0.0,0.0,15.93264452544597,0.4855533163745349,0.0,0.0,0.5000068505493607,-0.0002249021493980763,1.0,0.0,-0.001071780214298468,0.03296305619476424,-0.998942918509492,-0.03248021812498379,0.5000068505493607,-0.0002249021493980763,-1.471465643492678e-05,0.0004828375842271355
3,50118.72336272663,0.0,-83.21591833761251,3172.920918956473,0.0,0.0,15.9339031979286,0.4644802902607807,0.0,0.0,0.5000068468115346,-0.0002349874043829914,1.0,0.0,-0.0009914982153554112,0.03172456438666212,-0.9990231125778307,-0.03122279698302723,0.5000068468115346,-0.0002349874043829914,-1.462672708919745e-05,0.0005017669391546
3,52079.48328595401,0.0,-75.77853750245917,3053.686486530478,0.0,0.0,15.93506694562241,0.4440854530716933,0.0,0.0,0.5000068365026844,-0.0002454189365437287,1.0,0.0,-0.0009171360444808159,0.03053242401077406,-0.9990973796086526,-0.03001098826814692,0.5000068365026844,-0.0002454189365437287,-1.453158820045489e-05,0.0005214352985417021
3,54116.95265464572,0.0,-68.88965472907117,2938.916340553708,0.0,0.0,15.9361425870641,0.4243394140225973,0.0,0.0,0.5000068195607938,-0.0002562120857874106,1.0,0.0,-0.0008482579731613528,0.02938492001139686,-0.9991661547697757,-0.02884304796363959,0.5000068195607938,-0.0002562120857874106,-1.442867907967001e-05,0.0005418716234178642
3,56234.13251903423,0.0,-62.50888684819844,2828.445078278559,0.0,0.0,15.93713642725483,0.4052136678692477,0.0,0.0,0.5000067958849463,-0.0002673827262071882,1.0,0.0,-0.0007844602327545327,0.0282803986461069,-0.9992298412233704,-0.02771729223588106,0.5000067958849463,-0.0002673827262071882,-1.431739326143718e-05,0.0005631060050121774
3,58434.14133735106,0.0,-56.59881432806117,2722.113233531947,0.0,0.0,15.93805429400503,0.3866805605503032,0.0,0.0,0.5000067653347031,-0.0002789472897575251,1.0,0.0,-0.0007253686862206621,0.02721726552971396,-0.9992888124506563,-0.02663209543409102,0.5000067653347031,-0.0002789472897575251,-1.419707493128636e-05,0.0005851697089423866
3,60720.21956909812,0.0,-51.12476514822904,2619.767084641642,0.0,0.0,15.93890157158307,0.3687132552640833,0.0,0.0,0.5000067277292546,-0.0002909227894747346,1.0,0.0,-0.0006706366671981211,0.02619398371386378,-0.9993434144089629,-0.02558588812403134,0.5000067277292546,-0.0002909227894747346,-1.406701506263938e-05,0.0006080952211191805
3,63095.73444801856,0.0,-46.05461424008747,2521.258466201249,0.0,0.0,15.93968323184878,0.3512856990118962,0.0,0.0,0.5000066828463368,-0.0003033268444312398,1.0,0.0,-0.0006199429747193625,0.02520907180502237,-0.9993939675328379,-0.02457715515830527,0.5000066828463368,-0.0003033268444312398,-1.392644724043753e-05,0.0006319162954314041
3,65564.18494179708,0.0,-41.35859740059912,2426.444584893605,0.0,0.0,15.94040386304184,0.3343725896556862,0.0,0.0,0.500006630420907,-0.0003161777058409143,1.0,0.0,-0.0005729900126364096,0.02426110212303949,-0.9994407685901074,-0.02360443378538662,0.500006630420907,-0.0003161777058409143,-1.377454314755079e-05,0.0006566680032802779
3,68129.20690579529,0.0,-37.00913865882556,2335.187839545216,0.0,0.0,15.94106769638255,0.3179493434927281,0.0,0.0,0.5000065701435707,-0.0003294942832781089,1.0,0.0,-0.0005295020635520812,0.02334869890201724,-0.9994840924030669,-0.02266631179903475,0.5000065701435707,-0.0003294942832781089,-1.361040768672231e-05,0.0006823867850331578
3,70794.57843841292,0.0,-32.98069014318676,2247.355645543194,0.0,0.0,15.94167863063105,0.30199206337943,0.0,0.0,0.5000065016587447,-0.0003432961723177641,1.0,0.0,-0.0004892236877381781,0.02247053653479815,-0.9995241934442933,-0.02176142572933619,0.5000065016587447,-0.0003432961723177641,-1.343307371003165e-05,0.0007091105034699056
3,73564.22544596322,0.0,-29.24958356185311,2162.820263710068,0.0,0.0,15.94224025474132,0.2864775073996952,0.0,0.0,0.5000064245625604,-0.0003576036832129148,1.0,0.0,-0.0004519182381659444,0.02162533786202668,-0.9995613073159185,-0.02088845907625157,0.5000064245625604,-0.0003576036832129148,-1.324149632435887e-05,0.0007368784992975956
3,76442.22742525907,0.0,-25.79389246916037,2081.458633700563,0.0,0.0,15.94275586873571,0.2713830580983085,0.0,0.0,0.5000063384004705,-0.0003724378707374854,1.0,0.0,-0.0004173664833789608,0.02081187250642465,-0.9995956521206053,-0.02004614058622965,0.5000063384004705,-0.0003724378707374854,-1.303454674011291e-05,0.0007657316488119422
3,79432.82347242715,0.0,-22.5933045476774,2003.152211957102,0.0,0.0,15.94322850291622,0.2566866922554709,0.0,0.0,0.5000062426645735,-0.000387820564654362,1.0,0.0,-0.0003853653305059362,0.02002895525264847,-0.9996274297318916,-0.01923324257217517,0.5000062426645735,-0.000387820564654362,-1.28110056260567e-05,0.0007957124237866056
3,82540.4185268008,0.0,-19.62900318872354,1927.786814237245,0.0,0.0,15.94366093552061,0.2423669512277229,0.0,0.0,0.500006136790614,-0.0004037744016613942,1.0,0.0,-0.0003557266412424415,0.01927544447286018,-0.9996568269710293,-0.01844857927681885,0.500006136790614,-0.0004037744016613942,-1.256955593257957e-05,0.0008268649536743734
3,85769.58985908833,0.0,-16.88355770389858,1855.252462705932,0.0,0.0,15.94405570892228,0.2284029118256967,0.0,0.0,0.5000060201546587,-0.0004203228586732166,1.0,0.0,-0.0003282761341282087,0.01855024059794106,-0.9996840166969564,-0.01769100527933105,0.5000060201546587,-0.0004203228586732166,-1.230877514033625e-05,0.0008592350902071093
3,89125.09381337342,0.0,-14.34082154673488,1785.443237567915,0.0,0.0,15.94441514446541,0.2147741577284705,0.0,0.0,0.5000058920694198,-0.0004374902868420349,1.0,0.0,-0.000302852366912003,0.01785228463410186,-0.999709158815562,-0.01695941394484338,0.5000058920694198,-0.0004374902868420349,-1.202712688928915e-05,0.0008928704744843176
3,92611.87281287817,0.0,-11.98583796707855,1718.257133200871,0.0,0.0,15.94474135601931,0.201460751417244,0.0,0.0,0.5000057517802098,-0.0004553019473405584,1.0,0.0,-0.0002793057932309787,0.01718055672449454,-0.9997324012139664,-0.01625273591639057,0.5000057517802098,-0.0004553019473405584,-1.172295193889631e-05,0.0009278206066432225
3,96235.06263980764,0.0,-9.804752561427158,1653.595918737024,0.0,0.0,15.94503626232874,0.1884432066206045,0.0,0.0,0.5000055984604963,-0.0004737840479549504,1.0,0.0,-0.0002574978882375589,0.01653407475530403,-0.9997538806251333,-0.01556993764865451,0.5000055984604963,-0.0004737840479549504,-1.139445840693061e-05,0.0009641369182063127
3,99999.9999999987,0.0,-7.784732220359265,1591.365003030409,0.0,0.0,15.94530159823067,0.1757024612429632,0.0,0.0,0.5000054312070402,-0.0004929637816815102,1.0,0.0,-0.0002373003381858994,0.01591189300569166,-0.9997737234277417,-0.01491001998278371,0.5000054312070402,-0.0004929637816815102,-1.103971122917063e-05,0.001001872847205488
3,103912.2303835156,0.0,-5.913890009546017,1531.473303938039,0.0,0.0,15.94553892480121,0.1632198507697922,0.0,0.0,0.5000052490345803,-0.0005128693660338968,1.0,0.0,-0.0002185942893434723,0.01531310084087269,-0.9997920463858966,-0.01427201676146775,0.5000052490345803,-0.0005128693660338968,-1.065662077901077e-05,0.001041083916185092
3,107977.5162327696,0.0,-4.18121555379161,1473.83312183583,0.0,0.0,15.94574963849074,0.1509770821226084,0.0,0.0,0.5000050508700405,-0.0005335300844393487,1.0,0.0,-0.0002012696519228235,0.01473682144753708,-0.9998089573329078,-0.01365499348337064,0.5000050508700405,-0.0005335300844393487,-1.024293058008092e-05,0.001081827813189355
3,112201.8454301949,0.0,-2.576510524252684,1418.360017284127,0.0,0.0,15.94593497929956,0.138956207943238,0.0,0.0,0.5000048355462166,-0.0005549763287575615,1.0,0.0,-0.0001852244550355225,0.01418221061076184,-0.9998245558030692,-0.01305804599596259,0.5000048355462166,-0.0005549763287575615,-9.796204040116406e-06,0.001124164475843049
3,116591.4401179817,0.0,-1.090328857580203,1364.972692752898,0.0,0.0,15.94609603804107,0.1271396012932655,0.0,0.0,0.500004601794918,-0.000577239643476446,1.0,0.0,-0.0001703642489562127,0.01364845553151605,-0.9998389336150769,-0.01248029922573902,0.500004601794918,-0.000577239643476446,-9.313810129195216e-06,0.001168156178637423
3,121152.7658628573,0.0,0.2860786376579082,1313.592878312808,0.0,0.0,15.94623376273385,0.1155099307341061,0.0,0.0,0.500004348239513,-0.0006003527717126644,1.0,0.0,-0.0001566015512507594,0.01313477368382074,-0.9998521754104337,-0.01192090594477404,0.500004348239513,-0.0006003527717126644,-8.792907918030382e-06,0.001213867623536767
3,125892.5411794151,0.0,1.560815607150607,1264.145221195619,0.0,0.0,15.94634896415994,0.1040501357747416,0.0,0.0,0.5000040733868398,-0.0006243497027327294,1.0,0.0,-0.0001438553335700934,0.01264041171059845,-0.9998643591499679,-0.01137904557252404,0.5000040733868398,-0.0006243497027327294,-8.230429886919698e-06,0.001261366034024273
3,130817.7474260177,0.0,2.741387706456455,1216.557179125215,0.0,0.0,15.94644232062103,0.0927434026600622,0.0,0.0,0.5000037756184379,-0.0006492657212433528,1.0,0.0,-0.0001320505461416458,0.01216464435722555,-0.999875556571324,-0.01085392301177303,0.5000037756184379,-0.0006492657212433528,-7.623063907985712e-06,0.001310721252709109
3,135935.6390878508,0.0,3.834746661480108,1170.758917319209,0.0,0.0,15.94651438192014,0.08157314047412001,0.0,0.0,0.5000034531810421,-0.0006751374586428938,1.0,0.0,-0.0001211176772044003,0.01170677344178735,-0.9998858336100772,-0.01034476751759436,0.5000034531810421,-0.0006751374586428938,-6.96723379577973e-06,0.001362005842619854
3,141253.7544622736,0.0,4.847331089328016,1126.683209060347,0.0,0.0,15.94656557259199,0.07052295754283477,0.0,0.0,0.5000031041762911,-0.0007020029460207411,1.0,0.0,-0.0001109923448326398,0.01126612686102804,-0.9998952507869157,-0.009850831598192486,0.5000031041762911,-0.0007020029460207411,-6.259078313990616e-06,0.001415295192312603
3,146779.926762205,0.0,5.785104316558104,1084.265339736596,0.0,0.0,15.94659619440076,0.05957663809931546,0.0,0.0,0.5000027265495876,-0.000729901669117794,1.0,0.0,-0.0001016149187784265,0.01084205763098497,-0.9999038635631408,-0.009371389946483148,0.5000027265495876,-0.000729901669117794,-5.494428515429013e-06,0.001470667624925181
3,152522.2956538998,0.0,6.653589414649526,1043.443014249072,0.0,0.0,15.94660642811984,0.04871811920145319,0.0,0.0,0.5000023180780443,-0.0007588746254683087,1.0,0.0,-9.293017013470318e-05,0.01043394296129871,-0.9999117226665443,-0.008905738401268789,0.5000023180780443,-0.0007588746254683087,-4.668783285138422e-06,0.001528204511311801
3,158489.3192461092,0.0,7.457901656553973,1004.156267687492,0.0,0.0,15.94659633460422,0.03793146787018031,0.0,0.0,0.5000018763574489,-0.0007889643834388949,1.0,0.0,-8.488694678050245e-05,0.01004118336219622,-0.9999188743895677,-0.008453192936869351,0.5000018763574489,-0.0007889643834388949,-3.77728294450735e-06,0.001587990387395403
3,164689.7865482846,0.0,8.202778583364374,966.3473791737543,0.0,0.0,15.94656585516177,0.0272008584258856,0.0,0.0,0.5000013987881713,-0.0008202151435625638,1.0,0.0,-7.743787271797398e-05,0.009663201783153285,-0.9999253608614801,-0.008013088680074932,0.5000013987881713,-0.0008202151435625638,-2.814680763953808e-06,0.001650113075877498
3,171132.8304161757,0.0,8.892607856372818,929.9607887754287,0.0,0.0,15.94651481122623,0.01651055000525048,0.0,0.0,0.5000008825599331,-0.000852672802018617,1.0,0.0,-7.053906954853412e-05,0.009299442782254235,-0.9999312202961572,-0.007584778953295884,0.5000008825599331,-0.000852672802018617,-1.775312220428423e-06,0.001714663812447797
3,177827.9410038899,0.0,9.531453057012088,894.9430173923471,0.0,0.0,15.94644290333001,0.005844864229970881,0.0,0.0,0.5000003246353463,-0.0008863850165141685,1.0,0.0,-6.414989846317925e-05,0.008949371725281171,-0.9999364872169161,-0.007167634342798289,0.5000003246353463,-0.0008863850165141685,-6.53061822191017e-07,0.001781737376638019
3,184784.9797422266,0.0,10.12307758531746,861.2425895211004,0.0,0.0,15.94634970937177,-0.004811836988665164,0.0,0.0,0.4999997217321359,-0.0009214012744180877,1.0,0.0,-5.823272124054315e-05,0.008612474013580892,-0.9999411926597205,-0.006761041790926601,0.4999997217321359,-0.0009214012744180877,5.586726891416717e-07,0.001851432227466127
3,192014.1938638775,0.0,10.67096679654045,828.8099588039987,0.0,0.0,15.94623468216897,-0.01547517353628791,0.0,0.0,0.4999990703039386,-0.000957772963495529,1.0,0.0,-5.275267885628525e-05,0.00828825433977535,-0.9999453643559439,-0.006364403711231914,0.4999990703039386,-0.000957772963495529,1.867018965134015e-06,0.00192385064401861
3,199526.2314968852,0.0,11.17834850533723,797.5974362709694,0.0,0.0,15.94609714628222,-0.026160769084413,0.0,0.0,0.499998366519565,-0.0009955534450867276,1.0,0.0,-4.767748640944987e-05,0.00797623597040054,-0.9999490268957678,-0.005977137125441829,0.499998366519565,-0.0009955534450867276,3.279671725595906e-06,0.001999098871119478
3,207332.1573485926,0.0,11.64821197748154,767.5591211848498,0.0,0.0,15.94593629409355,-0.03688427301301545,0.0,0.0,0.4999976062406167,-0.001034798129857961,1.0,0.0,-4.297724316612008e-05,0.007675960054578629,-0.9999522018731761,-0.005598672821227938,0.4999976062406167,-0.001034798129857961,4.804937721354625e-06,0.00207728727023496
3,215443.4690031854,0.0,12.08332552026682,738.650834402632,0.0,0.0,15.94575118111726,-0.04766138227057581,0.0,0.0,0.4999967849973199,-0.001075564556359154,1.0,0.0,-3.862425660850438e-05,0.007386984957849026,-0.9999549080134014,-0.005228454529747584,0.4999967849973199,-0.001075564556359154,6.451784238916715e-06,0.002158530475762826
3,223872.1138568308,0.0,12.48625277461248,710.8300541673443,0.0,0.0,15.94554072051696,-0.05850786320024781,0.0,0.0,0.4999958979624458,-0.001117912472146543,1.0,0.0,-3.459287945904484e-05,0.007108885620305446,-0.9999571612835766,-0.00486593812195914,0.4999958979624458,-0.001117912472146543,8.229891423681937e-06,0.002242947556854166
3,232630.5067153593,0.0,12.85936780433232,684.055854247458,0.0,0.0,15.9453036767989,-0.069439573340901,0.0,0.0,0.4999949399231684,-0.001161903917996199,1.0,0.0,-3.085935872466577e-05,0.00684125293820799,-0.9999589749872548,-0.00451059082273368,0.4999949399231684,-0.001161903917996199,1.014970871691057e-05,0.00233066218491388
3,241731.548080407,0.0,13.20486907101447,658.2888443429172,0.0,0.0,15.94503865864623,-0.08047248321656753,0.0,0.0,0.4999939052506986,-0.001207603314718142,1.0,0.0,-2.740169587631764e-05,0.006583693168261338,-0.9999603598433605,-0.004161890441810646,0.4999939052506986,-0.001207603314718142,1.222251572455624e-05,0.002421802806923167
3,251188.6431509545,0.0,13.52479237646432,633.4911126791233,0.0,0.0,15.94474411085525,-0.09162269812918566,0.0,0.0,0.4999927878675301,-0.001255077553160788,1.0,0.0,-2.419951734390928e-05,0.006335827353772525,-0.9999613240500516,-0.003819324620671555,0.4999927878675301,-0.001255077553160788,1.446048786031806e-05,0.002516502824723674
3,261015.72156825,0.0,13.8210228486366,609.6261707124465,0.0,0.0,15.94441830532877,-0.1029064799613479,0.0,0.0,0.4999915812121051,-0.001304396087157045,1.0,0.0,-2.123395456692171e-05,0.006097290771924079,-0.999961873333885,-0.003482390094432915,0.4999915812121051,-0.001304396087157045,1.687676712978429e-05,0.002614900780397648
3,271227.2579331989,0.0,14.09530604139677,586.6588998730678,0.0,0.0,15.94405933107772,-0.1143402689955337,0.0,0.0,0.4999902782007105,-0.00135563102961811,1.0,0.0,-1.848753289680952e-05,0.005867732401420633,-0.999962010984594,-0.003150591967888932,0.4999902782007105,-0.00135563102961811,1.948553844984675e-05,0.002717140547871969
3,281838.2931264414,0.0,14.34925821327356,564.5555002731727,0.0,0.0,15.94366508317609,-0.125940705758012,0.0,0.0,0.4999888711863915,-0.001408857251725237,1.0,0.0,-1.594406869902523e-05,0.005646814409789308,-0.9999617378757086,-0.002823443004864372,0.4999888711863915,-0.001408857251725237,2.230211192716954e-05,0.002823371530865644
3,292864.4564625195,0.0,14.58437584556372,543.283441310724,0.0,0.0,15.94323325060937,-0.1377246528832643,0.0,0.0,0.4999873519146519,-0.001464152485397108,1.0,0.0,-1.358857405045651e-05,0.005434211659636074,-0.9999610524711675,-0.002500462930070499,0.4999873519146519,-0.001464152485397108,2.53430115487254e-05,0.002933748867290225
3,304321.9887107678,0.0,14.80204445570004,522.8114141012004,0.0,0.0,15.94276130295095,-0.1497092170015435,0.0,0.0,0.4999857114757063,-0.001521597429004373,1.0,0.0,-1.140716847250905e-05,0.00522961123318202,-0.9999599508179944,-0.002181177742690861,0.4999857114757063,-0.001521597429004373,2.862607077176082e-05,0.003048433640200378
3,316227.7660168334,0.0,15.00354675766892,503.1092856718443,0.0,0.0,15.94224647579461,-0.1619117706405291,0.0,0.0,0.4999839402530124,-0.001581275856384678,1.0,0.0,-9.386997181256938e-06,0.005032711974424849,-0.9999584265250381,-0.001865119040959498,0.4999839402530124,-0.001581275856384678,3.217053553399294e-05,0.003167593095377123
3,328599.3247600607,0.0,15.19007021743989,484.1480548550552,0.0,0.0,15.94168575486559,-0.1743499741306778,0.0,0.0,0.4999820278678177,-0.001643274729243416,1.0,0.0,-7.516155374257086e-06,0.004843224048291859,-0.9999564707276979,-0.00155182335703298,0.4999820278678177,-0.001643274729243416,3.599717524211299e-05,0.003291400865608848
3,341454.8873833552,0.0,15.36271404782616,465.899809819639,0.0,0.0,15.94107585872593,-0.1870417975010241,0.0,0.0,0.4999799631194093,-0.001707684312801661,1.0,0.0,-5.783618108997679e-06,0.004660868516171401,-0.9999540720384791,-0.00124083150149843,0.4999799631194093,-0.001707684312801661,4.012840233609106e-05,0.003420037201714765
3,354813.3892335703,0.0,15.52249568390994,448.3376871806452,0.0,0.0,15.9404132199831,-0.200005542341728,0.0,0.0,0.4999777339207611,-0.001774598294950636,1.0,0.0,-4.179175360731566e-06,0.00448537692722987,-0.9999512164831592,-0.0009316879169039807,0.4999777339207611,-0.001774598294950636,4.458840106699807e-05,0.00355368921033143
3,368694.5064519521,0.0,15.67035677712195,431.4358326305054,0.0,0.0,15.93969396490412,-0.2132598636085845,0.0,0.0,0.4999753272292233,-0.001844113908699541,1.0,0.0,-2.69337187782174e-06,0.00431649092494114,-0.9999478874222576,-0.000623940039745848,0.4999753272292233,-0.001844113908699541,4.940326617048796e-05,0.003692551098455172
3,383118.6849557231,0.0,15.80716874324269,415.1693630361258,0.0,0.0,15.93891389132971,-0.2268237913325493,0.0,0.0,0.4999727289719057,-0.001916332058030434,1.0,0.0,-1.31745148087024e-06,0.004153961868274584,-0.9999440654574425,-0.0003171376703974199,0.4999727289719057,-0.001916332058030434,5.460115216265807e-05,0.003836824424700956
3,398107.1705534914,0.0,15.9337378969775,399.5143299484682,0.0,0.0,15.93806844477579,-0.2407167521952829,0.0,0.0,0.499969923965354,-0.001991357446950559,1.0,0.0,-4.330547798286233e-08,0.003997550467006636,-0.9999397283224196,-1.083235052226396e-05,0.499969923965354,-0.001991357446950559,6.021243403414595e-05,0.003986718357201111
3,413682.0402388446,0.0,16.05081020333344,384.4476844730027,0.0,0.0,15.93715269260158,-0.2549585909175107,0.0,0.0,0.4999668958291153,-0.002069298711973033,1.0,0.0,1.136575107318549e-06,0.003847026430639203,-0.9999348507577874,0.0002954232524268762,0.4999668958291153,-0.002069298711973033,6.62698801672015e-05,0.004142449938024671
3,429866.2347082213,0.0,16.15907567377898,369.9472434512055,0.0,0.0,15.9361612961156,-0.2695695914008525,0.0,0.0,0.4999636268927533,-0.002150268557606694,1.0,0.0,2.229143776633862e-06,0.003702168130426063,-0.9999294043692619,0.0006020759539536153,0.4999636268927533,-0.002150268557606694,7.280883835345926e-05,0.004304244353949283
3,446683.5921509565,0.0,16.25917243308535,355.99165690502,0.0,0.0,15.93508848048231,-0.284570497550078,0.0,0.0,0.4999600980958414,-0.002234383894997194,1.0,0.0,3.240839526030328e-06,0.003562762274025701,-0.9999233574685941,0.0009095726547658499,0.4999600980958414,-0.002234383894997194,7.986743584361018e-05,0.00447233521336205
3,464158.8833612709,0.0,16.35169048081782,342.5603766978998,0.0,0.0,15.93392800228401,-0.2999825336927984,0.0,0.0,0.4999562888804474,-0.0023217659834458,1.0,0.0,4.177624785338097e-06,0.003428603592315926,-0.9999166748964406,0.001218360936703853,0.4999562888804474,-0.0023217659834458,8.748679441664458e-05,0.004646964829002319
3,482317.8482239234,0.0,16.43717516965692,329.6336263676973,0.0,0.0,15.93267311458339,-0.3158274244987069,0.0,0.0,0.4999521770755859,-0.002412540574670885,1.0,0.0,5.045020550735355e-06,0.00329949453792196,-0.999909317826364,0.001528889652438361,0.4999521770755859,-0.002412540574670885,9.571126151348362e-05,0.004828384506187757
3,501187.2336272647,0.0,16.516130421071,317.1923720882701,0.0,0.0,15.93131652932416,-0.3321274142831498,0.0,0.0,0.4999477387730817,-0.002506838059609606,1.0,0.0,5.848138917468405e-06,0.003175244995025533,-0.999901243549063,0.001841609508930918,0.4999477387730817,-0.002506838059609606,0.0001045886585377598,0.005016854836083875
3,520794.8328595385,0.0,16.58902169732496,305.2182947182263,0.0,0.0,15.92985037689746,-0.3489052855671275,0.0,0.0,0.4999429481942708,-0.00260479361740984,1.0,0.0,6.591713204274986e-06,0.003055672000037934,-0.9998924052358669,0.002156973644542253,0.4999429481942708,-0.00260479361740984,0.0001141705474870638,0.005212645993485476
3,541169.5265464555,0.0,16.65627874738657,293.693762896746,0.0,0.0,15.92826616269411,-0.3661843767415576,0.0,0.0,0.4999377775469219,-0.002706547366445378,1.0,0.0,7.280125846924613e-06,0.002940599472734876,-0.9998827516804449,0.002475438199556261,0.4999377775469219,-0.002706547366445378,0.000124512517135906,0.005416038038475506
3,562341.3251903405,0.0,16.71829814297135,282.6018071478797,0.0,0.0,15.92655472045356,-0.3839885986664626,0.0,0.0,0.4999321968717407,-0.002812244516780638,1.0,0.0,7.9174342251779e-06,0.002829857957465462,-0.9998722270176189,0.002797462879756841,0.4999321968717407,-0.002812244516780638,0.000135674490051749,0.005627321221210881
3,584341.4133735087,0.0,16.77544561974496,271.9260949561427,0.0,0.0,15.92470616221284,-0.4023424500082058,0.0,0.0,0.499926173877789,-0.002922035523869937,1.0,0.0,8.507394575321215e-06,0.002723284374061509,-0.9998607704180873,0.003123511512550985,0.499926173877789,-0.002922035523869937,0.000147721051781726,0.005846796288954935
3,607202.1956909792,0.0,16.82805823756917,261.650906777608,0.0,0.0,15.92270982465087,-0.4212710310970351,0.0,0.0,0.4999196737661206,-0.003036076242752372,1.0,0.0,9.053484129183006e-06,0.00262072177808705,-0.9998483157578147,0.003454052594972963,0.4999196737661206,-0.003036076242752372,0.0001607218036045709,0.006074774794331019
3,630957.3444801836,0.0,16.87644637262874,251.7611129520359,0.0,0.0,15.92055421161718,-0.4408000560499659,0.0,0.0,0.4999126590409076,-0.003154528082353281,1.0,0.0,9.55892161011562e-06,0.002522019130080858,-0.999834791260765,0.003789559832728766,0.4999126590409076,-0.003154528082353281,0.0001747517402908522,0.006311579403609681
3,655641.8494179688,0.0,16.92089555330584,242.2421514828762,0.0,0.0,15.9182269326281,-0.4609558628802688,0.0,0.0,0.499905089307324,-0.003277558159039629,1.0,0.0,1.00266862067774e-05,0.002427031073457564,-0.9998201191136159,0.004130512669247996,0.499905089307324,-0.003277558159039629,0.0001898916543637438,0.006557544203661418
3,681292.0690579507,0.0,16.96166815076965,233.0800066532356,0.0,0.0,15.91571463710908,-0.4817654212739342,0.0,0.0,0.4998969210554053,-0.00340533944876853,1.0,0.0,1.045953513660567e-05,0.002335617720745096,-0.9998042150510321,0.004477396803496009,0.4998969210554053,-0.00340533944876853,0.0002062285683899742,0.006813015006006513
3,707945.7843841269,0.0,16.99900493441894,224.2611884471278,0.0,0.0,15.91300294415918,-0.5032563376745429,0.0,0.0,0.4998881074291163,-0.003538050936878534,1.0,0.0,1.086001990259762e-05,0.002247644447848024,-0.999786987910039,0.004830704695067189,0.4998881074291163,-0.003538050936878534,0.0002238561968606743,0.00707834964617154
3,735642.2544596299,0.0,17.03312650154801,215.772712746506,0.0,0.0,15.91007636761342,-0.5254568572775042,0.0,0.0,0.4998785979798349,-0.00367587776447742,1.0,0.0,1.123050133934589e-05,0.002162981696037835,-0.9997683391520212,0.005190936054821794,0.4998785979798349,-0.00367587776447742,0.000242875439241434,0.007353918276316498
3,764422.2742525883,0.0,17.06423458989822,207.6020822757285,0.0,0.0,15.90691823618026,-0.5483958624837442,0.0,0.0,0.4998683384034568,-0.003819011370337577,1.0,0.0,1.157316353717963e-05,0.002081504781382122,-0.999748162350846,0.005558598319048055,0.4998683384034568,-0.003819011370337577,0.0002633949057733543,0.007640103648826026
