case,frequency_real,frequency_imag,v(buf)_real,v(buf)_imag,v(hp)_real,v(hp)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rh)_real,i(rh)_imag,i(rl)_real,i(rl)_imag,i(vn)_real,i(vn)_imag,i(ch)_real,i(ch)_imag,i(cl)_real,i(cl)_imag
2,192014.1938638769,0.0,0.9996441322304144,-0.01842275794579953,0.9999993129600612,0.0008288784390973718,0.0,0.0,1.0,0.0,-8.401685626212712e-05,-0.008286453906009345,0.0,0.0,-4.998089437349001e-05,5.067233893890242e-07,-0.0001000009312953191,-8.288867278660739e-08,9.999993129600612e-05,8.288784390973718e-08,9.997281490866766e-05,-1.013630403979019e-06,-4.998089437349001e-05,5.067233893890242e-07,0.0001000009312953191,8.288867278876309e-08,9.997281490866764e-05,-1.013630403979019e-06
2,199526.2314968846,0.0,0.9996146541572518,-0.01920654389288348,0.9999993637194132,0.0007976717255625511,0.0,0.0,1.0,0.0,-8.959572657291281e-05,-0.007974283471668253,0.0,0.0,-4.99796995609425e-05,5.615172654028708e-07,-0.000100000936371305,-7.97679702568832e-08,9.999993637194133e-05,7.976717255625512e-08,9.997042498838248e-05,-1.123226042121522e-06,-4.99796995609425e-05,5.615172654028708e-07,0.000100000936371305,7.976797024796621e-08,9.997042498838248e-05,-1.123226042121522e-06
2,207332.157348592,0.0,0.999582818622605,-0.02001852555041964,0.9999994107286048,0.0007676399208413188,0.0,0.0,1.0,0.0,-9.476175072311675e-05,-0.007673851970153205,0.0,0.0,-4.997836624481833e-05,6.171338397282112e-07,-0.0001000009410722712,-7.676475971551966e-08,9.999994107286048e-05,7.676399208413187e-08,9.996775803733281e-05,-1.234467358026644e-06,-4.997836624481833e-05,6.171338397282112e-07,0.0001000009410722712,7.676475971426408e-08,9.996775803733283e-05,-1.234467358026644e-06
2,215443.4690031847,0.0,0.9995484384602201,-0.02085988742671549,0.9999994542647012,0.000738738790831643,0.0,0.0,1.0,0.0,-9.9545365429576e-05,-0.007384717611251766,0.0,0.0,-4.997688658958666e-05,6.736544213340433e-07,-0.0001000009454259244,-7.387461781194204e-08,9.999994542647012e-05,7.38738790831643e-08,9.996479838256497e-05,-1.347516981546372e-06,-4.997688658958666e-05,6.736544213340433e-07,0.0001000009454259244,7.387461781300236e-08,9.996479838256498e-05,-1.347516981546373e-06
2,223872.1138568301,0.0,0.9995113115838125,-0.0217318559061172,0.9999994945842987,0.0007109257667656537,0.0,0.0,1.0,0.0,-0.0001039747551554698,-0.00710645516631027,0.0,0.0,-4.997525190117424e-05,7.311615847038593e-07,-0.0001000009494579245,-7.109328759025146e-08,9.999994945842988e-05,7.109257667656538e-08,9.996152863389679e-05,-1.462540073980693e-06,-4.997525190117424e-05,7.311615847038593e-07,0.0001000009494579245,7.109328760153562e-08,9.99615286338968e-05,-1.462540073980693e-06
2,232630.5067153586,0.0,0.999471219808869,-0.02263570088512339,0.999999531925036,0.0006841598825165147,0.0,0.0,1.0,0.0,-0.0001080760179989665,-0.006838655350470367,0.0,0.0,-4.997345257632541e-05,7.897392825220902e-07,-0.0001000009531920355,-6.841667241075378e-08,9.999995319250361e-05,6.841598825165147e-08,9.99579295826868e-05,-1.579704553465302e-06,-4.997345257632541e-05,7.897392825220902e-07,0.0001000009531920355,6.841667242198582e-08,9.995792958268679e-05,-1.579704553465302e-06
2,241731.5480804062,0.0,0.999427927581699,-0.02357273745191061,0.9999995665069947,0.0006584017142650414,0.0,0.0,1.0,0.0,-0.00011187331931806,-0.006580924227464553,0.0,0.0,-4.997147804684104e-05,8.494729594023601e-07,-0.000100000956650266,-6.584082981597739e-08,9.999995665069948e-05,6.584017142650414e-08,9.995398009010171e-05,-1.699181322444605e-06,-4.997147804684104e-05,8.494729594023601e-07,0.000100000956650266,6.58408298291744e-08,9.995398009010171e-05,-1.699181322444606e-06
2,251188.6431509537,0.0,0.999381180608599,-0.02454432760924189,0.9999995985339964,0.000633613322437281,0.0,0.0,1.0,0.0,-0.0001153890339924559,-0.006332882636195224,0.0,0.0,-4.996931671800986e-05,9.104496666953888e-07,-0.0001000009598529982,-6.336196586853582e-08,9.999995985339965e-05,6.33613322437281e-08,9.994965696425916e-05,-1.821144497304667e-06,-4.996931671800986e-05,9.104496666953888e-07,0.0001000009598529982,6.336196585820657e-08,9.994965696425915e-05,-1.821144497304667e-06
2,261015.7215682491,0.0,0.9993307043774633,-0.02555188204049139,0.9999996281948045,0.000609758195827619,0.0,0.0,1.0,0.0,-0.0001186438781570641,-0.006094165638343091,0.0,0.0,-4.99669559014676e-05,9.727581783995284e-07,-0.0001000009628191086,-6.097642932245684e-08,9.999996281948045e-05,6.09758195827619e-08,9.994493482556204e-05,-1.94577164021483e-06,-4.99669559014676e-05,9.727581783995284e-07,0.0001000009628191086,6.097642932493876e-08,9.994493482556204e-05,-1.94577164021483e-06
2,271227.2579331981,0.0,0.9992762025635966,-0.02659686191824481,0.9999996556642357,0.0005868011978251784,0.0,0.0,1.0,0.0,-0.0001216570311801765,-0.005864421986271903,0.0,0.0,-4.996438174137419e-05,1.03648910818716e-06,-0.0001000009655660792,-5.868070657166768e-08,9.999996556642357e-05,5.868011978251784e-08,9.993978595947768e-05,-2.073243993197291e-06,-4.996438174137419e-05,1.03648910818716e-06,0.0001000009655660792,5.868070658542726e-08,9.993978595947768e-05,-2.073243993197291e-06
2,281838.2931264404,0.0,0.9992173553109001,-0.0276807807546216,0.9999996811041917,0.0005647085146643735,0.0,0.0,1.0,0.0,-0.0001244462486024158,-0.005643313610517803,0.0,0.0,-4.996157913432497e-05,1.101735027538931e-06,-0.0001000009681101003,-5.647141618214668e-08,9.999996811041917e-05,5.647085146643736e-08,9.993418015595025e-05,-2.20374671441038e-06,-4.996157913432497e-05,1.101735027538931e-06,0.0001000009681101003,5.647141619028527e-08,9.993418015595024e-05,-2.20374671441038e-06
2,292864.4564625185,0.0,0.9991538173789435,-0.02880520629210373,0.9999997046646127,0.0005434476056234522,0.0,0.0,1.0,0.0,-0.0001270279666996904,-0.005430515126172754,0.0,0.0,-4.995853164185132e-05,1.16859058495373e-06,-0.0001000009704661659,-5.434530400694193e-08,9.999997046646128e-05,5.434476056234522e-08,9.992808453456432e-05,-2.337469116593097e-06,-4.995853164185132e-05,1.16859058495373e-06,0.0001000009704661659,5.434530400556357e-08,9.992808453456431e-05,-2.337469116593097e-06
2,304321.9887107668,0.0,0.9990852161457574,-0.02997176243324418,0.9999997264843609,0.0005229871550977217,0.0,0.0,1.0,0.0,-0.0001294173992844042,-0.005225713357492388,0.0,0.0,-4.99552213953855e-05,1.237152626194738e-06,-0.0001000009726481626,-5.229923849547902e-08,9.999997264843609e-05,5.229871550977217e-08,9.992146335450419e-05,-2.47460490757518e-06,-4.99552213953855e-05,1.237152626194738e-06,0.0001000009726481626,5.229923848345928e-08,9.99214633545042e-05,-2.47460490757518e-06
2,316227.7660168324,0.0,0.9990111494554597,-0.03118213120715888,0.999999746692039,0.0005032970264769135,0.0,0.0,1.0,0.0,-0.0001316286273137462,-0.005028606880079521,0.0,0.0,-4.995162899321809e-05,1.307520315497589e-06,-0.0001000009746689506,-5.03302059473576e-08,9.99999746692039e-05,5.032970264769136e-08,9.991427780827735e-05,-2.615352432707936e-06,-4.995162899321809e-05,1.307520315497589e-06,0.0001000009746689506,5.033020594983162e-08,9.991427780827735e-05,-2.615352432707936e-06
2,328599.3247600597,0.0,0.9989311832990482,-0.03243805477016928,0.999999765406749,0.0004843482177587919,0.0,0.0,1.0,0.0,-0.0001336746818317761,-0.004838905580014942,0.0,0.0,-4.994773338864306e-05,1.379795257631369e-06,-0.0001000009765404403,-4.843530612697045e-08,9.99999765406749e-05,4.843482177587919e-08,9.9906485798088e-05,-2.759914919015434e-06,-4.994773338864306e-05,1.379795257631369e-06,0.0001000009765404403,4.843530611731089e-08,9.990648579808801e-05,-2.759914919015434e-06
2,341454.8873833541,0.0,0.9988448493158908,-0.03374133743735627,0.9999997827387929,0.0004661128188336609,0.0,0.0,1.0,0.0,-0.0001355676207329894,-0.004656330229327306,0.0,0.0,-4.994351176882544e-05,1.454081620695788e-06,-0.000100000978273662,-4.661174801690038e-08,9.999997827387929e-05,4.661128188336609e-08,9.989804169366238e-05,-2.908500720802897e-06,-4.994351176882544e-05,1.454081620695788e-06,0.000100000978273662,4.661174800746157e-08,9.989804169366238e-05,-2.908500720802896e-06
2,354813.3892335691,0.0,0.9987516421025704,-0.035093847741095,0.9999997987903241,0.0004485639703768924,0.0,0.0,1.0,0.0,-0.0001373185997988497,-0.004480612077213771,0.0,0.0,-4.993893942393385e-05,1.530486259476499e-06,-0.0001000009798788312,-4.485684557131719e-08,9.999997987903241e-05,4.485639703768924e-08,9.988889607023692e-05,-3.061323566388123e-06,-4.993893942393385e-05,1.530486259476499e-06,0.0001000009798788312,4.485684558273872e-08,9.988889607023692e-05,-3.061323566388123e-06
2,368694.506451951,0.0,0.9986510163148421,-0.03649752051185957,0.9999998136559479,0.0004316758242889476,0.0,0.0,1.0,0.0,-0.000138937938425227,-0.004311492456442441,0.0,0.0,-4.993398960546902e-05,1.609118839153868e-06,-0.0001000009813654084,-4.316801413550841e-08,9.99999813655948e-05,4.316758242889476e-08,9.987899542532674e-05,-3.218602805541713e-06,-4.993398960546902e-05,1.609118839153868e-06,0.0001000009813654084,4.31680141228087e-08,9.987899542532674e-05,-3.218602805541713e-06
2,383118.6849557219,0.0,0.9985423835475067,-0.03795435897570285,0.9999998274232811,0.0004154235056246548,0.0,0.0,1.0,0.0,-0.0001404351804275726,-0.004148722404386718,0.0,0.0,-4.992863337328901e-05,1.690091959113439e-06,-0.0001000009827421555,-4.154276600498719e-08,9.999998274232811e-05,4.154235056246548e-08,9.986828187279343e-05,-3.380563657131613e-06,-4.992863337328901e-05,1.690091959113439e-06,0.0001000009827421555,4.154276601176432e-08,9.986828187279342e-05,-3.380563657131613e-06
2,398107.1705534901,0.0,0.9984251089759989,-0.0394664368618194,0.9999998401734665,0.0003997830759556856,0.0,0.0,1.0,0.0,-0.0001418191502818246,-0.003992062298160323,0.0,0.0,-4.992283943057452e-05,1.773521276560164e-06,-0.0001000009840171868,-3.997870740013454e-08,9.999998401734665e-05,3.997830759556856e-08,9.985669281262807e-05,-3.547437456365908e-06,-4.992283943057452e-05,1.773521276560164e-06,0.0001000009840171868,3.997870740047085e-08,9.985669281262808e-05,-3.547437456365908e-06
2,413682.0402388432,0.0,0.9982985077424436,-0.04103590051247433,0.9999998519816525,0.0003847314981122904,0.0,0.0,1.0,0.0,-0.0001430980051322926,-0.003841281503339851,0.0,0.0,-4.991657394572829e-05,1.859525629564936e-06,-0.0001000009851980172,-3.847353452490765e-08,9.999998519816525e-05,3.847314981122904e-08,9.98441605747576e-05,-3.719461900913448e-06,-4.991657394572829e-05,1.859525629564936e-06,0.0001000009851980172,3.847353452158122e-08,9.98441605747576e-05,-3.719461900913448e-06
2,429866.2347082199,0.0,0.9981618410678479,-0.04266497098631487,0.9999998629174348,0.0003702466022523746,0.0,0.0,1.0,0.0,-0.0001442792828729836,-0.00369615803577958,0.0,0.0,-4.990980036039677e-05,1.948227159130796e-06,-0.0001000009862916064,-3.702503043045979e-08,9.999998629174348e-05,3.702466022523746e-08,9.983061203507209e-05,-3.896881295053529e-06,-4.990980036039677e-05,1.948227159130796e-06,0.0001000009862916064,3.702503044942627e-08,9.98306120350721e-05,-3.89688129505353e-06
2,446683.5921509551,0.0,0.9980143120709639,-0.04435594614465735,0.9999998730452676,0.0003563070532079553,0.0,0.0,1.0,0.0,-0.0001453699465858394,-0.003556478236040526,0.0,0.0,-4.99024791826494e-05,2.039751429775728e-06,-0.0001000009873043998,-3.56310616567157e-08,9.999998730452676e-05,3.563070532079554e-08,9.981596820175498e-05,-4.079946790861682e-06,-4.99024791826494e-05,2.039751429775728e-06,0.0001000009873043998,3.563106165877612e-08,9.981596820175497e-05,-4.079946790861683e-06
2,464158.8833612694,0.0,0.9978550612731864,-0.04611120270874287,0.9999998824248436,0.000342892319060918,0.0,0.0,1.0,0.0,-0.000146376425598042,-0.003422036455972599,0.0,0.0,-4.989456776433726e-05,2.134227548051138e-06,-0.0001000009882423668,-3.428957484619133e-08,9.999998824248436e-05,3.42892319060918e-08,9.980014376987843e-05,-4.268916625277028e-06,-4.989456776433726e-05,2.134227548051138e-06,0.0001000009882423668,3.428957482575759e-08,9.980014376987845e-05,-4.268916625277028e-06
2,482317.8482239218,0.0,0.9976831617676643,-0.04793319827416143,0.9999998911114448,0.0003299826409017955,0.0,0.0,1.0,0.0,-0.0001473046534007729,-0.003292634757005192,0.0,0.0,-4.988602006143067e-05,2.231788278346351e-06,-0.0001000009891110356,-3.29985940794586e-08,9.999998911114449e-05,3.299826409017955e-08,9.978304664210651e-05,-4.464056351715624e-06,-4.988602006143067e-05,2.231788278346351e-06,0.0001000009891110356,3.299859407867157e-08,9.978304664210651e-05,-4.464056351715625e-06
2,501187.2336272631,0.0,0.9974976140295622,-0.0498244732666346,0.9999998991562689,0.0003175590037270451,0.0,0.0,1.0,0.0,-0.0001481601026534886,-0.0031680826197175,0.0,0.0,-4.987678637630166e-05,2.332570155184639e-06,-0.000100000989915526,-3.175621798856554e-08,9.999998991562689e-05,3.175590037270451e-08,9.976457741322157e-05,-4.66563906469171e-06,-4.987678637630166e-05,2.332570155184639e-06,0.000100000989915526,3.17562179713276e-08,9.976457741322157e-05,-4.66563906469171e-06
2,520794.8328595368,0.0,0.9972973403432028,-0.05178765282110082,0.9999999066067313,0.0003056031084319595,0.0,0.0,1.0,0.0,-0.0001489478174807781,-0.003048196664275503,0.0,0.0,-4.986681308082747e-05,2.436713591143398e-06,-0.0001000009906605798,-3.056061648187836e-08,9.999999066067314e-05,3.056031084319595e-08,9.974462881606836e-05,-4.873945615682532e-06,-4.986681308082747e-05,2.436713591143398e-06,0.0001000009906605798,3.056061646875613e-08,9.974462881606836e-05,-4.873945615682532e-06
2,541169.5265464537,0.0,0.9970811788205522,-0.05382544856353425,0.9999999135067442,0.0002940973448579749,0.0,0.0,1.0,0.0,-0.0001496724432531046,-0.00293280038133761,0.0,0.0,-4.985604231864255e-05,2.544362979399733e-06,-0.0001000009913505879,-2.941002857914654e-08,9.999999135067443e-05,2.940973448579749e-08,9.972308512638055e-05,-5.089264818219663e-06,-4.985604231864255e-05,2.544362979399733e-06,0.0001000009913505879,2.941002859885605e-08,9.972308512638056e-05,-5.089264818219664e-06
2,562341.3251903387,0.0,0.9968478769843049,-0.05594066027212913,0.9999999198969755,0.0002830247658546807,0.0,0.0,1.0,0.0,-0.0001503382540281314,-0.002821723873045784,0.0,0.0,-4.984441168589399e-05,2.655666789721806e-06,-0.0001000009919896174,-2.830275963594531e-08,9.999999198969755e-05,2.830247658546807e-08,9.96998215238333e-05,-5.311893639908335e-06,-4.984441168589399e-05,2.655666789721806e-06,0.0001000009919896174,2.830275962548369e-08,9.96998215238333e-05,-5.311893639908335e-06
2,584341.4133735067,0.0,0.9965960848876312,-0.05813617739135874,0.9999999258150885,0.0002723690623183353,0.0,0.0,1.0,0.0,-0.0001509491778157803,-0.002714803603733318,0.0,0.0,-4.983185388838379e-05,2.770777656637032e-06,-0.0001000009925814347,-2.723717856811803e-08,9.999999258150885e-05,2.723690623183353e-08,9.96747034065447e-05,-5.542137378762543e-06,-4.983185388838379e-05,2.770777656637032e-06,0.0001000009925814347,2.723717857722273e-08,9.967470340654469e-05,-5.542137378762543e-06
2,607202.1956909773,0.0,0.9963243477414879,-0.06041498036894769,0.9999999312959637,0.0002621145391701272,0.0,0.0,1.0,0.0,-0.0001515088198176277,-0.002611882159994286,0.0,0.0,-4.981829637420998e-05,2.889852458263543e-06,-0.0001000009931295276,-2.621171601990824e-08,9.999999312959637e-05,2.621145391701272e-08,9.964758565613056e-05,-5.780309820895341e-06,-4.981829637420998e-05,2.889852458263543e-06,0.0001000009931295276,2.621171602557796e-08,9.964758565613057e-05,-5.780309820895342e-06
2,630957.3444801815,0.0,0.996031098019361,-0.06278014178193803,0.999999936371905,0.0002522460922388047,0.0,0.0,1.0,0.0,-0.0001520204837796108,-0.002512808019773422,0.0,0.0,-4.980366094007455e-05,3.013052384160005e-06,-0.0001000009936371268,-2.522486142186864e-08,9.99999936371905e-05,2.522460922388047e-08,9.961831185031407e-05,-6.02673337621646e-06,-4.980366094007455e-05,3.013052384160005e-06,0.0001000009936371268,2.522486143696952e-08,9.961831185031405e-05,-6.02673337621646e-06
2,655641.8494179667,0.0,0.9957146470083299,-0.0652348272137544,0.9999999410728293,0.0002427491860136293,0.0,0.0,1.0,0.0,-0.0001524871915862583,-0.002417435330148302,0.0,0.0,-4.978786330989832e-05,3.140542990278175e-06,-0.000100000994107224,-2.427516132552654e-08,9.999999410728293e-05,2.427491860136293e-08,9.958671341999161e-05,-6.28173918836061e-06,-4.978786330989832e-05,3.140542990278175e-06,0.000100000994107224,2.427516131588803e-08,9.958671341999161e-05,-6.281739188360611e-06
2,681292.0690579485,0.0,0.995373175774564,-0.06778229583943683,0.9999999454264433,0.0002336098322348894,0.0,0.0,1.0,0.0,-0.000152911701214698,-0.002325623693488617,0.0,0.0,-4.977081268400102e-05,3.272494238921834e-06,-0.0001000009945425898,-2.336121684987091e-08,9.999999454264434e-05,2.336098322348895e-08,9.955260874757787e-05,-6.545667214594822e-06,-4.977081268400102e-05,3.272494238921834e-06,0.0001000009945425898,2.336121682417038e-08,9.955260874757788e-05,-6.545667214594822e-06
2,707945.7843841247,0.0,0.9950047255107434,-0.07042590067097851,0.9999999494584069,0.0002248145692904424,0.0,0.0,1.0,0.0,-0.0001532965231574962,-0.002237237961689885,0.0,0.0,-4.975241125734775e-05,3.409080521293417e-06,-0.0001000009949457901,-2.24816817384621e-08,9.99999949458407e-05,2.248145692904424e-08,9.95158022033901e-05,-6.818866270928863e-06,-4.975241125734775e-05,3.409080521293417e-06,0.0001000009949457901,2.248168174948128e-08,9.95158022033901e-05,-6.818866270928863e-06
2,735642.2544596274,0.0,0.9946071872325549,-0.0731690884089334,0.9999999531924838,0.0002163504423879431,0.0,0.0,1.0,0.0,-0.0001536439354148912,-0.002152148038191212,0.0,0.0,-4.973255370516877e-05,3.550480659978567e-06,-0.0001000009953192016,-2.163526063858612e-08,9.999999531924838e-05,2.163504423879431e-08,9.947608311679698e-05,-7.101694037074219e-06,-4.973255370516877e-05,3.550480659978567e-06,0.0001000009953192016,2.163526062803675e-08,9.947608311679698e-05,-7.101694037074219e-06
2,764422.2742525858,0.0,0.994178290791356,-0.07601539884010888,0.9999999566506826,0.0002082049844735548,0.0,0.0,1.0,0.0,-0.0001539559971491686,-0.00207022868749858,0.0,0.0,-4.971112663438443e-05,3.69687788835454e-06,-0.0001000009956650249,-2.082070660325286e-08,9.999999566506827e-05,2.082049844735548e-08,9.943322467885052e-05,-7.394517015261031e-06,-4.971112663438443e-05,3.69687788835454e-06,0.0001000009956650249,2.082070661350622e-08,9.943322467885054e-05,-7.39451701526103e-06
2,794328.2347242665,0.0,0.9937155931704603,-0.07896846371418187,0.999999959853385,0.0002003661978690431,0.0,0.0,1.0,0.0,-0.0001542345610867421,-0.001991359351946928,0.0,0.0,-4.968800799902418e-05,3.848459803592642e-06,-0.0001000009959852983,-2.003682025852882e-08,9.99999959853385e-05,2.003661978690431e-08,9.938698277315471e-05,-7.697710436223494e-06,-4.968800799902418e-05,3.848459803592642e-06,0.0001000009959852983,2.003682023901064e-08,9.938698277315471e-05,-7.697710436223494e-06
2,825404.1852680028,0.0,0.9932164660333132,-0.0820320050244415,0.9999999628194679,0.0001928225366002047,0.0,0.0,1.0,0.0,-0.0001544812847469391,-0.001915423975445607,0.0,0.0,-4.966306647829349e-05,4.005418289513771e-06,-0.0001000009962819096,-1.928244652837918e-08,9.99999962819468e-05,1.928225366002047e-08,9.933709473180602e-05,-8.01165810489959e-06,-4.966306647829349e-05,4.005418289513771e-06,0.0001000009962819096,1.92824465314258e-08,9.933709473180602e-05,-8.01165810489959e-06
