case,time,v(bh),v(bl),v(ep),v(vn),v(en),v(in),v(out),v(vp),i(vp),i(vin),i(vbl),ic(q1),ib(q1),i(ren),i(vn),i(vbh),ic(q2),ib(q2),i(rep),i(rl)
1,0.003176300000000666,1.789370036337353,1.789370036337353,1.052869997428464,-12.0,1.07603312846053,1.789370036337353,1.052869993021263,12.0,-0.01046536521609631,-6.334316923746267e-05,1.045839259171519e-08,0.01046536521609625,6.33327108448707e-05,0.01052869792693942,8.455119384389838e-09,-6.333271084487096e-05,-8.45511938436951e-09,1.045839259166775e-08,2.003273203886703e-09,0.01052869993021263
1,0.0031765000000006658,1.790491296653352,1.790491296653352,1.05394113080253,-12.0,1.077127826792843,1.790491296653352,1.053941126407207,12.0,-0.01047601158197181,-6.340811588373834e-05,1.043165565640404e-08,0.01047601158197172,6.339768422808237e-05,0.01053940926619812,8.433781787661266e-09,-6.339768422808194e-05,-8.433781787620608e-09,1.043165565639049e-08,1.997873886529853e-09,0.01053941126407207
1,0.0031767000000006663,1.791609729539199,1.791609729539199,1.055009588572827,-12.0,1.078219790664155,1.791609729539199,1.055009584192375,12.0,-0.01048663135268563,-6.347290141538304e-05,1.040329045347667e-08,0.01048663135268563,6.346249812492977e-05,0.01055009385080912,8.412175815116331e-09,-6.346249812492957e-05,-8.412175815156989e-09,1.040329045349023e-08,1.991114646897203e-09,0.01055009584192375
1,0.003176900000000666,1.792725333228731,1.792725333228731,1.056075368821295,-12.0,1.079309018102052,1.792725333228731,1.056075364452694,12.0,-0.01049722450983637,-6.353752550694098e-05,1.037654276072513e-08,0.0104972245098364,6.35271489641799e-05,0.01056075165879911,8.390814936338727e-09,-6.352714896418026e-05,-8.390814936291293e-09,1.037654276069802e-08,1.985727743852356e-09,0.01056075364452694
1,0.003177100000000667,1.793838105960264,1.793838105960264,1.057138469612805,-12.0,1.080395507140979,1.793838105960264,1.057138465259042,12.0,-0.01050779103354715,-6.360198823051857e-05,1.034816857935694e-08,0.01050779103354717,6.359164006194005e-05,0.01057138267360758,8.369185743137709e-09,-6.359164006193921e-05,-8.369185743130933e-09,1.034816857937049e-08,1.978982836189661e-09,0.01057138465259042
1,0.003177300000000667,1.794948045976576,1.794948045976576,1.05819888904025,-12.0,1.081479255819736,1.794948045976576,1.058198884698312,12.0,-0.01051833090552518,-6.366628926127246e-05,1.032141008684045e-08,0.01051833090552517,6.365596785118509e-05,0.01058198687337475,8.347801704473553e-09,-6.365596785118562e-05,-8.347801704473553e-09,1.032141008684045e-08,1.973608347456816e-09,0.01058198884698312
1,0.0031775000000006668,1.796055151524916,1.796055151524916,1.059256625179474,-12.0,1.082560262183965,1.796055151524916,1.059256620852344,12.0,-0.0105288441060023,-6.373042867224737e-05,1.029302688202349e-08,0.01052884410600233,6.372013564536542e-05,0.01059256424164591,8.326149412074199e-09,-6.372013564536535e-05,-8.326149412080975e-09,1.029302688205738e-08,1.966877569905343e-09,0.01059256620852344
1,0.0031777000000006673,1.79715942085702,1.79715942085702,1.060311676134324,-12.0,1.083638524283674,1.79715942085702,1.06031167181899,12.0,-0.01053933061679452,-6.379440613911753e-05,1.02662575495046e-08,0.01053933061679453,6.378413988156881e-05,0.01060311475667461,8.304742335929916e-09,-6.378413988156802e-05,-8.30474233592314e-09,1.026625754951816e-08,1.96151529362577e-09,0.0106031167181899
1,0.003177900000000667,1.798260852229093,1.798260852229093,1.061364039991604,-12.0,1.084714040175694,1.798260852229093,1.061364035691047,12.0,-0.01054979041824344,-6.385822173562827e-05,1.023786527967329e-08,0.01054979041824347,6.384798387034884e-05,0.01061363840211221,8.283067066765758e-09,-6.38479838703486e-05,-8.28306706677931e-09,1.023786527965974e-08,1.954798242468056e-09,0.01061364035691047
1,0.003178100000000667,1.799359443901821,1.799359443901821,1.062413714866081,-12.0,1.08578680792121,1.799359443901821,1.062413710577295,12.0,-0.01056022349227342,-6.392187513810313e-05,1.021108506851374e-08,0.01056022349227349,6.391166405303433e-05,0.01062413515632491,8.261637075005672e-09,-6.391166405303461e-05,-8.261637075059882e-09,1.021108506852052e-08,1.949448077712387e-09,0.01062413710577295
1,0.0031783000000006672,1.800455194140383,1.800455194140383,1.063460698855518,-12.0,1.086856825588234,1.800455194140383,1.06346069458148,12.0,-0.01057062981933393,-6.398536642138335e-05,1.018268369425731e-08,0.01057062981933396,6.397518373768901e-05,0.01063460500307004,8.239938951401819e-09,-6.39751837376891e-05,-8.23993895138149e-09,1.018268369423699e-08,1.942744752948432e-09,0.0106346069458148
1,0.003178500000000667,1.801548101214436,1.801548101214436,1.064504990085591,-12.0,1.087924091249115,1.801548101214436,1.064504985823297,12.0,-0.01058100938145873,-6.404869526187931e-05,1.0155892568177e-08,0.0105810093814587,6.403853936931152e-05,0.01064504792082653,8.218486166242621e-09,-6.403853936931114e-05,-8.21848616626295e-09,1.015589256819733e-08,1.937406396928571e-09,0.01064504985823297
1,0.003178700000000667,1.802638163398136,1.802638163398136,1.065546586664998,-12.0,1.088988602983028,1.802638163398136,1.065546582417422,12.0,-0.0105913621592057,-6.411186173543656e-05,1.012748205233443e-08,0.0105913621592057,6.410173425338536e-05,0.01065546389345741,8.196765310713918e-09,-6.410173425338422e-05,-8.19676531072747e-09,1.012748205234121e-08,1.930716798558375e-09,0.01065546582417422
1,0.003178900000000668,1.803725378970121,1.803725378970121,1.066585486730315,-12.0,1.090050358873476,1.803725378970121,1.066585482494457,12.0,-0.01060168813471674,-6.417486551916944e-05,1.010067997722164e-08,0.01060168813471672,6.416476483919268e-05,0.01066585289955432,8.175289854290982e-09,-6.416476483919221e-05,-8.175289854290982e-09,1.010067997722164e-08,1.925390150344955e-09,0.01066585482494457
1,0.003179100000000668,1.804809746213528,1.804809746213528,1.067621688401149,-12.0,1.091109357010768,1.804809746213528,1.067621684179979,12.0,-0.01061198728865809,-6.423770668968201e-05,1.007226028406846e-08,0.01061198728865798,6.422763442939782e-05,0.01067621492308596,8.15354638899991e-09,-6.422763442939794e-05,-8.153546388979581e-09,1.007226028404813e-08,1.918713773721689e-09,0.01067621684179979
1,0.0031793000000006682,1.805891263416,1.805891263416,1.068655189824973,-12.0,1.092165595489559,1.805891263416,1.068655185615496,12.0,-0.01062225960328023,-6.43003849246178e-05,1.004544722819673e-08,0.01062225960328025,6.429033947738918e-05,0.01068654994275614,8.132048384207552e-09,-6.429033947738961e-05,-8.132048384234657e-09,1.00454472282035e-08,1.913398732385345e-09,0.01068655185615496
1,0.003179500000000668,1.806969928869665,1.806969928869665,1.069685989132297,-12.0,1.093219072411284,1.806969928869665,1.069685984937478,12.0,-0.01063250505935737,-6.436290030139221e-05,1.001701832470544e-08,0.0106325050593573,6.435288328306745e-05,0.01069685794263899,8.110282431452115e-09,-6.43528832830675e-05,-8.110282431445339e-09,1.001701832469866e-08,1.906735880297106e-09,0.01069685984937478
1,0.003179700000000668,1.808045740871171,1.808045740871171,1.07071408448146,-12.0,1.094269785881721,1.808045740871171,1.070714080298309,12.0,-0.0106427236392484,-6.442525249825721e-05,9.990194258421826e-09,0.01064272363924846,6.44152623039994e-05,0.01070713890155077,8.088762000669656e-09,-6.441526230399879e-05,-8.088762000683209e-09,9.99019425841505e-09,1.901432243979105e-09,0.01070714080298309
1,0.003179900000000668,1.80911869772166,1.80911869772166,1.071739474013869,-12.0,1.095317734013424,1.80911869772166,1.071739469845348,12.0,-0.01065291532383522,-6.448744159342439e-05,9.961756113597794e-09,0.01065291532383531,6.447747983731158e-05,0.01071739280367099,8.066973683289961e-09,-6.44774798373108e-05,-8.066973683242527e-09,9.961756113597794e-09,1.894782411779064e-09,0.01071739469845348
1,0.003180100000000668,1.810188797726785,1.810188797726785,1.072762155898712,-12.0,1.096362914923277,1.810188797726785,1.072762151741834,12.0,-0.01066308009558531,-6.454946726570079e-05,9.934921008414896e-09,0.01066308009558519,6.453953234469231e-05,0.01072761962792833,8.0454309487883e-09,-6.453953234469238e-05,-8.045430948747643e-09,9.93492100838779e-09,1.889489978620676e-09,0.01072762151741834
1,0.0031803000000006684,1.811256039196717,1.811256039196717,1.073782128288284,-12.0,1.097405326734943,1.811256039196717,1.073782124146007,12.0,-0.01067321793548759,-6.461132959428347e-05,9.906473593011768e-09,0.01067321793548768,6.46014231206906e-05,0.01073781935860688,8.023620389244982e-09,-6.460142312069046e-05,-8.023620389238206e-09,9.90647359299144e-09,1.882853166308833e-09,0.01073782124146008
1,0.003180500000000668,1.812320420446133,1.812320420446133,1.074799389362616,-12.0,1.098444967576402,1.812320420446133,1.074799385231957,12.0,-0.01068332882611817,-6.467302825820451e-05,9.879627423694777e-09,0.0106833288261182,6.466314863078154e-05,0.01074799197474764,8.002055473972647e-09,-6.466314863078082e-05,-8.0020554739862e-09,9.879627423667672e-09,1.877571936310057e-09,0.01074799385231957
1,0.003180700000000669,1.813381939794227,1.813381939794227,1.075813937284858,-12.0,1.0994818355824,1.813381939794227,1.075813933168773,12.0,-0.01069341274857438,-6.473456333762391e-05,9.851170710417764e-09,0.01069341274857434,6.472471216691343e-05,0.01075813746073987,7.980222794943181e-09,-6.47247121669135e-05,-7.980222794916076e-09,9.851170710410988e-09,1.87094794202768e-09,0.01075813933168773
1,0.003180900000000669,1.814440595564721,1.814440595564721,1.076825770245884,-12.0,1.100515928892013,1.814440595564721,1.076825766141393,12.0,-0.01070346968553881,-6.47959345123205e-05,9.824313453276863e-09,0.01070346968553892,6.478611019886804e-05,0.0107682557957362,7.958635821713172e-09,-6.478611019886723e-05,-7.958635821686067e-09,9.824313453270087e-09,1.865677612400418e-09,0.01076825766141393
1,0.003181100000000669,1.815496386085847,1.815496386085847,1.077834886419692,-12.0,1.101547245651055,1.815496386085847,1.077834882329746,12.0,-0.01071349961821699,-6.485714186306542e-05,9.795847417175762e-09,0.01071349961821692,6.484734601564612e-05,0.01077834696423126,7.93678114590214e-09,-6.484734601564825e-05,-7.936781145915692e-09,9.795847417168985e-09,1.859066234288775e-09,0.01077834882329746
1,0.0031813000000006694,1.816549309690374,1.816549309690374,1.078841284007974,-12.0,1.102575784009675,1.816549309690374,1.078841279929599,12.0,-0.01072350252939924,-6.491818507042725e-05,9.76897904994415e-09,0.01072350252939925,6.49084160913791e-05,0.01078841094548921,7.915172237337722e-09,-6.49084160913773e-05,-7.915172237337722e-09,9.768979049903492e-09,1.853806905962394e-09,0.01078841279929599
1,0.003181500000000669,1.817599364715588,1.817599364715588,1.079844961195575,-12.0,1.103601542124758,1.817599364715588,1.079844957131717,12.0,-0.0107334784003984,-6.497906421587123e-05,9.74050366769506e-09,0.01073347840039833,6.496932371220309e-05,0.01079844772410925,7.89329568769365e-09,-6.496932371220353e-05,-7.893295687720755e-09,9.740503667722165e-09,1.84720804309212e-09,0.01079844957131717
1,0.003181700000000669,1.818646549503307,1.818646549503307,1.08084591619498,-12.0,1.104624518157499,1.818646549503307,1.08084591214267,12.0,-0.01074342721411292,-6.503977898028167e-05,9.713624170748676e-09,0.01074342721411281,6.503006535611046e-05,0.01080845727946755,7.87166496674335e-09,-6.503006535611092e-05,-7.871664966729798e-09,9.713624170721571e-09,1.84195921141979e-09,0.0108084591214267
1,0.0031819000000006693,1.819690862399889,1.819690862399889,1.081844147201875,-12.0,1.105644710275844,1.819690862399889,1.081844143164055,12.0,-0.01075334895196239,-6.510032944629217e-05,9.68513942100637e-09,0.01075334895196236,6.509064430687066e-05,0.01081843959626779,7.84976666618766e-09,-6.509064430687116e-05,-7.849766666180884e-09,9.685139420979264e-09,1.835372762861518e-09,0.01081844143164055
1,0.003182100000000669,1.820732301756217,1.820732301756217,1.082839652439538,-12.0,1.106662116652037,1.820732301756217,1.082839648413242,12.0,-0.01076324359695274,-6.516071529531857e-05,9.658248776333906e-09,0.01076324359695282,6.515105704654213e-05,0.01082839465399797,7.82811425582711e-09,-6.515105704654224e-05,-7.82811425582711e-09,9.658248776354234e-09,1.830134427843239e-09,0.01082839648413242
1,0.003182300000000669,1.821770865927715,1.821770865927715,1.083832430114462,-12.0,1.107676735465055,1.821770865927715,1.08383242610263,12.0,-0.01077311113061147,-6.522093661057389e-05,9.629754639216823e-09,0.0107731111306115,6.521130685593412e-05,0.010838322437466,7.806194327118592e-09,-6.521130685593467e-05,-7.806194327105039e-09,9.629754639182942e-09,1.823560292667604e-09,0.0108383242610263
1,0.00318250000000067,1.822806553274353,1.822806553274353,1.084822478460719,-12.0,1.108688564898185,1.822806553274353,1.084822474460388,12.0,-0.0107829515360513,-6.528099307423614e-05,9.602852831043138e-09,0.01078295153605134,6.52713902214064e-05,0.01084822292627135,7.784520350540263e-09,-6.52713902214051e-05,-7.784520350533487e-09,9.602852831009257e-09,1.818332454303376e-09,0.01084822474460388
1,0.00318270000000067,1.823839362160637,1.823839362160637,1.085809795695605,-12.0,1.109697603141429,1.823839362160637,1.08580979170971,12.0,-0.01079276479490698,-6.534088477037568e-05,9.574349289204046e-09,0.01079276479490691,6.533131042108706e-05,0.01085809610532668,7.762578916952704e-09,-6.533131042108647e-05,-7.762578916939151e-09,9.574349289170165e-09,1.811770430651646e-09,0.01085809791709711
1,0.0031829000000006703,1.824869290955618,1.824869290955618,1.086794380063955,-12.0,1.110703848389093,1.824869290955618,1.086794376089539,12.0,-0.01080255089039861,-6.540061138165368e-05,9.547436302350309e-09,0.01080255089039865,6.539106394535275e-05,0.01086794195434267,7.740883496861178e-09,-6.539106394535133e-05,-7.740883496840849e-09,9.547436302323204e-09,1.806552887082737e-09,0.01086794376089539
1,0.00318310000000067,1.825896338032901,1.825896338032901,1.087776229793868,-12.0,1.111707298842201,1.825896338032901,1.087776225833862,12.0,-0.01081230980426812,-6.546017299272248e-05,9.518923340610377e-09,0.01081230980426811,6.545065406938189e-05,0.01087776045833594,7.71892068180389e-09,-6.545065406938187e-05,-7.718920681817443e-09,9.518923340630706e-09,1.800002672166815e-09,0.01087776225833862
1,0.00318330000000067,1.82692050177064,1.82692050177064,1.088755343140942,-12.0,1.112707952706075,1.82692050177064,1.088755339192392,12.0,-0.01082204151984206,-6.551956928711778e-05,9.49199916270313e-09,0.01082204151984202,6.551007728795508e-05,0.01088755159712861,7.697203941418743e-09,-6.551007728795508e-05,-7.697203941432296e-09,9.49199916270313e-09,1.794795221534493e-09,0.01088755339192392
1,0.00318350000000067,1.827941780551539,1.827941780551539,1.089731718344053,-12.0,1.11370580819274,1.827941780551539,1.089731714409888,12.0,-0.0108317460189698,-6.55788003504447e-05,9.46347676675089e-09,0.01083174601896975,6.556933687367772e-05,0.01089731535584196,7.675219867948673e-09,-6.556933687367796e-05,-7.675219867914792e-09,9.46347676673056e-09,1.788256916283744e-09,0.01089731714409888
1,0.00318370000000067,1.828960172762857,1.828960172762857,1.090705353669545,-12.0,1.114700863518513,1.828960172762857,1.090705349746814,12.0,-0.01084142328508503,-6.563786586646931e-05,9.436541387015875e-09,0.01084142328508503,6.562842932508222e-05,0.01090705171440872,7.653481930543693e-09,-6.56284293250823e-05,-7.653481930557245e-09,9.436541387022651e-09,1.783059356729278e-09,0.01090705349746814
1,0.00318390000000067,1.829975676796418,1.829975676796418,1.091676247367075,-12.0,1.115693116906423,1.829975676796418,1.091676243458703,12.0,-0.01085107330014334,-6.569676592170096e-05,9.408009544410105e-09,0.01085107330014331,6.568735791215661e-05,0.01091676065805423,7.631476721961733e-09,-6.568735791215655e-05,-7.631476721921076e-09,9.408009544389776e-09,1.776532759284971e-09,0.01091676243458703
1,0.00318410000000067,1.8309882910486,1.8309882910486,1.092644397713726,-12.0,1.116682566583776,1.8309882910486,1.092644393816767,12.0,-0.01086069604768614,-6.575550020049535e-05,9.381062954160152e-09,0.01086069604768623,6.574611913754132e-05,0.01092644216682244,7.609717710919126e-09,-6.574611913754119e-05,-7.609717710939455e-09,9.381062954160152e-09,1.771345292667093e-09,0.01092644393816767
1,0.003184300000000671,1.831998013920344,1.831998013920344,1.09360980296991,-12.0,1.117669210784577,1.831998013920344,1.093609799087283,12.0,-0.01087029150977548,-6.581406879018252e-05,9.352521654492512e-09,0.0108702915097754,6.580471626852836e-05,0.01093609622604266,7.587691490526169e-09,-6.580471626852803e-05,-7.587691490485511e-09,9.35252165447896e-09,1.764830100241129e-09,0.01093609799087283
1,0.003184500000000671,1.833004843817167,1.833004843817167,1.094572461423444,-12.0,1.118653047747122,1.833004843817167,1.094572457552209,12.0,-0.01087985967005917,-6.587247137580786e-05,9.325563846192416e-09,0.01087985967005917,6.586314581196286e-05,0.01094572281586977,7.565911529228142e-09,-6.586314581196167e-05,-7.565911529221366e-09,9.32556384616531e-09,1.759652322842374e-09,0.01094572457552209
