case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(source)_real,v(source)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(m1)_real,id(m1)_imag,i(rs)_real,i(rs)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag
3,12115.27658628577,0.0,1.0,0.0,0.7739617648478809,-0.001549139755023086,-5.434199625561266,0.01087693870554847,0.0,0.0,-0.00164672715926099,3.296042031984384e-06,0.001646727159254624,-3.296042031981916e-06,0.00164672715925081,-3.296042031964012e-06,0.0,0.0,0.00164672715926099,-3.296042031984384e-06
3,12589.25411794155,0.0,1.0,0.0,0.7739615174890533,-0.001609745156725259,-5.434197888782556,0.0113024659940901,0.0,0.0,-0.001646726632964411,3.424989695178819e-06,0.00164672663295562,-3.424989695171438e-06,0.001646726632955432,-3.424989695160126e-06,0.0,0.0,0.001646726632964411,-3.424989695178819e-06
3,13081.77474260181,0.0,1.0,0.0,0.7739612503971407,-0.001672721518592285,-5.434196013457457,0.01174464044975687,0.0,0.0,-0.001646726064684078,3.558981954471778e-06,0.001646726064681303,-3.558981954455975e-06,0.001646726064674768,-3.558981954451671e-06,0.0,0.0,0.001646726064684078,-3.558981954471778e-06
3,13593.56390878512,0.0,1.0,0.0,0.7739609619980485,-0.001738161590388187,-5.434193988531523,0.01220411329429266,0.0,0.0,-0.001646725451070158,3.698216149785653e-06,0.001646725451065478,-3.698216149775058e-06,0.001646725451059678,-3.6982161497621e-06,0.0,0.0,0.001646725451070158,-3.698216149785653e-06
3,14125.3754462274,0.0,1.0,0.0,0.7739606505921699,-0.001806161749526546,-5.434191802067118,0.01268156122016635,0.0,0.0,-0.001646724788505187,3.842897339444347e-06,0.001646724788502141,-3.842897339425416e-06,0.001646724788493978,-3.842897339418183e-06,0.0,0.0,0.001646724788505187,-3.842897339444347e-06
3,14677.99267622055,0.0,1.0,0.0,0.7739603143441652,-0.001876822142879324,-5.434189441177999,0.01317768738626644,0.0,0.0,-0.001646724073084242,3.993238601898921e-06,0.001646724073083305,-3.993238601885524e-06,0.001646724073072692,-3.993238601870902e-06,0.0,0.0,0.001646724073084242,-3.993238601898921e-06
3,15252.22956539003,0.0,1.0,0.0,0.7739599512722599,-0.0019502468341184,-5.43418689195062,0.01369322245241894,0.0,0.0,-0.001646723300591097,4.149461349217862e-06,0.001646723300590125,-4.149461349210737e-06,0.001646723300579276,-4.149461349188085e-06,0.0,0.0,0.001646723300591097,-4.149461349217862e-06
3,15848.93192461097,0.0,1.0,0.0,0.7739595592368754,-0.0020265439568047,-5.434184139354628,0.01422892565424418,0.0,0.0,-0.0016467224664711,4.311795652801268e-06,0.001646722466466244,-4.311795652797018e-06,0.001646722466461437,-4.311795652775957e-06,0.0,0.0,0.0016467224664711,-4.311795652801268e-06
3,16468.97865482852,0.0,1.0,0.0,0.7739591359270216,-0.002105825873455518,-5.434181167178528,0.0147855859200921,0.0,0.0,-0.001646721565811675,4.480480581846092e-06,0.001646721565808917,-4.480480581825486e-06,0.001646721565802174,-4.48048058182025e-06,0.0,0.0,0.001646721565811675,-4.480480581846092e-06
3,17113.28304161763,0.0,1.0,0.0,0.7739586788479126,-0.002188209340804226,-5.434177957904184,0.01536402303127993,0.0,0.0,-0.001646720593304298,4.655764554933314e-06,0.001646720593297957,-4.655764554925557e-06,0.001646720593293431,-4.65576455490261e-06,0.0,0.0,0.001646720593304298,-4.655764554933314e-06
3,17782.79410038904,0.0,1.0,0.0,0.7739581853062103,-0.002273815681509286,-5.434174492604984,0.01596508882770499,0.0,0.0,-0.001646719543213631,4.837905705365149e-06,0.001646719543204611,-4.837905705351586e-06,0.001646719543204703,-4.837905705338906e-06,0.0,0.0,0.001646719543213631,-4.837905705365149e-06
3,18478.49797422272,0.0,1.0,0.0,0.773957652392432,-0.002362770962565757,-5.434170750875949,0.01658966846067632,0.0,0.0,-0.001646718409356348,5.027172260811007e-06,0.001646718409356041,-5.027172260800572e-06,0.0016467184093456,-5.027172260778207e-06,0.0,0.0,0.001646718409356348,-5.027172260811007e-06
3,19201.41938638781,0.0,1.0,0.0,0.7739570769665003,-0.002455206180644332,-5.434166710648253,0.01723868169398836,0.0,0.0,-0.001646717185044925,5.223842937572228e-06,0.001646717185037616,-5.223842937558676e-06,0.001646717185035107,-5.223842937541132e-06,0.0,0.0,0.001646717185044925,-5.223842937572228e-06
3,19952.62314968858,0.0,1.0,0.0,0.7739564556366473,-0.002551257454680027,-5.43416234812196,0.01791308425637904,0.0,0.0,-0.001646715863067261,5.42820735041789e-06,0.001646715863063974,-5.428207350416381e-06,0.001646715863056696,-5.428207350383037e-06,0.0,0.0,0.001646715863067261,-5.42820735041789e-06
3,20733.21573485933,0.0,1.0,0.0,0.7739557847412447,-0.002651066225934961,-5.434157637581809,0.01861386924605287,0.0,0.0,-0.001646714435630851,5.640566438197838e-06,0.001646714435628027,-5.64056643819616e-06,0.00164671443561967,-5.640566438159492e-06,0.0,0.0,0.001646714435630851,-5.640566438197838e-06
3,21544.3469003186,0.0,1.0,0.0,0.7739550603266203,-0.002754779465862868,-5.434152551260373,0.019342068590211,0.0,0.0,-0.001646712894321325,5.861232906124544e-06,0.001646712894318725,-5.861232906106961e-06,0.001646712894311958,-5.861232906091209e-06,0.0,0.0,0.001646712894321325,-5.861232906124544e-06
3,22387.21138568315,0.0,1.0,0.0,0.7739542781228137,-0.002862549892064957,-5.434147059197461,0.02009875456144487,0.0,0.0,-0.001646711230059837,6.090531685286324e-06,0.001646711230058884,-6.09053168527246e-06,0.00164671123004854,-6.090531685244589e-06,0.0,0.0,0.001646711230059837,-6.090531685286324e-06
3,23263.05067153601,0.0,1.0,0.0,0.7739534335207011,-0.002974536192622859,-5.434141129008214,0.02088504135258556,0.0,0.0,-0.001646709433032792,6.328800409874414e-06,0.001646709433025251,-6.3288004098494e-06,0.001646709433022768,-6.328800409835871e-06,0.0,0.0,0.001646709433032792,-6.328800409874414e-06
3,24173.15480804078,0.0,1.0,0.0,0.7739525215420262,-0.003090903259188018,-5.434134725760461,0.02170208671360674,0.0,0.0,-0.001646707492654685,6.576389913214163e-06,0.001646707492648503,-6.576389913193204e-06,0.001646707492642609,-6.576389913165995e-06,0.0,0.0,0.001646707492654685,-6.576389913214163e-06
3,25118.86431509553,0.0,1.0,0.0,0.7739515368130522,-0.003211822429086306,-5.434127811696554,0.02255109365115778,0.0,0.0,-0.001646705397483804,6.833664742775086e-06,0.001646705397480019,-6.833664742758594e-06,0.001646705397474579,-6.833664742736822e-06,0.0,0.0,0.001646705397483804,-6.833664742775086e-06
3,26101.57215682508,0.0,1.0,0.0,0.7739504735296009,-0.003337471736871648,-5.434120346090984,0.02343331219519485,0.0,0.0,-0.001646703135179086,7.101003695513592e-06,0.001646703135174121,-7.101003695504648e-06,0.001646703135169364,-7.101003695471592e-06,0.0,0.0,0.001646703135179086,-7.101003695513592e-06
3,27122.72579331998,0.0,1.0,0.0,0.7739493254259135,-0.003468036175593857,-5.434112284936286,0.02435004123303168,0.0,0.0,-0.001646700692404935,7.378800373645963e-06,0.00164670069239925,-7.378800373630812e-06,0.001646700692395561,-7.378800373603951e-06,0.0,0.0,0.001646700692404935,-7.378800373645963e-06
3,28183.82931264423,0.0,1.0,0.0,0.773948085735929,-0.003603707968238077,-5.43410358072764,0.02530263041542158,0.0,0.0,-0.001646698054765951,7.667463762248964e-06,0.001646698054758033,-7.667463762239812e-06,0.001646698054757296,-7.667463762208675e-06,0.0,0.0,0.001646698054765951,-7.667463762248964e-06
3,29286.44564625204,0.0,1.0,0.0,0.7739467471536866,-0.003744686849669196,-5.434094182176644,0.0262924821361385,0.0,0.0,-0.001646695206720195,7.967418829132878e-06,0.001646695206716231,-7.967418829100958e-06,0.001646695206709972,-7.967418829083396e-06,0.0,0.0,0.001646695206720195,-7.967418829132878e-06
3,30432.19887107688,0.0,1.0,0.0,0.7739453017912252,-0.003891180359489219,-5.434084033886429,0.02732105358806944,0.0,0.0,-0.001646692131480736,8.279107147899831e-06,0.001646692131478389,-8.279107147866893e-06,0.001646692131470692,-8.279107147849402e-06,0.0,0.0,0.001646692131480736,-8.279107147899831e-06
3,31622.77660168344,0.0,1.0,0.0,0.7739437411306924,-0.004043404146249523,-5.434073076059898,0.02838985889938621,0.0,0.0,-0.001646688810927242,8.602987545268549e-06,0.001646688810925667,-8.602987545229535e-06,0.001646688810916367,-8.602987545211752e-06,0.0,0.0,0.001646688810927242,-8.602987545268549e-06
3,32859.93247600617,0.0,1.0,0.0,0.7739420559755609,-0.004201582283399397,-5.434061244113781,0.02950047135169102,0.0,0.0,-0.001646685225489024,8.939536773239703e-06,0.001646685225482614,-8.939536773229506e-06,0.001646685225479917,-8.939536773190207e-06,0.0,0.0,0.001646685225489024,-8.939536773239703e-06
3,34145.48873833563,0.0,1.0,0.0,0.7739402363947198,-0.004365947597469795,-5.434048468340394,0.03065452568457133,0.0,0.0,-0.001646681354042544,9.289250207445857e-06,0.001646681354037227,-9.289250207412947e-06,0.001646681354031319,-9.289250207382543e-06,0.0,0.0,0.001646681354042544,-9.289250207445857e-06
3,35481.33892335714,0.0,1.0,0.0,0.7739382716663036,-0.004536742008879839,-5.434034673440832,0.03185372048810906,0.0,0.0,-0.001646677173769949,9.652642572154262e-06,0.001646677173763322,-9.652642572119396e-06,0.001646677173758093,-9.652642572084763e-06,0.0,0.0,0.001646677173769949,-9.652642572154262e-06
3,36869.45064519533,0.0,1.0,0.0,0.7739361502127293,-0.004714216885922901,-5.434019778125449,0.03309982068861454,0.0,0.0,-0.001646672660038015,1.003024869351956e-05,0.001646672660031712,-1.003024869349056e-05,0.001646672660027084,-1.003024869345298e-05,0.0,0.0,0.001646672660038015,-1.003024869351956e-05
3,38311.86849557243,0.0,1.0,0.0,0.7739338595327893,-0.004898633412359872,-5.434003694628496,0.03439466012956669,0.0,0.0,-0.001646667786251059,1.042262428168688e-05,0.001646667786250333,-1.042262428162244e-05,0.001646667786239977,-1.042262428161675e-05,0.0,0.0,0.001646667786251059,-1.042262428168688e-05
3,39810.71705534926,0.0,1.0,0.0,0.773931386128906,-0.00509026296913837,-5.433986328170144,0.03574014425160087,0.0,0.0,-0.001646662523687923,1.083034674290935e-05,0.001646662523686615,-1.083034674290162e-05,0.001646662523678523,-1.08303467428476e-05,0.0,0.0,0.001646662523687923,-1.083034674290935e-05
3,41368.20402388459,0.0,1.0,0.0,0.7739287154262957,-0.005289387530794963,-5.433967576431227,0.03713825287602562,0.0,0.0,-0.001646656841342796,1.125401602303807e-05,0.001646656841334249,-1.125401602297682e-05,0.001646656841332544,-1.125401602296801e-05,0.0,0.0,0.001646656841342796,-1.125401602303807e-05
3,42986.62347082227,0.0,1.0,0.0,0.7739258316888484,-0.005496300077016764,-5.433947328909747,0.03859104309416504,0.0,0.0,-0.001646650705730226,1.169425548308031e-05,0.001646650705726671,-1.169425548307179e-05,0.001646650705720954,-1.169425548301439e-05,0.0,0.0,0.001646650705730226,-1.169425548308031e-05
3,44668.35921509578,0.0,1.0,0.0,0.7739227179245085,-0.005711305020001982,-5.433925466318057,0.04010065226839129,0.0,0.0,-0.001646644080702441,1.215171280860342e-05,0.001646644080697257,-1.215171280856409e-05,0.001646644080690444,-1.215171280851485e-05,0.0,0.0,0.001646644080702441,-1.215171280860342e-05
3,46415.88833612725,0.0,1.0,0.0,0.7739193557877795,-0.005934718648087815,-5.433901859819181,0.04166930114639889,0.0,0.0,-0.001646636927217934,1.262706095345421e-05,0.001646636927210565,-1.262706095343791e-05,0.001646636927208041,-1.262706095337833e-05,0.0,0.0,0.001646636927217934,-1.262706095345421e-05
3,48231.7848223925,0.0,1.0,0.0,0.7739157254686542,-0.0061668695863724,-5.433876370343017,0.04329929709605468,0.0,0.0,-0.001646629203134248,1.312099912001657e-05,0.001646629203131411,-1.312099911998654e-05,0.001646629203124796,-1.312099911994128e-05,0.0,0.0,0.001646629203134248,-1.312099912001657e-05
3,50118.72336272663,0.0,1.0,0.0,0.7739118055785935,-0.006408099274784352,-5.433848847705346,0.04499303746146564,0.0,0.0,-0.001646620862941014,1.363425377620171e-05,0.001646620862940651,-1.363425377619298e-05,0.001646620862933178,-1.363425377613692e-05,0.0,0.0,0.001646620862941014,-1.363425377620171e-05
3,52079.48328595401,0.0,1.0,0.0,0.7739075730229008,-0.006658762464365321,-5.43381912976639,0.04675301304793957,0.0,0.0,-0.001646611857504967,1.416757971149684e-05,0.001646611857504254,-1.416757971148264e-05,0.001646611857495534,-1.416757971141558e-05,0.0,0.0,0.001646611857504967,-1.416757971149684e-05
3,54116.95265464572,0.0,1.0,0.0,0.7739030028663025,-0.006919227732298437,-5.43378704144073,0.04858181173776364,0.0,0.0,-0.001646602133769918,1.472176113265565e-05,0.001646602133762443,-1.472176113258283e-05,0.001646602133758091,-1.472176113254987e-05,0.0,0.0,0.001646602133769918,-1.472176113265565e-05
3,56234.13251903423,0.0,1.0,0.0,0.7738980681857955,-0.007189878016418473,-5.433752393677858,0.05048212224324411,0.0,0.0,-0.001646591634447836,1.529761280098306e-05,0.001646591634445471,-1.529761280094633e-05,0.001646591634437863,-1.529761280089037e-05,0.0,0.0,0.001646591634447836,-1.529761280098306e-05
3,58434.14133735106,0.0,1.0,0.0,0.7738927399107535,-0.007471111169873372,-5.433714982386439,0.05245673800157001,0.0,0.0,-0.00164658029769286,1.589598121259697e-05,0.001646580297691713,-1.589598121257141e-05,0.001646580297682454,-1.589598121249654e-05,0.0,0.0,0.00164658029769286,-1.589598121259697e-05
3,60720.21956909812,0.0,1.0,0.0,0.7738869866543019,-0.007763340536540704,-5.433674587176417,0.05450856121430234,0.0,0.0,-0.001646568056720126,1.651774582251586e-05,0.001646568056719033,-1.651774582243914e-05,0.001646568056711281,-1.651774582242703e-05,0.0,0.0,0.001646568056720126,-1.651774582251586e-05
3,63095.73444801856,0.0,1.0,0.0,0.7738807745266751,-0.008066995548051775,-5.433630970112571,0.05664060703984231,0.0,0.0,-0.001646554839428052,1.716382031510373e-05,0.001646554839425107,-1.716382031502484e-05,0.001646554839418458,-1.716382031500378e-05,0.0,0.0,0.001646554839428052,-1.716382031510373e-05
3,65564.18494179708,0.0,1.0,0.0,0.7738740669375764,-0.008382522343001747,-5.433583874275776,0.058856007940585,0.0,0.0,-0.001646540567962356,1.78351539213894e-05,0.001646540567961097,-1.783515392136947e-05,0.00164654056795229,-1.783515392128031e-05,0.0,0.0,0.001646540567962356,-1.78351539213894e-05
3,68129.20690579529,0.0,1.0,0.0,0.7738668243798876,-0.00871038440920159,-5.433533022281006,0.06115801819270811,0.0,0.0,-0.001646525158266972,1.853273278566912e-05,0.001646525158260914,-1.853273278562551e-05,0.00164652515825508,-1.85327327855353e-05,0.0,0.0,0.001646525158266972,-1.853273278566912e-05
3,70794.57843841292,0.0,1.0,0.0,0.7738590041985292,-0.009051063249623344,-5.43347811462085,0.06355001856159966,0.0,0.0,-0.001646508519582076,1.925758138230292e-05,0.00164650851957937,-1.925758138218714e-05,0.001646508519571339,-1.925758138217733e-05,0.0,0.0,0.001646508519582076,-1.925758138230292e-05
3,73564.22544596322,0.0,1.0,0.0,0.7738505603383429,-0.00940505907289583,-5.433418827940575,0.06603552115052133,0.0,0.0,-0.001646490553921386,2.001076398500646e-05,0.001646490553914859,-2.001076398500112e-05,0.001646490553911368,-2.001076398488474e-05,0.0,0.0,0.001646490553921386,-2.001076398500646e-05
3,76442.22742525907,0.0,1.0,0.0,0.7738414430748132,-0.009772891509008506,-5.433354813106741,0.06861817442531061,0.0,0.0,-0.001646471155486891,2.079338618948807e-05,0.00164647115548533,-2.079338618940496e-05,0.001646471155478326,-2.07933861893798e-05,0.0,0.0,0.001646471155486891,-2.079338618948807e-05
3,79432.82347242715,0.0,1.0,0.0,0.7738315987208932,-0.01015510035111065,-5.433285693183329,0.07130176842317272,0.0,0.0,-0.001646450210055554,2.160659649187052e-05,0.001646450210053274,-2.160659649183549e-05,0.001646450210044454,-2.160659649172479e-05,0.0,0.0,0.001646450210055554,-2.160659649187052e-05
3,82540.4185268008,0.0,1.0,0.0,0.7738209693138447,-0.01055224632405716,-5.433211061167627,0.07409024014801577,0.0,0.0,-0.00164642759429322,2.245158792364114e-05,0.001646427594286237,-2.245158792352209e-05,0.001646427594284776,-2.245158792352588e-05,0.0,0.0,0.00164642759429322,-2.245158792364114e-05
3,85769.58985908833,0.0,1.0,0.0,0.7738094922714877,-0.0109649118806963,-5.433130477685365,0.0769876791628247,0.0,0.0,-0.001646403175056171,2.332959974631052e-05,0.001646403175055156,-2.332959974621351e-05,0.001646403175045718,-2.332959974616235e-05,0.0,0.0,0.001646403175056171,-2.332959974631052e-05
3,89125.09381337342,0.0,1.0,0.0,0.773797100028672,-0.01139370202636282,-5.433043468321975,0.07999833337711396,0.0,0.0,-0.001646376808582417,2.424191920518605e-05,0.001646376808581707,-2.424191920508134e-05,0.001646376808571643,-2.424191920502728e-05,0.0,0.0,0.001646376808582417,-2.424191920518605e-05
3,92611.87281287817,0.0,1.0,0.0,0.773783719638498,-0.01183924517268494,-5.432949520897781,0.08312661504274185,0.0,0.0,-0.001646348339665994,2.518988334628541e-05,0.001646348339665593,-2.518988334615502e-05,0.001646348339656379,-2.518988334613816e-05,0.0,0.0,0.001646348339665994,-2.518988334628541e-05
3,96235.06263980764,0.0,1.0,0.0,0.7737692723449892,-0.0123021940212438,-5.432848082453497,0.08637710695816667,0.0,0.0,-0.001646317600743484,2.617488089641414e-05,0.001646317600743075,-2.617488089634579e-05,0.00164631760073402,-2.61748808962634e-05,0.0,0.0,0.001646317600743484,-2.617488089641414e-05
3,99999.9999999987,0.0,1.0,0.0,0.77375367312196,-0.01278322647789915,-5.432738555996107,0.08975456888792892,0.0,0.0,-0.001646284410907911,2.719835420846331e-05,0.001646284410901089,-2.719835420841865e-05,0.001646284410897787,-2.719835420829606e-05,0.0,0.0,0.001646284410907911,-2.719835420846331e-05
3,103912.2303835156,0.0,1.0,0.0,0.7737368301744499,-0.0132830465985375,-5.432620297009764,0.0932639442031883,0.0,0.0,-0.001646248574851444,2.826180127369343e-05,0.001646248574846965,-2.826180127354916e-05,0.001646248574839255,-2.826180127348405e-05,0.0,0.0,0.001646248574851444,-2.826180127369343e-05
3,107977.5162327696,0.0,1.0,0.0,0.7737186444019682,-0.01380238556687634,-5.432492609660594,0.0969103667466845,0.0,0.0,-0.001646209881715331,2.936677780202561e-05,0.001646209881709382,-2.936677780188135e-05,0.001646209881706315,-2.936677780186455e-05,0.0,0.0,0.001646209881715331,-2.936677780202561e-05
3,112201.8454301949,0.0,1.0,0.0,0.7736990088157364,-0.0143420027051386,-5.432354742787848,0.1006991679304205,0.0,0.0,-0.001646168103875106,3.051489937285468e-05,0.001646168103865975,-3.05148993727522e-05,0.001646168103863269,-3.051489937263532e-05,0.0,0.0,0.001646168103875106,-3.051489937285468e-05
3,116591.4401179817,0.0,1.0,0.0,0.7736778079168917,-0.01490268651786938,-5.432205885409497,0.104635884062322,0.0,0.0,-0.001646122995578636,3.170784365524911e-05,0.001646122995575539,-3.170784365513768e-05,0.001646122995567855,-3.170784365504123e-05,0.0,0.0,0.001646122995578636,-3.170784365524911e-05
3,121152.7658628573,0.0,1.0,0.0,0.7736549170176973,-0.01548525576993146,-5.432045162064465,0.1087262639170469,0.0,0.0,-0.001646074291534686,3.294735270213544e-05,0.001646074291530297,-3.294735270206739e-05,0.001646074291527016,-3.294735270198182e-05,0.0,0.0,0.001646074291534686,-3.294735270213544e-05
3,125892.5411794151,0.0,1.0,0.0,0.7736302015137505,-0.01609056059877551,-5.431871627678188,0.1129762765451857,0.0,0.0,-0.001646021705357027,3.423523531672294e-05,0.001646021705354883,-3.423523531664863e-05,0.001646021705348405,-3.423523531654364e-05,0.0,0.0,0.001646021705357027,-3.423523531672294e-05
3,130817.7474260177,0.0,1.0,0.0,0.7736035160996458,-0.01671948366148908,-5.431684262004701,0.1173921193259641,0.0,0.0,-0.001645964927880213,3.55733694927164e-05,0.001645964927874388,-3.557336949261414e-05,0.001645964927871587,-3.557336949252995e-05,0.0,0.0,0.001645964927880213,-3.55733694927164e-05
3,135935.6390878508,0.0,1.0,0.0,0.7735747039190325,-0.0173729413171171,-5.431481963724733,0.1219802262699721,0.0,0.0,-0.001645903625371131,3.696370493029457e-05,0.001645903625364653,-3.696370493022627e-05,0.001645903625359644,-3.696370493003637e-05,0.0,0.0,0.001645903625371131,-3.696370493029457e-05
3,141253.7544622736,0.0,1.0,0.0,0.7735435956525804,-0.01805188484412351,-5.431263543965934,0.1267472765656432,0.0,0.0,-0.001645837437565434,3.840826562595249e-05,0.001645837437562747,-3.840826562573341e-05,0.001645837437558682,-3.840826562579471e-05,0.0,0.0,0.001645837437565434,-3.840826562595249e-05
3,146779.926762205,0.0,1.0,0.0,0.7735100085273842,-0.01875730169351827,-5.431027719481771,0.1317002033808511,0.0,0.0,-0.001645765975600537,3.990915253965184e-05,0.001645765975597513,-3.990915253965222e-05,0.001645765975590179,-3.990915253940057e-05,0.0,0.0,0.001645765975600537,-3.990915253965184e-05
3,152522.2956538998,0.0,1.0,0.0,0.7734737452592563,-0.01949021677682578,-5.430773105040419,0.1368462029018383,0.0,0.0,-0.001645688819709218,4.14685463338904e-05,0.001645688819706947,-4.146854633374497e-05,0.001645688819700545,-4.146854633367186e-05,0.0,0.0,0.001645688819709218,-4.14685463338904e-05
3,158489.3192461092,0.0,1.0,0.0,0.7734345929002616,-0.02025169378956058,-5.430498205505391,0.1421927436297583,0.0,0.0,-0.001645605516819815,4.308871019083586e-05,0.001645605516813475,-4.308871019070848e-05,0.001645605516809067,-4.308871019055442e-05,0.0,0.0,0.001645605516819815,-4.308871019083586e-05
3,164689.7865482846,0.0,1.0,0.0,0.773392321606211,-0.02104283656878333,-5.43020140705381,0.1477475759093352,0.0,0.0,-0.001645515577895094,4.477199269979855e-05,0.001645515577886059,-4.477199269964371e-05,0.001645515577885555,-4.477199269953901e-05,0.0,0.0,0.001645515577895094,-4.477199269979855e-05
3,171132.8304161757,0.0,1.0,0.0,0.7733466833004602,-0.0218647904847743,-5.429880967889456,0.1535187417026011,0.0,0.0,-0.001645418475118017,4.652083081897004e-05,0.00164541847511579,-4.652083081896352e-05,0.001645418475107362,-4.652083081866872e-05,0.0,0.0,0.001645418475118017,-4.652083081897004e-05
3,177827.9410038899,0.0,1.0,0.0,0.7732974102390342,-0.02271874386522884,-5.429535008100498,0.1595145845868007,0.0,0.0,-0.001645313638818333,4.83377529050911e-05,0.001645313638816148,-4.833775290508102e-05,0.001645313638806456,-4.833775290474221e-05,0.0,0.0,0.001645313638818333,-4.83377529050911e-05
3,184784.9797422266,0.0,1.0,0.0,0.773244213461056,-0.02360592945104114,-5.42916149880285,0.1657437599764252,0.0,0.0,-0.001645200454182682,5.022538181103793e-05,0.00164520045418115,-5.022538181076452e-05,0.001645200454172459,-5.022538181072583e-05,0.0,0.0,0.001645200454182682,-5.022538181103793e-05
3,192014.1938638775,0.0,1.0,0.0,0.7731867811188617,-0.02452762588186084,-5.428758250441691,0.1722152455545274,0.0,0.0,-0.001645078257709603,5.218643804682647e-05,0.00164507825770599,-5.218643804677514e-05,0.001645078257699706,-5.218643804651243e-05,0.0,0.0,0.001645078257709603,-5.218643804682647e-05
3,199526.2314968852,0.0,1.0,0.0,0.7731247766809747,-0.02548515920918389,-5.428322900134374,0.1789383518953866,0.0,0.0,-0.001644946333374053,5.4223742998602e-05,0.001644946333367869,-5.422374299846044e-05,0.001644946333363776,-5.422374299826359e-05,0.0,0.0,0.001644946333374053,-5.4223742998602e-05
3,207332.1573485926,0.0,1.0,0.0,0.7730578369941657,-0.02647990443463423,-5.42785289808565,0.1859227332658736,0.0,0.0,-0.001644803908510803,5.634022220177989e-05,0.001644803908504855,-5.634022220174506e-05,0.001644803908498225,-5.634022220134942e-05,0.0,0.0,0.001644803908510803,-5.634022220177989e-05
3,215443.4690031854,0.0,1.0,0.0,0.7729855701982474,-0.02751328707009495,-5.427345492906608,0.1931783985781642,0.0,0.0,-0.001644650149365639,5.853890866004974e-05,0.001644650149357219,-5.853890865992195e-05,0.001644650149357973,-5.853890865977649e-05,0.0,0.0,0.001644650149365639,-5.853890866004974e-05
3,223872.1138568308,0.0,1.0,0.0,0.772907553475667,-0.02858678471641972,-5.42679771592559,0.2007157224781947,0.0,0.0,-0.001644484156341088,6.082294620551353e-05,0.001644484156333448,-6.082294620540774e-05,0.001644484156331206,-6.082294620514835e-05,0.0,0.0,0.001644484156341088,-6.082294620551353e-05
3,232630.5067153593,0.0,1.0,0.0,0.7728233306376405,-0.02970192865544178,-5.426206364083521,0.2085454565181614,0.0,0.0,-0.001644304958813188,6.319559288429132e-05,0.00164430495880552,-6.319559288398002e-05,0.00164430495880349,-6.319559288391868e-05,0.0,0.0,0.001644304958813188,-6.319559288429132e-05
3,241731.548080407,0.0,1.0,0.0,0.772732409516741,-0.0308603054512645,-5.42556798174665,0.216678740403827,0.0,0.0,-0.001644111509620197,6.566022436479607e-05,0.001644111509611079,-6.566022436454988e-05,0.001644111509610087,-6.566022436439255e-05,0.0,0.0,0.001644111509620197,-6.566022436479607e-05
3,251188.6431509545,0.0,1.0,0.0,0.7726342591670382,-0.03206355855383539,-5.42487884099555,0.2251271132518075,0.0,0.0,-0.001643902679089561,6.822033734903257e-05,0.001643902679084874,-6.822033734893429e-05,0.001643902679078805,-6.822033734858595e-05,0.0,0.0,0.001643902679089561,-6.822033734903257e-05
3,261015.72156825,0.0,1.0,0.0,0.7725283068500219,-0.0333133898982847,-5.424134920472211,0.2339025248192906,0.0,0.0,-0.001643677248627943,7.08795529755426e-05,0.001643677248619468,-7.087955297524484e-05,0.001643677248617068,-7.087955297507384e-05,0.0,0.0,0.001643677248627943,-7.08795529755426e-05
3,271227.2579331989,0.0,1.0,0.0,0.7724139347934394,-0.034611561491754,-5.423331882626182,0.2430173466457506,0.0,0.0,-0.001643433903826116,7.364162019568198e-05,0.001643433903817382,-7.364162019546372e-05,0.001643433903815829,-7.364162019522129e-05,0.0,0.0,0.001643433903826116,-7.364162019568198e-05
3,281838.2931264414,0.0,1.0,0.0,0.772290476706907,-0.03595989697835995,-5.422465049251342,0.2524843830410698,0.0,0.0,-0.001643171227045861,7.65104191033545e-05,0.001643171227039275,-7.651041910305967e-05,0.001643171227035972,-7.651041910289351e-05,0.0,0.0,0.001643171227045861,-7.65104191033545e-05
3,292864.4564625195,0.0,1.0,0.0,0.772157214037553,-0.03736028317151641,-5.42152937519049,0.2623168818441693,0.0,0.0,-0.001642887689451664,7.948996419520282e-05,0.001642887689445871,-7.948996419482324e-05,0.001642887689441602,-7.948996419471577e-05,0.0,0.0,0.001642887689451664,-7.948996419520282e-05
3,304321.9887107678,0.0,1.0,0.0,0.7720133719474352,-0.03881467154133286,-5.420519420092076,0.2725285448664687,0.0,0.0,-0.001642581642452144,8.258440753529354e-05,0.001642581642444796,-8.258440753527996e-05,0.001642581642441352,-8.258440753475077e-05,0.0,0.0,0.001642581642452144,-8.258440753529354e-05
3,316227.7660168334,0.0,1.0,0.0,0.7718581149942154,-0.04032507964300459,-5.419429318079922,0.283133537920819,0.0,0.0,-0.001642251308509067,8.579804179418758e-05,0.001642251308506815,-8.579804179398298e-05,0.001642251308498331,-8.57980417936268e-05,0.0,0.0,0.001642251308509067,-8.579804179418758e-05
3,328599.3247600607,0.0,1.0,0.0,0.7716905424948974,-0.04189359247022773,-5.418252745207448,0.2941465003245317,0.0,0.0,-0.001641894771274984,8.913530312864597e-05,0.001641894771271524,-8.913530312848472e-05,0.001641894771265739,-8.913530312814409e-05,0.0,0.0,0.001641894771274984,-8.913530312864597e-05
