case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(vin)_real,i(vin)_imag,i(rs)_real,i(rs)_imag
1,413.6820402388486,0.0,1.0,0.0,0.718658832380134,4.271626010601797e-07,0.0,0.0,-0.001529061344203347,4.707403372552255e-09,0.001529061344203348,-4.707403372552256e-09,-1.286299275425265e-12,-5.616259970552639e-09,0.001529061345489647,9.088565980003822e-10
1,429.8662347082254,0.0,1.0,0.0,0.7186588323801858,4.438741861257955e-07,0.0,0.0,-0.001529061344203061,4.891567837567494e-09,0.001529061344203062,-4.891567837567494e-09,-1.286694762093458e-12,-5.835980999537271e-09,0.001529061345489757,9.444131619697777e-10
1,446.6835921509607,0.0,1.0,0.0,0.7186588323802416,4.612395668999057e-07,0.0,0.0,-0.001529061344202753,5.082937240738646e-09,0.001529061344202754,-5.082937240738646e-09,-1.287121798774805e-12,-6.06429802137674e-09,0.001529061345489876,9.813607806380972e-10
1,464.1588833612755,0.0,1.0,0.0,0.7186588323803019,4.792843213768627e-07,0.0,0.0,-0.001529061344202421,5.281793455845351e-09,0.001529061344202421,-5.281793455845352e-09,-1.287582902376726e-12,-6.301547331115273e-09,0.001529061345490004,1.019753875269921e-09
1,482.317848223928,0.0,1.0,0.0,0.7186588323803671,4.980350282210859e-07,0.0,0.0,-0.001529061344202061,5.488429384218905e-09,0.001529061344202062,-5.488429384218906e-09,-1.28808079059334e-12,-6.548078380433981e-09,0.001529061345490143,1.059648996215076e-09
1,501.1872336272695,0.0,1.0,0.0,0.7186588323804375,5.17519305915579e-07,0.0,0.0,-0.001529061344201673,5.703149386165475e-09,0.001529061344201673,-5.703149386165475e-09,-1.288618397923255e-12,-6.804254292368833e-09,0.001529061345490293,1.10110490620336e-09
1,520.7948328595435,0.0,1.0,0.0,0.7186588323805134,5.377658534420287e-07,0.0,0.0,-0.001529061344201254,5.926269729267596e-09,0.001529061344201254,-5.926269729267596e-09,-1.289198892965183e-12,-7.070452396165532e-09,0.001529061345490454,1.144182666897933e-09
1,541.1695265464607,0.0,1.0,0.0,0.7186588323805954,5.58804492552404e-07,0.0,0.0,-0.001529061344200802,6.158119054224271e-09,0.001529061344200802,-6.158119054224271e-09,-1.28982569709331e-12,-7.347064783059176e-09,0.001529061345490628,1.188945728834902e-09
1,562.341325190346,0.0,1.0,0.0,0.7186588323806841,5.806662116943139e-07,0.0,0.0,-0.001529061344200313,6.399038858915769e-09,0.001529061344200313,-6.399038858915769e-09,-1.290502504622505e-12,-7.634498883797288e-09,0.001529061345490817,1.235460024881519e-09
1,584.3414133735142,0.0,1.0,0.0,0.7186588323807794,6.033832116548302e-07,0.0,0.0,-0.001529061344199787,6.649384001406193e-09,0.001529061344199787,-6.649384001406193e-09,-1.291233304582207e-12,-7.933178068756896e-09,0.00152906134549102,1.283794067350703e-09
1,607.202195690985,0.0,1.0,0.0,0.7186588323808827,6.269889529900009e-07,0.0,0.0,-0.001529061344199217,6.909523222624653e-09,0.001529061344199217,-6.909523222624653e-09,-1.292022404227322e-12,-8.243542271539548e-09,0.00152906134549124,1.334019048914896e-09
1,630.9573444801896,0.0,1.0,0.0,0.7186588323809943,6.515182053099121e-07,0.0,0.0,-0.001529061344198602,7.179839689494906e-09,0.001529061344198602,-7.179839689494907e-09,-1.292874454424719e-12,-8.566048636962803e-09,0.001529061345491477,1.386208947467898e-09
1,655.6418494179751,0.0,1.0,0.0,0.7186588323811145,6.77007098491901e-07,0.0,0.0,-0.001529061344197938,7.460731559313535e-09,0.001529061344197939,-7.460731559313535e-09,-1.293794477064923e-12,-8.901172194402687e-09,0.001529061345491733,1.440440635089151e-09
1,681.2920690579573,0.0,1.0,0.0,0.7186588323812445,7.034931758973423e-07,0.0,0.0,-0.001529061344197221,7.752612566207841e-09,0.001529061344197221,-7.752612566207841e-09,-1.294787894660594e-12,-9.249406557478785e-09,0.00152906134549201,1.496793991270941e-09
1,707.9457843841337,0.0,1.0,0.0,0.7186588323813848,7.310154496704019e-07,0.0,0.0,-0.001529061344196447,8.055912630537366e-09,0.001529061344196448,-8.055912630537364e-09,-1.295860562306218e-12,-9.611264651112689e-09,0.001529061345492308,1.555352020575323e-09
1,735.6422544596369,0.0,1.0,0.0,0.7186588323815364,7.596144582002009e-07,0.0,0.0,-0.001529061344195611,8.371078492136566e-09,0.001529061344195612,-8.371078492136568e-09,-1.297018802187393e-12,-9.98727946703061e-09,0.001529061345492631,1.616200974894045e-09
1,764.4222742525956,0.0,1.0,0.0,0.7186588323816999,7.893323258310376e-07,0.0,0.0,-0.001529061344194709,8.69857436833145e-09,0.001529061344194709,-8.698574368331452e-09,-1.298269440843103e-12,-1.037800484882302e-08,0.001529061345492979,1.679430480491569e-09
1,794.3282347242767,0.0,1.0,0.0,0.7186588323818767,8.202128249086052e-07,0.0,0.0,-0.001529061344193734,9.038882637699287e-09,0.001529061344193734,-9.038882637699287e-09,-1.299619849400584e-12,-1.078401630771759e-08,0.001529061345493355,1.745133670018309e-09
1,825.4041852680133,0.0,1.0,0.0,0.7186588323820675,8.523014402536038e-07,0.0,0.0,-0.001529061344192681,9.392504550578603e-09,0.001529061344192682,-9.392504550578605e-09,-1.301077987019944e-12,-1.120591187026712e-08,0.001529061345493761,1.813407319688519e-09
1,857.6958985908889,0.0,1.0,0.0,0.7186588323822735,8.856454361577092e-07,0.0,0.0,-0.001529061344191545,9.759960967375974e-09,0.001529061344191546,-9.759960967375975e-09,-1.302652447804583e-12,-1.164431295920089e-08,0.001529061345494199,1.884351991824913e-09
1,891.25093813374,0.0,1.0,0.0,0.7186588323824958,9.202939260005748e-07,0.0,0.0,-0.001529061344190319,1.014179312575704e-08,0.001529061344190319,-1.014179312575704e-08,-1.304352511453892e-12,-1.209986530873698e-08,0.001529061345494672,1.958072182979947e-09
1,926.1187281287878,0.0,1.0,0.0,0.718658832382736,9.56297944590414e-07,0.0,0.0,-0.001529061344188994,1.053856343785183e-08,0.001529061344188994,-1.053856343785183e-08,-1.30618819795679e-12,-1.257323991570377e-08,0.001529061345495183,2.034676477851945e-09
1,962.3506263980825,0.0,1.0,0.0,0.7186588323829953,9.937105233347115e-07,0.0,0.0,-0.001529061344187564,1.095085631864862e-08,0.001529061344187564,-1.095085631864862e-08,-1.308170326648435e-12,-1.306513402787141e-08,0.001529061345495735,2.11427770922279e-09
1,999.9999999999936,0.0,1.0,0.0,0.7186588323832752,1.032586768351789e-06,0.0,0.0,-0.00152906134418602,1.13792790467964e-08,0.00152906134418602,-1.13792790467964e-08,-1.310310579978207e-12,-1.357627217094915e-08,0.00152906134549633,2.196993124152742e-09
1,1039.122303835162,0.0,1.0,0.0,0.7186588323835776,1.07298394163827e-06,0.0,0.0,-0.001529061344184351,1.182446265908399e-08,0.001529061344184352,-1.182446265908399e-08,-1.312621572364778e-12,-1.410740721576115e-08,0.001529061345496974,2.282944556677171e-09
1,1079.775162327703,0.0,1.0,0.0,0.718658832383904,1.114961545412007e-06,0.0,0.0,-0.00152906134418255,1.228706287991315e-08,0.001529061344182551,-1.228706287991315e-08,-1.315116924544122e-12,-1.465932148717274e-08,0.001529061345497668,2.372258607259589e-09
1,1122.018454301956,0.0,1.0,0.0,0.7186588323842565,1.158581409754692e-06,0.0,0.0,-0.001529061344180607,1.276776108713493e-08,0.001529061344180607,-1.276776108713492e-08,-1.31781134384863e-12,-1.523282791640024e-08,0.001529061345498418,2.465066829265303e-09
1,1165.914401179824,0.0,1.0,0.0,0.7186588323846372,1.203907783683265e-06,0.0,0.0,-0.001529061344178507,1.326726531567168e-08,0.001529061344178507,-1.326726531567168e-08,-1.320720710890527e-12,-1.582877123840203e-08,0.001529061345499228,2.561505922730352e-09
1,1211.52765862858,0.0,1.0,0.0,0.7186588323850481,1.251007429784221e-06,0.0,0.0,-0.00152906134417624,1.378631130040312e-08,0.00152906134417624,-1.378631130040312e-08,-1.323862173160454e-12,-1.644802923611422e-08,0.001529061345500102,2.661717935711108e-09
1,1258.925411794159,0.0,1.0,0.0,0.7186588323854919,1.299949722550242e-06,0.0,0.0,-0.001529061344173792,1.43256635598524e-08,0.001529061344173793,-1.43256635598524e-08,-1.327254246092899e-12,-1.709151403336355e-08,0.001529061345501047,2.765850473511153e-09
1,1308.177474260185,0.0,1.0,0.0,0.7186588323859712,1.350806750563996e-06,0.0,0.0,-0.001529061344171148,1.488611652226866e-08,0.001529061344171149,-1.488611652226866e-08,-1.330916922194146e-12,-1.776017343836227e-08,0.001529061345502066,2.874056916093608e-09
1,1359.356390878516,0.0,1.0,0.0,0.7186588323864885,1.403653422679577e-06,0.0,0.0,-0.001529061344168295,1.546849569576436e-08,0.001529061344168295,-1.546849569576435e-08,-1.33487178887591e-12,-1.845499233976345e-08,0.001529061345503167,2.9864966439991e-09
1,1412.537544622744,0.0,1.0,0.0,0.7186588323870471,1.458567578358025e-06,0.0,0.0,-0.001529061344165214,1.607365888423107e-08,0.001529061344165214,-1.607365888423107e-08,-1.33914215568918e-12,-1.917699415733326e-08,0.001529061345504356,3.103335273102181e-09
1,1467.799267622059,0.0,1.0,0.0,0.7186588323876504,1.515630102319426e-06,0.0,0.0,-0.001529061344161886,1.67024974508249e-08,0.001529061344161886,-1.67024974508249e-08,-1.343753191708158e-12,-1.992724234937687e-08,0.001529061345505639,3.22474489855197e-09
1,1525.222956539008,0.0,1.0,0.0,0.7186588323883017,1.574925043680448e-06,0.0,0.0,-0.001529061344158292,1.73559376308821e-08,0.001529061344158293,-1.73559376308821e-08,-1.348732073874027e-12,-2.070684197913838e-08,0.001529061345507025,3.350904348256272e-09
1,1584.893192461102,0.0,1.0,0.0,0.7186588323890051,1.63653973975284e-06,0.0,0.0,-0.001529061344154412,1.803494189619914e-08,0.001529061344154413,-1.803494189619914e-08,-1.354108147172863e-12,-2.151694134248178e-08,0.001529061345508521,3.481999446282639e-09
1,1646.897865482857,0.0,1.0,0.0,0.7186588323897646,1.70056494468519e-06,0.0,0.0,-0.001529061344150223,1.874051037268655e-08,0.001529061344150223,-1.874051037268655e-08,-1.359913097591769e-12,-2.235873365925077e-08,0.001529061345510137,3.618223286564233e-09
1,1711.328304161769,0.0,1.0,0.0,0.7186588323905845,1.767094963137451e-06,0.0,0.0,-0.001529061344145701,1.947368231348452e-08,0.001529061344145701,-1.947368231348452e-08,-1.366181138872612e-12,-2.323345883079825e-08,0.001529061345511882,3.759776517313725e-09
1,1778.27941003891,0.0,1.0,0.0,0.71865883239147,1.836227789185132e-06,0.0,0.0,-0.001529061344140816,2.023553762971034e-08,0.001529061344140816,-2.023553762971034e-08,-1.37294921416407e-12,-2.414240526627445e-08,0.001529061345513766,3.906867636564111e-09
1,1847.849797422278,0.0,1.0,0.0,0.718658832392426,1.908065250657729e-06,0.0,0.0,-0.001529061344135542,2.10271984810921e-08,0.001529061344135543,-2.10271984810921e-08,-1.380257213760503e-12,-2.508691178036386e-08,0.0015290613455158,4.059713299271764e-09
1,1920.141938638787,0.0,1.0,0.0,0.7186588323934583,1.982713159124014e-06,0.0,0.0,-0.001529061344129848,2.184983092883166e-08,0.001529061344129848,-2.184983092883166e-08,-1.388148210210976e-12,-2.606836956526574e-08,0.001529061345517996,4.218538636434071e-09
1,1995.262314968865,0.0,1.0,0.0,0.7186588323945731,2.060281465745089e-06,0.0,0.0,-0.001529061344123699,2.270464665313146e-08,0.001529061344123699,-2.270464665313146e-08,-1.396668712184148e-12,-2.708822423982313e-08,0.001529061345520368,4.383577586691678e-09
1,2073.32157348594,0.0,1.0,0.0,0.7186588323957767,2.140884423224776e-06,0.0,0.0,-0.001529061344117059,2.35929047379149e-08,0.00152906134411706,-2.35929047379149e-08,-1.405868938585267e-12,-2.814797797881869e-08,0.001529061345522929,4.55507324090378e-09
1,2154.434690031867,0.0,1.0,0.0,0.7186588323970762,2.224640754095879e-06,0.0,0.0,-0.001529061344109891,2.451591352536911e-08,0.001529061344109891,-2.451591352536912e-08,-1.415803114540899e-12,-2.924919172557313e-08,0.001529061345525694,4.733278200203998e-09
1,2238.721138568323,0.0,1.0,0.0,0.7186588323984796,2.311673825590188e-06,0.0,0.0,-0.00152906134410215,2.547503254304174e-08,0.00152906134410215,-2.547503254304174e-08,-1.426529790995881e-12,-3.039348749110597e-08,0.00152906134552868,4.918454948064231e-09
1,2326.305067153608,0.0,1.0,0.0,0.7186588323999948,2.402111831349798e-06,0.0,0.0,-0.001529061344093792,2.647167450633007e-08,0.001529061344093791,-2.647167450633007e-08,-1.438112189806175e-12,-3.158255074324454e-08,0.001529061345531904,5.110876236914464e-09
1,2417.315480804085,0.0,1.0,0.0,0.718658832401631,2.496087980247404e-06,0.0,0.0,-0.001529061344084766,2.750730739931235e-08,0.001529061344084766,-2.750730739931235e-08,-1.450618576361565e-12,-3.281813288920045e-08,0.001529061345535385,5.310825489888093e-09
1,2511.886431509561,0.0,1.0,0.0,0.7186588324033977,2.593740692593669e-06,0.0,0.0,-0.001529061344075021,2.858345663698579e-08,0.001529061344075021,-2.858345663698579e-08,-1.46412266193438e-12,-3.410205385527019e-08,0.001529061345539144,5.518597218284401e-09
1,2610.157215682516,0.0,1.0,0.0,0.7186588324053054,2.695213804020687e-06,0.0,0.0,-0.001529061344064497,2.970170731209653e-08,0.001529061344064498,-2.970170731209654e-08,-1.478704038125665e-12,-3.543620476745969e-08,0.001529061345543203,5.734497455363164e-09
1,2712.272579332007,0.0,1.0,0.0,0.7186588324073651,2.800656777341821e-06,0.0,0.0,-0.001529061344053136,3.086370652987054e-08,0.001529061344053136,-3.086370652987054e-08,-1.494448645969348e-12,-3.682255073698079e-08,0.001529061345547585,5.958844207110258e-09
1,2818.382931264432,0.0,1.0,0.0,0.718658832409589,2.910224922700007e-06,0.0,0.0,-0.001529061344040868,3.207116583408471e-08,0.001529061344040868,-3.207116583408472e-08,-1.511449282459288e-12,-3.826313375472304e-08,0.001529061345552317,6.191967920638312e-09
1,2928.644564625213,0.0,1.0,0.0,0.7186588324119908,3.024079626328746e-06,0.0,0.0,-0.00152906134402762,3.332586372805148e-08,0.00152906134402762,-3.332586372805149e-08,-1.529806147484585e-12,-3.976007569896369e-08,0.001529061345557427,6.434211970912226e-09
1,3043.219887107698,0.0,1.0,0.0,0.7186588324145838,3.14238858826276e-06,0.0,0.0,-0.001529061344013316,3.462964829422999e-08,0.001529061344013316,-3.462964829422999e-08,-1.549627434396752e-12,-4.131558146074648e-08,0.001529061345562944,6.685933166516511e-09
1,3162.277660168354,0.0,1.0,0.0,0.7186588324173838,3.265326069348446e-06,0.0,0.0,-0.001529061343997871,3.598443991632264e-08,0.001529061343997871,-3.598443991632264e-08,-1.571029967689471e-12,-4.293194219153209e-08,0.001529061345568902,6.94750227520946e-09
1,3285.993247600628,0.0,1.0,0.0,0.7186588324204072,3.393073147917934e-06,0.0,0.0,-0.001529061343981193,3.739223410786628e-08,0.001529061343981194,-3.739223410786627e-08,-1.594139891549362e-12,-4.46115386779044e-08,0.001529061345575334,7.219304570038157e-09
1,3414.548873833574,0.0,1.0,0.0,0.7186588324236716,3.525817986504819e-06,0.0,0.0,-0.001529061343963186,3.88551044514843e-08,0.001529061343963187,-3.88551044514843e-08,-1.619093413336e-12,-4.635684484830307e-08,0.00152906134558228,7.501740396818764e-09
1,3548.133892335725,0.0,1.0,0.0,0.7186588324271966,3.663756108994462e-06,0.0,0.0,-0.001529061343943742,4.03752056531293e-08,0.001529061343943742,-4.03752056531293e-08,-1.646037606373164e-12,-4.817043141694729e-08,0.00152906134558978,7.795225763818004e-09
1,3686.945064519545,0.0,1.0,0.0,0.7186588324310028,3.807090688616994e-06,0.0,0.0,-0.001529061343922746,4.195477671581434e-08,0.001529061343922746,-4.195477671581434e-08,-1.675131276782898e-12,-5.005496967031859e-08,0.001529061345597878,8.100192954504242e-09
1,3831.186849557256,0.0,1.0,0.0,0.7186588324351125,3.956032847207322e-06,0.0,0.0,-0.001529061343900076,4.359614423750834e-08,0.001529061343900076,-4.359614423750834e-08,-1.706545899471395e-12,-5.201323540177926e-08,0.001529061345606622,8.417091164270899e-09
1,3981.071705534939,0.0,1.0,0.0,0.7186588324395502,4.110801966172835e-06,0.0,0.0,-0.001529061343875597,4.530172583805232e-08,0.001529061343875598,-4.530172583805232e-08,-1.7404666287833e-12,-5.404811300012219e-08,0.001529061345616064,8.746387162069862e-09
1,4136.820402388472,0.0,1.0,0.0,0.7186588324443419,4.27162600962691e-06,0.0,0.0,-0.001529061343849165,4.707403372014484e-08,0.001529061343849165,-4.707403372014484e-08,-1.777093389781134e-12,-5.616259969807442e-08,0.001529061345626259,9.088565977929596e-09
1,4298.662347082241,0.0,1.0,0.0,0.7186588324495159,4.438741860164114e-06,0.0,0.0,-0.001529061343820625,4.891567836964104e-08,0.001529061343820625,-4.891567836964104e-08,-1.816642056581708e-12,-5.835980998701149e-08,0.001529061345637268,9.444131617370454e-09
1,4466.835921509593,0.0,1.0,0.0,0.7186588324551025,4.612395667771749e-06,0.0,0.0,-0.001529061343789808,5.082937240061634e-08,0.001529061343789808,-5.082937240061634e-08,-1.85934572469451e-12,-6.0642980204386e-08,0.001529061345649154,9.813607803769679e-09
1,4641.588833612739,0.0,1.0,0.0,0.7186588324611348,4.792843212391567e-06,0.0,0.0,-0.001529061343756533,5.281793455085733e-08,0.001529061343756533,-5.281793455085733e-08,-1.905456084861094e-12,-6.301547330062664e-08,0.001529061345661989,1.019753874976929e-08
1,4823.178482239265,0.0,1.0,0.0,0.7186588324676485,4.980350280665774e-06,0.0,0.0,-0.001529061343720602,5.488429383366601e-08,0.001529061343720603,-5.488429383366601e-08,-1.955244906492736e-12,-6.548078379252935e-08,0.001529061345675848,1.059648995886335e-08
1,5011.87233627268,0.0,1.0,0.0,0.7186588324746818,5.175193057422174e-06,0.0,0.0,-0.001529061343681805,5.703149385209174e-08,0.001529061343681806,-5.703149385209174e-08,-2.009005639449559e-12,-6.804254291043678e-08,0.001529061345690812,1.101104905834505e-08
1,5207.948328595417,0.0,1.0,0.0,0.718658832482276,5.377658532475141e-06,0.0,0.0,-0.001529061343639914,5.926269728194611e-08,0.001529061343639914,-5.926269728194611e-08,-2.06705514360185e-12,-7.070452394678683e-08,0.00152906134570697,1.144182666484072e-08
1,5411.695265464588,0.0,1.0,0.0,0.7186588324904761,5.588044923341553e-06,0.0,0.0,-0.001529061343594681,6.158119053020364e-08,0.001529061343594682,-6.158119053020364e-08,-2.129735556367417e-12,-7.347064781390905e-08,0.001529061345724417,1.188945728370543e-08
1,5623.413251903441,0.0,1.0,0.0,0.7186588324993304,5.806662114494347e-06,0.0,0.0,-0.001529061343545839,6.399038857564964e-08,0.00152906134354584,-6.399038857564965e-08,-2.19741630923202e-12,-7.634498881925464e-08,0.001529061345743256,1.2354600243605e-08
1,5843.414133735124,0.0,1.0,0.0,0.7186588325088912,6.033832113800717e-06,0.0,0.0,-0.0015290613434931,6.649383999890567e-08,0.001529061343493101,-6.649383999890569e-08,-2.270496305138076e-12,-7.933178066656678e-08,0.001529061345763598,1.28379406676611e-08
1,6072.021956909831,0.0,1.0,0.0,0.7186588325192145,6.269889526817165e-06,0.0,0.0,-0.001529061343436155,6.909523220924091e-08,0.001529061343436156,-6.909523220924091e-08,-2.349406269574868e-12,-8.243542269183066e-08,0.001529061345785563,1.334019048258971e-08
1,6309.573444801876,0.0,1.0,0.0,0.7186588325303613,6.515182049640118e-06,0.0,0.0,-0.001529061343374667,7.179839687586849e-08,0.001529061343374668,-7.17983968758685e-08,-2.434611289227378e-12,-8.56604863431879e-08,0.001529061345809279,1.38620894673194e-08
1,6556.418494179729,0.0,1.0,0.0,0.7186588325423975,6.770070981037947e-06,0.0,0.0,-0.001529061343308274,7.460731557172662e-08,0.001529061343308274,-7.460731557172664e-08,-2.526613553146221e-12,-8.901172191436052e-08,0.001529061345834888,1.440440634263393e-08
1,6812.920690579551,0.0,1.0,0.0,0.7186588325553939,7.034931754618804e-06,0.0,0.0,-0.001529061343236584,7.752612563805746e-08,0.001529061343236584,-7.752612563805747e-08,-2.625955312594867e-12,-9.249406554150168e-08,0.00152906134586254,1.496793990344427e-08
1,7079.457843841315,0.0,1.0,0.0,0.718658832569427,7.31015449181805e-06,0.0,0.0,-0.001529061343159175,8.05591262784217e-08,0.001529061343159175,-8.055912627842168e-08,-2.733222077019143e-12,-9.611264647377927e-08,0.001529061345892398,1.555352019535755e-08
1,7356.422544596346,0.0,1.0,0.0,0.7186588325845796,7.596144576519864e-06,0.0,0.0,-0.00152906134307559,8.371078489112509e-08,0.00152906134307559,-8.371078489112509e-08,-2.849046064975719e-12,-9.987279462840141e-08,0.001529061345924638,1.616200973727631e-08
1,7644.222742525932,0.0,1.0,0.0,0.7186588326009411,7.893323252159314e-06,0.0,0.0,-0.001529061342985337,8.698574364938406e-08,0.001529061342985338,-8.698574364938406e-08,-2.974109930358966e-12,-1.037800484412124e-07,0.001529061345959449,1.679430479182833e-08
