case,time,v(b),v(plus),v(sum),v(vn),v(a),v(out),v(vp),i(vp),i(v1),i(r1),i(rf),i(r3),i(vn),i(v2),i(r2)
3,0.0025785000000000764,5.0,2.476313948209622,2.476322828993271,-12.0,4.952652659558726,-0.04732957878516693,12.0,-0.001028243131422155,-0.0002476338711349104,0.0002523677171006729,-0.0002523652407778438,0.0002476313948209622,0.001280612825638586,-0.0002523677171006729,0.0002476338711349105
3,0.0025795000000000765,5.0,2.476037704679217,2.476046556031017,-12.0,4.952100169735481,-0.04788212747240528,12.0,-0.001028230602452893,-0.0002476062465056264,0.0002523953443968983,-0.0002523928683503423,0.0002476037704679217,0.001280627918150133,-0.0002523953443968983,0.0002476062465056264
3,0.0025805000000000767,5.0,2.475762406645726,2.475771228216338,-12.0,4.951549570915518,-0.04843278585504121,12.0,-0.001028218113875103,-0.0002475787164269792,0.0002524228771783662,-0.0002524204014071379,0.0002475762406645726,0.00128064295655829,-0.0002524228771783662,0.0002475787164269792
3,0.002581500000000077,5.0,2.475488064977442,2.475496856418702,-12.0,4.951000884835534,-0.04898153219403184,12.0,-0.001028205666207336,-0.0002475512819858092,0.0002524503143581298,-0.0002524478388612734,0.0002475488064977442,0.001280657940294892,-0.0002524503143581298,0.0002475512819858093
3,0.002582500000000077,5.0,2.475214690504906,2.475223451469839,-12.0,4.950454133156717,-0.04952834482580615,12.0,-0.001028193259966732,-0.0002475239442651812,0.0002524776548530161,-0.0002524751796295645,0.0002475214690504906,0.001280672868794131,-0.0002524776548530161,0.0002475239442651812
3,0.002583500000000077,5.0,2.474942294020473,2.474951024163309,-12.0,4.949909337463887,-0.05007320216314129,12.0,-0.00102818089566899,-0.0002474967043443414,0.0002525048975836691,-0.000252502422632645,0.0002474942294020473,0.001280687741492578,-0.0002525048975836691,0.0002474967043443414
3,0.002584500000000077,5.0,2.474670886277891,2.474679585254073,-12.0,4.949366519264645,-0.05061608269600057,12.0,-0.00102816857382835,-0.0002474695632986754,0.0002525320414745927,-0.0002525295667950074,0.0002474670886277891,0.001280702557829201,-0.0002525320414745926,0.0002474695632986754
3,0.0025855000000000773,5.0,2.474400477991872,2.474409145458078,-12.0,4.948825699988523,-0.05115696499238939,12.0,-0.00102815629495756,-0.0002474425221996652,0.0002525590854541922,-0.0002525566110450467,0.0002474400477991872,0.001280717317245383,-0.0002525590854541922,0.0002474425221996652
3,0.0025865000000000775,5.0,2.474131079837672,2.474139715451821,-12.0,4.948286900986143,-0.05169582769920237,12.0,-0.00102814405956786,-0.0002474155821148471,0.0002525860284548179,-0.0002525835543151024,0.0002474131079837672,0.001280732019184937,-0.0002525860284548178,0.0002474155821148471
3,0.0025875000000000776,5.0,2.473862702450669,2.473871305871939,-12.0,4.947750143528364,-0.05223264954306257,12.0,-0.001028131868168954,-0.0002473887441077694,0.0002526128694128061,-0.0002526103955415002,0.0002473862702450669,0.001280746663094127,-0.0002526128694128061,0.0002473887441077695
3,0.0025885000000000777,5.0,2.473595356425944,2.473603927314783,-12.0,4.947215448805452,-0.0527674093311607,12.0,-0.001028119721268985,-0.0002473620092379508,0.0002526396072685217,-0.0002526371336645944,0.0002473595356425944,0.001280761248421685,-0.0002526396072685217,0.0002473620092379508
3,0.002589500000000078,5.0,2.473329052317858,2.473337590335998,-12.0,4.94668283792624,-0.05330008595210055,12.0,-0.001028107619374513,-0.0002473353785608381,0.0002526662409664002,-0.0002526637676288098,0.0002473329052317858,0.001280775774618829,-0.0002526662409664002,0.0002473353785608382
3,0.002590500000000078,5.0,2.473063800639643,2.473072305450114,-12.0,4.946152331917292,-0.05383065837671645,12.0,-0.00102809556299049,-0.000247308853127765,0.0002526927694549886,-0.0002526902963826831,0.0002473063800639643,0.001280790241139275,-0.0002526927694549885,0.000247308853127765
3,0.002591500000000078,5.0,2.47279961186298,2.472808083130125,-12.0,4.945623951722079,-0.05435910565891915,12.0,-0.001028083552620232,-0.0002472824339859099,0.0002527191916869876,-0.0002527167188789044,0.000247279961186298,0.001280804647439266,-0.0002527191916869876,0.0002472824339859099
3,0.0025925000000000782,5.0,2.472536496417591,2.472544933807073,-12.0,4.945097718200146,-0.0548854069365158,12.0,-0.001028071588765401,-0.0002472561221782556,0.0002527455066192927,-0.0002527430340743589,0.0002472536496417591,0.001280818992977575,-0.0002527455066192928,0.0002472561221782555
3,0.0025935000000000784,5.0,2.472274464690821,2.472282867869645,-12.0,4.94457365212629,-0.05540954143203203,12.0,-0.001028059671925975,-0.0002472299187435469,0.0002527717132130355,-0.0002527692409301677,0.0002472274464690822,0.001280833277215534,-0.0002527717132130355,0.0002472299187435469
3,0.0025945000000000785,5.0,2.472013527027236,2.472021895663754,-12.0,4.944051774189743,-0.0559314884535354,12.0,-0.00102804780260023,-0.0002472038247162507,0.0002527978104336246,-0.0002527953384117289,0.0002472013527027236,0.001280847499617042,-0.0002527978104336247,0.0002472038247162507
3,0.0025955000000000786,5.0,2.471753693728207,2.471762027492135,-12.0,4.943532104993351,-0.05645122739545388,12.0,-0.001028035981284712,-0.0002471778411265144,0.0002528237972507865,-0.000252821325488759,0.0002471753693728207,0.00128086165964859,-0.0002528237972507865,0.0002471778411265145
3,0.0025965000000000788,5.0,2.471494975051507,2.471503273613941,-12.0,4.943014665052766,-0.0569687377393816,12.0,-0.00102802420847421,-0.0002471519690001259,0.0002528496726386059,-0.0002528472011353322,0.0002471494975051507,0.001280875756779268,-0.0002528496726386059,0.0002471519690001259
3,0.002597500000000079,5.0,2.47123738121091,2.471245644244332,-12.0,4.942499474795632,-0.05748399905489212,12.0,-0.001028012484661742,-0.0002471262093584722,0.0002528754355755668,-0.0002528729643299225,0.000247123738121091,0.00128088979048079,-0.0002528754355755668,0.0002471262093584722
3,0.002598500000000079,5.0,2.470980922375775,2.470989149554072,-12.0,4.941986554560775,-0.05799699100035979,12.0,-0.001028000810338518,-0.0002471005632184999,0.0002529010850445928,-0.0002528986140554432,0.0002470980922375776,0.001280903760227508,-0.0002529010850445928,0.0002471005632185
3,0.002599500000000079,5.0,2.470725608670661,2.470733799669133,-12.0,4.941475924597409,-0.05850769332373582,12.0,-0.001027989185993929,-0.0002470750315926748,0.0002529266200330867,-0.0002529241492992869,0.0002470725608670661,0.001280917665496425,-0.0002529266200330867,0.0002470750315926748
3,0.0026005000000000793,5.0,2.470471450174914,2.470479604670293,-12.0,4.940967605064331,-0.05901608586336725,12.0,-0.001027977612115511,-0.0002470496154889417,0.0002529520395329707,-0.000252949569053366,0.0002470471450174914,0.001280931505767216,-0.0002529520395329707,0.0002470496154889417
3,0.0026015000000000794,5.0,2.470218456922278,2.470226574592733,-12.0,4.940461616029125,-0.05952214854878776,12.0,-0.001027966089188934,-0.0002470243159106847,0.0002529773425407267,-0.0002529748723141521,0.0002470218456922278,0.001280945280522239,-0.0002529773425407267,0.0002470243159106847
3,0.0026025000000000796,5.0,2.469966638900491,2.469974719425648,-12.0,4.939957977467372,-0.06002586140150938,12.0,-0.001027954617697965,-0.000246999133856688,0.0002530025280574352,-0.0002530000580827157,0.0002469966638900491,0.001280958989246557,-0.0002530025280574352,0.0002469991338566881
3,0.0026035000000000797,5.0,2.469716006050899,2.469724049111849,-12.0,4.93945670926186,-0.06052720453581124,12.0,-0.001027943198124456,-0.0002469740703210961,0.0002530275950888152,-0.000253025125364766,0.0002469716006050899,0.001280972631427944,-0.0002530275950888151,0.0002469740703210961
3,0.00260450000000008,5.0,2.469466568268059,2.46947457354737,-12.0,4.9389578312018,-0.06102615815952347,12.0,-0.001027931830948314,-0.0002469491262933742,0.000253052542645263,-0.0002530500731706894,0.0002469466568268059,0.001280986206556916,-0.000253052542645263,0.0002469491262933742
3,0.00260550000000008,5.0,2.469218335399344,2.46922630258108,-12.0,4.938461362982043,-0.06152270257481352,12.0,-0.001027920516647476,-0.0002469243027582699,0.000253077369741892,-0.0002530749005155894,0.0002469218335399344,0.00128099971412673,-0.000253077369741892,0.0002469243027582699
3,0.00260650000000008,5.0,2.468971317244566,2.468979246014292,-12.0,4.937967324202305,-0.06201681817895427,12.0,-0.001027909255697891,-0.0002468996006957739,0.0002531020753985708,-0.0002530996064193247,0.0002468971317244566,0.001281013153633411,-0.0002531020753985707,0.0002468996006957739
3,0.0026075000000000802,5.0,2.468725523555577,2.468733413600376,-12.0,4.93747573436639,-0.06250848546511162,12.0,-0.001027898048573494,-0.0002468750210810813,0.0002531266586399625,-0.0002531241899065487,0.0002468725523555577,0.001281026524575762,-0.0002531266586399625,0.0002468750210810813
3,0.0026085000000000804,5.0,2.468480964035892,2.468488815044374,-12.0,4.936986612881424,-0.06299768502310162,12.0,-0.001027886895746183,-0.0002468505648845532,0.0002531511184955627,-0.0002531486500067475,0.0002468480964035892,0.001281039826455378,-0.0002531511184955627,0.0002468505648845533
3,0.0026095000000000805,5.0,2.4682376483403,2.468245460002617,-12.0,4.936499979057085,-0.06348439754016474,12.0,-0.001027875797685792,-0.0002468262330716784,0.0002531754539997383,-0.0002531729857542782,0.0002468237648340301,0.001281053058776666,-0.0002531754539997382,0.0002468262330716785
3,0.0026105000000000806,5.0,2.467995586074491,2.468003358082349,-12.0,4.936015852104843,-0.06396860380172148,12.0,-0.001027864754860076,-0.0002468020266030352,0.0002531996641917651,-0.000253197196188407,0.0002467995586074491,0.001281066221046856,-0.0002531996641917651,0.0002468020266030352
3,0.0026115000000000808,5.0,2.467754786794667,2.467762518841336,-12.0,4.935534251137202,-0.0644502846921398,12.0,-0.001027853767734677,-0.0002467779464342536,0.0002532237481158665,-0.0002532212803533476,0.0002467754786794667,0.00128107931277602,-0.0002532237481158664,0.0002467779464342536
3,0.002612500000000081,5.0,2.467515260007171,2.467522951787499,-12.0,4.935055195166943,-0.06492942119548359,12.0,-0.001027842836773113,-0.0002467539935159772,0.0002532477048212501,-0.0002532452372982983,0.0002467515260007171,0.00128109233347708,-0.0002532477048212501,0.0002467539935159772
3,0.002613500000000081,5.0,2.467277015168111,2.467284666378537,-12.0,4.934578703106376,-0.06540599439626074,12.0,-0.001027831962436746,-0.0002467301687938264,0.0002532715333621463,-0.0002532690660774798,0.0002467277015168111,0.001281105282665825,-0.0002532715333621462,0.0002467301687938265
3,0.002614500000000081,5.0,2.467040061682986,2.46704767202155,-12.0,4.93410479376659,-0.06587998548017975,12.0,-0.00102782114518476,-0.0002467064732083604,0.0002532952327978451,-0.000253292765750173,0.0002467040061682986,0.001281118159860932,-0.000253295232797845,0.0002467064732083604
3,0.0026155000000000813,5.0,2.466804408906313,2.466811978072667,-12.0,4.933633485856716,-0.06635137573488506,12.0,-0.001027810385474142,-0.0002466829076950403,0.0002533188021927333,-0.0002533163353807552,0.0002466804408906313,0.00128113096458397,-0.0002533188021927332,0.0002466829076950403
3,0.0026165000000000814,5.0,2.46657006614126,2.466577593836683,-12.0,4.933164797983182,-0.06682014655069461,12.0,-0.001027799683759659,-0.0002466594731841922,0.0002533422406163317,-0.0002533397740387378,0.000246657006614126,0.001281143696359424,-0.0002533422406163317,0.0002466594731841922
3,0.0026175000000000816,5.0,2.466337042639279,2.466344528566687,-12.0,4.932698748648985,-0.0672862794213397,12.0,-0.001027789040493832,-0.0002466361706009706,0.0002533655471433313,-0.0002533630807988026,0.0002466337042639279,0.001281156354714697,-0.0002533655471433313,0.0002466361706009706
3,0.0026185000000000817,5.0,2.466105347599738,2.466112791463695,-12.0,4.932235356252952,-0.06774975594469412,12.0,-0.001027778456126913,-0.0002466130008653214,0.0002533887208536305,-0.000253386254740839,0.0002466105347599738,0.001281168939180137,-0.0002533887208536305,0.0002466130008653215
3,0.002619500000000082,5.0,2.46587499016956,2.465882391676293,-12.0,4.931774639089022,-0.06821055782349518,12.0,-0.001027767931106868,-0.0002465899648919463,0.0002534117608323707,-0.0002534092949499788,0.0002465874990169561,0.001281181449289044,-0.0002534117608323707,0.0002465899648919462
3,0.002620500000000082,5.0,2.465645979442864,2.465653338300269,-12.0,4.931316615345522,-0.06866866686607788,12.0,-0.001027757465879353,-0.0002465670635902659,0.0002534346661699731,-0.0002534322005166347,0.0002465645979442864,0.001281193884577678,-0.0002534346661699731,0.0002465670635902659
3,0.002621500000000082,5.0,2.465418324460598,2.465425640378257,-12.0,4.930861303104442,-0.06912406498708105,12.0,-0.001027747060887679,-0.0002465442978643844,0.0002534574359621743,-0.0002534549705365338,0.0002465418324460598,0.001281206244585292,-0.0002534574359621743,0.0002465442978643844
3,0.0026225000000000822,5.0,2.465192034210195,2.465199306899383,-12.0,4.930408720340732,-0.06957673420816399,12.0,-0.001027736716572815,-0.0002465216686130537,0.0002534800693100617,-0.0002534776041107547,0.0002465192034210195,0.001281218528854118,-0.0002534800693100616,0.0002465216686130537
3,0.0026235000000000824,5.0,2.464967117625203,2.464974346798905,-12.0,4.929958884921582,-0.0700266566587209,12.0,-0.001027726433373341,-0.000246499176729638,0.0002535025653201095,-0.0002535001003457626,0.0002464967117625203,0.001281230736929404,-0.0002535025653201095,0.0002464991767296379
3,0.0026245000000000825,5.0,2.464743583584946,2.464750768957862,-12.0,4.929511814605728,-0.07047381457658516,12.0,-0.001027716211725436,-0.0002464768231020782,0.0002535249231042138,-0.0002535224583534447,0.0002464743583584946,0.001281242868359416,-0.0002535249231042138,0.0002464768231020782
3,0.0026255000000000826,5.0,2.464521440914163,2.464528582202724,-12.0,4.929067527042736,-0.0709181903087308,12.0,-0.001027706052062866,-0.0002464546086128573,0.0002535471417797276,-0.0002535446772511455,0.0002464521440914163,0.001281254922695451,-0.0002535471417797277,0.0002464546086128573
3,0.0026265000000000828,5.0,2.464300698382669,2.464307795305043,-12.0,4.928626039772322,-0.07135976631195923,12.0,-0.001027695954816942,-0.0002464325341389653,0.0002535692204694957,-0.0002535667561617003,0.0002464300698382669,0.001281266899491854,-0.0002535692204694957,0.0002464325341389653
3,0.002627500000000083,5.0,2.464081364704998,2.46408841698111,-12.0,4.928187370223645,-0.07179852515360906,12.0,-0.001027685920416516,-0.0002464106005518646,0.000253591158301889,-0.0002535886942134719,0.0002464081364704999,0.001281278798306027,-0.000253591158301889,0.0002464106005518647
3,0.002628500000000083,5.0,2.463863448540072,2.463870455891604,-12.0,4.927751535714629,-0.07223444951223176,12.0,-0.001027675949287943,-0.0002463888087174557,0.0002536129544108395,-0.0002536104905403836,0.0002463863448540072,0.001281290618698446,-0.0002536129544108396,0.0002463888087174557
3,0.002629500000000083,5.0,2.463646958490844,2.463653920641256,-12.0,4.927318553451274,-0.07266752217828056,12.0,-0.001027666041855075,-0.0002463671594960429,0.0002536346079358745,-0.0002536321442819536,0.0002463646958490844,0.001281302360232669,-0.0002536346079358745,0.000246367159496043
3,0.0026305000000000833,5.0,2.463431903103973,2.463438819778506,-12.0,4.926888440526978,-0.07309772605478823,12.0,-0.001027656198539234,-0.0002463456537423006,0.0002536561180221493,-0.0002536536545833294,0.0002463431903103973,0.001281314022475351,-0.0002536561180221493,0.0002463456537423005
3,0.0026315000000000834,5.0,2.463218290869477,2.46322516179517,-12.0,4.926461213921863,-0.07352504415804152,12.0,-0.001027646419759184,-0.0002463242923052387,0.000253677483820483,-0.0002536750205953212,0.0002463218290869477,0.001281325604996255,-0.000253677483820483,0.0002463242923052386
3,0.0026325000000000836,5.0,2.463006130220401,2.463012955126096,-12.0,4.926036890502104,-0.0739494596182557,12.0,-0.001027636705931117,-0.0002463030760281703,0.0002536987044873904,-0.0002536962414744352,0.0002463006130220401,0.001281337107368268,-0.0002536987044873904,0.0002463030760281703
3,0.0026335000000000837,5.0,2.462795429532484,2.462802208148844,-12.0,4.925615487019263,-0.07437095568023008,12.0,-0.001027627057468632,-0.000246282005748678,0.0002537197791851156,-0.0002537173163829074,0.0002462795429532484,0.001281348529167406,-0.0002537197791851156,0.0002462820057486779
3,0.002634500000000084,5.0,2.462586197123827,2.46259292918334,-12.0,4.925197020109627,-0.07478951570402763,12.0,-0.001027617474782709,-0.0002462610822985799,0.000253740707081666,-0.0002537382444887368,0.0002462586197123828,0.001281359869972831,-0.000253740707081666,0.00024626108229858
3,0.002635500000000084,5.0,2.46237844125457,2.462385126491561,-12.0,4.924781506293554,-0.07520512316561247,12.0,-0.001027607958281693,-0.0002462403065038984,0.0002537614873508439,-0.0002537590249657174,0.000246237844125457,0.001281371129366869,-0.0002537614873508439,0.0002462403065038984
3,0.002636500000000084,5.0,2.462172170126558,2.462178808277202,-12.0,4.924368961974818,-0.07561776165751329,12.0,-0.00102759850837127,-0.000246219679184826,0.0002537821191722798,-0.0002537796569934715,0.0002462172170126559,0.001281382306935002,-0.0002537821191722798,0.000246219679184826
3,0.0026375000000000842,5.0,2.461967391883021,2.461973982685351,-12.0,4.923959403439962,-0.07602741488947068,12.0,-0.001027589125454445,-0.0002461992011556941,0.0002538026017314649,-0.0002538001397574822,0.0002461967391883021,0.001281393402265903,-0.0002538026017314649,0.0002461992011556941
3,0.0026385000000000844,5.0,2.461764114608255,2.461770657802175,-12.0,4.923552846857657,-0.07643406668907243,12.0,-0.001027579809931527,-0.0002461788732249402,0.0002538229342197825,-0.0002538204724491247,0.0002461764114608256,0.001281404414951434,-0.0002538229342197825,0.0002461788732249402
3,0.0026395000000000845,5.0,2.461562346327297,2.461568841654588,-12.0,4.923149308278059,-0.07683770100240675,12.0,-0.001027570562200103,-0.0002461586961950762,0.0002538431158345412,-0.0002538406542656994,0.0002461562346327297,0.001281415344586658,-0.0002538431158345412,0.0002461586961950762
3,0.0026405000000000846,5.0,2.461362095005615,2.461368542209948,-12.0,4.92274880363218,-0.07723830189468135,12.0,-0.001027561382655019,-0.0002461386708626565,0.0002538631457790052,-0.0002538606844104629,0.0002461362095005615,0.001281426190769854,-0.0002538631457790052,0.0002461386708626565
3,0.0026415000000000848,5.0,2.461163368548787,2.461169767375735,-12.0,4.922351348731259,-0.07763585355085628,12.0,-0.001027552271688364,-0.0002461187980182473,0.0002538830232624265,-0.0002538805620926591,0.0002461163368548787,0.001281436953102529,-0.0002538830232624265,0.0002461187980182472
3,0.002642500000000085,5.0,2.460966174802193,2.460972524999237,-12.0,4.921956959266134,-0.07803034027627528,12.0,-0.001027543229689444,-0.0002460990784463941,0.0002539027475000763,-0.0002539002865275512,0.0002460966174802193,0.001281447631189423,-0.0002539027475000763,0.0002460990784463941
3,0.002643500000000085,5.0,2.460770521550705,2.460776822867247,-12.0,4.921565650806626,-0.07842174649727654,12.0,-0.001027534257044759,-0.0002460795129255921,0.0002539223177132754,-0.0002539198569364524,0.0002460770521550705,0.001281458224638526,-0.0002539223177132752,0.0002460795129255921
3,0.002644500000000085,5.0,2.460576416518379,2.46058266870575,-12.0,4.921177438800923,-0.0788100567618133,12.0,-0.001027525354137998,-0.0002460601022282544,0.000253941733129425,-0.0002539392725467563,0.0002460576416518379,0.001281468733061088,-0.000253941733129425,0.0002460601022282544
3,0.0026455000000000853,5.0,2.460383867368148,2.460390070179618,-12.0,4.92079233857497,-0.07919525574006099,12.0,-0.001027516521350001,-0.0002460408471206822,0.0002539609929820382,-0.000253958532591968,0.0002460383867368148,0.001281479156071624,-0.0002539609929820381,0.0002460408471206822
3,0.0026465000000000854,5.0,2.460192881701524,2.460199034892314,-12.0,4.920410365331866,-0.07957732822502149,12.0,-0.001027507759058754,-0.0002460217483630342,0.0002539800965107686,-0.0002539776363117336,0.0002460192881701524,0.001281489493287929,-0.0002539800965107686,0.0002460217483630342
3,0.0026475000000000855,5.0,2.460003467058294,2.460009570385583,-12.0,4.920031534151259,-0.07995625913313006,12.0,-0.001027499067639357,-0.0002460028067092965,0.0002539990429614417,-0.0002539965829518713,0.0002460003467058294,0.001281499744331096,-0.0002539990429614417,0.0002460028067092965
3,0.0026485000000000857,5.0,2.459815630916223,2.459821684139157,-12.0,4.919655859988755,-0.08033203350484491,12.0,-0.001027490447464016,-0.0002459840229072533,0.0002540178315860843,-0.0002540153717644002,0.0002459815630916223,0.001281509908825507,-0.0002540178315860843,0.0002459840229072533
3,0.002649500000000086,5.0,2.459629380690761,2.459635383570466,-12.0,4.919283357675329,-0.08070463650523244,12.0,-0.001027481898902017,-0.0002459653976984568,0.0002540364616429534,-0.0002540340020075699,0.0002459629380690761,0.001281519986398866,-0.0002540364616429533,0.0002459653976984568
3,0.002650500000000086,5.0,2.459444723734747,2.459450676034336,-12.0,4.918914041916731,-0.08107405342456703,12.0,-0.001027473422319705,-0.0002459469318181984,0.0002540549323965664,-0.0002540524729458903,0.0002459444723734747,0.001281529976682191,-0.0002540549323965664,0.0002459469318181985
3,0.002651500000000086,5.0,2.459261667338122,2.459267568822705,-12.0,4.918547927292918,-0.08144026967889978,12.0,-0.001027465018080476,-0.0002459286259954796,0.0002540732431177295,-0.0002540707838501605,0.0002459261667338122,0.001281539879309831,-0.0002540732431177295,0.0002459286259954796
3,0.002652500000000086,5.0,2.45908021872764,2.459086069164333,-12.0,4.918185028257467,-0.0818032708106417,12.0,-0.001027456686544741,-0.0002459104809529827,0.0002540913930835667,-0.0002540889339974975,0.000245908021872764,0.001281549693919481,-0.0002540913930835667,0.0002459104809529827
3,0.0026535000000000863,5.0,2.45890038506658,2.458906184224513,-12.0,4.91782535913701,-0.08216304248913046,12.0,-0.001027448428069922,-0.0002458924974070431,0.0002541093815775487,-0.0002541069226713644,0.000245890038506658,0.00128155942015218,-0.0002541093815775487,0.0002458924974070431
3,0.0026545000000000865,5.0,2.458722173454467,2.458727921104797,-12.0,4.917468934130669,-0.0825195705111942,12.0,-0.00102744024301043,-0.0002458746760676203,0.0002541272078895203,-0.0002541247491615992,0.0002458722173454467,0.001281569057652334,-0.0002541272078895203,0.0002458746760676202
3,0.0026555000000000866,5.0,2.458545590926792,2.458551286842707,-12.0,4.917115767309493,-0.08287284080171675,12.0,-0.001027432131717637,-0.0002458570176382702,0.0002541448713157293,-0.0002541424127644424,0.0002458545590926792,0.001281578606067717,-0.0002541448713157293,0.0002458570176382701
3,0.0026565000000000867,5.0,2.45837064445473,2.458376288411461,-12.0,4.916765872615904,-0.08322283941419388,12.0,-0.001027424094539877,-0.0002458395228161174,0.0002541623711588539,-0.0002541599127825655,0.000245837064445473,0.001281588065049474,-0.0002541623711588539,0.0002458395228161174
3,0.002657500000000087,5.0,2.458197340944867,2.458202932719697,-12.0,4.916419263863143,-0.0835695525312781,12.0,-0.001027416131822403,-0.0002458221922918277,0.0002541797067280303,-0.0002541772485250975,0.0002458197340944867,0.001281597434252154,-0.0002541797067280303,0.0002458221922918277
3,0.002658500000000087,5.0,2.45802568723893,2.458031226611202,-12.0,4.916075954734732,-0.08391296646532907,12.0,-0.001027408243907393,-0.0002458050267495803,0.0002541968773388798,-0.0002541944193076531,0.000245802568723893,0.00128160671333369,-0.0002541968773388798,0.0002458050267495802
3,0.002659500000000087,5.0,2.457855690113513,2.457861176864639,-12.0,4.915735958783928,-0.08425306765895377,12.0,-0.001027400431133912,-0.0002457880268670415,0.0002542138823135361,-0.0002542114244523593,0.0002457855690113513,0.001281615901955432,-0.0002542138823135362,0.0002457880268670415
3,0.0026605000000000873,5.0,2.457687356279812,2.457692790193279,-12.0,4.915399289433187,-0.0845898426855389,12.0,-0.001027392693837913,-0.0002457711933153375,0.0002542307209806721,-0.0002542282632878818,0.0002457687356279812,0.001281624999782139,-0.0002542307209806721,0.0002457711933153375
3,0.0026615000000000874,5.0,2.457520692383357,2.457526073244742,-12.0,4.915065959973639,-0.0849232782497838,12.0,-0.0010273850323522,-0.0002457545267590282,0.0002542473926755258,-0.0002542449351494526,0.0002457520692383358,0.001281634006482,-0.0002542473926755258,0.0002457545267590282
3,0.0026625000000000875,5.0,2.457355705003756,2.457361032600726,-12.0,4.914735983564562,-0.08525336118822129,12.0,-0.001027377447006427,-0.0002457380278560806,0.0002542638967399274,-0.0002542614393788947,0.0002457355705003756,0.001281642921726636,-0.0002542638967399274,0.0002457380278560806
3,0.0026635000000000877,5.0,2.457192400654426,2.457197674776754,-12.0,4.914409373232858,-0.08558007846974465,12.0,-0.001027369938127072,-0.0002457216972578432,0.0002542802325223246,-0.0002542777753246499,0.0002457192400654426,0.001281651745191107,-0.0002542802325223246,0.0002457216972578432
3,0.002664500000000088,5.0,2.457030785782343,2.457036006221912,-12.0,4.914086141872544,-0.08590341719611211,12.0,-0.001027362506037421,-0.0002457055356090201,0.0002542963993778088,-0.0002542939423418025,0.0002457030785782344,0.001281660476553929,-0.0002542963993778088,0.0002457055356090201
3,0.002665500000000088,5.0,2.456870866767787,2.4568760333186,-12.0,4.913766302244242,-0.08622336460246763,12.0,-0.001027355151057556,-0.0002456895435476455,0.00025431239666814,-0.0002543099397921067,0.0002456870866767787,0.001281669115497072,-0.00025431239666814,0.0002456895435476455
3,0.002666500000000088,5.0,2.456712649924086,2.456717762382271,-12.0,4.913449866974671,-0.08653990805783306,12.0,-0.001027347873504327,-0.0002456737217050585,0.0002543282237617729,-0.0002543257670440105,0.0002456712649924086,0.001281677661705981,-0.0002543282237617728,0.0002456737217050585
3,0.002667500000000088,5.0,2.456556141497369,2.456561199661193,-12.0,4.913136848556153,-0.08685303506561629,12.0,-0.001027340673691346,-0.0002456580707058784,0.0002543438800338807,-0.000254341423472681,0.0002456556141497369,0.001281686114869575,-0.0002543438800338808,0.0002456580707058784
3,0.0026685000000000883,5.0,2.456401347666322,2.456406351336194,-12.0,4.912827259346122,-0.08716273326409887,12.0,-0.00102733355192897,-0.00024564259116798,0.0002543593648663806,-0.0002543569084600293,0.0002456401347666322,0.00128169447468025,-0.0002543593648663807,0.00024564259116798
3,0.0026695000000000885,5.0,2.456248274541941,2.45625322352042,-12.0,4.912521111566628,-0.08746899042692503,12.0,-0.001027326508524275,-0.0002456272837024687,0.000254374677647958,-0.0002543722213947346,0.0002456248274541941,0.0012817027408339,-0.000254374677647958,0.0002456272837024687
3,0.0026705000000000886,5.0,2.456096928167289,2.456101822259095,-12.0,4.912218417303861,-0.08777179446358675,12.0,-0.001027319543781052,-0.0002456121489136572,0.0002543898177740905,-0.0002543873616722682,0.0002456096928167289,0.001281710913029921,-0.0002543898177740906,0.0002456121489136572
3,0.0026715000000000887,5.0,2.455947314517264,2.455952153529282,-12.0,4.911919188507674,-0.08807113341990049,12.0,-0.001027312657999782,-0.000245597187399041,0.0002544047846470718,-0.0002544023286949183,0.0002455947314517264,0.001281718990971212,-0.0002544047846470718,0.000245597187399041
3,0.002672500000000089,5.0,2.455799439498354,2.455804223239646,-12.0,4.911623436991104,-0.08836699547847524,12.0,-0.001027305851477624,-0.000245582399749275,0.0002544195776760354,-0.0002544171218718121,0.0002455799439498355,0.001281726974364192,-0.0002544195776760354,0.000245582399749275
3,0.002673500000000089,5.0,2.455653308948414,2.455658037230221,-12.0,4.911331174429918,-0.08865936895918515,12.0,-0.001027299124508397,-0.0002455677865481504,0.0002544341962769779,-0.0002544317406189406,0.0002455653308948414,0.001281734862918799,-0.0002544341962769778,0.0002455677865481504
3,0.002674500000000089,5.0,2.455508928636427,2.455513601272182,-12.0,4.911042412362141,-0.0889482423196237,12.0,-0.00102729247738257,-0.0002455533483725714,0.0002544486398727818,-0.0002544461843591806,0.0002455508928636427,0.001281742656348505,-0.0002544486398727818,0.0002455533483725714
3,0.0026755000000000893,5.0,2.45536630426228,2.455370921067611,-12.0,4.910757162187603,-0.08923360415556605,12.0,-0.001027285910387239,-0.0002455390857925323,0.0002544629078932389,-0.0002544604525223178,0.000245536630426228,0.001281750354370318,-0.0002544629078932389,0.0002455390857925323
3,0.0026765000000000894,5.0,2.455225441456539,2.45523000224928,-12.0,4.910475435167494,-0.0895154432014168,12.0,-0.001027279423806115,-0.0002455249993710954,0.000254476999775072,-0.0002544745445450697,0.000245522544145654,0.001281757956704793,-0.000254476999775072,0.0002455249993710955
