case,time,v(out),v(vn),v(in),v(vp),i(vp),i(vin),i(rl),i(vn)
3,9.161000000000186e-05,4.211063429584172,-12.0,4.238389680428513,12.0,-0.001298895147671286,-4.238389680428514e-09,0.0004211063429584172,0.0008778352869799333
3,9.163000000000186e-05,4.244609764654545,-12.0,4.27138715849949,12.0,-0.001299590630126468,-4.27138715849949e-09,0.0004244609764654545,0.000875176505578279
3,9.165000000000186e-05,4.277485286787637,-12.0,4.303710135022686,12.0,-0.001300263524231043,-4.303710135022687e-09,0.0004277485286787637,0.0008725622097168206
3,9.167000000000187e-05,4.309684803851919,-12.0,4.335353505825353,12.0,-0.001300914214124982,-4.335353505825354e-09,0.0004309684803851919,0.0008699933026912188
3,9.169000000000187e-05,4.341203231208137,-12.0,4.366312274052455,12.0,-0.001301543083328804,-4.366312274052455e-09,0.0004341203231208138,0.0008674706764296714
3,9.171000000000187e-05,4.372035592506939,-12.0,4.396581550955586,12.0,-0.001302150514315426,-4.396581550955587e-09,0.0004372035592506939,0.0008649952109852088
3,9.173000000000187e-05,4.402177020471208,-12.0,4.42615655666503,12.0,-0.001302736888055545,-4.42615655666503e-09,0.0004402177020471208,0.0008625677740022042
3,9.175000000000188e-05,4.431622757657511,-12.0,4.455032620944509,12.0,-0.001303302583588073,-4.455032620944511e-09,0.0004431622757657511,0.0008601892202115269
3,9.177000000000188e-05,4.460368157202119,-12.0,4.483205183928781,12.0,-0.001303847977565609,-4.483205183928781e-09,0.0004460368157202119,0.00085786039090055
3,9.179000000000188e-05,4.488408683545919,-12.0,4.510669796843564,12.0,-0.001304373443826057,-4.510669796843564e-09,0.0004488408683545919,0.0008555821134132169
3,9.181000000000189e-05,4.515739913143615,-12.0,4.53742212270808,12.0,-0.001304879352939936,-4.53742212270808e-09,0.0004515739913143615,0.0008533552006254053
3,9.183000000000189e-05,4.542357535151746,-12.0,4.56345793701994,12.0,-0.00130536607178533,-4.56345793701994e-09,0.0004542357535151746,0.0008511804504519049
3,9.18500000000019e-05,4.56825735210084,-12.0,4.588773128422262,12.0,-0.00130583396309919,-4.588773128422261e-09,0.000456825735210084,0.0008490586453303861
3,9.18700000000019e-05,4.593435280546168,-12.0,4.613363699352861,12.0,-0.001306283385058116,-4.613363699352862e-09,0.0004593435280546168,0.0008469905517364262
3,9.18900000000019e-05,4.617887351702439,-12.0,4.637225766675535,12.0,-0.001306714690835431,-4.637225766675536e-09,0.0004617887351702439,0.0008449769196783585
3,9.19100000000019e-05,4.641609712056978,-12.0,4.660355562293226,12.0,-0.001307128228190291,-4.660355562293227e-09,0.0004641609712056978,0.0008430184822235953
3,9.19300000000019e-05,4.664598623966691,-12.0,4.68274943374306,12.0,-0.001307524339033195,-4.68274943374306e-09,0.0004664598623966691,0.0008411159550058833
3,9.195000000000191e-05,4.686850466233411,-12.0,4.704403844773155,12.0,-0.001307903359024809,-4.704403844773156e-09,0.0004686850466233411,0.000839270035765477
3,9.197000000000191e-05,4.708361734662847,-12.0,4.725315375900979,12.0,-0.001308265617153193,-4.725315375900979e-09,0.0004708361734662847,0.0008374814038712985
3,9.199000000000192e-05,4.729129042601774,-12.0,4.745480724953367,12.0,-0.00130861143534472,-4.745480724953369e-09,0.0004729129042601774,0.0008357507198773206
3,9.201000000000192e-05,4.749149121458719,-12.0,4.764896707587925,12.0,-0.001308941128054519,-4.764896707587925e-09,0.0004749149121458719,0.0008340786250618237
3,9.203000000000192e-05,4.768418821202794,-12.0,4.78356025779591,12.0,-0.001309255001892162,-4.783560257795911e-09,0.0004768418821202795,0.0008324657410027358
3,9.205000000000193e-05,4.78693511084589,-12.0,4.801468428386389,12.0,-0.00130955335522881,-4.801468428386388e-09,0.0004786935110845891,0.0008309126691360136
3,9.207000000000193e-05,4.804695078902935,-12.0,4.818618391451658,12.0,-0.001309836477838666,-4.81861839145166e-09,0.0004804695078902936,0.0008294199903526589
3,9.209000000000193e-05,4.821695933835369,-12.0,4.835007438813721,12.0,-0.001310104650525168,-4.83500743881372e-09,0.0004821695933835369,0.0008279882645786107
3,9.211000000000194e-05,4.83793500447259,-12.0,4.850632982452008,12.0,-0.001310358144781643,-4.850632982452009e-09,0.000483793500447259,0.0008266180303952986
3,9.213000000000194e-05,4.85340974041658,-12.0,4.865492554912036,12.0,-0.001310597222437981,-4.865492554912037e-09,0.000485340974041658,0.0008253098046437646
3,9.215000000000194e-05,4.8681177124244,-12.0,4.879583809695057,12.0,-0.001310822135343503,-4.879583809695057e-09,0.0004868117712424401,0.0008240640820708911
3,9.217000000000194e-05,4.882056612773773,-12.0,4.892904521628613,12.0,-0.001311033125035277,-4.892904521628613e-09,0.0004882056612773774,0.000822881334960307
3,9.219000000000195e-05,4.895224255606461,-12.0,4.905452587217854,12.0,-0.00131123042244552,-4.905452587217855e-09,0.0004895224255606461,0.0008217620128060932
3,9.221000000000195e-05,4.907618577254628,-12.0,4.917226024977762,12.0,-0.001311414247595011,-4.917226024977764e-09,0.0004907618577254629,0.0008207065419728599
3,9.223000000000195e-05,4.91923763654504,-12.0,4.928222975746027,12.0,-0.001311584809326138,-4.928222975746027e-09,0.000491923763654504,0.0008197153253987344
3,9.225000000000196e-05,4.93007961508611,-12.0,4.938441702976643,12.0,-0.001311742305022734,-4.938441702976644e-09,0.0004930079615086111,0.0008187887422868301
3,9.227000000000196e-05,4.940142817532759,-12.0,4.947880593014139,12.0,-0.001311886920371652,-4.947880593014139e-09,0.0004940142817532759,0.000817927147839681
3,9.229000000000196e-05,4.94942567183407,-12.0,4.956538155348344,12.0,-0.001312018829111139,-4.956538155348345e-09,0.000494942567183407,0.0008171308729833238
3,9.231000000000197e-05,4.957926729458702,-12.0,4.964413022849802,12.0,-0.001312138192821888,-4.964413022849802e-09,0.0004957926729458703,0.0008164002241355106
3,9.233000000000197e-05,4.9656446656031,-12.0,4.971503951985655,12.0,-0.001312245160705994,-4.971503951985655e-09,0.00049656446656031,0.0008157354829639862
3,9.235000000000197e-05,4.972578279377432,-12.0,4.97780982301598,12.0,-0.001312339869408763,-4.97780982301598e-09,0.0004972578279377432,0.0008151369061897284
3,9.237000000000198e-05,4.978726493974274,-12.0,4.983329640170654,12.0,-0.001312422442829808,-4.983329640170655e-09,0.0004978726493974274,0.0008146047253816124
3,9.239000000000198e-05,4.984088356815026,-12.0,4.988062531806555,12.0,-0.001312492991977943,-4.988062531806557e-09,0.0004984088356815026,0.0008141391467954562
3,9.241000000000198e-05,4.988663039679041,-12.0,4.992007750545227,12.0,-0.001312551614814861,-4.992007750545227e-09,0.0004988663039679042,0.0008137403512059049
3,9.243000000000199e-05,4.992449838810509,-12.0,4.995164673390899,12.0,-0.001312598396143283,-4.995164673390899e-09,0.0004992449838810509,0.0008134084937837516
3,9.245000000000199e-05,4.995448175008052,-12.0,4.997532801828853,12.0,-0.001312633407485886,-4.997532801828853e-09,0.0004995448175008052,0.0008131437039653466
3,9.247000000000199e-05,4.997657593692077,-12.0,4.999111761904162,12.0,-0.001312656707007587,-4.999111761904162e-09,0.0004997657593692077,0.0008129460853686654
3,9.2490000000002e-05,4.999077764954811,-12.0,4.999901304280725,12.0,-0.001312668339429501,-4.999901304280724e-09,0.0004999077764954812,0.0008128157157016591
3,9.2510000000002e-05,4.999708483588174,-12.0,4.999901304280646,12.0,-0.001312668335985867,-4.999901304280647e-09,0.0004999708483588174,0.0008127526467176238
3,9.2530000000002e-05,4.999549669094333,-12.0,4.999111761903927,12.0,-0.001312656714374472,-4.999111761903927e-09,0.0004999549669094333,0.0008127569041630756
3,9.2550000000002e-05,4.998601365674105,-12.0,4.997532801828461,12.0,-0.001312633478748937,-4.997532801828462e-09,0.0004998601365674106,0.0008128284877723657
3,9.257000000000201e-05,4.9968637421981,-12.0,4.995164673390347,12.0,-0.001312598619704841,-4.995164673390348e-09,0.00049968637421981,0.0008129673712556629
3,9.259000000000201e-05,4.994337092155765,-12.0,4.992007750544518,12.0,-0.001312552114307808,-4.992007750544517e-09,0.0004994337092155765,0.0008131735023330089
3,9.261000000000202e-05,4.991021833587173,-12.0,4.988062531805689,12.0,-0.001312493926115044,-4.98806253180569e-09,0.0004991021833587174,0.0008134468027626018
3,9.263000000000202e-05,4.986918508992807,-12.0,4.983329640169631,12.0,-0.001312424005240065,-4.983329640169632e-09,0.0004986918508992807,0.0008137871684137099
3,9.265000000000202e-05,4.982027785226134,-12.0,4.977809823014806,12.0,-0.001312342288408708,-4.977809823014807e-09,0.0004982027785226135,0.0008141944693347003
3,9.267000000000202e-05,4.976350453364246,-12.0,4.971503951984318,12.0,-0.001312248699059826,-4.971503951984318e-09,0.0004976350453364246,0.000814668549865255
3,9.269000000000203e-05,4.969887428561347,-12.0,4.964413022848314,12.0,-0.001312143147436329,-4.964413022848313e-09,0.0004969887428561348,0.0008152092287430635
3,9.271000000000203e-05,4.962639749880418,-12.0,4.956538155346695,12.0,-0.00131202553071913,-4.956538155346694e-09,0.0004962639749880417,0.0008158162992546736
3,9.273000000000203e-05,4.95460858010778,-12.0,4.947880593012333,12.0,-0.001311895733154322,-4.947880593012333e-09,0.0004954608580107781,0.000816489529380432
3,9.275000000000204e-05,4.945795205545958,-12.0,4.938441702974682,12.0,-0.001311753626220158,-4.938441702974682e-09,0.0004945795205545958,0.0008172286619823055
3,9.277000000000204e-05,4.936201035789518,-12.0,4.92822297574391,12.0,-0.001311599068786196,-4.928222975743911e-09,0.0004936201035789518,0.0008180334149866242
3,9.279000000000204e-05,4.925827603479314,-12.0,4.91722602497549,12.0,-0.001311431907314031,-4.917226024975491e-09,0.0004925827603479314,0.0008189034816078189
3,9.281000000000205e-05,4.914676564039806,-12.0,4.905452587215428,12.0,-0.0013112519760487,-4.905452587215429e-09,0.0004914676564039806,0.0008198385305668854
3,9.283000000000205e-05,4.902749695394978,-12.0,4.892904521626032,12.0,-0.00131105909724899,-4.892904521626032e-09,0.0004902749695394978,0.0008208382063503161
3,9.285000000000205e-05,4.89004889766737,-12.0,4.879583809692322,12.0,-0.001310853081410768,-4.879583809692323e-09,0.000489004889766737,0.000821902129462565
3,9.287000000000206e-05,4.876576192855855,-12.0,4.865492554909149,12.0,-0.001310633727526211,-4.86549255490915e-09,0.0004876576192855855,0.0008230298967185634
3,9.289000000000206e-05,4.862333724496698,-12.0,4.850632982448967,12.0,-0.001310400823335667,-4.850632982448968e-09,0.0004862333724496698,0.0008242210815287698
3,9.291000000000206e-05,4.847323757303477,-12.0,4.835007438810527,12.0,-0.001310154145614806,-4.835007438810526e-09,0.0004847323757303477,0.0008254752342231053
3,9.293000000000207e-05,4.831548676790463,-12.0,4.818618391448313,12.0,-0.001309893460453793,-4.818618391448313e-09,0.0004831548676790464,0.0008267918823665343
3,9.295000000000207e-05,4.815010988875028,-12.0,4.801468428382901,12.0,-0.001309618523570144,-4.801468428382901e-09,0.0004815010988875029,0.0008281705311128373
3,9.297000000000207e-05,4.79771331946361,-12.0,4.783560257792262,12.0,-0.001309329080612209,-4.783560257792261e-09,0.0004797713319463611,0.0008296106635488076
3,9.299000000000208e-05,4.779658414016932,-12.0,4.764896707584127,12.0,-0.001309024867496345,-4.764896707584126e-09,0.0004779658414016932,0.0008311117410754187
3,9.301000000000208e-05,4.76084913709895,-12.0,4.745480724949418,12.0,-0.001308705610733263,-4.745480724949418e-09,0.0004760849137098951,0.0008326732037788886
3,9.303000000000208e-05,4.74128847190525,-12.0,4.725315375896882,12.0,-0.001308371027786581,-4.725315375896882e-09,0.000474128847190525,0.0008342944708362443
3,9.305000000000209e-05,4.720979519775331,-12.0,4.704403844768908,12.0,-0.001308020827419654,-4.704403844768909e-09,0.0004720979519775331,0.000835974940911588
3,9.307000000000209e-05,4.699925499684544,-12.0,4.682749433738667,12.0,-0.001307654710073769,-4.682749433738668e-09,0.0004699925499684544,0.0008377139925842825
3,9.309000000000209e-05,4.678129747720102,-12.0,4.660355562288684,12.0,-0.001307272368232915,-4.660355562288685e-09,0.0004678129747720102,0.0008395109847668669
3,9.31100000000021e-05,4.655595716537007,-12.0,4.637225766670848,12.0,-0.001306873486819182,-4.637225766670848e-09,0.0004655595716537008,0.0008413652571541697
3,9.31300000000021e-05,4.632326974798222,-12.0,4.613363699348026,12.0,-0.00130645774357363,-4.613363699348028e-09,0.0004632326974798222,0.0008432761306607361
3,9.31500000000021e-05,4.608327206595,-12.0,4.588773128417284,12.0,-0.001306024809466066,-4.588773128417285e-09,0.0004608327206595,0.000845242907887872
3,9.31700000000021e-05,4.583600210851648,-12.0,4.563457937014832,12.0,-0.001305574349089456,-4.563457937014832e-09,0.0004583600210851648,0.0008472648735786126
3,9.319000000000211e-05,4.558149900710681,-12.0,4.537422122702814,12.0,-0.001305106021081914,-4.537422122702816e-09,0.0004558149900710682,0.000849341295100281
3,9.321000000000211e-05,4.531980302902702,-12.0,4.510669796838155,12.0,-0.001304619478533164,-4.510669796838155e-09,0.0004531980302902702,0.0008514714229140574
3,9.323000000000211e-05,4.505095557096912,-12.0,4.483205183923231,12.0,-0.001304114369415355,-4.483205183923232e-09,0.0004505095557096912,0.000853654491071193
3,9.325000000000212e-05,4.477499915236516,-12.0,4.455032620938818,12.0,-0.001303590336998783,-4.455032620938818e-09,0.0004477499915236516,0.0008558897176949853
3,9.327000000000212e-05,4.44919774085508,-12.0,4.426156556659199,12.0,-0.001303047020290521,-4.4261565566592e-09,0.000444919774085508,0.0008581763054874847
3,9.329000000000212e-05,4.420193508377965,-12.0,4.396581550949616,12.0,-0.001302484054456737,-4.396581550949616e-09,0.0004420193508377965,0.000860513442222044
3,9.331000000000213e-05,4.39049180240509,-12.0,4.366312274046347,12.0,-0.001301901071266515,-4.366312274046347e-09,0.000439049180240509,0.0008629003012583791
3,9.333000000000213e-05,4.360097316979022,-12.0,4.335353505819125,12.0,-0.0013012976995182,-4.335353505819125e-09,0.0004360097316979023,0.00086533604204303
3,9.335000000000213e-05,4.329014854834547,-12.0,4.303710135016305,12.0,-0.001300673565486993,-4.303710135016304e-09,0.0004329014854834547,0.0008678198106306934
3,9.337000000000214e-05,4.297249326633932,-12.0,4.271387158493011,12.0,-0.001300028293353378,-4.27138715849301e-09,0.0004297249326633932,0.0008703507401901234
3,9.339000000000214e-05,4.264805750183965,-12.0,4.238389680421863,12.0,-0.00129936150565102,-4.238389680421864e-09,0.0004264805750183965,0.0008729279515302391
3,9.341000000000214e-05,4.231689249638916,-12.0,4.204722911487203,12.0,-0.001298672823696667,-4.204722911487202e-09,0.0004231689249638916,0.0008755505536088282
3,9.343000000000215e-05,4.197905054685673,-12.0,4.170392168062146,12.0,-0.001297961868036046,-4.170392168062146e-09,0.0004197905054685674,0.0008782176440610412
3,9.345000000000215e-05,4.16345849971494,-12.0,4.135402871369011,12.0,-0.001297228258872157,-4.135402871369011e-09,0.000416345849971494,0.0008809283097098719
3,9.347000000000215e-05,4.128355022974985,-12.0,4.099760546623416,12.0,-0.001296471616508754,-4.099760546623415e-09,0.0004128355022974985,0.0008836816270945402
3,9.349000000000216e-05,4.092600165711761,-12.0,4.063470822161537,12.0,-0.00129569156177467,-4.063470822161538e-09,0.0004092600165711761,0.0008864766629806953
3,9.351000000000216e-05,4.056199571291856,-12.0,4.026539428551589,12.0,-0.001294887716462578,-4.02653942855159e-09,0.0004056199571291856,0.0008893124748871051
3,9.353000000000216e-05,4.019158984312195,-12.0,3.988972197688769,12.0,-0.00129405970374874,-3.988972197688769e-09,0.0004019158984312195,0.0008921881115935559
3,9.355000000000217e-05,3.98148424969275,-12.0,3.950775061874279,12.0,-0.001293207148624631,-3.950775061874279e-09,0.0003981484249692751,0.0008951026136644891
3,9.357000000000217e-05,3.943181311756364,-12.0,3.911954052878724,12.0,-0.001292329678310111,-3.911954052878724e-09,0.0003943181311756364,0.0008980550139534305
3,9.359000000000217e-05,3.904256213291967,-12.0,3.872515300989367,12.0,-0.001291426922677863,-3.872515300989368e-09,0.0003904256213291967,0.0009010443381207989
3,9.361000000000218e-05,3.864715094605125,-12.0,3.832465034042361,12.0,-0.00129049851465754,-3.83246503404236e-09,0.0003864715094605125,0.0009040696051338393
3,9.363000000000218e-05,3.824564192552433,-12.0,3.791809576439158,12.0,-0.00128954409065124,-3.791809576439157e-09,0.0003824564192552434,0.0009071298277781303
3,9.365000000000218e-05,3.783809839563406,-12.0,3.750555348147761,12.0,-0.001288563290928663,-3.750555348147762e-09,0.0003783809839563406,0.0009102240131502737
3,9.367000000000218e-05,3.742458462646589,-12.0,3.708708863689121,12.0,-0.001287555760031367,-3.708708863689122e-09,0.0003742458462646589,0.0009133511631624625
3,9.369000000000219e-05,3.700516582383541,-12.0,3.666276731108141,12.0,-0.001286521147157993,-3.66627673110814e-09,0.0003700516582383541,0.0009165102750268439
3,9.371000000000219e-05,3.657990811907315,-12.0,3.623265650930489,12.0,-0.001285459106556586,-3.62326565093049e-09,0.0003657990811907316,0.0009197003417518168
3,9.37300000000022e-05,3.614887855869224,-12.0,3.579682415104352,12.0,-0.001284369297898214,-3.579682415104352e-09,0.0003614887855869224,0.0009229203526171792
3,9.37500000000022e-05,3.571214509390302,-12.0,3.53553390592785,12.0,-0.001283251386657136,-3.535533905927851e-09,0.0003571214509390302,0.0009261692936603783
3,9.37700000000022e-05,3.526977657001392,-12.0,3.490827094962392,12.0,-0.001282105044471432,-3.490827094962391e-09,0.0003526977657001393,0.0009294461481425265
3,9.37900000000022e-05,3.482184271568442,-12.0,3.445569041931739,12.0,-0.001280929949510179,-3.445569041931739e-09,0.0003482184271568442,0.0009327498970232717
3,9.381000000000221e-05,3.436841413206529,-12.0,3.399766893607036,12.0,-0.001279725786820785,-3.399766893607036e-09,0.000343684141320653,0.0009360795194165161
3,9.383000000000221e-05,3.390956228179491,-12.0,3.353427882678459,12.0,-0.001278492248682067,-3.353427882678459e-09,0.0003390956228179491,0.0009394339930537954
3,9.385000000000221e-05,3.344535947788764,-12.0,3.306559326613036,12.0,-0.001277229034937599,-3.306559326613037e-09,0.0003344535947788764,0.0009428122947285622
3,9.387000000000222e-05,3.297587887248024,-12.0,3.259168626499089,12.0,-0.001275935853334548,-3.259168626499089e-09,0.0003297587887248024,0.0009462134007471867
3,9.389000000000222e-05,3.250119444547327,-12.0,3.21126326587759,12.0,-0.001274612419842253,-3.21126326587759e-09,0.0003250119444547327,0.000949636287361999
3,9.391000000000222e-05,3.202138099303451,-12.0,3.162850809560238,12.0,-0.00127325845897594,-3.162850809560238e-09,0.0003202138099303451,0.0009530799312092997
3,9.393000000000223e-05,3.15365141160003,-12.0,3.113938902435099,12.0,-0.001271873704101006,-3.1139389024351e-09,0.0003153651411600031,0.0009565433097294962
3,9.395000000000223e-05,3.104667020814366,-12.0,3.064535268259339,12.0,-0.001270457897740829,-3.06453526825934e-09,0.0003104667020814366,0.000960025401592679
3,9.397000000000223e-05,3.055192644434251,-12.0,3.01464770843953,12.0,-0.001269010791865921,-3.014647708439531e-09,0.0003055192644434251,0.0009635251871059347
3,9.399000000000224e-05,3.005236076861689,-12.0,2.964284100799653,12.0,-0.001267532148186368,-2.964284100799654e-09,0.0003005236076861689,0.0009670416486252664
3,9.401000000000224e-05,2.954805188207085,-12.0,2.913452398337189,12.0,-0.001266021738425466,-2.91345239833719e-09,0.0002954805188207085,0.0009705737709496953
3,9.403000000000224e-05,2.9039079230707,-12.0,2.862160627967186,12.0,-0.001264479344596114,-2.862160627967186e-09,0.00029039079230707,0.0009741205417201221
3,9.405000000000225e-05,2.852552299314851,-12.0,2.810416889254808,12.0,-0.001262904759259387,-2.810416889254809e-09,0.0002852552299314851,0.0009776809517997032
3,9.407000000000225e-05,2.800746406823712,-12.0,2.758229353136261,12.0,-0.001261297785784599,-2.75822935313626e-09,0.0002800746406823713,0.0009812539956589178
3,9.409000000000225e-05,2.748498406254108,-12.0,2.705606260628443,12.0,-0.001259658238592504,-2.705606260628443e-09,0.0002748498406254108,0.0009848386717427743
3,9.411000000000226e-05,2.695816527774312,-12.0,2.65255592152769,12.0,-0.001257985943399598,-2.652555921527689e-09,0.0002695816527774313,0.000988433982841777
3,9.413000000000226e-05,2.64270906979418,-12.0,2.599086713097494,12.0,-0.001256280737445187,-2.599086713097494e-09,0.000264270906979418,0.0009920389364460463
3,9.415000000000226e-05,2.589184397683599,-12.0,2.54520707874573,12.0,-0.001254542469720371,-2.54520707874573e-09,0.0002589184397683599,0.0009956525451020187
3,9.417000000000226e-05,2.535250942482591,-12.0,2.490925526691286,12.0,-0.001252771001179515,-2.490925526691285e-09,0.0002535250942482591,0.0009992738267530776
3,9.419000000000227e-05,2.480917199599997,-12.0,2.436250628620483,12.0,-0.001250966204953297,-2.436250628620484e-09,0.0002480917199599997,0.001002901805082695
3,9.421000000000227e-05,2.426191727504103,-12.0,2.381191018333447,12.0,-0.001249127966544777,-2.381191018333447e-09,0.0002426191727504103,0.001006535509841713
3,9.423000000000227e-05,2.371083146402352,-12.0,2.325755390380973,12.0,-0.001247256184026796,-2.325755390380973e-09,0.0002371083146402352,0.001010173977177495
3,9.425000000000228e-05,2.315600136913262,-12.0,2.269952498691346,12.0,-0.001245350768223352,-2.269952498691347e-09,0.0002315600136913262,0.001013816249947702
3,9.427000000000228e-05,2.259751438727601,-12.0,2.213791155188083,12.0,-0.001243411642890976,-2.213791155188083e-09,0.0002259751438727601,0.001017461378036336
3,9.429000000000228e-05,2.203545849262152,-12.0,2.157280228398367,12.0,-0.001241438744885026,-2.157280228398367e-09,0.0002203545849262152,0.001021108418654271
3,9.431000000000229e-05,2.146992222303074,-12.0,2.100428642052536,12.0,-0.001239432024326415,-2.100428642052535e-09,0.0002146992222303074,0.00102475643664128
3,9.433000000000229e-05,2.090099466642213,-12.0,2.043245373675184,12.0,-0.001237391444752725,-2.043245373675185e-09,0.0002090099466642213,0.001028404504754235
3,9.43500000000023e-05,2.032876544703389,-12.0,1.985739453167309,12.0,-0.001235316983270007,-1.985739453167309e-09,0.0002032876544703389,0.00103205170395558
3,9.43700000000023e-05,1.975332471161692,-12.0,1.927919961380324,12.0,-0.001233208630689597,-1.927919961380324e-09,0.0001975332471161692,0.001035697123688645
3,9.43900000000023e-05,1.917476311553234,-12.0,1.869796028682345,12.0,-0.001231066391664912,-1.869796028682346e-09,0.0001917476311553234,0.001039339862153196
3,9.44100000000023e-05,1.859317180878264,-12.0,1.811376833516009,12.0,-0.001228890284814307,-1.81137683351601e-09,0.0001859317180878264,0.001042979026568081
3,9.44300000000023e-05,1.800864242194958,-12.0,1.752671600949514,12.0,-0.001226680342843123,-1.752671600949514e-09,0.0001800864242194958,0.001046613733434051
3,9.445000000000231e-05,1.742126705207049,-12.0,1.693689601219648,12.0,-0.001224436612653076,-1.693689601219648e-09,0.000174212670520705,0.001050243108783822
3,9.447000000000231e-05,1.683113824842253,-12.0,1.634440148267843,12.0,-0.001222159155449792,-1.634440148267843e-09,0.0001683113824842253,0.001053866288432362
3,9.449000000000232e-05,1.623834899824902,-12.0,1.574932598269663,12.0,-0.001219848046838515,-1.574932598269663e-09,0.0001623834899824902,0.0010574824182151
3,9.451000000000232e-05,1.564299271239798,-12.0,1.51517634815695,12.0,-0.001217503376918047,-1.51517634815695e-09,0.0001564299271239798,0.0010610906542253
3,9.453000000000232e-05,1.504516321090478,-12.0,1.455180834134382,12.0,-0.001215125250363103,-1.455180834134382e-09,0.0001504516321090478,0.001064690163040768
3,9.455000000000233e-05,1.444495470849198,-12.0,1.394955530189147,12.0,-0.001212713786504435,-1.394955530189147e-09,0.0001444495470849198,0.001068280121948942
3,9.457000000000233e-05,1.384246180001429,-12.0,1.334509946594824,12.0,-0.001210269119398338,-1.334509946594823e-09,0.0001384246180001429,0.001071859719161794
3,9.459000000000233e-05,1.323777944582488,-12.0,1.273853628409871,12.0,-0.001207791397893454,-1.273853628409871e-09,0.0001323777944582488,0.001075428154029265
3,9.461000000000233e-05,1.263100295709085,-12.0,1.212996153969943,12.0,-0.001205280785687587,-1.212996153969944e-09,0.0001263100295709085,0.001078984637242368
3,9.463000000000234e-05,1.202222798103247,-12.0,1.151947133375807,12.0,-0.001202737461381366,-1.151947133375807e-09,0.0001202222798103247,0.001082528391035141
3,9.465000000000234e-05,1.141155048611637,-12.0,1.09071620697555,12.0,-0.001200161618522676,-1.09071620697555e-09,0.0001141155048611637,0.001086058649376456
3,9.467000000000234e-05,1.079906674717409,-12.0,1.029313043842193,12.0,-0.001197553465647615,-1.029313043842193e-09,0.0001079906674717409,0.001089574658160342
3,9.469000000000235e-05,1.018487333047858,-12.0,0.967747340247108,12.0,-0.001194913226312586,-9.677473402471076e-10,0.0001018487333047858,0.001093075675386836
3,9.471000000000235e-05,0.9569067078750415,-12.0,0.9060288181284449,12.0,-0.001192241139123001,-9.060288181284449e-10,9.569067078750416e-05,0.001096560971340858
3,9.473000000000235e-05,0.8951745096124486,-12.0,0.8441672235563803,12.0,-0.001189537457753111,-8.441672235563803e-10,8.951745096124486e-05,0.001100029828762374
3,9.475000000000236e-05,0.8333004733051707,-12.0,0.7821723251938539,12.0,-0.001186802450962671,-7.821723251938538e-10,8.333004733051707e-05,0.001103481543013908
3,9.477000000000236e-05,0.7712943571162635,-12.0,0.7200539127539152,12.0,-0.001184036402605011,-7.200539127539155e-10,7.712943571162635e-05,0.001106915422240007
3,9.479000000000236e-05,0.7091659408070335,-12.0,0.6578217954540228,12.0,-0.001181239611631621,-6.578217954540232e-10,7.091659408070336e-05,0.001110330787523824
3,9.481000000000237e-05,0.646925024214091,-12.0,0.5954858004669863,12.0,-0.001178412392088712,-5.954858004669863e-10,6.46925024214091e-05,0.001113726973035876
3,9.483000000000237e-05,0.5845814257204608,-12.0,0.5330557713689306,12.0,-0.001175555073109982,-5.330557713689308e-10,5.845814257204608e-05,0.001117103326179741
3,9.485000000000237e-05,0.5221449807238859,-12.0,0.4705415665851618,12.0,-0.00117266799890179,-4.705415665851615e-10,5.22144980723886e-05,0.001120459207730434
3,9.487000000000238e-05,0.4596255400998236,-12.0,0.4079530578333382,12.0,-0.001169751528724363,-4.079530578333385e-10,4.596255400998236e-05,0.00112379399196913
3,9.489000000000238e-05,0.3970329686618281,-12.0,0.3453001285645408,12.0,-0.001166806036865753,-3.453001285645405e-10,3.970329686618281e-05,0.001127107066811212
3,9.491000000000238e-05,0.3343771436170067,-12.0,0.2825926724026679,12.0,-0.001163831912611463,-2.825926724026682e-10,3.343771436170066e-05,0.001130397833930312
3,9.493000000000239e-05,0.2716679530193225,-12.0,0.219840591581869,12.0,-0.001160829560207447,-2.198405915818691e-10,2.716679530193224e-05,0.001133665708875931
3,9.495000000000239e-05,0.2089152942184208,-12.0,0.1570537953831508,12.0,-0.001157799398818361,-1.570537953831509e-10,2.089152942184208e-05,0.001136910121186793
3,9.497000000000239e-05,0.1461290723068573,-12.0,0.09424219856951624,12.0,-0.001154741862479621,-9.42421985695162e-11,1.461290723068573e-05,0.001140130514498182
3,9.49900000000024e-05,0.08331919856315774,-12.0,0.03141571982027283,12.0,-0.001151657400044385,-3.141571982027293e-11,8.331919856315774e-06,0.001143326346644587
3,9.50100000000024e-05,0.02049558889361338,-12.0,-0.03141571983531277,12.0,-0.001148546475124766,3.141571983531273e-11,2.049558889361338e-06,0.00114649708975674
3,9.50300000000024e-05,-0.04233183772948584,-12.0,-0.09424219858455381,12.0,-0.001145409566027651,9.424219858455351e-11,-4.233183772948585e-06,0.001149642230353558
3,9.50500000000024e-05,-0.1051531608303912,-12.0,-0.1570537953981836,12.0,-0.001142247165685117,1.570537953981833e-10,-1.051531608303912e-05,0.001152761269428822
3,9.507000000000241e-05,-0.1679584599955545,-12.0,-0.2198405915968947,12.0,-0.001139059781579122,2.198405915968948e-10,-1.679584599955545e-05,0.001155853722532425
