case,frequency_real,frequency_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(x)_real,v(x)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(ri)_real,i(ri)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(ci)_real,i(ci)_imag,i(cf)_real,i(cf)_imag
2,1.847849797422289,0.0,-2.148397948050523e-09,1.163596776729366e-08,0.0,0.0,1.133305151673622e-08,0.0001161154616223417,1.0,0.0,-1.485094543896776e-06,-0.0116103709111085,0.0,0.0,6.733283890242278e-12,5.799374018063189e-08,-1.348144946478674e-11,-1.161038256545744e-07,1.348144946478674e-11,1.161038256545744e-07,-1.482946145948726e-11,-1.161038254707627e-07,6.733283890242278e-12,5.799374018063189e-08,1.348144946478674e-11,1.161038256545744e-07,1.348009846305721e-12,-1.721757227356302e-16
2,1.9201419386388,0.0,-2.319786740724224e-09,1.209121641702697e-08,0.0,0.0,1.223714753311786e-08,0.0001206581659055995,1.0,0.0,-1.603568201016269e-06,-0.01206459535717428,0.0,0.0,7.270432700382534e-12,6.026258885002108e-08,-1.455693427384208e-11,-1.206460746891825e-07,1.455693427384209e-11,1.206460746891825e-07,-1.601248414275545e-11,-1.20646074483907e-07,7.270432700382534e-12,6.026258885002108e-08,1.455693427384208e-11,1.206460746891825e-07,1.455547549125961e-12,-1.931843381486477e-16
2,1.995262314968878,0.0,-2.504848101760316e-09,1.256427822274176e-08,0.0,0.0,1.321336795463319e-08,0.0001253785912355311,1.0,0.0,-1.731493113166505e-06,-0.01253659010852054,0.0,0.0,7.850432643201844e-12,6.262020009992973e-08,-1.571821605639351e-11,-1.253660269573083e-07,1.571821605639351e-11,1.253660269573084e-07,-1.728988265064745e-11,-1.253660267279877e-07,7.850432643201844e-12,6.262020009992973e-08,1.571821605639351e-11,1.253660269573083e-07,1.57166408939813e-12,-2.167563923110585e-16
2,2.073321573485953,0.0,-2.704672762453924e-09,1.30558504153482e-08,0.0,0.0,1.426746651718835e-08,0.0001302836904676374,1.0,0.0,-1.869623255717779e-06,-0.01302705038024574,0.0,0.0,8.476702174583637e-12,6.507004652572481e-08,-1.697213927964228e-11,-1.30270634617222e-07,1.697213927964228e-11,1.302706346172221e-07,-1.866918582955325e-11,-1.302706343609615e-07,8.476702174583637e-12,6.507004652572481e-08,1.697213927964228e-11,1.30270634617222e-07,1.697043845231571e-12,-2.432046720501897e-16
2,2.154434690031882,0.0,-2.920438467355447e-09,1.356665754442578e-08,0.0,0.0,1.540565596186874e-08,0.0001353806884689883,1.0,0.0,-2.018772752543264e-06,-0.01353669858584216,0.0,0.0,9.152932458329444e-12,6.761573657959392e-08,-1.832609442922418e-11,-1.353671218114439e-07,1.832609442922419e-11,1.353671218114439e-07,-2.015852314075908e-11,-1.353671215249971e-07,9.152932458329444e-12,6.761573657959392e-08,1.832609442922418e-11,1.353671218114439e-07,1.832425791103602e-12,-2.728801299572919e-16
2,2.238721138568337,0.0,-3.153416915765313e-09,1.409745255204297e-08,0.0,0.0,1.663464465214552e-08,0.0001406770927599224,1.0,0.0,-2.179820674377735e-06,-0.01406628540125708,0.0,0.0,9.883109121362879e-12,7.0261019883678e-08,-1.978806156791083e-11,-1.406629953073703e-07,1.978806156791084e-11,1.406629953073703e-07,-2.17666725746197e-11,-1.406629949870964e-07,9.883109121362879e-12,7.0261019883678e-08,1.978806156791083e-11,1.406629953073703e-07,1.978607853292498e-12,-3.061765413152177e-16
2,2.326305067153623,0.0,-3.404981256987319e-09,1.464901788920328e-08,0.0,0.0,1.796167611222485e-08,0.0001461807045720725,1.0,0.0,-2.35371621995263e-06,-0.01461659087058196,0.0,0.0,1.067153574460972e-11,7.300979275462348e-08,-2.136665736921218e-11,-1.461660555541832e-07,2.136665736921217e-11,1.461660555541832e-07,-2.350311238695642e-11,-1.461660551959986e-07,1.067153574460972e-11,7.300979275462348e-08,2.136665736921218e-11,1.461660555541832e-07,2.136451612765666e-12,-3.435357292552861e-16
2,2.417315480804101,0.0,-3.676614183516671e-09,1.522216667666082e-08,0.0,0.0,1.939457171957415e-08,0.0001518996303390044,1.0,0.0,-2.541484310477641e-06,-0.01518842555499854,0.0,0.0,1.152285922788519e-11,7.586610394096341e-08,-2.307118590309082e-11,-1.518844081723278e-07,2.307118590309082e-11,1.518844081723278e-07,-2.537807696294125e-11,-1.518844077716521e-07,1.152285922788519e-11,7.586610394096341e-08,2.307118590309082e-11,1.518844081723278e-07,2.30688738324128e-12,-3.854534274825156e-16
2,2.511886431509577,0.0,-3.969916669863009e-09,1.581774391192535e-08,0.0,0.0,2.094177680325002e-08,0.0001578422936363924,1.0,0.0,-2.744231630409425e-06,-0.01578263172667378,0.0,0.0,1.244209717801167e-11,7.883416058796404e-08,-2.491169347311303e-11,-1.578264758924805e-07,2.491169347311303e-11,1.578264758924805e-07,-2.740261713739563e-11,-1.578264754441769e-07,1.244209717801167e-11,7.883416058796404e-08,2.491169347311303e-11,1.578264758924805e-07,2.490919694352839e-12,-4.324858583596266e-16
2,2.610157215682533,0.0,-4.286617408513972e-09,1.643662772435862e-08,0.0,0.0,2.26124104197265e-08,0.0001640174475893188,1.0,0.0,-2.963153150118695e-06,-0.01640008460936235,0.0,0.0,1.343466748232087e-11,8.1918334434274e-08,-2.689902782824048e-11,-1.640010109615944e-07,2.689902782824047e-11,1.640010109615945e-07,-2.958866532710182e-11,-1.640010104599008e-07,1.343466748232087e-11,8.1918334434274e-08,2.689902782824048e-11,1.640010109615945e-07,2.689633212233765e-12,-4.852571136377303e-16
2,2.712272579332025,0.0,-4.628582998653755e-09,1.707973068034965e-08,0.0,0.0,2.441631909959593e-08,0.0001704341877649723,1.0,0.0,-3.199539168923394e-06,-0.0170416936675438,0.0,0.0,1.450642024087764e-11,8.512316825035042e-08,-2.904490209824969e-11,-1.70417108034292e-07,2.904490209824969e-11,1.704171080342919e-07,-3.194910585924741e-11,-1.704171074727448e-07,1.450642024087764e-11,8.512316825035042e-08,2.904490209824969e-11,1.70417108034292e-07,2.904199132417282e-12,-5.444674357753302e-16
2,2.81838293126445,0.0,-4.997828947687677e-09,1.774800114064726e-08,0.0,0.0,2.636413488191953e-08,0.0001771019655697336,1.0,0.0,-3.454782919965183e-06,-0.0177084039459931,0.0,0.0,1.566367224622111e-11,8.845338252982951e-08,-3.13619638296072e-11,-1.77084217568593e-07,3.13619638296072e-11,1.770842175685929e-07,-3.449785091017495e-11,-1.770842169399424e-07,1.566367224622111e-11,8.845338252982951e-08,3.13619638296072e-11,1.77084217568593e-07,3.135882082730486e-12,-6.109025097285464e-16
2,2.928644564625232,0.0,-5.396531550414432e-09,1.844242467202417e-08,0.0,0.0,2.846733797827521e-08,0.0001840306021703817,1.0,0.0,-3.730388781758419e-06,-0.01840119746175765,0.0,0.0,1.691324421418901e-11,9.191388244294875e-08,-3.386386952868964e-11,-1.840121597457097e-07,3.386386952868964e-11,1.840121597457097e-07,-3.724992250208005e-11,-1.840121590418233e-07,1.691324421418901e-11,9.191388244294875e-08,3.386386952868964e-11,1.840121597457097e-07,3.386047576867452e-12,-6.854438885095686e-16
2,3.043219887107717,0.0,-5.827040715860349e-09,1.916402551554824e-08,0.0,0.0,3.073832443583699e-08,0.0001912303029599246,1.0,0.0,-4.027981144846365e-06,-0.01912109465059092,0.0,0.0,1.826250098404205e-11,9.550976506167023e-08,-3.656536515169734e-11,-1.912111389344091e-07,3.656536515169734e-11,1.912111389344091e-07,-4.022154104130505e-11,-1.912111381461644e-07,1.826250098404205e-11,9.550976506167023e-08,3.656536515169734e-11,1.912111389344091e-07,3.656170062571813e-12,-7.690806908607533e-16
2,3.162277660168374,0.0,-6.291893817375393e-09,1.991386811384367e-08,0.0,0.0,3.319047919828411e-08,0.0001987116725893606,1.0,0.0,-4.349313985756731e-06,-0.01986915586997291,0.0,0.0,1.971939492632793e-11,9.924632686615431e-08,-3.948237301565951e-11,-1.986917587212468e-07,3.948237301565951e-11,1.986917587212468e-07,-4.343022091939356e-11,-1.986917578384102e-07,1.971939492632793e-11,9.924632686615431e-08,3.948237301565951e-11,1.986917587212468e-07,3.947841611863735e-12,-8.629227262534779e-16
2,3.285993247600649,0.0,-6.793830647621673e-09,2.069305869983907e-08,0.0,0.0,3.583825499515202e-08,0.0002064857305875103,1.0,0.0,-4.696281204761446e-06,-0.02064648296093151,0.0,0.0,2.129251281296554e-11,1.031290715476543e-07,-4.26320856427737e-11,-2.064650375288104e-07,4.263208564277369e-11,2.064650375288104e-07,-4.689487374113824e-11,-2.064650365399022e-07,2.129251281296554e-11,1.031290715476543e-07,4.26320856427737e-11,2.064650375288104e-07,4.262781304530453e-12,-9.68215221386437e-16
2,3.414548873833596,0.0,-7.33580956659718e-09,2.15027469496196e-08,0.0,0.0,3.86972575245893e-08,0.0002145639275919243,1.0,0.0,-5.070927788285014e-06,-0.02145422087096471,0.0,0.0,2.299112642705845e-11,1.071637181126023e-07,-4.603306709118647e-11,-2.145424248449747e-07,4.603306709118649e-11,2.145424248449747e-07,-5.063591978718418e-11,-2.145424237371166e-07,2.299112642705845e-11,1.071637181126023e-07,4.603306709118647e-11,2.145424248449747e-07,4.602845360185398e-12,-1.086355343578785e-15
2,3.548133892335748,0.0,-7.921024937869126e-09,2.234412770212916e-08,0.0,0.0,4.178433743157776e-08,0.0002229581622147752,1.0,0.0,-5.475461861846959e-06,-0.02229355934045412,0.0,0.0,2.482524720916387e-11,1.11356209308812e-07,-4.970536236944689e-11,-2.229358180870731e-07,4.970536236944689e-11,2.229358180870731e-07,-5.467540836909091e-11,-2.229358168458182e-07,2.482524720916387e-11,1.11356209308812e-07,4.970536236944689e-11,2.229358180870731e-07,4.970038078612985e-12,-1.218910740332186e-15
2,3.686945064519569,0.0,-8.552925955783716e-09,2.321844274860427e-08,0.0,0.0,4.511768962372317e-08,0.0002316807985685698,1.0,0.0,-5.912267704488231e-06,-0.02316573465505349,0.0,0.0,2.680568526445702e-11,1.157127203778087e-07,-5.367061557950688e-11,-2.316575801258212e-07,5.367061557950689e-11,2.316575801258212e-07,-5.903714778532447e-11,-2.316575787349624e-07,2.680568526445702e-11,1.157127203778087e-07,5.367061557950688e-11,2.316575801258212e-07,5.366523652879976e-12,-1.367640341052647e-15
2,3.831186849557281,0.0,-9.2352369746175e-09,2.41269826947676e-08,0.0,0.0,4.871696050997212e-08,0.0002407446844774998,1.0,0.0,-6.383919801442123e-06,-0.02407203146663334,0.0,0.0,2.894411307529523e-11,1.202396681489004e-07,-5.795219748458962e-11,-2.407205574948051e-07,5.795219748458962e-11,2.407205574948051e-07,-6.374684564467507e-11,-2.407205559361604e-07,2.894411307529523e-11,1.202396681489004e-07,5.795219748458962e-11,2.407205574948051e-07,5.79463892483839e-12,-1.534517696969185e-15
2,3.981071705534965,0.0,-9.971979459487443e-09,2.507108889896313e-08,0.0,0.0,5.260336379430632e-08,0.0002501631704012495,1.0,0.0,-6.893198017856155e-06,-0.02501378468546333,0.0,0.0,3.12531342982817e-11,1.249437204945054e-07,-6.257534325379377e-11,-2.501380993123506e-07,6.257534325379376e-11,2.501380993123506e-07,-6.883226038396668e-11,-2.501380975655223e-07,3.12531342982817e-11,1.249437204945054e-07,6.257534325379377e-11,2.501380993123506e-07,6.256907158199067e-12,-1.721757168952042e-15
2,4.136820402388499,0.0,-1.076749568839548e-08,2.605215548958098e-08,0.0,0.0,5.679980550688734e-08,0.0002599501290991333,1.0,0.0,-7.443103982998249e-06,-0.02599238144641934,0.0,0.0,3.374635804809024e-11,1.298318061447833e-07,-6.756730119528281e-11,-2.599240769436438e-07,6.756730119528282e-11,2.599240769436437e-07,-7.432336487309853e-11,-2.599240749857483e-07,3.374635804809024e-11,1.298318061447833e-07,6.756730119528281e-11,2.599240769436438e-07,6.756052910352598e-12,-1.931843310726901e-15
2,4.298662347082268,0.0,-1.162647434510395e-08,2.707163146529673e-08,0.0,0.0,6.133101900956958e-08,0.0002701199760635254,1.0,0.0,-8.036878781517985e-06,-0.02700926315211098,0.0,0.0,3.643847910877262e-11,1.349111249012538e-07,-7.295749335467355e-11,-2.700929044320601e-07,7.295749335467352e-11,2.700929044320601e-07,-8.025252307172882e-11,-2.700929022374245e-07,3.643847910877262e-11,1.349111249012538e-07,7.295749335467355e-11,2.700929044320601e-07,7.295018090589938e-12,-2.167563837383314e-15
2,4.466835921509622,0.0,-1.255397815368295e-08,2.813102288183957e-08,0.0,0.0,6.622371077148635e-08,0.0002806876907526756,1.0,0.0,-8.678022056001847e-06,-0.02806592759593873,0.0,0.0,3.934536454244016e-11,1.401891582346556e-07,-7.877768892516931e-11,-2.806595597297937e-07,7.87776889251693e-11,2.806595597297938e-07,-8.665468077848164e-11,-2.806595572696161e-07,3.934536454244016e-11,1.401891582346556e-07,7.877768892516931e-11,2.806595597297938e-07,7.876979299367724e-12,-2.432046616640598e-15
2,4.641588833612769,0.0,-1.355547371760313e-08,2.923189512920653e-08,0.0,0.0,7.150671777389054e-08,0.0002916688386541825,1.0,0.0,-9.370312633498001e-06,-0.02916393116820688,0.0,0.0,4.248414720803884e-11,1.456736803078134e-07,-8.506219149149365e-11,-2.916396067590533e-07,8.506219149149368e-11,2.916396067590533e-07,-9.356757159780399e-11,-2.916396040010202e-07,4.248414720803884e-11,1.456736803078134e-07,8.506219149149365e-11,2.916396067590533e-07,8.505366550813197e-12,-2.728801173745926e-15
2,4.823178482239296,0.0,-1.463686373924186e-08,3.037587530345919e-08,0.0,0.0,7.721117747197393e-08,0.0003030795942116215,1.0,0.0,-1.011783079743111e-05,-0.03030489114854238,0.0,0.0,4.587332674094842e-11,1.513727694261138e-07,-9.184804121121577e-11,-3.030492183363181e-07,9.184804121121579e-11,3.03049218336318e-07,-1.010319393369187e-10,-3.030492152441769e-07,4.587332674094842e-11,1.513727694261138e-07,9.184804121121577e-11,3.030492183363181e-07,9.183883488816696e-12,-3.061765260708051e-15
2,5.011872336272711,0.0,-1.580452180969888e-08,3.156465467747235e-08,0.0,0.0,8.33707113153959e-08,0.0003149367646480899,1.0,0.0,-1.092498233635612e-05,-0.03149048808799438,0.0,0.0,4.953287858675174e-11,1.572948199355399e-07,-9.917523312509479e-11,-3.149051999934125e-07,9.917523312509479e-11,3.149051999934125e-07,-1.090917781454642e-10,-3.149051965264906e-07,4.953287858675174e-11,1.572948199355399e-07,9.917523312509479e-11,3.149051999934125e-07,9.916529215862033e-12,-3.435357107861604e-15
2,5.207948328595451,0.0,-1.706532997396793e-08,3.279999127525876e-08,0.0,0.0,9.002162290916753e-08,0.00032725781472176,1.0,0.0,-1.179652451114439e-05,-0.03272246828432379,0.0,0.0,5.348437173530159e-11,1.634485545853949e-07,-1.070869528831355e-10,-3.272250147304847e-07,1.070869528831355e-10,3.272250147304847e-07,-1.177945918117042e-10,-3.272250108431507e-07,5.348437173530159e-11,1.634485545853949e-07,1.070869528831355e-10,3.272250147304847e-07,1.07076218632508e-11,-3.854534051067045e-15
2,5.411695265464624,0.0,-1.842671929286714e-08,3.408371255476491e-08,0.0,0.0,9.72031119828214e-08,0.0003400608924498942,1.0,0.0,-1.273759409370261e-05,-0.0340026463541272,0.0,0.0,5.775109584441106e-11,1.698430373795675e-07,-1.156298312756885e-10,-3.400268087373394e-07,1.156298312756885e-10,3.400268087373394e-07,-1.271916737440975e-10,-3.400268043783975e-07,5.775109584441106e-11,1.698430373795675e-07,1.156298312756885e-10,3.400268087373394e-07,1.156182404163949e-11,-4.324858312506318e-15
2,5.623413251903477,0.0,-1.989671364079386e-08,3.541771820432864e-08,0.0,0.0,1.049575054289739e-07,0.000353364855839213,1.0,0.0,-1.375373764247728e-05,-0.03533290790558381,0.0,0.0,6.235819850755575e-11,1.764876869243614e-07,-1.248542190697677e-10,-3.533294381210087e-07,1.248542190697677e-10,3.533294381210086e-07,-1.373384092883649e-10,-3.533294332330201e-07,6.235819850755575e-11,1.764876869243614e-07,1.248542190697677e-10,3.533294381210086e-07,1.248417032189112e-11,-4.852570807942835e-15
2,5.843414133735162,0.0,-2.148397699744066e-08,3.680398305830741e-08,0.0,0.0,1.133305067729849e-07,0.0003671893006619781,1.0,0.0,-1.485094419326005e-05,-0.03671521231576114,0.0,0.0,6.733283347000469e-11,1.833922902995615e-07,-1.348144837704256e-10,-3.671524966789198e-07,1.348144837704255e-10,3.671524966789198e-07,-1.482946021626261e-10,-3.671524911974419e-07,6.733283347000469e-11,1.833922902995615e-07,1.348144837704256e-10,3.671524966789198e-07,1.348009690820881e-11,-5.444673959849189e-15
2,6.07202195690987,0.0,-2.31978645122015e-08,3.824456013773044e-08,0.0,0.0,1.223714655440533e-07,0.000381554589318697,1.0,0.0,-1.603568055776896e-05,-0.03815159561656887,0.0,0.0,7.270432067005851e-11,1.905670174796232e-07,-1.455693300562548e-10,-3.815163447585594e-07,1.455693300562548e-10,3.815163447585593e-07,-1.601248269325676e-10,-3.815163386112901e-07,7.270432067005851e-11,1.905670174796232e-07,1.455693300562548e-10,3.815163447585594e-07,1.455547367843946e-11,-6.109024615211305e-15
2,6.309573444801917,0.0,-2.50484776422335e-08,3.97415838222043e-08,0.0,0.0,1.321336681353817e-07,0.00039648188082996,1.0,0.0,-1.731492943829301e-05,-0.03964417349361196,0.0,0.0,7.850431904729571e-11,1.980224363047704e-07,-1.571821457776152e-10,-3.964421392461379e-07,1.571821457776152e-10,3.964421392461378e-07,-1.728988096065077e-10,-3.964421323519579e-07,7.850431904729571e-11,1.980224363047704e-07,1.571821457776152e-10,3.964421392461379e-07,1.57166387803882e-11,-6.854438301053538e-15
2,6.556418494179772,0.0,-2.704672368914723e-08,4.129727315970584e-08,0.0,0.0,1.426746518676926e-07,0.0004119931620015711,1.0,0.0,-1.869623058284398e-05,-0.04119514440235762,0.0,0.0,8.476701313596018e-11,2.057695280557761e-07,-1.697213755568398e-10,-4.119518647284113e-07,1.697213755568398e-10,4.119518647284113e-07,-1.866918385915484e-10,-4.119518569963078e-07,8.476701313596018e-11,2.057695280557761e-07,1.697213755568398e-10,4.119518647284113e-07,1.697043598804712e-11,-7.690806201019487e-15
2,6.812920690579594,0.0,-2.920438008522426e-08,4.291393532134112e-08,0.0,0.0,1.540565441071396e-07,0.0004281112798088731,1.0,0.0,-2.018772522355275e-05,-0.04280679280620582,0.0,0.0,9.15293145447387e-11,2.138197036192e-07,-1.832609241923639e-10,-4.280683658735518e-07,1.832609241923638e-10,4.280683658735518e-07,-2.015852084346753e-10,-4.280683572014115e-07,9.15293145447387e-11,2.138197036192e-07,1.832609241923639e-10,4.280683658735518e-07,1.832425503790981e-11,-8.629226405279875e-15
2,7.07945784384136,0.0,-3.153416380805291e-08,4.459396920863043e-08,0.0,0.0,1.663464284363185e-07,0.0004448599750479593,1.0,0.0,-2.179820405996652e-05,-0.04448149254123135,0.0,0.0,9.883107950962137e-11,2.22184820299678e-07,-1.978805922443713e-10,-4.448153810787507e-07,1.978805922443714e-10,4.448153810787507e-07,-2.176666989615847e-10,-4.448153713520056e-07,9.883107950962137e-11,2.22184820299678e-07,1.978805922443713e-10,4.448153810787508e-07,1.978607518310578e-11,-9.68215117526637e-15
2,7.356422544596393,0.0,-3.404980633269736e-08,4.633986922140517e-08,0.0,0.0,1.796167400365275e-07,0.0004622639173033193,1.0,0.0,-2.353715907043753e-05,-0.04622171031255136,0.0,0.0,1.067153438004525e-10,2.308771992833833e-07,-2.136665463692249e-10,-4.622175774340978e-07,2.136665463692249e-10,4.622175774340979e-07,-2.350310926410483e-10,-4.622175665242058e-07,1.067153438004525e-10,2.308771992833833e-07,2.136665463692249e-10,4.622175774340978e-07,2.136451222205427e-11,-1.086355217749927e-14
2,7.644222742525981,0.0,-3.676613456315368e-08,4.815422919497825e-08,0.0,0.0,1.939456926115959e-07,0.0004803487412834197,1.0,0.0,-2.541483945652606e-05,-0.04803000932746727,0.0,0.0,1.152285763689298e-10,2.399096437854026e-07,-2.307118271747495e-10,-4.803005870542248e-07,2.307118271747495e-10,4.803005870542247e-07,-2.537807332196291e-10,-4.803005748169647e-07,1.152285763689298e-10,2.399096437854026e-07,2.307118271747495e-10,4.803005870542248e-07,2.30688692788148e-11,-1.218910587886852e-14
