case,frequency_real,frequency_imag,v(c1)_real,v(c1)_imag,v(tail)_real,v(tail)_imag,v(vas)_real,v(vas)_imag,v(vn)_real,v(vn)_imag,v(fb)_real,v(fb)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(it)_real,i(it)_imag,ic(q3)_real,ic(q3)_imag,ib(q3)_real,ib(q3)_imag,i(io)_real,i(io)_imag,i(rg)_real,i(rg)_imag,i(rl)_real,i(rl)_imag,i(vn)_real,i(vn)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,i(rc)_real,i(rc)_imag,i(ivas)_real,i(ivas)_imag,ic(q4)_real,ic(q4)_imag,ib(q4)_real,ib(q4)_imag,i(rf)_real,i(rf)_imag,i(cc)_real,i(cc)_imag
3,177827.9410038899,0.0,-0.3015838705027099,-0.2054899543108304,0.6991267034694952,-0.2070489776488779,2.984676253881891,-4.984333353923054,0.0,0.0,0.3565918847969586,-0.4430782435016888,1.0,0.0,2.976393721909818,-4.970266762841065,0.0,0.0,-0.0005873040515312657,0.001002572689338779,-6.69272054567047e-05,-6.246776955285283e-05,-0.01230828357659537,-0.008475601891014142,-6.550279178441608e-05,-5.994270309157487e-05,0.0,0.0,-0.0117602640547031,-0.00807720105533645,-7.34773956307562e-05,-6.362955766935248e-05,0.0,0.0,0.0003565918847969586,-0.0004430782435016888,0.0002976393721909819,-0.0004970266762841065,0.0,0.0,0.01230685916292309,0.008473076824552861,6.692720545670681e-05,6.246776955285555e-05,0.000486425597585016,0.0003314354101787587,0.0,0.0,0.000575420580207781,-0.0009992368215092184,1.330788499578764e-05,-8.108013683032732e-07,0.00029108909301254,-0.0005030209465932641,-0.01174695616970731,-0.008078011856704755
3,184784.9797422266,0.0,-0.3091537907786834,-0.2024238573012575,0.6915156566197895,-0.2039842264126358,2.806243136093607,-4.917816248271382,0.0,0.0,0.3403034388093708,-0.4365181879105567,1.0,0.0,2.798463592507032,-4.903936500602846,0.0,0.0,-0.0005515189000576889,0.0009893473845786812,-6.863089800241341e-05,-6.243554660786399e-05,-0.01261987675382625,-0.008350092641139945,-6.71745328429639e-05,-5.986162461080885e-05,0.0,0.0,-0.01205776786421753,-0.007956753590329156,-7.533299255907226e-05,-6.341950040531993e-05,0.0,0.0,0.0003403034388093708,-0.0004365181879105567,0.0002798463592507032,-0.0004903936500602847,0.0,0.0,0.01261842038866679,0.00834751871914289,6.86308980024121e-05,6.243554660786445e-05,0.0004986351464172313,0.0003264900924213831,0.0,0.0,0.0005396596506901116,-0.0009859179265946242,1.331561452703751e-05,-8.555359870354804e-07,0.0002731289059664069,-0.0004963798125213655,-0.01204445224969049,-0.007957609126316193
3,192014.1938638775,0.0,-0.3165140404283536,-0.199121709798991,0.6841153686425264,-0.2006828529501303,2.632733587822832,-4.845962591898012,0.0,0.0,0.3244660427477467,-0.4294516897334845,1.0,0.0,2.625443155743773,-4.832284704727813,0.0,0.0,-0.0005167212338725528,0.0009750563093900485,-7.028912444960042e-05,-6.237614918373215e-05,-0.01292284122343351,-0.008214894584275888,-6.880191908152124e-05,-5.975197859921927e-05,0.0,0.0,-0.01234703162381229,-0.00782703123297832,-7.713888344602557e-05,-6.317297786950261e-05,0.0,0.0,0.0003244660427477467,-0.0004294516897334845,0.0002625443155743773,-0.0004832284704727814,0.0,0.0,0.01292135401806543,0.008212270413691377,7.028912444960109e-05,6.237614918373248e-05,0.0005105065168199252,0.0003211640480628888,0.0,0.0,0.0005048854332278103,-0.000971529984024914,1.332300601280709e-05,-9.021547806660393e-07,0.0002556641236662251,-0.0004892036683327032,-0.01233370861779949,-0.007827933387758987
3,199526.2314968852,0.0,-0.3236523268090964,-0.1956015654806262,0.6769381951871583,-0.1971630350093944,2.46443597833985,-4.769206167145036,0.0,0.0,0.3091061392792885,-0.4219176496066612,1.0,0.0,2.457619968168907,-4.755743933816294,0.0,0.0,-0.000482968889973923,0.0009597866371730667,-7.189924612227288e-05,-6.229459418468387e-05,-0.01321667112601792,-0.008070751859510386,-7.038238051377578e-05,-5.961860419440891e-05,0.0,0.0,-0.01262757223562807,-0.007688743582132557,-7.889218052754832e-05,-6.289519227845909e-05,0.0,0.0,0.0003091061392792885,-0.0004219176496066612,0.0002457619968168907,-0.0004755743933816294,0.0,0.0,0.01321515426040942,0.008068075869520111,7.189924612227387e-05,6.229459418468329e-05,0.0005220198819501556,0.0003154863959364938,0.0,0.0,0.0004711557178860609,-0.0009561599480101998,1.333003769635562e-05,-9.50699172599153e-07,0.0002387237587655132,-0.0004815362538010703,-0.01261424219793172,-0.007689694281305156
3,207332.1573485926,0.0,-0.3305583388266193,-0.1918819904035743,0.669994499473714,-0.1934434665184543,2.301591926826451,-4.687993155458851,0.0,0.0,0.294245907069547,-0.4139560727809058,1.0,0.0,2.295234968032627,-4.674759110583949,0.0,0.0,-0.000450310329647173,0.0009436280349375825,-7.345907422565845e-05,-6.219605109826359e-05,-0.01350094217069684,-0.007918429736162412,-7.191378918475905e-05,-5.946648697498919e-05,0.0,0.0,-0.01289898447859733,-0.007542620376545729,-8.059048561064736e-05,-6.259150179544707e-05,0.0,0.0,0.000294245907069547,-0.0004139560727809058,0.0002295234968032627,-0.0004674759110583949,0.0,0.0,0.01349939688565594,0.007915700172039136,7.345907422566002e-05,6.219605109826151e-05,0.0005331586110106762,0.0003094870812960876,0.0,0.0,0.0004385189251253554,-0.0009398972584124634,1.333668956272021e-05,-1.001212401874991e-06,0.0002223321178847866,-0.0004734225597558937,-0.01288564778903461,-0.007543621588947603
3,215443.4690031854,0.0,-0.3372237316573134,-0.1879818258905931,0.663292667633474,-0.1895431192358223,2.144396655169408,-4.602776566139,0.0,0.0,0.2799032936145129,-0.4056075590249097,1.0,0.0,2.138482827086317,-4.589781966313439,0.0,0.0,-0.0004187847092390253,0.0009266715462332639,-7.496686708410645e-05,-6.208579057698937e-05,-0.01377531100693578,-0.007758704855679945,-7.339445656208941e-05,-5.930070845159424e-05,0.0,0.0,-0.01316094040808766,-0.007389402176216088,-8.223188699198018e-05,-6.226736407452266e-05,0.0,0.0,0.0002799032936145129,-0.0004056075590249097,0.0002138482827086317,-0.0004589781966313439,0.0,0.0,0.01377373859641375,0.007755919773554549,7.496686708410687e-05,6.208579057699008e-05,0.00054390924460857,0.0003031964933719244,0.0,0.0,0.0004070141764866227,-0.0009228327242158799,1.334294327444668e-05,-1.05373989201657e-06,0.0002065088370524227,-0.0004649082674765033,-0.01314759746481321,-0.007390455916108103
3,223872.1138568308,0.0,-0.3436420815411601,-0.1839199645821399,0.6568391541383192,-0.1854810176408693,1.993000044993895,-4.514010975581668,0.0,0.0,0.2660921124658981,-0.3969128208631965,1.0,0.0,1.987513004637325,-4.501265794925469,0.0,0.0,-0.0003884220921723195,0.0009090085363611753,-7.642132075731184e-05,-6.196913600544324e-05,-0.01403951336454019,-0.007592356015577302,-7.48231244468503e-05,-5.912639847705653e-05,0.0,0.0,-0.0134131875793056,-0.007229831561232225,-8.381494915207788e-05,-6.192828304446129e-05,0.0,0.0,0.0002660921124658981,-0.0003969128208631965,0.0001987513004637325,-0.0004501265794925469,0.0,0.0,0.01403791516822973,0.007589513278048921,7.64213207573132e-05,6.196913600544328e-05,0.0005542614218405808,0.0002966451041647417,0.0,0.0,0.0003766715064142719,-0.0009050574692253458,1.334878206853525e-05,-1.108329607492332e-06,0.0001912689880190474,-0.0004560392193402525,-0.01339983879723707,-0.007230939890839718
3,232630.5067153593,0.0,-0.3498088143280856,-0.179715143330488,0.6506385536159653,-0.1812760307577788,1.847508312167633,-4.422147663540742,0.0,0.0,0.2528221969252375,-0.3879122380537262,1.0,0.0,1.842431417333994,-4.409660602948229,0.0,0.0,-0.0003592437847987472,0.0008907297172215858,-7.782155385991374e-05,-6.185141887300155e-05,-0.01429336111339902,-0.007420155646631598,-7.61989502131525e-05,-5.894869137899623e-05,0.0,0.0,-0.01365554623920146,-0.00706464499251386,-8.533869612413654e-05,-6.157975982618198e-05,0.0,0.0,0.0002528221969252375,-0.0003879122380537262,0.0001842431417333994,-0.0004409660602948229,0.0,0.0,0.01429173850975226,0.007417252919137592,7.782155385991502e-05,6.185141887300218e-05,0.0005642077650452993,0.0002898631344040129,0.0,0.0,0.0003475121978268795,-0.0008866619573341098,1.335419061863793e-05,-1.165032393535682e-06,0.000176623246712084,-0.0004468609294327226,-0.01364219204858283,-0.007065810024907395
3,241731.548080407,0.0,-0.3557211118188487,-0.1753857557407394,0.6446936949881673,-0.1769466837333016,1.707986203568167,-4.327630212469152,0.0,0.0,0.2400996015117326,-0.3786454543407265,1.0,0.0,1.703302629741761,-4.315408721261748,0.0,0.0,-0.0003312627769962318,0.0008719242650455424,-7.916708748967888e-05,-6.173793857866013e-05,-0.01453673840931487,-0.007242862098798216,-7.752148726395194e-05,-5.87726864282748e-05,0.0,0.0,-0.01388790564569216,-0.006894565444690827,-8.680258952383814e-05,-6.122724846617609e-05,0.0,0.0,0.0002400996015117326,-0.0003786454543407265,0.0001703302629741761,-0.0004315408721261748,0.0,0.0,0.01453509280908914,0.007239896846647834,7.916708748968021e-05,6.173793857866192e-05,0.0005737437287400786,0.0002828802511947409,0.0,0.0,0.0003195492223550219,-0.000867735110599141,1.335915486694176e-05,-1.223902296091208e-06,0.0001625781142477809,-0.0004374181407690024,-0.01387454649082522,-0.006895789346986918
3,251188.6431509545,0.0,-0.3613778001105811,-0.1709496862992839,0.639005753699031,-0.1725109911193129,1.574459616921959,-4.230890615643141,0.0,0.0,0.2279268421450545,-0.3691510206581067,1.0,0.0,1.57015246679859,-4.218940924190958,0.0,0.0,-0.0003044842676174046,0.0008526790401787677,-8.045782120749155e-05,-6.16339271015887e-05,-0.01476959709921327,-0.007061212815719491,-7.879066162799417e-05,-5.860341306776571e-05,0.0,0.0,-0.014110219679663,-0.006720295887385152,-8.820650226792903e-05,-6.087611695813552e-05,0.0,0.0,0.0002279268421450545,-0.0003691510206581067,0.000157015246679859,-0.0004218940924190958,0.0,0.0,0.01476792993963378,0.007058182301685661,8.045782120749342e-05,6.163392710158925e-05,0.0005828674195331952,0.0002757253004827161,0.0,0.0,0.0002927877653665779,-0.0008483635292853506,1.336366183034781e-05,-1.284996859661058e-06,0.0001491361805170595,-0.0004277544337258724,-0.01409685601783265,-0.006721580884244813
3,261015.72156825,0.0,-0.3667792241553904,-0.1664241672075928,0.6335743778022711,-0.1679863129840798,1.446918544560183,-4.132345920398139,0.0,0.0,0.2163031659879666,-0.3594660871887367,1.0,0.0,1.442970949274146,-4.120673082201954,0.0,0.0,-0.0002789062549030299,0.000833077914196431,-8.169400601234052e-05,-6.154451878755593e-05,-0.01499195155895393,-0.006875918443839342,-8.00067456228331e-05,-5.844580114606427e-05,0.0,0.0,-0.01432250191514159,-0.00654251365882976,-8.955068900933817e-05,-6.053161382503242e-05,0.0,0.0,0.0002163031659879666,-0.0003594660871887367,0.0001442970949274146,-0.0004120673082201954,0.0,0.0,0.01499026429856441,0.006872819726197847,8.169400601234361e-05,6.15445187875565e-05,0.0005915793937990168,0.0002684260761412787,0.0,0.0,0.0002672258159070214,-0.0008286308191532075,1.336769938552456e-05,-1.348377401779832e-06,0.0001362964203651311,-0.0004179118883348019,-0.01430913421575607,-0.006543862036231538
3,271227.2579331989,0.0,-0.3719271125927415,-0.1618256582881049,0.6283978238247392,-0.1633892342209901,1.325320245410267,-4.032395415116144,0.0,0.0,0.2052248422113984,-0.3496261450687652,1.0,0.0,1.321715456821465,-4.021003356816965,0.0,0.0,-0.0002545201726716195,0.0008132012060843236,-8.287621522193759e-05,-6.147472533380597e-05,-0.01520387313088744,-0.006687657891221005,-8.117032947694593e-05,-5.830465623658972e-05,0.0,0.0,-0.014524820307233,-0.006361865746237797,-9.083575428095111e-05,-6.019884035112638e-05,0.0,0.0,0.0002052248422113984,-0.0003496261450687652,0.0001321715456821465,-0.0004021003356816965,0.0,0.0,0.01520216724514244,0.006684487822123787,8.287621522193658e-05,6.147472533380577e-05,0.0005998824396657121,0.000261009126271137,0.0,0.0,0.0002428548023793868,-0.0008086170277233766,1.337125603722151e-05,-1.414109263728203e-06,0.0001240545127344518,-0.0004079308013053555,-0.01451144905119578,-0.006363279855501527
3,281838.2931264414,0.0,-0.3768244366509158,-0.1571697496705958,0.6234730985903694,-0.1587354667615768,1.209592555787837,-3.931418353098997,0.0,0.0,0.1946854655156364,-0.3396648171095639,1.0,0.0,1.206314029437868,-3.920309930901822,0.0,0.0,-0.0002313115543485962,0.0007931252261078377,-8.400531411083277e-05,-6.14294159080629e-05,-0.01540548431737774,-0.006497074324065666,-8.228229174649798e-05,-5.818463997846364e-05,0.0,0.0,-0.01471729164697416,-0.006178964961462028,-9.206261927616546e-05,-5.988272839329341e-05,0.0,0.0,0.0001946854655156364,-0.0003396648171095639,0.0001206314029437868,-0.0003920309930901822,0.0,0.0,0.0154037612950134,0.006493829548136067,8.400531411083441e-05,6.142941590806233e-05,0.000607781349436961,0.0002534995962428965,0.0,0.0,0.0002196602560390657,-0.0007883981881404002,1.337432067388059e-05,-1.482262037848258e-06,0.0001124031737691368,-0.0003978494570880287,-0.01470391732630028,-0.006180447223499877
3,292864.4564625195,0.0,-0.3814752665593169,-0.1524710864146477,0.6187961035441054,-0.1540397738439363,1.09963725787427,-3.829772193443539,0.0,0.0,0.1846762650019361,-0.3296136957205557,1.0,0.0,1.096668726449011,-3.818949254497912,0.0,0.0,-0.0002092607085673361,0.000772921923384351,-8.50824290795e-05,-6.141330221395734e-05,-0.01559695287195894,-0.006304772066178334,-8.334376928559491e-05,-5.809025525470562e-05,0.0,0.0,-0.01490007591837151,-0.005994386978759677,-9.32324881087656e-05,-5.958802356653258e-05,0.0,0.0,0.0001846762650019361,-0.0003296136957205557,0.0001096668726449011,-0.0003818949254497912,0.0,0.0,0.01559521421216503,0.006301449019219084,8.508242907949957e-05,6.14133022139576e-05,0.0006152826879988982,0.0002459211071203995,0.0,0.0,0.0001976224860471128,-0.0007680459666526221,1.337688231414341e-05,-1.552909772475496e-06,0.0001013324957163417,-0.0003877039509752618,-0.01488669903605736,-0.005995939888532151
3,304321.9887107678,0.0,-0.3858846285005343,-0.147743313782073,0.6143617785304388,-0.1493159150434882,0.9953334344822342,-3.72779132862951,0.0,0.0,0.175186411877134,-0.3195022252656529,1.0,0.0,0.9926589718196774,-3.717254775994882,0.0,0.0,-0.0001883433920228279,0.0007526586310816763,-8.610891703628246e-05,-6.1430928216506e-05,-0.01577848591280303,-0.006111314348443739,-8.435612743907389e-05,-5.802583592648316e-05,0.0,0.0,-0.01507337067666072,-0.005808668184116349,-9.434681429479515e-05,-5.931927349093601e-05,0.0,0.0,0.000175186411877134,-0.0003195022252656529,9.926589718196775e-05,-0.0003717254775994882,0.0,0.0,0.01577673312320582,0.006107909256153716,8.610891703628512e-05,6.143092821650573e-05,0.0006223945620976361,0.0002382956673904403,0.0,0.0,0.0001767172517727112,-0.0007476274076356983,1.337892984733171e-05,-1.626131155987344e-06,9.083028443806038e-05,-0.0003775280611921366,-0.01505999174681339,-0.005810294315272337
3,316227.7660168334,0.0,-0.3900583646854029,-0.1429990415413381,0.6101642424292366,-0.1445766104394324,0.8965407492011425,-3.625786260714973,0.0,0.0,0.1662033204327213,-0.3093576253721088,1.0,0.0,0.8941448250549675,-3.615536120646299,0.0,0.0,-0.0001685314673630263,0.0007323979016039461,-8.708633557521346e-05,-6.148666416709723e-05,-0.01595032416483135,-0.005917221841717802,-8.532093103024926e-05,-5.799554076946906e-05,0.0,0.0,-0.0152374055493117,-0.005622304272542472,-9.540726809124413e-05,-5.908082070658384e-05,0.0,0.0,0.0001662033204327213,-0.0003093576253721088,8.941448250549676e-05,-0.00036155361206463,0.0,0.0,0.01594855876028639,0.005913730718320169,8.708633557521009e-05,6.148666416709754e-05,0.0006291263946538756,0.000230643615389255,0.0,0.0,0.0001569164201375683,-0.0007272047685244482,1.338045177041953e-05,-1.702009681860258e-06,8.08823894024718e-05,-0.0003673531661415767,-0.01522402509754128,-0.005624006282224332
3,328599.3247600607,0.0,-0.3940029986789595,-0.1382498254580878,0.6061969285093028,-0.1398335220610857,0.8031026017313561,-3.524043182663732,0.0,0.0,0.1577129377195139,-0.2992048512201267,1.0,0.0,0.8009701276421893,-3.514078673075257,0.0,0.0,-0.0001497935360519863,0.000712197423044009,-8.80164144317388e-05,-6.15847045163796e-05,-0.01611273641806175,-0.005722971897157954,-8.623991661699595e-05,-5.800335120822141e-05,0.0,0.0,-0.01539243694340749,-0.005435749520797285,-9.641570521625419e-05,-5.887679980712181e-05,0.0,0.0,0.0001577129377195139,-0.0002992048512201267,8.009701276421894e-05,-0.0003514078673075257,0.0,0.0,0.016110959920247,0.005719390543849801,8.801641443173525e-05,6.158470451637921e-05,0.0006354887075467089,0.0002229835894485287,0.0,0.0,0.0001381885979432904,-0.0007068354359389877,1.338143592344708e-05,-1.780633796866281e-06,7.14730211025195e-05,-0.0003572082024283478,-0.01537905550748404,-0.00543753015459415
3,341454.8873833552,0.0,-0.3977256076593419,-0.1335061639920114,0.6024527128083578,-0.1350972506236855,0.7148491187091505,-3.422823918173477,0.0,0.0,0.1497000182983294,-0.2890665865535311,1.0,0.0,0.7129654854473835,-3.41314351727012,0.0,0.0,-0.0001320955382435561,0.0006921100075538778,-8.89010285995165e-05,-6.172906927333051e-05,-0.01626601427143235,-0.005528998412505431,-8.711496639288163e-05,-5.805307241497915e-05,0.0,0.0,-0.01553874302550326,-0.005249416657734608,-9.737413736763192e-05,-5.871113831002264e-05,0.0,0.0,0.0001497000182983294,-0.0002890665865535312,7.129654854473835e-05,-0.0003413143517270121,0.0,0.0,0.01626422820922572,0.005525322415647078,8.890102859951746e-05,6.172906927333095e-05,0.0006414929155795837,0.0002153325225677603,0.0,0.0,0.0001204997312254319,-0.0006865719136608634,1.338186922476175e-05,-1.862097034685236e-06,6.258505190545045e-05,-0.0003471196589685099,-0.0155253611562785,-0.005251278754769294
3,354813.3892335703,0.0,-0.4012337028702567,-0.1287775081683264,0.5989240342717741,-0.1303773455110024,0.6315999502416275,-3.322366172146109,0.0,0.0,0.1421483813537537,-0.2789632650399811,1.0,0.0,0.6299510573696251,-3.312967686346788,0.0,0.0,-0.0001154013136926042,0.000672183642031512,-8.974217339811327e-05,-6.19236083568779e-05,-0.01641046721399849,-0.005335692240693485,-8.79480840186575e-05,-5.814833732744121e-05,0.0,0.0,-0.01567661902350949,-0.00506367725242232,-9.828470485476887e-05,-5.858756076849124e-05,0.0,0.0,0.0001421483813537537,-0.0002789632650399811,6.299510573696251e-05,-0.0003312967686346788,0.0,0.0,0.01640867312461904,0.005331916969664047,8.97421733981156e-05,6.192360835687895e-05,0.0006471511336617044,0.0002077056583360103,0.0,0.0,0.0001038136656651344,-0.0006664618728648956,1.338173740692888e-05,-1.946498137226304e-06,5.420029733509682e-05,-0.000337111602367423,-0.01566323728610257,-0.005065623750559547
3,368694.5064519521,0.0,-0.4045351191415462,-0.1240722826087046,0.5956030057705688,-0.1256823259787265,0.5531668514562385,-3.222884044327214,0.0,0.0,0.1350411482887945,-0.2689131156448019,1.0,0.0,0.5517391296161097,-3.213764674738214,0.0,0.0,-9.96731195544373e-05,0.0006524615916084298,-9.054194169596227e-05,-6.217200848977101e-05,-0.01654641807950747,-0.005143402057836667,-8.874137258576067e-05,-5.829261314335525e-05,0.0,0.0,-0.01580637288496991,-0.004878862540837856,-9.914965156563108e-05,-5.850959563370468e-05,0.0,0.0,0.0001350411482887945,-0.0002689131156448019,5.517391296161098e-05,-0.0003213764674738215,0.0,0.0,0.01654461751039726,0.005139522662490252,9.054194169596033e-05,6.217200848977148e-05,0.0006524759986153971,0.0002001165848527494,0.0,0.0,8.809266391098197e-05,-0.0006465482550961235,1.338102475366956e-05,-2.033941165941648e-06,4.629977570303502e-05,-0.000327205728788157,-0.01579299186021624,-0.004880896482003799
3,383118.6849557231,0.0,-0.407637914008638,-0.1193979157779032,0.5924815154647182,-0.121019711624398,0.4793560364567854,-3.124568760318746,0.0,0.0,0.1283609596577626,-0.2589322278361625,1.0,0.0,0.4781364630254493,-3.1157251671444,0.0,0.0,-8.487210254332425e-05,0.0006329825467504884,-9.130250341697934e-05,-6.247780219989846e-05,-0.01667419889620873,-0.004952435610595515,-8.94970148391308e-05,-5.848920986475329e-05,0.0,0.0,-0.01592832131259522,-0.004695264614749443,-9.99713024078322e-05,-5.848058439292432e-05,0.0,0.0,0.0001283609596577626,-0.0002589322278361625,4.781364630254493e-05,-0.00031157251671444,0.0,0.0,0.01667239340763088,0.004948447018260371,9.130250341697968e-05,6.247780219989854e-05,0.0006574805064655452,0.0001925772835127471,0.0,0.0,7.329787728346476e-05,-0.0006268694188101031,1.33797138377157e-05,-2.124535605255401e-06,3.886394481863186e-05,-0.0003174214377009152,-0.01591494159875751,-0.004697389150354699
3,398107.1705534914,0.0,-0.4105502766641033,-0.1147608776155277,0.5895513182769999,-0.1163960602834193,0.4099702990772462,-3.027589576828649,0.0,0.0,0.1220901709349126,-0.2490346326828167,1.0,0.0,0.4089464078463437,-3.019017941228115,0.0,0.0,-7.095872432595629e-05,0.0006137808053246511,-9.202608739360046e-05,-6.284437851900119e-05,-0.01679414714150989,-0.004763061267569137,-9.021725572253003e-05,-5.874129048888312e-05,0.0,0.0,-0.01604278618621968,-0.004513137900840335,-0.0001007520432909671,-5.850369253611234e-05,0.0,0.0,0.0001220901709349126,-0.0002490346326828168,4.089464078463438e-05,-0.0003019017941228115,0.0,0.0,0.01679233830983882,0.004758958179539016,9.20260873936013e-05,6.284437851900113e-05,0.0006621778655872634,0.000185098189702464,0.0,0.0,5.938977073793899e-05,-0.0006074593208344442,1.33777852590869e-05,-2.218396460105534e-06,3.187291521238124e-05,-0.0003077759231716998,-0.0160294084009606,-0.00451535629730044
3,413682.0402388446,0.0,-0.4132804467242047,-0.1101667228652162,0.5868041174942321,-0.1118170116542876,0.3448109007119819,-2.932094821378668,0.0,0.0,0.1162110271549772,-0.2392323962129433,1.0,0.0,0.3439707862494195,-2.923790904389809,0.0,0.0,-5.789314020598554e-05,0.0005948864816519807,-9.271496557393582e-05,-6.327499500002404e-05,-0.01690660240078573,-0.004575509805247203,-9.090438725559494e-05,-5.905188247337396e-05,0.0,0.0,-0.01615009137050876,-0.004332700863747596,-0.0001014943036573707,-5.858192193777551e-05,0.0,0.0,0.0001162110271549772,-0.0002392323962129433,3.439707862494195e-05,-0.0002923790904389809,0.0,0.0,0.0169047918224674,0.004571286692720553,9.2714965573934e-05,6.327499500002366e-05,0.0006665813656842011,0.0001776882626858325,0.0,0.0,4.63285011413927e-05,-0.0005883477247759974,1.337521738293305e-05,-2.315644349349289e-06,2.530663989938248e-05,-0.0002982842786863184,-0.01613671615312583,-0.004335016508096945
3,429866.2347082213,0.0,-0.4158366425890836,-0.1056201385753645,0.5842316367180834,-0.1072873351188769,0.2836792303015827,-2.838213030495613,0.0,0.0,0.1107058169010942,-0.2295357217507981,1.0,0.0,0.2830115476371869,-2.830172228748311,0.0,0.0,-4.563553211883037e-05,0.000576325735335434,-9.33714395459907e-05,-6.377279070980187e-05,-0.01701190342124207,-0.004389976365713557,-9.15607357081967e-05,-5.942389013781444e-05,0.0,0.0,-0.01625055989972001,-0.004154137873047166,-0.0001022005415196175,-5.871812427948962e-05,0.0,0.0,0.0001107058169010942,-0.0002295357217507981,2.830115476371869e-05,-0.0002830172228748311,0.0,0.0,0.01701009271740429,0.004385627465141569,9.337143954598823e-05,6.377279070980246e-05,0.0006707042622404574,0.0001703550622183298,0.0,0.0,3.407424988081697e-05,-0.0005695604291668712,1.337198607580273e-05,-2.416405596583106e-06,1.914508119289918e-05,-0.0002889596118886125,-0.01623718791364421,-0.004156554278643749
3,446683.5921509565,0.0,-0.4182269990144339,-0.1011249944172561,0.5818256825492754,-0.1028109803962391,0.2263782453314042,-2.746054154447358,0.0,0.0,0.105557006461571,-0.2199530583173623,1.0,0.0,0.2258722055842229,-2.738271552478686,0.0,0.0,-3.414639771310429e-05,0.0005581210134565726,-9.39978293068792e-05,-6.434079989135108e-05,-0.01711038554511849,-0.004206622530361663,-9.218865100349416e-05,-5.9860107700563e-05,0.0,0.0,-0.01634451152449956,-0.003977601180966372,-0.0001028732309247479,-5.891501517960637e-05,0.0,0.0,0.000105557006461571,-0.0002199530583173623,2.258722055842229e-05,-0.0002738271552478687,0.0,0.0,0.01710857636681511,0.004202141838170874,9.399782930688202e-05,6.434079989135148e-05,0.0006745596758297322,0.0001631048297052518,0.0,0.0,2.258751157755641e-05,-0.0005511195089461772,1.336806443893822e-05,-2.52081231964438e-06,1.336835545807243e-05,-0.0002798131660179249,-0.01633114346006062,-0.003980121993286016
3,464158.8833612709,0.0,-0.4204595133913276,-0.09668439464063103,0.5795781985107941,-0.09839112984347681,0.1727137055439943,-2.655710800677236,0.0,0.0,0.1007473552376006,-0.2104912125558688,1.0,0.0,0.1723590680758104,-2.648181219739406,0.0,0.0,-2.338679786637737e-05,0.0005402913005579137,-9.45964641788117e-05,-6.498196602805741e-05,-0.01720237850152707,-0.004025578461050235,-9.2790498255578e-05,-6.036323268674565e-05,0.0,0.0,-0.01643226060093432,-0.003803212964449985,-0.0001035148517366351,-5.917518873810052e-05,0.0,0.0,0.0001007473552376006,-0.0002104912125558688,1.723590680758104e-05,-0.0002648181219739406,0.0,0.0,0.01720057253560383,0.004020959727708918,9.459646417881232e-05,6.498196602805744e-05,0.0006781605054698833,0.0001559425720010178,0.0,0.0,1.182934125260979e-05,-0.0005330435646967936,1.336342253700005e-05,-2.629002519815172e-06,7.956856982023315e-06,-0.0002708544452426152,-0.01641889717839732,-0.0038058419669698
3,482317.8482239234,0.0,-0.4225420001448649,-0.09230073065744436,0.5774813108021704,-0.09403025138884528,0.1224952130818049,-2.567259492100292,0.0,0.0,0.09626001366901907,-0.2011554620103482,1.0,0.0,0.1222822747227883,-2.559977535419458,0.0,0.0,-1.331856538592038e-05,0.0005228523716314624,-9.516967575536983e-05,-6.569915607919382e-05,-0.01728820453268586,-0.0038469450671531,-9.336865132970884e-05,-6.09358794795528e-05,0.0,0.0,-0.01651411429870035,-0.003631067391915151,-0.000104127881607935,-5.950113224514582e-05,0.0,0.0,9.626001366901907e-05,-0.0002011554620103482,1.222822747227883e-05,-0.0002559977535419458,0.0,0.0,0.01728640350826019,0.003842181790553459,9.516967575537091e-05,6.56991560791945e-05,0.0006815193550723627,0.0001488721462216845,0.0,0.0,1.761562691133905e-06,-0.0005153479748603717,1.335802712045389e-05,-2.741120171478027e-06,2.891362339307689e-06,-0.0002620913414899011,-0.0165007562715799,-0.003633808512086629
