case,frequency_real,frequency_imag,v(ref)_real,v(ref)_imag,v(tail)_real,v(tail)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(it)_real,i(it)_imag,ic(q4)_real,ic(q4)_imag,ib(q4)_real,ib(q4)_imag,i(vn)_real,i(vn)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,ic(q3)_real,ic(q3)_imag,ib(q3)_real,ib(q3)_imag,i(rl)_real,i(rl)_imag
3,2610.157215682516,0.0,-0.4535075075253581,0.0002384607372284481,0.5461546264329332,-2.22012647313251e-05,0.0,0.0,1.0,0.0,181.49800372061,-0.1786391370146276,0.0,0.0,-0.01816094579008366,8.802290492107448e-06,-5.475242665400743e-05,-2.007252766751171e-07,-0.009128067135647403,8.651175429859118e-06,-6.589784467666247e-05,-9.262348486030432e-06,0.0,0.0,-0.009021733236413598,9.212738271603643e-06,-6.01314428239387e-05,-5.024862382836553e-06,0.0,0.0,0.009139212553670053,4.104477794961956e-07,5.475242665400719e-05,2.007252766751172e-07,-0.009018954662113176,4.742295424155025e-06,-6.012644873294032e-05,-1.278808208146699e-07,0.018149800372061,-1.786391370146276e-05
3,2712.272579332007,0.0,-0.4535074894926771,0.0002477898524146748,0.5461546247316903,-2.306982763513402e-05,0.0,0.0,1.0,0.0,181.4979898432757,-0.1856278975715541,0.0,0.0,-0.01816094511542897,9.146655692910378e-06,-5.475242673270301e-05,-2.085781118618706e-07,-0.009128066456438672,8.989628656278081e-06,-6.589855783409489e-05,-9.6247121761069e-06,0.0,0.0,-0.009021732527888902,9.573161100877325e-06,-6.013183101231945e-05,-5.221446183104104e-06,0.0,0.0,0.00913921258754006,4.265054079669482e-07,5.475242673270292e-05,2.085781118618707e-07,-0.009018954303495225,4.927824584105052e-06,-6.012645303251837e-05,-1.328838089678967e-07,0.01814979898432758,-1.856278975715541e-05
3,2818.382931264432,0.0,-0.4535074700214389,0.0002574839418555345,0.5461546228947307,-2.397237051082901e-05,0.0,0.0,1.0,0.0,181.4979748588772,-0.1928900728295014,0.0,0.0,-0.0181609443869537,9.504493170479397e-06,-5.475242681767652e-05,-2.167381680436497e-07,-0.009128065723046072,9.34132286879436e-06,-6.589932788365546e-05,-1.00012522805144e-05,0.0,0.0,-0.00902173176284165,9.94768441415578e-06,-6.013225016842684e-05,-5.425720746629972e-06,0.0,0.0,0.009139212624112046,4.43191243676385e-07,5.475242681767661e-05,2.167381680436498e-07,-0.009018953916268528,5.120612027988095e-06,-6.012645767509636e-05,-1.380825250345069e-07,0.01814979748588772,-1.928900728295014e-05
3,2928.644564625213,0.0,-0.4535074489968832,0.0002675572839133167,0.5461546209112277,-2.49102227075784e-05,0.0,0.0,1.0,0.0,181.4979586790986,-0.2004363591924688,0.0,0.0,-0.01816094360036434,9.876329981161487e-06,-5.475242690942879e-05,-2.252174644124534e-07,-0.009128064931147088,9.706776075056615e-06,-6.59001593639047e-05,-1.039252340249785e-05,0.0,0.0,-0.009021730936762772,1.033685984419027e-05,-6.01327027627014e-05,-5.637986947945813e-06,0.0,0.0,0.009139212663601562,4.605298630287848e-07,5.475242690942961e-05,2.252174644124535e-07,-0.009018953498150831,5.320941711196295e-06,-6.012646268803608e-05,-1.434846262792671e-07,0.01814979586790986,-2.004363591924688e-05
3,3043.219887107698,0.0,-0.4535074262950942,0.0002780247155196237,0.5461546187694907,-2.588476557862695e-05,0.0,0.0,1.0,0.0,181.4979412085787,-0.20827787150692,0.0,0.0,-0.01816094275102484,1.026271379972271e-05,-5.475242700850061e-05,-2.340284903786269e-07,-0.009128064076074392,1.008652654711756e-05,-6.59010571754607e-05,-1.079910184134791e-05,0.0,0.0,-0.009021730044783481,1.074126060357444e-05,-6.013319146266731e-05,-5.858557431774894e-06,0.0,0.0,0.009139212706241354,4.785468038517287e-07,5.47524270085014e-05,2.340284903786268e-07,-0.009018953046677807,5.52910869745236e-06,-6.01264681008816e-05,-1.490980695291919e-07,0.01814979412085787,-2.0827787150692e-05
3,3162.277660168354,0.0,-0.4535074017822711,0.000288901654023849,0.5461546164568969,-2.689743451543385e-05,0.0,0.0,1.0,0.0,181.497922344349,-0.2164261594291048,0.0,0.0,-0.01816094183392931,1.066421372583705e-05,-5.475242711547586e-05,-2.431842239668686e-07,-0.009128063152788315,1.048113361407183e-05,-6.590202660988753e-05,-1.12215864410403e-05,0.0,0.0,-0.009021729081646583,1.116148232883866e-05,-6.013371914864903e-05,-6.087757073422109e-06,0.0,0.0,0.00913921275228273,4.972686030016022e-07,5.475242711547659e-05,2.431842239668686e-07,-0.009018952559188546,5.745419593312703e-06,-6.012647394553622e-05,-1.549311228921985e-07,0.0181497922344349,-2.164261594291048e-05
3,3285.993247600628,0.0,-0.4535073753139391,0.0003002041198959246,0.5461546139598162,-2.794972106134409e-05,0.0,0.0,1.0,0.0,181.4979019752266,-0.2248932244323283,0.0,0.0,-0.01816094084367256,1.108142112210847e-05,-5.475242723098504e-05,-2.526981509319317e-07,-0.00912806215584716,1.089117848568499e-05,-6.59030733808786e-05,-1.16605994720563e-05,0.0,0.0,-0.009021728041675503,1.159814395754785e-05,-6.013428893074553e-05,-6.325923457164812e-06,0.0,0.0,0.00913921280199705,5.16722835439378e-07,5.475242723098663e-05,2.526981509319318e-07,-0.009018952032809857,5.970192999659523e-06,-6.012648025644808e-05,-1.60992377934088e-07,0.01814979019752266,-2.248932244323283e-05
3,3414.548873833574,0.0,-0.4535073467340985,0.0003119487603166986,0.5461546112635309,-2.904317510789953e-05,0.0,0.0,1.0,0.0,181.4978799811593,-0.2336915374791573,0.0,0.0,-0.01816093977441816,1.15149504848576e-05,-5.475242735570899e-05,-2.625842846221731e-07,-0.009128061079375107,1.131726510822404e-05,-6.590420365793631e-05,-1.211678754768031e-05,0.0,0.0,-0.009021726918740827,1.20518886396917e-05,-6.013490416715769e-05,-6.573407373347596e-06,0.0,0.0,0.009139212855677332,5.369381548340973e-07,5.475242735570977e-05,2.62584284622173e-07,-0.009018951464439364,6.203759980845299e-06,-6.012648707081313e-05,-1.672907623318e-07,0.01814978799811593,-2.336915374791573e-05
3,3548.133892335725,0.0,-0.453507315874304,0.0003241528736906034,0.5461546083521498,-3.017940717701613e-05,0.0,0.0,1.0,0.0,181.4978562325177,-0.2428340573845264,0.0,0.0,-0.01816093861986411,1.196544034895243e-05,-5.475242749038277e-05,-2.728571866202057e-07,-0.009128059917027611,1.176002105374652e-05,-6.590542410272494e-05,-1.259082257612041e-05,0.0,0.0,-0.009021725706224155,1.252338468470612e-05,-6.013556848399014e-05,-6.830573334911092e-06,0.0,0.0,0.009139212913639951,5.57944335753686e-07,5.47524274903833e-05,2.728571866202057e-07,-0.00901895085072717,6.446464552178955e-06,-6.012649442879367e-05,-1.738355530215481e-07,0.01814978562325177,-2.428340573845264e-05
3,3686.945064519545,0.0,-0.4535072825526735,0.000336834435116619,0.5461546052085136,-3.136009079237936e-05,0.0,0.0,1.0,0.0,181.4978305893311,-0.252334249896715,0.0,0.0,-0.01816093737320566,1.2433554228012e-05,-5.475242763580016e-05,-2.835319881910611e-07,-0.009128058661953993,1.222009844415443e-05,-6.590674190833784e-05,-1.308340274985055e-05,0.0,0.0,-0.009021724396979125,1.301332654551706e-05,-6.013628579660917e-05,-7.097800114113658e-06,0.0,0.0,0.009139212976226531,5.797723175050629e-07,5.47524276358017e-05,2.835319881910612e-07,-0.009018950188056167,6.698664186469776e-06,-6.012650237375607e-05,-1.806363898611803e-07,0.01814978305893311,-2.52334249896715e-05
3,3831.186849557256,0.0,-0.4535072465728148,0.0003500121228549361,0.5461546018140944,-3.258696494354036e-05,0.0,0.0,1.0,0.0,181.4978029004633,-0.2622061075242137,0.0,0.0,-0.01816093602709521,1.29199815913637e-05,-5.475242779281816e-05,-2.946244125694478e-07,-0.009128057306757068,1.269817491136978e-05,-6.590816484169579e-05,-1.359525357362713e-05,0.0,0.0,-0.009021722983289264,1.35224358410516e-05,-6.013706033273884e-05,-7.375481300233946e-06,0.0,0.0,0.009139213043805943,6.024542496879042e-07,5.475242779281846e-05,2.946244125694478e-07,-0.009018949472520682,6.960730340372909e-06,-6.012651095252571e-05,-1.877032898268671e-07,0.01814978029004633,-2.622061075242138e-05
3,3981.071705534939,0.0,-0.4535072077226693,0.000363705345828182,0.5461545981488859,-3.386183664633054e-05,0.0,0.0,1.0,0.0,181.4977730027209,-0.2724641701375892,0.0,0.0,-0.01816093457359905,1.342543887918863e-05,-5.475242796236228e-05,-3.061507981189354e-07,-0.009128055843449548,1.319495459504136e-05,-6.590970128931076e-05,-1.412712893268923e-05,0.0,0.0,-0.009021721456822547,1.405146241871756e-05,-6.01378966573491e-05,-7.664025879073252e-06,0.0,0.0,0.009139213116776495,6.260235395289296e-07,5.475242796236339e-05,3.061507981189355e-07,-0.009018948699903483,7.233049001309313e-06,-6.012652021566804e-05,-1.950466617649889e-07,0.01814977730027209,-2.724641701375892e-05
3,4136.820402388472,0.0,-0.4535071657732613,0.0003779342721975728,0.5461545941912862,-3.518658360335258e-05,0.0,0.0,1.0,0.0,181.4977407198922,-0.283123546376583,0.0,0.0,-0.01816093300415052,1.395067055734502e-05,-5.475242814543173e-05,-3.181281223971772e-07,-0.009128054263406968,1.371116917924711e-05,-6.591136030672032e-05,-1.467981220271045e-05,0.0,0.0,-0.009021719808582258,1.460118545841119e-05,-6.013879969958384e-05,-7.963858835108142e-06,0.0,0.0,0.009139213195568254,6.505149010661661e-07,5.475242814543049e-05,3.181281223971771e-07,-0.0090189478656509,7.516021255762909e-06,-6.012653021777482e-05,-2.026773217209343e-07,0.01814977407198922,-2.83123546376583e-05
3,4298.662347082241,0.0,-0.4535071204773491,0.0003927198590559259,0.5461545899179697,-3.656315696845174e-05,0.0,0.0,1.0,0.0,181.4977058617083,-0.2941999358938555,0.0,0.0,-0.0181609313094996,1.449645021341735e-05,-5.475242834310553e-05,-3.305740271626121e-07,-0.009128052557316857,1.424757896971286e-05,-6.591315167185814e-05,-1.525411740313081e-05,0.0,0.0,-0.009021718028853985,1.517241461967268e-05,-6.013977478180541e-05,-8.275421777176854e-06,0.0,0.0,0.009139213280645611,6.759644062553351e-07,5.47524283431057e-05,3.305740271626123e-07,-0.009018946964846014,7.810063879788857e-06,-6.012654101779542e-05,-2.106065088673359e-07,0.01814977058617083,-2.941999358938555e-05
3,4466.835921509593,0.0,-0.4535070715679673,0.0004080838832810951,0.5461545853037508,-3.799358421922291e-05,0.0,0.0,1.0,0.0,181.4976682227221,-0.3057096524680033,0.0,0.0,-0.01816092947965835,1.506358169559913e-05,-5.475242855654868e-05,-3.435068443594834e-07,-0.00912805071512386,1.480497401312788e-05,-6.591508594267804e-05,-1.585089039556068e-05,0.0,0.0,-0.009021716107148353,1.576599123367245e-05,-6.014082765095144e-05,-8.599173588617398e-06,0.0,0.0,0.009139213372509988,7.024095380733158e-07,5.475242855654955e-05,3.435068443594832e-07,-0.009018945992179653,8.115609952599263e-06,-6.012655267938552e-05,-2.18845902055181e-07,0.01814976682227221,-3.057096524680033e-05
3,4641.588833612739,0.0,-0.4535070187568543,0.0004240489735950724,0.5461545803214339,-3.947997214176546e-05,0.0,0.0,1.0,0.0,181.497627581097,-0.3176696480197406,0.0,0.0,-0.01816092750384206,1.565290029607947e-05,-5.47524287870192e-05,-3.569456231194459e-07,-0.009128048725970466,1.538417526019807e-05,-6.591717451937679e-05,-1.647101012901404e-05,0.0,0.0,-0.00902171403213923,1.638278954177599e-05,-6.014196451242272e-05,-8.935591102810557e-06,0.0,0.0,0.00913921347170282,7.298892456965221e-07,5.475242878702144e-05,3.569456231194461e-07,-0.009018944941919125,8.433109494126152e-06,-6.012656527127833e-05,-2.274076370121136e-07,0.0181497627581097,-3.176696480197406e-05
3,4823.178482239265,0.0,-0.4535069617327522,0.0004406386438757563,0.5461545749416543,-4.102450993206156e-05,0.0,0.0,1.0,0.0,181.4975836972997,-0.3300975375664481,0.0,0.0,-0.01816092537040568,1.626527398066797e-05,-5.475242903587546e-05,-3.7091015781953e-07,-0.009128046578133025,1.598603577414178e-05,-6.591942971157991e-05,-1.711538993379637e-05,0.0,0.0,-0.009021711791596946,1.702371798250302e-05,-6.014319206663725e-05,-9.285169805118161e-06,0.0,0.0,0.009139213578808727,7.584440018350584e-07,5.47524290358762e-05,3.709101578195301e-07,-0.009018943807874413,8.763030127496325e-06,-6.012657886768184e-05,-2.363043242132183e-07,0.01814975836972997,-3.300975375664481e-05
3,5011.87233627268,0.0,-0.4535069001595738,0.0004578773277702064,0.5461545691327048,-4.262947241852234e-05,0.0,0.0,1.0,0.0,181.497536312689,-0.3430116251516546,0.0,0.0,-0.01816092306677522,1.690160466645999e-05,-5.475242930458415e-05,-3.854210172377923e-07,-0.009128044258952658,1.661144198639885e-05,-6.59218648108948e-05,-1.778497886594327e-05,0.0,0.0,-0.009021709372316245,1.768972052876661e-05,-6.014451754852643e-05,-9.648424562245115e-06,0.0,0.0,0.009139213694458966,7.88115862306627e-07,5.475242930458486e-05,3.854210172377924e-07,-0.009018942583361708,9.105857767389039e-06,-6.012659354873683e-05,-2.455490674505502e-07,0.01814975363126891,-3.430116251516546e-05
3,5207.948328595417,0.0,-0.4535068336744207,0.0004757904146600814,0.5461545628603487,-4.429722341042226e-05,0.0,0.0,1.0,0.0,181.4974851479908,-0.3564309307874276,0.0,0.0,-0.01816092057937359,1.756282954941362e-05,-5.475242959472895e-05,-4.004995748495931e-07,-0.009128041754760646,1.726131500139172e-05,-6.592449416924218e-05,-1.848076310417873e-05,0.0,0.0,-0.009021706760038432,1.838177807735103e-05,-6.014594877017977e-05,-1.002589038009342e-05,0.0,0.0,0.009139213819335157,8.189485279374163e-07,5.475242959473124e-05,4.004995748495933e-07,-0.009018941261164013,9.46209733528471e-06,-6.012660940096608e-05,-2.551554831287034e-07,0.01814974851479908,-3.564309307874276e-05
3,5411.695265464588,0.0,-0.4535067618854455,0.0004944042870319317,0.5461545560876184,-4.603021917712418e-05,0.0,0.0,1.0,0.0,181.4974299016525,-0.3703752184491176,0.0,0.0,-0.01816091789354066,1.82499224837822e-05,-5.475242990801994e-05,-4.161680403091272e-07,-0.009128039050797879,1.793661195224901e-05,-6.592733328342898e-05,-1.920376740143869e-05,0.0,0.0,-0.009021703939367371,1.910090989266275e-05,-6.014749416687927e-05,-1.04181231912179e-05,0.0,0.0,0.009139213954173286,8.509874088805565e-07,5.475242990802057e-05,4.161680403091274e-07,-0.00901893983348861,9.832273502652111e-06,-6.012662651780007e-05,-2.651377203147598e-07,0.01814974299016525,-3.703752184491176e-05
3,5623.413251903441,0.0,-0.4535066843695414,0.0005137463593070261,0.546154548774597,-4.783101206318647e-05,0.0,0.0,1.0,0.0,181.4973702480659,-0.3848650251634167,0.0,0.0,-0.01816091499344678,1.896389541542072e-05,-5.475243024630357e-05,-4.324494921625718e-07,-0.00912803613112787,1.863832740947474e-05,-6.593039888649552e-05,-1.995505659308352e-05,0.0,0.0,-0.009021700893678722,1.984817510686693e-05,-6.014916284680615e-05,-1.082570067303564e-05,0.0,0.0,0.00913921409976806,8.842796914462142e-07,5.475243024630552e-05,4.32449492162572e-07,-0.009018938291921135,1.021693146316148e-05,-6.012664500011991e-05,-2.75510481572061e-07,0.01814973702480659,-3.848650251634167e-05
3,5843.414133735124,0.0,-0.4535066006698502,0.0005338451181875253,0.5461545408781835,-4.970225424463962e-05,0.0,0.0,1.0,0.0,181.4973058356483,-0.3999216912322756,0.0,0.0,-0.01816091186199957,1.970579987106298e-05,-5.47524306115736e-05,-4.493679118410388e-07,-0.009128032978542843,1.936749484462356e-05,-6.59337090463067e-05,-2.073573716400562e-05,0.0,0.0,-0.009021697605021986,2.0624674278604e-05,-6.015096464473055e-05,-1.124922309798601e-05,0.0,0.0,0.00913921425697757,9.188744075410218e-07,5.475243061157584e-05,4.49367911841039e-07,-0.009018936627375988,1.061663773505342e-05,-6.012666495685756e-05,-2.862890446084286e-07,0.01814973058356483,-3.999216912322755e-05
3,6072.021956909831,0.0,-0.4535065102930684,0.0005547301645779751,0.5461545323518384,-5.164670163192374e-05,0.0,0.0,1.0,0.0,181.4972362847705,-0.4155673916368536,0.0,0.0,-0.0181609084807431,2.047672850574605e-05,-5.475243100598283e-05,-4.669482189833963e-07,-0.009128029574462319,2.012518815112101e-05,-6.593728327204326e-05,-2.15469588769227e-05,0.0,0.0,-0.009021694054014722,2.143155101256434e-05,-6.015291017995306e-05,-1.168931421688401e-05,0.0,0.0,0.009139214426728378,9.548225068182949e-07,5.475243100598257e-05,4.669482189833963e-07,-0.009018934830042792,1.103198099483631e-05,-6.012668650563248e-05,-2.974892847705948e-07,0.01814972362847705,-4.155673916368536e-05
3,6309.573444801876,0.0,-0.4535064127065411,0.0005764322571433766,0.5461545231453101,-5.366721792518823e-05,0.0,0.0,1.0,0.0,181.4971611855191,-0.4318251686673753,0.0,0.0,-0.01816090482974924,2.1277816710643e-05,-5.475243143185581e-05,-4.852163081409852e-07,-0.00912802589882362,2.091252322445016e-05,-6.594114262917401e-05,-2.238991646423551e-05,0.0,0.0,-0.009021690219728295,2.226999364228736e-05,-6.015501091891431e-05,-1.214662217675707e-05,0.0,0.0,0.009139214610020934,9.921769316443628e-07,5.475243143185718e-05,4.852163081409854e-07,-0.00901893288932858,1.146357294353056e-05,-6.012670977344724e-05,-3.091276984178511e-07,0.01814971611855191,-4.318251686673753e-05
3,6556.418494179729,0.0,-0.4535063073351221,0.0005989833575674355,0.5461545132043378,-5.576677882787487e-05,0.0,0.0,1.0,0.0,181.4970800952819,-0.4487189658265286,0.0,0.0,-0.01816090088750009,2.211024428365128e-05,-5.475243189170252e-05,-5.041990869182951e-07,-0.009128021929963617,2.173065960401118e-05,-6.594530986360134e-05,-2.326585138591988e-05,0.0,0.0,-0.009021686079564566,2.314123697864169e-05,-6.015727924273129e-05,-1.262182047450559e-05,0.0,0.0,0.009139214807935519,1.030992694990406e-06,5.475243189170288e-05,5.041990869182951e-07,-0.009018930793795354,1.191204920672445e-05,-6.012673489743346e-05,-3.212214272092717e-07,0.01814970800952819,-4.487189658265287e-05
3,6812.920690579551,0.0,-0.4535061935577858,0.0006224166775770195,0.5461545024703329,-5.794847642473103e-05,0.0,0.0,1.0,0.0,181.4969925361382,-0.466273663055856,0.0,0.0,-0.01816089663076129,2.297523716517372e-05,-5.475243238823314e-05,-5.239245156057697e-07,-0.009128017644491108,2.258080217904856e-05,-6.594980953569633e-05,-2.417605365601766e-05,0.0,0.0,-0.009021681609122714,2.404656412653704e-05,-6.015972852019963e-05,-1.311560894777812e-05,0.0,0.0,0.00913921502163857,1.071326961363331e-06,5.475243238823452e-05,5.239245156057699e-07,-0.009018928531092705,1.237807026975484e-05,-6.012676202566888e-05,-3.337882833400465e-07,0.01814969925361382,-4.662736630558561e-05
3,7079.457843841315,0.0,-0.4535060707039656,0.0006467667278013953,0.5461544908800325,-6.021552373063547e-05,0.0,0.0,1.0,0.0,181.4968979920434,-0.4845151133364879,0.0,0.0,-0.01816089203444502,2.387406924162291e-05,-5.475243292437407e-05,-5.444216483631223e-07,-0.009128013017148925,2.346420296113229e-05,-6.59546681650424e-05,-2.5121863740389e-05,0.0,0.0,-0.009021676782055423,2.498730837251649e-05,-6.01623731865536e-05,-1.362871480450578e-05,0.0,0.0,0.00913921525238959,1.113239130893584e-06,5.475243292437683e-05,5.444216483631224e-07,-0.009018926087885007,1.286232244937624e-05,-6.012679131803256e-05,-3.468467757640446e-07,0.01814968979920435,-4.845151133364879e-05
3,7356.422544596346,0.0,-0.4535059380496039,0.0006720693685374182,0.5461544783651275,-6.25712594168629e-05,0.0,0.0,1.0,0.0,181.4967959057876,-0.5034701807175209,0.0,0.0,-0.01816088707146218,2.480806421927577e-05,-5.475243350328514e-05,-5.657206760138129e-07,-0.009128008020665126,2.438216292577404e-05,-6.595991438670956e-05,-2.610467452849013e-05,0.0,0.0,-0.009021671569913636,2.596485514597805e-05,-6.016522882853689e-05,-1.41618936925952e-05,0.0,0.0,0.009139215501548543,1.156790926702279e-06,5.475243350328528e-05,5.657206760138128e-07,-0.009018923449772837,1.336551890333388e-05,-6.01268229471711e-05,-3.604161374409649e-07,0.01814967959057876,-5.034701807175209e-05
3,7644.222742525932,0.0,-0.4535057948128847,0.0006983618624945692,0.5461544648518591,-6.501915272166506e-05,0.0,0.0,1.0,0.0,181.4966856757115,-0.5231667798273765,0.0,0.0,-0.01816088171256279,2.577859757120539e-05,-5.47524341283783e-05,-5.878529705137184e-07,-0.009128002625592253,2.53360339258576e-05,-6.596557912000832e-05,-2.712593338204598e-05,0.0,0.0,-0.009021665941978901,2.698064405688005e-05,-6.0168312276258e-05,-1.471593081133677e-05,0.0,0.0,0.009139215770583888,1.202046485674657e-06,5.475243412837727e-05,5.878529705137185e-07,-0.00901892060120814,1.388840067931015e-05,-6.012685709948749e-05,-3.745163536480394e-07,0.01814966856757115,-5.231667798273765e-05
3,7943.282347242741,0.0,-0.4535056401496259,0.0007256829295965333,0.5461544502605863,-6.756280855230761e-05,0.0,0.0,1.0,0.0,181.496566652162,-0.5436339169255691,0.0,0.0,-0.01816087592616355,2.678709856012053e-05,-5.475243480333753e-05,-6.108511311594902e-07,-0.009127996800133854,2.632722067966464e-05,-6.59716957506825e-05,-2.818714426359586e-05,0.0,0.0,-0.009021659865082346,2.803617101289226e-05,-6.017164170236435e-05,-1.529164206614367e-05,0.0,0.0,0.009139216061081196,1.249072452771728e-06,5.475243480333736e-05,6.108511311594904e-07,-0.009018917525402568,1.443173780476973e-05,-6.01268939762669e-05,-3.891681913977776e-07,0.0181496566652162,-5.436339169255691e-05
3,8254.041852680108,0.0,-0.4535054731483056,0.0007540728039189329,0.5461544345053134,-7.020597278597327e-05,0.0,0.0,1.0,0.0,181.4964381336628,-0.5649017325545003,0.0,0.0,-0.01816086967816179,2.783505234005112e-05,-5.475243553214084e-05,-6.347490326046614e-07,-0.00912799050995705,2.7357182836382e-05,-6.59783003276529e-05,-2.928986994800357e-05,0.0,0.0,-0.009021653303409228,2.913299041906803e-05,-6.017523672913021e-05,-1.588987526829879e-05,0.0,0.0,0.009139216374752554,1.297938079016915e-06,5.475243553213979e-05,6.347490326046615e-07,-0.00901891420422858,1.499633041928669e-05,-6.012693379484763e-05,-4.043932300048002e-07,0.01814964381336628,-5.649017325545003e-05
3,8576.958985908861,0.0,-0.4535052928246902,0.0007835732928458264,0.5461544174931856,-7.295253777722102e-05,0.0,0.0,1.0,0.0,181.4962993627814,-0.5870015458531375,0.0,0.0,-0.0181608629317345,2.892400213992818e-05,-5.475243631908349e-05,-6.595818747542136e-07,-0.009127983717990258,2.842743712208589e-05,-6.598543177543589e-05,-3.043573432013978e-05,0.0,0.0,-0.009021646218287886,3.027271746322785e-05,-6.017911854408996e-05,-1.651151138144958e-05,0.0,0.0,0.009139216713446608,1.348715323299674e-06,5.475243631908322e-05,6.595818747542135e-07,-0.00901891061811262,1.558300995099642e-05,-6.012697678989959e-05,-4.202138928465101e-07,0.01814962993627814,-5.870015458531375e-05
3,8912.509381337371,0.0,-0.4535050981160352,0.0008142278385307171,0.5461543991239416,-7.580654807998167e-05,0.0,0.0,1.0,0.0,181.4961495216662,-0.6099659005967721,0.0,0.0,-0.01816085564712133,3.005555153222255e-05,-5.475243716880334e-05,-6.853862346110949e-07,-0.009127976384204749,2.953955956931123e-05,-6.599313212351209e-05,-3.162642476206576e-05,0.0,0.0,-0.009021638567961869,3.145703049036598e-05,-6.018331002487914e-05,-1.715746581665694e-05,0.0,0.0,0.009139217079159457,1.401478958143429e-06,5.475243716880282e-05,6.85386234611095e-07,-0.00901890674591976,1.619264033887759e-05,-6.012702321482079e-05,-4.366534803640736e-07,0.01814961495216662,-6.099659005967722e-05
3,9261.187281287846,0.0,-0.4535048878748222,0.0008460815817510137,0.5461543792893218,-7.877220639236914e-05,0.0,0.0,1.0,0.0,181.4959877272263,-0.633828613029459,0.0,0.0,-0.01816084778139031,3.123136678992465e-05,-5.475243808630831e-05,-7.122001201510516e-07,-0.00912796846537876,3.069518783343063e-05,-6.600144675398753e-05,-3.286369463317233e-05,0.0,0.0,-0.009021630307343868,3.26876734695153e-05,-6.018783587404507e-05,-1.782868977787169e-05,0.0,0.0,0.009139217474046437,1.456306679590642e-06,5.475243808631021e-05,7.122001201510511e-07,-0.009018902564829179,1.682611930263297e-05,-6.012707334321528e-05,-4.537362043519304e-07,0.01814959877272263,-6.33828613029459e-05
3,9623.506263980795,0.0,-0.453504660861998,0.0008791814282482533,0.5461543578724313,-8.185387973289831e-05,0.0,0.0,1.0,0.0,181.495813025929,-0.6586248215582402,0.0,0.0,-0.01816083928818488,3.245317933527168e-05,-5.475243907700564e-05,-7.400630263051123e-07,-0.009127959914842824,3.189602359918877e-05,-6.60104246689927e-05,-3.414936584685745e-05,0.0,0.0,-0.009021621387750072,3.396645855663524e-05,-6.019272276460569e-05,-1.852617165978249e-05,0.0,0.0,0.009139217900434808,1.513279221363567e-06,5.475243907700732e-05,7.400630263051125e-07,-0.009018898050199686,1.74843796620049e-05,-6.012712747051514e-05,-4.714872235859659e-07,0.0181495813025929,-6.586248215582403e-05
3,9999.999999999904,0.0,-0.4535044157396744,0.0009135761176498075,0.5461543347470503,-8.505610585701901e-05,0.0,0.0,1.0,0.0,181.4956243881807,-0.6843910383808163,0.0,0.0,-0.01816083011745078,3.372278828375437e-05,-5.475244014673409e-05,-7.690159931321811e-07,-0.009127950682204771,3.314383508086214e-05,-6.602011877943244e-05,-3.548533154745944e-05,0.0,0.0,-0.009021611756613306,3.529526875721948e-05,-6.019799949721037e-05,-1.925093850005171e-05,0.0,0.0,0.009139218360837474,1.572480473465115e-06,5.475244014673496e-05,7.69015993132181e-07,-0.009018893175424546,1.816839070742896e-05,-6.012718591571868e-05,-4.899326808423702e-07,0.01814956243881807,-6.843910383808163e-05
3,10391.22303835159,0.0,-0.4535041510632421,0.0009493162950713824,0.5461543097768923,-8.8383599923209e-05,0.0,0.0,1.0,0.0,181.4954207022608,-0.7111652031210148,0.0,0.0,-0.01816082021514101,3.504206308706796e-05,-5.475244130179793e-05,-7.991016662674114e-07,-0.009127940713052845,3.444045961964316e-05,-6.603058621672438e-05,-3.687355889130094e-05,0.0,0.0,-0.009021601357173241,3.667606069245832e-05,-6.020369716984268e-05,-2.000405748803016e-05,0.0,0.0,0.009139218857967764,1.63399760539037e-06,5.475244130179885e-05,7.991016662674117e-07,-0.009018887911774654,1.887915962400096e-05,-6.012724902326912e-05,-5.090997413611644e-07,0.01814954207022609,-7.111652031210148e-05
3,10797.75162327699,0.0,-0.4535038652728638,0.000986454585503285,0.5461542828147977,-9.184126141820873e-05,0.0,0.0,1.0,0.0,181.4952007677712,-0.7389867385491296,0.0,0.0,-0.01816080952289755,3.641294627880691e-05,-5.475244254900449e-05,-8.303643597353897e-07,-0.00912792994863505,3.57878063819805e-05,-6.604188866943077e-05,-3.831609193584143e-05,0.0,0.0,-0.009021590128142076,3.811086747293244e-05,-6.02098493610332e-05,-2.078663753211991e-05,0.0,0.0,0.009139219394755468,1.697921194125536e-06,5.475244254900431e-05,8.303643597353897e-07,-0.009018882228229351,1.961773297080491e-05,-6.012731716508249e-05,-5.290166328105306e-07,0.01814952007677712,-7.389867385491295e-05
