Rref_ohm,Vout_V,Ic_Q2_A,I_RREF_A,Vbase_V,Ic_Q1_A
2200,3.17,0.001976826502645727,0.0019672238898033,0.6721074424327398,0.001928650873497035
2200,3.18,0.001977019367753066,0.001967223889803241,0.6721074424328706,0.001928650873506802
2200,3.19,0.001977212232860383,0.001967223889803181,0.6721074424330011,0.001928650873516517
2200,3.2,0.001977405097967745,0.001967223889803122,0.672107442433132,0.001928650873526276
2200,3.21,0.00197759796307508,0.001967223889803062,0.6721074424332626,0.001928650873536019
2200,3.22,0.001977790828182424,0.001967223889803003,0.6721074424333935,0.001928650873545762
2200,3.23,0.001977983693289765,0.001967223889802944,0.6721074424335239,0.001928650873555502
2200,3.24,0.001978176558397138,0.001967223889802884,0.6721074424336546,0.001928650873565264
2200,3.25,0.00197836942350448,0.001967223889802824,0.6721074424337856,0.001928650873575005
2200,3.26,0.001978562288611858,0.001967223889802765,0.6721074424339162,0.001928650873584762
2200,3.27,0.001978755153719203,0.001967223889802706,0.6721074424340469,0.00192865087359451
2200,3.28,0.001978948018826563,0.001967223889802647,0.6721074424341775,0.001928650873604252
2200,3.29,0.001979140883933911,0.001967223889802587,0.6721074424343082,0.001928650873613993
2200,3.3,0.001979333749041276,0.001967223889802528,0.6721074424344389,0.001928650873623741
2200,3.31,0.001979526614148637,0.001967223889802468,0.6721074424345694,0.001928650873633484
2200,3.32,0.001979719479255996,0.001967223889802409,0.6721074424347002,0.001928650873643231
2200,3.33,0.001979912344363365,0.00196722388980235,0.672107442434831,0.001928650873652971
2200,3.34,0.001980105209470738,0.00196722388980229,0.6721074424349616,0.001928650873662714
2200,3.35,0.001980298074578115,0.001967223889802231,0.6721074424350925,0.001928650873672471
2200,3.36,0.001980490939685477,0.001967223889802171,0.6721074424352231,0.001928650873682205
2200,3.37,0.001980683804792856,0.001967223889802112,0.6721074424353537,0.001928650873691955
2200,3.38,0.001980876669900226,0.001967223889802053,0.6721074424354846,0.001928650873701693
2200,3.39,0.001981069535007612,0.001967223889801993,0.6721074424356149,0.001928650873711447
2200,3.4,0.001981262400115019,0.001967223889801934,0.6721074424357459,0.00192865087372121
2200,3.41,0.001981455265222371,0.001967223889801875,0.6721074424358762,0.001928650873730933
2200,3.42,0.001981648130329767,0.001967223889801815,0.6721074424360071,0.001928650873740689
2200,3.43,0.001981840995437147,0.001967223889801755,0.672107442436138,0.001928650873750434
2200,3.44,0.001982033860544554,0.001967223889801696,0.6721074424362685,0.001928650873760184
2200,3.45,0.001982226725651927,0.001967223889801637,0.6721074424363992,0.001928650873769912
2200,3.46,0.001982419590759331,0.001967223889801577,0.6721074424365301,0.001928650873779662
2200,3.47,0.001982612455866737,0.001967223889801518,0.6721074424366607,0.001928650873789433
2200,3.48,0.001982805320974106,0.001967223889801458,0.6721074424367915,0.00192865087379915
2200,3.49,0.001982998186081529,0.001967223889801399,0.6721074424369221,0.001928650873808914
2200,3.5,0.001983191051188899,0.00196722388980134,0.6721074424370527,0.001928650873818643
2200,3.51,0.001983383916296311,0.00196722388980128,0.6721074424371833,0.001928650873828384
2200,3.52,0.001983576781403724,0.001967223889801221,0.6721074424373141,0.001928650873838145
2200,3.53,0.001983769646511131,0.001967223889801161,0.6721074424374449,0.001928650873847891
2200,3.54,0.001983962511618543,0.001967223889801102,0.6721074424375755,0.001928650873857641
2200,3.55,0.001984155376725952,0.001967223889801042,0.6721074424377064,0.001928650873867384
2200,3.56,0.001984348241833332,0.001967223889800983,0.672107442437837,0.001928650873877105
2200,3.57,0.00198454110694077,0.001967223889800924,0.6721074424379677,0.00192865087388686
2200,3.58,0.001984733972048189,0.001967223889800865,0.6721074424380984,0.001928650873896615
2200,3.59,0.001984926837155603,0.001967223889800805,0.6721074424382291,0.00192865087390635
2200,3.6,0.001985119702263025,0.001967223889800745,0.6721074424383597,0.001928650873916098
2200,3.61,0.001985312567370461,0.001967223889800686,0.6721074424384906,0.001928650873925864
2200,3.62,0.001985505432477881,0.001967223889800627,0.6721074424386212,0.0019286508739356
2200,3.63,0.001985698297585296,0.001967223889800567,0.6721074424387519,0.001928650873945341
2200,3.64,0.001985891162692719,0.001967223889800508,0.6721074424388827,0.001928650873955088
2200,3.65,0.001986084027800179,0.001967223889800449,0.6721074424390133,0.00192865087396485
2200,3.66,0.001986276892907587,0.001967223889800389,0.6721074424391439,0.001928650873974586
2200,3.67,0.001986469758015025,0.001967223889800329,0.6721074424392748,0.001928650873984322
2200,3.68,0.001986662623122448,0.00196722388980027,0.6721074424394056,0.001928650873994062
2200,3.69,0.001986855488229904,0.001967223889800211,0.6721074424395361,0.001928650874003819
2200,3.7,0.001987048353337339,0.001967223889800152,0.6721074424396668,0.001928650874013567
2200,3.71,0.001987241218444789,0.001967223889800092,0.6721074424397976,0.00192865087402332
2200,3.72,0.00198743408355224,0.001967223889800032,0.6721074424399284,0.001928650874033067
2200,3.73,0.001987626948659658,0.001967223889799973,0.6721074424400587,0.001928650874042793
2200,3.74,0.001987819813767126,0.001967223889799914,0.6721074424401896,0.001928650874052551
2200,3.75,0.001988012678874571,0.001967223889799854,0.6721074424403203,0.001928650874062293
2200,3.76,0.001988205543982028,0.001967223889799795,0.6721074424404511,0.001928650874072044
2200,3.77,0.001988398409089466,0.001967223889799736,0.6721074424405816,0.001928650874081782
2200,3.78,0.00198859127419693,0.001967223889799676,0.6721074424407123,0.001928650874091522
2200,3.79,0.001988784139304388,0.001967223889799617,0.6721074424408431,0.001928650874101282
2200,3.8,0.001988977004411848,0.001967223889799557,0.6721074424409739,0.001928650874111029
2200,3.81,0.001989169869519306,0.001967223889799498,0.6721074424411044,0.001928650874120772
2200,3.82,0.00198936273462676,0.001967223889799439,0.672107442441235,0.001928650874130502
2200,3.83,0.001989555599734238,0.001967223889799379,0.6721074424413659,0.00192865087414026
2200,3.84,0.001989748464841695,0.00196722388979932,0.6721074424414964,0.001928650874149996
2200,3.85,0.001989941329949172,0.00196722388979926,0.6721074424416272,0.001928650874159749
2200,3.86,0.001990134195056642,0.001967223889799201,0.672107442441758,0.001928650874169501
2200,3.87,0.00199032706016411,0.001967223889799141,0.6721074424418887,0.00192865087417925
2200,3.88,0.001990519925271578,0.001967223889799082,0.6721074424420191,0.001928650874188982
2200,3.89,0.001990712790379066,0.001967223889799023,0.67210744244215,0.001928650874198732
2200,3.9,0.001990905655486533,0.001967223889798963,0.6721074424422808,0.001928650874208479
2200,3.91,0.001991098520594036,0.001967223889798904,0.6721074424424115,0.001928650874218234
2200,3.92,0.00199129138570151,0.001967223889798845,0.672107442442542,0.001928650874227986
2200,3.93,0.001991484250809007,0.001967223889798785,0.672107442442673,0.001928650874237736
2200,3.94,0.001991677115916478,0.001967223889798726,0.6721074424428034,0.00192865087424746
2200,3.95,0.001991869981023961,0.001967223889798666,0.6721074424429342,0.001928650874257199
2200,3.96,0.00199206284613146,0.001967223889798607,0.6721074424430649,0.001928650874266954
2200,3.97,0.001992255711238952,0.001967223889798547,0.6721074424431956,0.001928650874276707
2200,3.98,0.001992448576346435,0.001967223889798488,0.6721074424433263,0.001928650874286441
2200,3.99,0.001992641441453946,0.001967223889798428,0.6721074424434571,0.001928650874296208
2200,4.0,0.001992834306561393,0.001967223889798369,0.6721074424435877,0.00192865087430591
2200,4.01,0.001993027171668947,0.00196722388979831,0.6721074424437186,0.001928650874315682
2200,4.02,0.001993220036776426,0.00196722388979825,0.6721074424438491,0.001928650874325405
2200,4.03,0.00199341290188395,0.001967223889798191,0.67210744244398,0.001928650874335184
2200,4.04,0.001993605766991446,0.001967223889798132,0.6721074424441106,0.001928650874344913
2200,4.05,0.001993798632098933,0.001967223889798072,0.6721074424442414,0.001928650874354651
2200,4.06,0.001993991497206485,0.001967223889798013,0.6721074424443721,0.001928650874364425
2200,4.07,0.001994184362313986,0.001967223889797953,0.6721074424445028,0.00192865087437416
2200,4.08,0.001994377227421502,0.001967223889797894,0.6721074424446335,0.001928650874383901
2200,4.09,0.001994570092529016,0.001967223889797835,0.672107442444764,0.00192865087439366
2200,4.1,0.001994762957636521,0.001967223889797775,0.6721074424448947,0.001928650874403392
2200,4.11,0.00199495582274405,0.001967223889797716,0.6721074424450254,0.001928650874413134
2200,4.12,0.00199514868785156,0.001967223889797656,0.6721074424451561,0.001928650874422875
2200,4.13,0.001995341552959085,0.001967223889797597,0.6721074424452869,0.001928650874432629
2200,4.14,0.001995534418066618,0.001967223889797537,0.6721074424454176,0.001928650874442382
2200,4.15,0.001995727283174144,0.001967223889797478,0.6721074424455481,0.00192865087445212
2200,4.16,0.00199592014828166,0.001967223889797419,0.6721074424456789,0.00192865087446186
2200,4.17,0.001996113013389209,0.001967223889797359,0.6721074424458094,0.001928650874471616
2200,4.18,0.00199630587849672,0.0019672238897973,0.6721074424459403,0.001928650874481353
2200,4.19,0.001996498743604283,0.00196722388979724,0.6721074424460712,0.001928650874491118
2200,4.2,0.001996691608711808,0.001967223889797181,0.6721074424462019,0.001928650874500853
2200,4.21,0.001996884473819365,0.001967223889797122,0.6721074424463325,0.00192865087451061
2200,4.22,0.001997077338926877,0.001967223889797062,0.6721074424464629,0.001928650874520341
2200,4.23,0.001997270204034421,0.001967223889797003,0.6721074424465937,0.00192865087453008
2200,4.24,0.001997463069141983,0.001967223889796943,0.6721074424467247,0.001928650874539829
2200,4.25,0.001997655934249529,0.001967223889796884,0.6721074424468553,0.001928650874549587
2200,4.26,0.001997848799357061,0.001967223889796824,0.6721074424469858,0.001928650874559317
2200,4.27,0.001998041664464619,0.001967223889796765,0.6721074424471166,0.00192865087456907
2200,4.28,0.001998234529572159,0.001967223889796706,0.6721074424472473,0.001928650874578803
2200,4.29,0.00199842739467973,0.001967223889796646,0.672107442447378,0.001928650874588558
2200,4.3,0.001998620259787282,0.001967223889796587,0.6721074424475086,0.001928650874598299
2200,4.31,0.00199881312489485,0.001967223889796528,0.6721074424476393,0.001928650874608054
2200,4.32,0.001999005990002418,0.001967223889796468,0.6721074424477698,0.001928650874617808
2200,4.33,0.001999198855109963,0.001967223889796409,0.6721074424479008,0.001928650874627549
2200,4.34,0.001999391720217526,0.001967223889796349,0.6721074424480312,0.00192865087463728
2200,4.350000000000001,0.00199958458532509,0.00196722388979629,0.6721074424481622,0.001928650874647023
2200,4.36,0.00199977745043266,0.001967223889796231,0.6721074424482925,0.001928650874656772
2200,4.37,0.001999970315540223,0.001967223889796171,0.6721074424484234,0.001928650874666516
2200,4.38,0.002000163180647819,0.001967223889796112,0.6721074424485544,0.001928650874676292
2200,4.39,0.002000356045755375,0.001967223889796052,0.672107442448685,0.001928650874686013
2200,4.4,0.002000548910862953,0.001967223889795993,0.6721074424488157,0.001928650874695761
2200,4.41,0.002000741775970536,0.001967223889795933,0.6721074424489463,0.001928650874705504
2200,4.42,0.002000934641078108,0.001967223889795874,0.6721074424490772,0.001928650874715256
2200,4.43,0.002001127506185687,0.001967223889795815,0.6721074424492077,0.001928650874724999
2200,4.44,0.002001320371293288,0.001967223889795755,0.672107442449338,0.001928650874734749
2200,4.45,0.002001513236400838,0.001967223889795696,0.6721074424494693,0.001928650874744478
2200,4.46,0.002001706101508453,0.001967223889795637,0.6721074424495996,0.001928650874754232
2200,4.47,0.002001898966616045,0.001967223889795577,0.6721074424497308,0.001928650874763978
2200,4.48,0.002002091831723637,0.001967223889795518,0.6721074424498612,0.001928650874773732
2200,4.49,0.002002284696831229,0.001967223889795458,0.6721074424499921,0.001928650874783468
2200,4.5,0.002002477561938824,0.001967223889795399,0.6721074424501225,0.001928650874793214
2200,4.51,0.002002670427046393,0.001967223889795339,0.6721074424502534,0.001928650874802944
2200,4.52,0.002002863292154041,0.00196722388979528,0.6721074424503842,0.001928650874812718
2200,4.53,0.002003056157261624,0.00196722388979522,0.6721074424505149,0.001928650874822459
2200,4.54,0.002003249022369225,0.001967223889795161,0.6721074424506455,0.001928650874832209
2200,4.55,0.002003441887476827,0.001967223889795102,0.672107442450776,0.001928650874841946
2200,4.56,0.00200363475258443,0.001967223889795042,0.6721074424509067,0.001928650874851687
2200,4.57,0.002003827617692033,0.001967223889794983,0.6721074424510375,0.001928650874861426
2200,4.58,0.00200402048279965,0.001967223889794923,0.6721074424511684,0.001928650874871177
2200,4.59,0.002004213347907253,0.001967223889794864,0.6721074424512989,0.00192865087488092
2200,4.600000000000001,0.002004406213014864,0.001967223889794805,0.6721074424514296,0.001928650874890661
2200,4.61,0.002004599078122511,0.001967223889794745,0.6721074424515603,0.001928650874900423
2200,4.62,0.002004791943230117,0.001967223889794686,0.6721074424516911,0.00192865087491017
2200,4.63,0.002004984808337733,0.001967223889794627,0.6721074424518217,0.001928650874919897
2200,4.64,0.002005177673445367,0.001967223889794567,0.6721074424519523,0.001928650874929654
2200,4.65,0.002005370538552993,0.001967223889794507,0.6721074424520831,0.001928650874939414
2200,4.66,0.002005563403660626,0.001967223889794448,0.672107442452214,0.001928650874949166
2200,4.67,0.002005756268768249,0.001967223889794389,0.6721074424523447,0.001928650874958885
2200,4.68,0.002005949133875873,0.00196722388979433,0.6721074424524751,0.001928650874968638
2200,4.69,0.00200614199898351,0.00196722388979427,0.672107442452606,0.001928650874978381
2200,4.7,0.002006334864091133,0.001967223889794211,0.6721074424527363,0.001928650874988123
2200,4.71,0.002006527729198771,0.001967223889794151,0.6721074424528675,0.00192865087499787
2200,4.72,0.002006720594306421,0.001967223889794092,0.672107442452998,0.001928650875007627
2200,4.73,0.002006913459414076,0.001967223889794032,0.6721074424531288,0.001928650875017373
2200,4.74,0.002007106324521707,0.001967223889793973,0.6721074424532595,0.001928650875027121
2200,4.75,0.002007299189629323,0.001967223889793914,0.6721074424533898,0.001928650875036847
2200,4.76,0.002007492054736976,0.001967223889793854,0.6721074424535207,0.001928650875046599
2200,4.77,0.002007684919844632,0.001967223889793795,0.6721074424536515,0.001928650875056345
2200,4.78,0.002007877784952303,0.001967223889793735,0.6721074424537823,0.001928650875066111
2200,4.79,0.002008070650059946,0.001967223889793676,0.6721074424539129,0.001928650875075849
2200,4.8,0.002008263515167591,0.001967223889793617,0.6721074424540437,0.001928650875085585
2200,4.81,0.002008456380275244,0.001967223889793557,0.6721074424541743,0.001928650875095321
2200,4.82,0.002008649245382907,0.001967223889793498,0.6721074424543049,0.001928650875105078
2200,4.83,0.00200884211049058,0.001967223889793438,0.6721074424544358,0.00192865087511483
2200,4.84,0.002009034975598239,0.001967223889793379,0.6721074424545663,0.001928650875124573
2200,4.850000000000001,0.002009227840705884,0.001967223889793319,0.672107442454697,0.001928650875134301
2200,4.86,0.002009420705813552,0.00196722388979326,0.6721074424548277,0.001928650875144056
2200,4.87,0.002009613570921221,0.001967223889793201,0.6721074424549585,0.001928650875153802
2200,4.88,0.0020098064360289,0.001967223889793141,0.6721074424550891,0.001928650875163557
2200,4.89,0.002009999301136562,0.001967223889793082,0.6721074424552197,0.0019286508751733
2200,4.9,0.002010192166244212,0.001967223889793023,0.6721074424553503,0.001928650875183023
2200,4.91,0.002010385031351928,0.001967223889792963,0.6721074424554816,0.001928650875192794
2200,4.92,0.002010577896459608,0.001967223889792904,0.6721074424556123,0.001928650875202542
2200,4.93,0.00201077076156727,0.001967223889792844,0.6721074424557428,0.001928650875212292
2200,4.94,0.002010963626674956,0.001967223889792785,0.6721074424558734,0.001928650875222028
2200,4.95,0.002011156491782645,0.001967223889792725,0.6721074424560038,0.00192865087523178
2200,4.96,0.002011349356890329,0.001967223889792666,0.6721074424561347,0.001928650875241525
2200,4.97,0.002011542221998017,0.001967223889792606,0.6721074424562655,0.001928650875251271
2200,4.98,0.002011735087105705,0.001967223889792548,0.672107442456396,0.001928650875261016
2200,4.99,0.002011927952213389,0.001967223889792488,0.6721074424565269,0.001928650875270754
2200,5.0,0.002012120817321101,0.001967223889792428,0.6721074424566578,0.001928650875280511
4300,0.0,-0.0005022671422257874,0.00101457962792065,0.637307599941205,0.0005022671415884793
4300,0.01,-0.0002151447954587443,0.001013546026442644,0.6417520862966287,0.0005964327197024356
4300,0.02,5.031721754853466e-05,0.001012725740166028,0.6452793172860778,0.000683575766784607
4300,0.03,0.000279832603225765,0.001012096472559947,0.6479851679922279,0.0007589622674451292
4300,0.04,0.0004670188756917281,0.001011627781202695,0.6500005408284137,0.0008204648938644112
4300,0.05,0.0006125420489170685,0.001011287040232264,0.6514657270012666,0.0008682838451695848
4300,0.06,0.0007215181532711195,0.001011043962376991,0.6525109617789395,0.0009040909015376047
4300,0.07,0.0008008623107779575,0.001010873005244707,0.6532460774477609,0.0009301549761858368
4300,0.08,0.0008574607948480958,0.00101075401385867,0.6537577404077198,0.0009487385958813375
4300,0.09,0.0008972518958321047,0.001010671805277864,0.654111237305185,0.0009617940389031027
4300,0.1,0.0009249470378847903,0.001010615305399334,0.6543541867828663,0.0009708707314512514
4300,0.11,0.0009440939834000071,0.001010576615588092,0.6545205529712034,0.0009771356041190639
4300,0.12,0.0009572750097559715,0.001010550188263451,0.6546341904671623,0.0009814380873484352
4300,0.13,0.0009663278339412427,0.001010532168089563,0.6547116772148789,0.0009843827079450483
4300,0.14,0.0009725407536736793,0.001010519895091805,0.6547644511052393,0.0009863932563294717
4300,0.15,0.000976807803944021,0.001010511543078135,0.6548003647640208,0.0009877638212113246
4300,0.16,0.00097974518577159,0.001010505862502852,0.6548247912377365,0.000988697091167296
4300,0.17,0.0009817756460737492,0.001010502000341716,0.6548413985306208,0.0009893321147324452
4300,0.18,0.000983188303895241,0.0010104993751713,0.6548526867634089,0.000989763982850985
4300,0.19,0.0009841804693983655,0.001010497591112564,0.6548603582159773,0.0009900575868487037
4300,0.2,0.0009848866033463702,0.001010496378787268,0.654865571214748,0.0009902571454607559
4300,0.21,0.0009853982468811715,0.00101049555509062,0.6548691131103328,0.0009903927609968615
4300,0.22,0.0009857776799539477,0.001010494995447047,0.6548715195776971,0.0009904849122317069
4300,0.23,0.0009860672555537303,0.001010494615223623,0.6548731545384218,0.0009905475246914659
4300,0.24,0.0009862957666632202,0.001010494356905576,0.6548742653060226,0.0009905900647968783
4300,0.25,0.0009864827836401136,0.001010494181411345,0.6548750199312157,0.0009906189663743234
4300,0.26,0.0009866416064160744,0.001010494062186803,0.6548755325967481,0.0009906386015360383
4300,0.27,0.0009867812726990477,0.001010493981190552,0.6548758808806276,0.0009906519410684798
4300,0.28,0.0009869079234852585,0.001010493926165334,0.654876117489066,0.0009906610034456044
4300,0.29,0.0009870257313107555,0.001010493888783807,0.6548762782296323,0.00099066716004036
4300,0.3,0.0009871375311441958,0.001010493863388627,0.6548763874289022,0.0009906713425501055
4300,0.31,0.0009872452491242415,0.001010493846136411,0.654876461613434,0.0009906741839479966
4300,0.32,0.0009873501938926466,0.001010493834416124,0.6548765120106668,0.0009906761142549564
4300,0.33,0.0009874532545479826,0.001010493826453952,0.6548765462480054,0.000990677425610208
4300,0.34,0.0009875550351449542,0.001010493821044851,0.6548765695071405,0.0009906783164803038
4300,0.35,0.0009876559460772485,0.001010493817370174,0.6548765853082534,0.00099067892169408
4300,0.36,0.0009877562661648083,0.001010493814873773,0.6548765960427758,0.0009906793328476563
4300,0.37,0.0009878561848365225,0.001010493813177832,0.6548766033353232,0.00099067961216684
4300,0.38,0.0009879558307892135,0.00101049381202568,0.6548766082895751,0.000990679801924656
4300,0.39,0.0009880552914585986,0.001010493811242951,0.6548766116553121,0.000990679930839167
4300,0.4,0.0009881546262479474,0.001010493810711187,0.6548766139418967,0.0009906800184199698
4300,0.41,0.000988253875515392,0.001010493810349916,0.6548766154953624,0.0009906800779208504
4300,0.42,0.0009883530666798968,0.001010493810104469,0.6548766165507857,0.000990680118345703
4300,0.43,0.0009884522183697545,0.001010493809937706,0.654876617267866,0.0009906801458113262
4300,0.44,0.0009885513432408453,0.001010493809824397,0.6548766177550934,0.0009906801644731424
4300,0.45,0.0009886504498914574,0.001010493809747402,0.6548766180861717,0.0009906801771541046
4300,0.46,0.0009887495441632504,0.001010493809695077,0.6548766183111702,0.0009906801857720007
4300,0.47,0.0009888486300249568,0.001010493809659511,0.6548766184641038,0.0009906801916296656
4300,0.48,0.0009889477101729248,0.00101049380963533,0.6548766185680801,0.0009906801956121856
4300,0.49,0.0009890467864390304,0.001010493809618884,0.654876618638798,0.0009906801983208197
4300,0.5,0.0009891458600678141,0.001010493809607693,0.6548766186869213,0.000990680200164042
4300,0.51,0.0009892449319048374,0.001010493809600071,0.6548766187196954,0.0009906802014193587
4300,0.52,0.000989344002524545,0.001010493809594874,0.654876618742042,0.0009906802022752671
4300,0.53,0.0009894430723172277,0.001010493809591324,0.6548766187573049,0.00099068020285986
4300,0.54,0.0009895421415480343,0.001010493809588894,0.654876618767755,0.0009906802032601284
4300,0.55,0.0009896412103970987,0.001010493809587224,0.6548766187749359,0.0009906802035351734
4300,0.56,0.0009897402789868306,0.001010493809586071,0.654876618779896,0.0009906802037251486
4300,0.5700000000000001,0.0009898393474003552,0.001010493809585268,0.6548766187833469,0.0009906802038573297
4300,0.58,0.0009899384156941712,0.001010493809584704,0.6548766187857731,0.0009906802039502548
4300,0.59,0.0009900374839066613,0.001010493809584302,0.6548766187875025,0.000990680204016504
4300,0.6,0.0009901365520638993,0.00101049380958401,0.6548766187887591,0.00099068020406464
4300,0.61,0.0009902356201836032,0.001010493809583792,0.6548766187896946,0.0009906802041004623
4300,0.62,0.0009903346882778098,0.001010493809583625,0.6548766187904117,0.0009906802041279247
4300,0.63,0.0009904337563546887,0.001010493809583493,0.6548766187909805,0.0009906802041497165
4300,0.64,0.0009905328244197958,0.001010493809583384,0.6548766187914483,0.0009906802041676325
4300,0.65,0.0009906318924769073,0.001010493809583291,0.6548766187918478,0.000990680204182933
4300,0.66,0.0009907309605285707,0.001010493809583209,0.6548766187922007,0.0009906802041964441
4300,0.67,0.0009908300285765646,0.001010493809583135,0.6548766187925221,0.0009906802042087578
4300,0.68,0.000990929096622054,0.001010493809583065,0.6548766187928219,0.0009906802042202508
4300,0.6900000000000001,0.0009910281646658284,0.001010493809582998,0.6548766187931072,0.0009906802042311774
4300,0.7000000000000001,0.0009911272327084546,0.001010493809582934,0.6548766187933828,0.000990680204241721
4300,0.71,0.0009912263007503007,0.001010493809582872,0.6548766187936516,0.0009906802042520227
4300,0.72,0.0009913253687916072,0.00101049380958281,0.6548766187939157,0.0009906802042621344
4300,0.73,0.0009914244368325628,0.00101049380958275,0.6548766187941769,0.0009906802042721388
4300,0.74,0.0009915235048732584,0.001010493809582689,0.6548766187944355,0.0009906802042820445
4300,0.75,0.0009916225729137958,0.00101049380958263,0.6548766187946932,0.0009906802042919174
4300,0.76,0.0009917216409542158,0.00101049380958257,0.6548766187949494,0.0009906802043017347
4300,0.77,0.000991820708994574,0.00101049380958251,0.6548766187952056,0.0009906802043115424
4300,0.78,0.0009919197770348754,0.001010493809582451,0.6548766187954609,0.0009906802043213243
4300,0.79,0.0009920188450751283,0.001010493809582392,0.6548766187957157,0.0009906802043310899
4300,0.8,0.0009921179131153737,0.001010493809582332,0.6548766187959706,0.0009906802043408514
4300,0.81,0.0009922169811556014,0.001010493809582273,0.6548766187962257,0.000990680204350611
4300,0.8200000000000001,0.0009923160491958254,0.001010493809582214,0.6548766187964803,0.0009906802043603612
4300,0.8300000000000001,0.0009924151172360377,0.001010493809582155,0.654876618796735,0.0009906802043701147
4300,0.84,0.0009925141852762504,0.001010493809582095,0.6548766187969892,0.0009906802043798614
4300,0.85,0.0009926132533164562,0.001010493809582037,0.6548766187972437,0.0009906802043896101
4300,0.86,0.000992712321356659,0.001010493809581977,0.6548766187974985,0.000990680204399355
4300,0.87,0.0009928113893968738,0.001010493809581918,0.6548766187977528,0.0009906802044091043
4300,0.88,0.0009929104574370818,0.001010493809581859,0.6548766187980074,0.0009906802044188545
4300,0.89,0.0009930095254772932,0.001010493809581799,0.6548766187982618,0.000990680204428597
4300,0.9,0.0009931085935175055,0.001010493809581741,0.6548766187985162,0.0009906802044383455
4300,0.91,0.0009932076615577212,0.001010493809581681,0.6548766187987707,0.0009906802044480905
4300,0.92,0.0009933067295979396,0.001010493809581622,0.654876618799025,0.0009906802044578398
4300,0.93,0.0009934057976381573,0.001010493809581563,0.6548766187992795,0.0009906802044675849
4300,0.9400000000000001,0.0009935048656783694,0.001010493809581504,0.6548766187995338,0.000990680204477327
4300,0.9500000000000001,0.0009936039337185868,0.001010493809581445,0.6548766187997883,0.000990680204487072
4300,0.96,0.0009937030017588074,0.001010493809581385,0.6548766188000428,0.0009906802044968137
4300,0.97,0.0009938020697990307,0.001010493809581326,0.6548766188002971,0.000990680204506563
4300,0.98,0.0009939011378392569,0.001010493809581267,0.6548766188005518,0.000990680204516309
4300,0.99,0.0009940002058794893,0.001010493809581208,0.654876618800806,0.0009906802045260557
4300,1.0,0.0009940992739197246,0.001010493809581149,0.654876618801061,0.0009906802045358035
4300,1.01,0.0009941983419599525,0.00101049380958109,0.6548766188013151,0.0009906802045455449
4300,1.02,0.000994297410000199,0.00101049380958103,0.6548766188015696,0.0009906802045553064
4300,1.03,0.0009943964780404328,0.001010493809580971,0.6548766188018242,0.0009906802045650462
4300,1.04,0.0009944955460806737,0.001010493809580912,0.6548766188020787,0.000990680204574798
4300,1.05,0.0009945946141209157,0.001010493809580853,0.6548766188023328,0.0009906802045845423
4300,1.06,0.0009946936821611596,0.001010493809580794,0.6548766188025874,0.0009906802045942897
4300,1.07,0.0009947927502013936,0.001010493809580735,0.6548766188028421,0.0009906802046040289
4300,1.08,0.0009948918182416443,0.001010493809580675,0.6548766188030963,0.0009906802046137757
4300,1.09,0.0009949908862818863,0.001010493809580616,0.6548766188033506,0.000990680204623519
4300,1.1,0.0009950899543221372,0.001010493809580557,0.6548766188036053,0.0009906802046332657
4300,1.11,0.0009951890223623926,0.001010493809580498,0.6548766188038596,0.0009906802046430185
4300,1.12,0.0009952880904026467,0.001010493809580439,0.654876618804114,0.0009906802046527577
4300,1.13,0.0009953871584429052,0.001010493809580379,0.6548766188043684,0.0009906802046625095
4300,1.14,0.000995486226483171,0.00101049380958032,0.654876618804623,0.0009906802046722562
4300,1.15,0.0009955852945234195,0.001010493809580261,0.6548766188048775,0.0009906802046819978
4300,1.16,0.0009956843625636839,0.001010493809580202,0.6548766188051319,0.0009906802046917428
4300,1.17,0.0009957834306039502,0.001010493809580143,0.6548766188053864,0.0009906802047014878
4300,1.18,0.000995882498644215,0.001010493809580083,0.6548766188056409,0.0009906802047112363
4300,1.19,0.000995981566684468,0.001010493809580024,0.6548766188058949,0.0009906802047209675
4300,1.2,0.0009960806347247392,0.001010493809579965,0.6548766188061494,0.0009906802047307186
4300,1.21,0.0009961797027650142,0.001010493809579906,0.6548766188064041,0.000990680204740468
4300,1.22,0.0009962787708053017,0.001010493809579847,0.6548766188066585,0.000990680204750224
4300,1.23,0.0009963778388455728,0.001010493809579788,0.654876618806913,0.000990680204759969
4300,1.24,0.0009964769068858416,0.001010493809579729,0.6548766188071675,0.0009906802047697063
4300,1.25,0.0009965759749261355,0.001010493809579669,0.6548766188074221,0.0009906802047794602
4300,1.26,0.000996675042966396,0.00101049380957961,0.6548766188076764,0.0009906802047891887
4300,1.27,0.0009967741110066906,0.001010493809579551,0.6548766188079307,0.0009906802047989459
4300,1.28,0.0009968731790469714,0.001010493809579492,0.6548766188081852,0.0009906802048086872
4300,1.29,0.0009969722470872559,0.001010493809579433,0.6548766188084398,0.0009906802048184307
4300,1.3,0.0009970713151275484,0.001010493809579373,0.6548766188086942,0.0009906802048281764
4300,1.31,0.0009971703831678474,0.001010493809579314,0.6548766188089488,0.0009906802048379301
4300,1.32,0.0009972694512081401,0.001010493809579255,0.6548766188092031,0.0009906802048476795
4300,1.33,0.0009973685192484344,0.001010493809579196,0.6548766188094572,0.0009906802048574213
