case,time,v(in),v(out),v(base),v(vcc),i(vcc),i(rb),ic(q1),ib(q1),i(vin),i(rl)
1,2.862143998952523e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,3.062143998952523e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,3.262143998952523e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,3.462143998952522e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,3.662143998952522e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,3.862143998952522e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,4.062143998952522e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,4.262143998952522e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,4.462143998952521e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,4.662143998952521e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,4.862143998952521e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,5.062143998952521e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,5.26214399895252e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,5.46214399895252e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,5.66214399895252e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,5.86214399895252e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,6.06214399895252e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,6.262143998952519e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,6.462143998952519e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,6.662143998952519e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,6.862143998952519e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,7.062143998952518e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,7.262143998952518e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,7.462143998952518e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,7.662143998952518e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,7.862143998952518e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,8.062143998952517e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,8.262143998952517e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,8.462143998952517e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,8.662143998952517e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,8.862143998952516e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,9.062143998952516e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,9.262143998952516e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,9.462143998952516e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,9.662143998952516e-06,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,9.862143998952515e-06,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.006214399895252e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.026214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.046214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.066214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.086214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.106214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.126214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.146214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.166214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.186214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.206214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.226214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.246214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.266214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.286214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.306214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.326214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.346214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.366214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.386214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.406214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.426214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.446214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.466214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.486214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.506214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.526214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.546214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.566214399895251e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.586214399895251e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.606214399895252e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.626214399895252e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.646214399895252e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.666214399895252e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.686214399895252e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.706214399895252e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.726214399895252e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.746214399895253e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.766214399895253e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.786214399895253e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.806214399895253e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.826214399895253e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.846214399895253e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.866214399895253e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.886214399895254e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.906214399895254e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.926214399895254e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.946214399895254e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,1.966214399895254e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,1.986214399895254e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.006214399895254e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.026214399895255e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.046214399895255e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.066214399895255e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.086214399895255e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.106214399895255e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.126214399895255e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.146214399895256e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.166214399895256e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.186214399895256e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.206214399895256e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.226214399895256e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.246214399895256e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.266214399895256e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.286214399895257e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.306214399895257e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.326214399895257e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.346214399895257e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.366214399895257e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.386214399895257e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.406214399895257e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.426214399895258e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.446214399895258e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.466214399895258e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.486214399895258e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.506214399895258e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.526214399895258e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.546214399895258e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.566214399895259e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.586214399895259e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.606214399895259e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.626214399895259e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.646214399895259e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.666214399895259e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.686214399895259e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.70621439989526e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.72621439989526e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.74621439989526e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.76621439989526e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
1,2.78621439989526e-05,0.0,4.99999999949795,5.009999970440049e-09,5.0,-5.020497906293997e-12,-5.009999970440049e-12,5.020501995078351e-12,-5.009999964826756e-12,5.009999970440049e-12,5.020499571628534e-12
1,2.80621439989526e-05,0.0,4.999999999497951,5.010000012073412e-09,5.0,-5.020490967400093e-12,-5.010000012073413e-12,5.020497985181797e-12,-5.010000001321002e-12,5.010000012073413e-12,5.020490689844337e-12
