case,time,v(offset),v(sum),v(vn),v(in),v(out),v(vp),i(vp),i(v1),i(r1),i(r2),i(vn),i(v2),i(rf)
3,0.0036965000000002248,0.5,-6.310262735204075e-06,-12.0,-0.1888062928283029,-0.3112126380230054,12.0,-0.001131646379075639,1.887999825655677e-05,-1.887999825655677e-05,5.000063102627353e-05,0.001162763890465114,-5.000063102627352e-05,-3.112063277602702e-05
3,0.003697500000000225,0.5,-6.191574167577207e-06,-12.0,-0.1892170717656006,-0.3108015030188179,12.0,-0.001131667763869163,1.89210880191433e-05,-1.89210880191433e-05,5.000061915741676e-05,0.001162744177750773,-5.000061915741676e-05,-3.107953114446503e-05
3,0.003698500000000225,0.5,-6.072621370006859e-06,-12.0,-0.1896203807368962,-0.3103978371879401,12.0,-0.001131688758967384,1.896143081155262e-05,-1.896143081155262e-05,5.0000607262137e-05,0.001162724822209965,-5.0000607262137e-05,-3.1039176456657e-05
3,0.003699500000000225,0.5,-5.953409038611523e-06,-12.0,-0.1900162038202426,-0.3100016564664073,12.0,-0.001131709363600677,1.90010250411204e-05,-1.900102504112041e-05,5.000059534090387e-05,0.001162705824666059,-5.000059534090386e-05,-3.099957030573687e-05
3,0.0037005000000002253,0.5,-5.833941879404558e-06,-12.0,-0.1904045253892219,-0.3096129764947557,12.0,-0.001131729577013879,1.903986914473425e-05,-1.903986914473425e-05,5.000058339418794e-05,0.001162687185927287,-5.000058339418794e-05,-3.096071425528763e-05
3,0.003701500000000225,0.5,-5.714224608988072e-06,-12.0,-0.1907853301135636,-0.3092318126174056,12.0,-0.001131749398466268,1.907796158889545e-05,-1.907796158889546e-05,5.000057142246091e-05,0.001162668906786762,-5.000057142246091e-05,-3.092260983927967e-05
3,0.003702500000000226,0.5,-5.594261953331681e-06,-12.0,-0.1911586029597494,-0.3088581798820533,12.0,-0.001131768827231599,1.911530086977961e-05,-1.911530086977961e-05,5.000055942619534e-05,0.001162650988022396,-5.000055942619534e-05,-3.088525856200999e-05
3,0.003703500000000226,0.5,-5.47405864843864e-06,-12.0,-0.1915243291916061,-0.3084920930390799,12.0,-0.001131787862598158,1.915188551329576e-05,-1.915188551329576e-05,5.000054740586485e-05,0.001162633430396857,-5.000054740586485e-05,-3.084866189804314e-05
3,0.003704500000000226,0.5,-5.353619439540935e-06,-12.0,-0.1918824943708887,-0.3081335665409662,12.0,-0.001131806503868715,1.918771407514492e-05,-1.918771407514492e-05,5.000053536194395e-05,0.001162616234657573,-5.000053536194395e-05,-3.081282129215266e-05
3,0.003705500000000226,0.5,-5.232949081473981e-06,-12.0,-0.1922330843578488,-0.3077826145417252,12.0,-0.00113182475036059,1.922278514087673e-05,-1.922278514087673e-05,5.000052329490815e-05,0.001162599401536646,-5.000052329490815e-05,-3.077773815926437e-05
3,0.003706500000000226,0.5,-5.112052337968853e-06,-12.0,-0.1925760853117942,-0.3074392508963404,12.0,-0.001131842601405674,1.925709732594562e-05,-1.925709732594562e-05,5.00005112052338e-05,0.001162582931750837,-5.00005112052338e-05,-3.074341388440024e-05
3,0.0037075000000002262,0.5,-4.990933981832701e-06,-12.0,-0.1929114836916345,-0.3071034891602203,12.0,-0.001131860056350409,1.929064927576527e-05,-1.929064927576527e-05,5.000049909339819e-05,0.001162566826001519,-5.000049909339818e-05,-3.070984982262385e-05
3,0.003708500000000226,0.5,-4.869598794393637e-06,-12.0,-0.1932392662564163,-0.306775342588663,12.0,-0.001131877114555854,1.932343966576219e-05,-1.932343966576219e-05,5.000048695987945e-05,0.001162551084974669,-5.000048695987945e-05,-3.067704729898686e-05
3,0.003709500000000226,0.5,-4.7480515659587e-06,-12.0,-0.1935594200658449,-0.3064548241363336,12.0,-0.001131893775397656,1.93554672014279e-05,-1.935546720142789e-05,5.000047480515659e-05,0.001162535709340802,-5.000047480515659e-05,-3.064500760847676e-05
3,0.003710500000000227,0.5,-4.626297094731391e-06,-12.0,-0.1938719324807957,-0.3061419464567514,12.0,-0.001131910038266104,1.93867306183701e-05,-1.93867306183701e-05,5.000046262970948e-05,0.001162520699754945,-5.000046262970947e-05,-3.061373201596567e-05
3,0.0037115000000002268,0.5,-4.504340187477807e-06,-12.0,-0.1941767911638145,-0.3058367219017915,12.0,-0.001131925902566123,1.94172286823627e-05,-1.94172286823627e-05,5.000045043401875e-05,0.001162506056856607,-5.000045043401875e-05,-3.05832217561604e-05
3,0.003712500000000227,0.5,-4.382185658693971e-06,-12.0,-0.1944739840796018,-0.3055391625211961,12.0,-0.001131941367717298,1.944696018939431e-05,-1.944696018939431e-05,5.000043821856587e-05,0.001162491781269745,-5.000043821856588e-05,-3.055347803355374e-05
3,0.003713500000000227,0.5,-4.25983833089727e-06,-12.0,-0.1947634994954907,-0.3052492800621004,12.0,-0.001131956433153903,1.947592396571598e-05,-1.947592396571598e-05,5.000042598383309e-05,0.00116247787360273,-5.000042598383309e-05,-3.052450202237696e-05
3,0.003714500000000227,0.5,-4.137303033946438e-06,-12.0,-0.1950453259819078,-0.304967085968567,12.0,-0.001131971098324872,1.950411886788739e-05,-1.950411886788739e-05,5.00004137303034e-05,0.001162464334448342,-5.00004137303034e-05,-3.049629486655331e-05
3,0.0037155000000002273,0.5,-4.014584605402383e-06,-12.0,-0.1953194524128263,-0.3046925913811357,12.0,-0.001131985362693884,1.953154378282209e-05,-1.953154378282209e-05,5.000040145846055e-05,0.001162451164383677,-5.000040145846055e-05,-3.046885767965303e-05
3,0.003716500000000227,0.5,-3.891687889848172e-06,-12.0,-0.195585867966204,-0.3044258071363825,12.0,-0.001131999225739297,1.955819762783141e-05,-1.955819762783142e-05,5.000038916878899e-05,0.001162438363970193,-5.000038916878899e-05,-3.044219154484926e-05
3,0.003717500000000228,0.5,-3.768617739138835e-06,-12.0,-0.1958445621244111,-0.3041667437664924,12.0,-0.001132012686954231,1.958407935066721e-05,-1.95840793506672e-05,5.000037686177391e-05,0.001162425933753619,-5.000037686177391e-05,-3.041629751487533e-05
3,0.003718500000000228,0.5,-3.645379011582572e-06,-12.0,-0.1960955246746451,-0.3039154114988434,12.0,-0.001132025745846551,1.960918792956335e-05,-1.960918792956335e-05,5.000036453790116e-05,0.001162413874263963,-5.000036453790116e-05,-3.039117661198318e-05
3,0.003719500000000228,0.5,-3.521976572579133e-06,-12.0,-0.1963387457093343,-0.3036718202556031,12.0,-0.001132038401938869,1.963352237327618e-05,-1.963352237327618e-05,5.000035219765726e-05,0.001162402186015484,-5.000035219765726e-05,-3.036682982790306e-05
3,0.003720500000000228,0.5,-3.398415293676127e-06,-12.0,-0.1965742156265286,-0.3034359796533365,12.0,-0.00113205065476858,1.96570817211235e-05,-1.96570817211235e-05,5.000033984152936e-05,0.00116239086950664,-5.000033984152937e-05,-3.034325812380429e-05
3,0.003721500000000228,0.5,-3.274700052985358e-06,-12.0,-0.1968019251302789,-0.303207899002627,12.0,-0.001132062503887872,1.96798650430226e-05,-1.96798650430226e-05,5.00003274700053e-05,0.001162379925220088,-5.00003274700053e-05,-3.03204624302574e-05
3,0.0037225000000002282,0.5,-3.150835734266888e-06,-12.0,-0.1970218652310041,-0.302987587307707,12.0,-0.001132073948863707,1.970187143952699e-05,-1.970187143952699e-05,5.000031508357343e-05,0.001162369353622662,-5.000031508357342e-05,-3.029844364719728e-05
3,0.0037235000000002284,0.5,-3.026827227692319e-06,-12.0,-0.1972340272458453,-0.302775053266106,12.0,-0.001132084989277882,1.972310004186177e-05,-1.972310004186177e-05,5.000030268272277e-05,0.001162359155165308,-5.000030268272277e-05,-3.027720264388784e-05
3,0.003724500000000228,0.5,-2.902679428568034e-06,-12.0,-0.1974384027990097,-0.3025703052683028,12.0,-0.001132095624726999,1.974355001195811e-05,-1.974355001195811e-05,5.000029026794286e-05,0.001162349330283126,-5.000029026794286e-05,-3.025674025888742e-05
3,0.003725500000000229,0.5,-2.778397238251129e-06,-12.0,-0.1976349838221001,-0.3023733513973986,12.0,-0.001132105854822506,1.976322054248618e-05,-1.976322054248618e-05,5.000027783972383e-05,0.001162339879395281,-5.000027783972383e-05,-3.023705730001604e-05
3,0.0037265000000002288,0.5,-2.653985562955929e-06,-12.0,-0.1978237625544347,-0.3021841994287941,12.0,-0.001132115679190675,1.978211085688717e-05,-1.978211085688717e-05,5.00002653985563e-05,0.001162330802905027,-5.00002653985563e-05,-3.021815454432312e-05
3,0.003727500000000229,0.5,-2.529449314309096e-06,-12.0,-0.198004731543352,-0.3020028568298854,12.0,-0.001132125097472651,1.980022020940377e-05,-1.980022020940377e-05,5.000025294493143e-05,0.001162322101199674,-5.000025294493143e-05,-3.02000327380571e-05
3,0.003728500000000229,0.5,-2.404793408655737e-06,-12.0,-0.1981778836445065,-0.3018293307597674,12.0,-0.001132134109324417,1.981754788510979e-05,-1.981754788510979e-05,5.000024047934086e-05,0.001162313774650564,-5.000024047934087e-05,-3.018269259663588e-05
3,0.003729500000000229,0.5,-2.280022767267575e-06,-12.0,-0.1983432120221496,-0.3016636280689525,12.0,-0.001132142714416839,1.983409319993823e-05,-1.983409319993823e-05,5.000022800227673e-05,0.001162305823613055,-5.000022800227673e-05,-3.016613480461852e-05
3,0.0037305000000002293,0.5,-2.155142315690695e-06,-12.0,-0.1985007101493999,-0.3015057552990985,12.0,-0.001132150912435678,1.984985550070842e-05,-1.984985550070842e-05,5.000021551423157e-05,0.001162298248426492,-5.000021551423157e-05,-3.015036001567828e-05
3,0.003731500000000229,0.5,-2.030156984036968e-06,-12.0,-0.1986503718085013,-0.3013557186827523,12.0,-0.001132158703081549,1.986483416515173e-05,-1.986483416515173e-05,5.000020301569841e-05,0.001162291049414215,-5.00002030156984e-05,-3.013536885257683e-05
3,0.00373250000000023,0.5,-1.90507170637344e-06,-12.0,-0.1987921910910676,-0.3012135241431023,12.0,-0.001132166086069992,1.987902860193612e-05,-1.987902860193612e-05,5.000019050717064e-05,0.001162284226883518,-5.000019050717064e-05,-3.012116190713959e-05
3,0.00373350000000023,0.5,-1.779891420861102e-06,-12.0,-0.1989261623983164,-0.3010791772937451,12.0,-0.001132173061131437,1.989243825068956e-05,-1.989243825068956e-05,5.00001779891421e-05,0.001162277781125641,-5.000017798914208e-05,-3.010773974023243e-05
3,0.00373450000000023,0.5,-1.654621069310802e-06,-12.0,-0.1990522804412898,-0.3009526834384644,12.0,-0.001132179628011222,1.990506258202205e-05,-1.990506258202204e-05,5.000016546210693e-05,0.001162271712415765,-5.000016546210694e-05,-3.009510288173951e-05
3,0.00373550000000023,0.5,-1.529265597266516e-06,-12.0,-0.1991705402410634,-0.3008340475710211,12.0,-0.001132185786469619,1.991690109754662e-05,-1.991690109754661e-05,5.000015292655973e-05,0.001162266021012975,-5.000015292655973e-05,-3.008325183054238e-05
3,0.00373650000000023,0.5,-1.403829953311453e-06,-12.0,-0.1992809371289429,-0.3007232743749553,12.0,-0.001132191536281808,1.992795332989896e-05,-1.992795332989896e-05,5.000014038299533e-05,0.001162260707160271,-5.000014038299533e-05,-3.00721870545002e-05
3,0.0037375000000002302,0.5,-1.278319089539903e-06,-12.0,-0.1993834667466483,-0.3006203682234035,12.0,-0.001132196877237902,1.993821884275588e-05,-1.993821884275588e-05,5.000012783190896e-05,0.001162255771084546,-5.000012783190895e-05,-3.00619089904314e-05
3,0.0037385000000002304,0.5,-1.152737960682937e-06,-12.0,-0.1994781250464856,-0.3005253331789238,12.0,-0.001132201809142959,1.994769723085249e-05,-1.99476972308525e-05,5.000011527379607e-05,0.001162251212996563,-5.000011527379607e-05,-3.005241804409631e-05
3,0.00373950000000023,0.5,-1.027091524594126e-06,-12.0,-0.1995649082915074,-0.3004381729933373,12.0,-0.001132206331816961,1.995638811999829e-05,-1.995638811999828e-05,5.000010270915246e-05,0.001162247033090971,-5.000010270915246e-05,-3.004371459018127e-05
3,0.003740500000000231,0.5,-9.013847413891218e-07,-12.0,-0.1996438130556596,-0.3003588911075784,12.0,-0.001132210445094848,1.996429116709182e-05,-1.996429116709182e-05,5.000009013847414e-05,0.001162243231546269,-5.000009013847414e-05,-3.00357989722837e-05
3,0.0037415000000002308,0.5,-7.756225738064781e-07,-12.0,-0.1997148362239174,-0.3002874906515602,12.0,-0.001132214148826513,1.997140606013436e-05,-1.997140606013436e-05,5.000007756225739e-05,0.001162239808524793,-5.000007756225739e-05,-3.002867150289864e-05
3,0.003742500000000231,0.5,-6.498099866247831e-07,-12.0,-0.1997779749924077,-0.3002239744440502,12.0,-0.001132217442876794,1.997773251824211e-05,-1.997773251824211e-05,5.000006498099866e-05,0.001162236764172748,-5.000006498099866e-05,-3.002233246340637e-05
3,0.003743500000000231,0.5,-5.239519466904152e-07,-12.0,-0.1998332268685199,-0.3001683449925597,12.0,-0.001132220327125479,1.998327029165732e-05,-1.998327029165732e-05,5.000005239519467e-05,0.001162234098620166,-5.000005239519467e-05,-3.00167821040613e-05
3,0.003744500000000231,0.5,-3.980534225289656e-07,-12.0,-0.1998805896710046,-0.3001206044932436,12.0,-0.001132222801467334,1.998801916175821e-05,-1.998801916175821e-05,5.000003980534226e-05,0.001162231811980892,-5.000003980534225e-05,-3.001202064398211e-05
3,0.0037455000000002313,0.5,-2.721193845117709e-07,-12.0,-0.1999200615300595,-0.3000807548308153,12.0,-0.001132224865812086,1.99919789410675e-05,-1.99919789410675e-05,5.000002721193845e-05,0.001162229904352606,-5.000002721193845e-05,-3.000804827114308e-05
3,0.003746500000000231,0.5,-1.461548040371241e-07,-12.0,-0.1999516408874032,-0.3000487975784704,12.0,-0.001132226520084413,1.999514947325992e-05,-1.999514947325992e-05,5.00000146154804e-05,0.001162228375816808,-5.00000146154804e-05,-3.000486514236664e-05
3,0.003747500000000232,0.5,-2.016465409926393e-08,-12.0,-0.1999753264963367,-0.3000247339978273,12.0,-0.001132227764223981,1.999753063316826e-05,-1.999753063316826e-05,5.000000201646541e-05,0.001162227226438795,-5.000000201646541e-05,-3.000247138331732e-05
3,0.003748500000000232,0.5,1.058460915859261e-07,-12.0,-0.1999911174217927,-0.3000085650388741,12.0,-0.001132228598185405,1.999912232678843e-05,-1.999912232678843e-05,4.999998941539084e-05,0.001162226456267698,-4.999998941539084e-05,-3.000086708849656e-05
3,0.003749500000000232,0.5,2.318724583033616e-07,-12.0,-0.1999990130403726,-0.3000002913399338,12.0,-0.001132229021938293,1.999992449128309e-05,-1.999992449128309e-05,4.999997681275417e-05,0.001162226065336426,-4.999997681275417e-05,-3.000005232123921e-05
3,0.003750500000000232,0.5,3.579094708661135e-07,-12.0,-0.1999990130403707,-0.2999999132276376,12.0,-0.001132229035467194,1.999993709498416e-05,-1.999993709498416e-05,4.999996420905292e-05,0.001162226053661721,-4.999996420905291e-05,-3.000002711371085e-05
3,0.003751500000000232,0.5,4.839521535598967e-07,-12.0,-0.1999911174217872,-0.3000074307169126,12.0,-0.001132228638771661,1.999916013739408e-05,-1.999916013739408e-05,4.999995160478464e-05,0.001162226421244118,-4.999995160478465e-05,-3.000079146690662e-05
3,0.003752500000000232,0.5,6.099955305177707e-07,-12.0,-0.1999753264963275,-0.300022843510981,12.0,-0.001132227831866211,1.999759364918581e-05,-1.999759364918581e-05,4.999993900044695e-05,0.001162227168067942,-4.999993900044695e-05,-3.000234535065115e-05
3,0.0037535000000002323,0.5,7.360346257201389e-07,-12.0,-0.1999516408873904,-0.3000461510013721,12.0,-0.001132226614780315,1.999523769220161e-05,-1.999523769220161e-05,4.999992639653743e-05,0.001162228294101347,-4.999992639653743e-05,-3.000468870359978e-05
3,0.003754500000000232,0.5,8.620644635359831e-07,-12.0,-0.199920061530043,-0.3000773522679457,12.0,-0.001132224987558425,1.999209235945066e-05,-1.999209235945066e-05,4.999991379355365e-05,0.001162229799296281,-4.999991379355365e-05,-3.000782143324093e-05
3,0.003755500000000233,0.5,9.880800684730628e-07,-12.0,-0.1998805896709845,-0.3001164460789293,12.0,-0.00113222295025997,1.99881577751053e-05,-1.99881577751053e-05,4.999990119199315e-05,0.001162231683588508,-4.999990119199315e-05,-3.001174341589978e-05
3,0.0037565000000002327,0.5,1.114076465788538e-06,-12.0,-0.1998332268684961,-0.3001634308909658,12.0,-0.001132220502959335,1.998343409449619e-05,-1.998343409449619e-05,4.999988859235342e-05,0.001162233946897595,-4.999988859235342e-05,-3.001645449674316e-05
3,0.003757500000000233,0.5,1.240048681322437e-06,-12.0,-0.1997779749923802,-0.3002183048491753,12.0,-0.001132217645745885,1.997792150410616e-05,-1.997792150410616e-05,4.999987599513187e-05,0.001162236589126935,-4.999987599513187e-05,-3.002195448978566e-05
3,0.003758500000000233,0.5,1.365991742052763e-06,-12.0,-0.1997148362238863,-0.3002810657872276,12.0,-0.001132214378723932,1.997162022156284e-05,-1.997162022156284e-05,4.99998634008258e-05,0.001162239610163743,-4.99998634008258e-05,-3.002824317789697e-05
3,0.003759500000000233,0.5,1.49190067592897e-06,-12.0,-0.1996438130556249,-0.3003517112274283,12.0,-0.001132210702012759,1.996453049563008e-05,-1.996453049563008e-05,4.999985080993241e-05,0.001162243009879048,-4.999985080993241e-05,-3.003532031281042e-05
3,0.0037605000000002333,0.5,1.617770512371552e-06,-12.0,-0.199564908291469,-0.3004302383808162,12.0,-0.001132206615746605,1.995665260619814e-05,-1.995665260619814e-05,4.999983822294876e-05,0.001162246788127732,-4.999983822294876e-05,-3.004318561513286e-05
3,0.003761500000000233,0.5,1.743596282299809e-06,-12.0,-0.1994781250464436,-0.3005166441472736,12.0,-0.001132202120074663,1.994798686427259e-05,-1.994798686427259e-05,4.999982564037177e-05,0.001162250944748507,-4.999982564037177e-05,-3.005183877435559e-05
3,0.003762500000000233,0.5,1.869373018409393e-06,-12.0,-0.1993834667466026,-0.3006109251156485,12.0,-0.001132197215161069,1.993853361196211e-05,-1.99385336119621e-05,4.999981306269816e-05,0.001162255479563936,-4.999981306269816e-05,-3.006127944886668e-05
3,0.003763500000000234,0.5,1.995095755213949e-06,-12.0,-0.1992809371288936,-0.3007130775638898,12.0,-0.001132191901184916,1.992829322246488e-05,-1.992829322246488e-05,4.999980049042448e-05,0.001162260392380441,-4.999980049042448e-05,-3.00715072659645e-05
3,0.003764500000000234,0.5,2.120759529558591e-06,-12.0,-0.1991705402410104,-0.3008230974591933,12.0,-0.001132186178340234,1.9917266100054e-05,-1.9917266100054e-05,4.999978792404705e-05,0.00116226568298832,-4.999978792404705e-05,-3.008252182187229e-05
3,0.003765500000000234,0.5,2.246359380383978e-06,-12.0,-0.1990522804412331,-0.3009409804581621,12.0,-0.001132180046835993,1.990545268006135e-05,-1.990545268006135e-05,4.999977536406196e-05,0.001162271351161738,-4.999977536406196e-05,-3.009432268175426e-05
3,0.003766500000000234,0.5,2.371890349364691e-06,-12.0,-0.198926162398256,-0.3010667219069771,12.0,-0.001132173506896077,1.989285342886054e-05,-1.989285342886054e-05,4.999976281096507e-05,0.001162277396658768,-4.999976281096506e-05,-3.010690937973265e-05
3,0.003767500000000234,0.5,2.497347480728829e-06,-12.0,-0.1987921910910037,-0.3012003168415807,12.0,-0.001132166558759305,1.987946884384844e-05,-1.987946884384844e-05,4.999975026525193e-05,0.001162283819221371,-4.999975026525193e-05,-3.012028141890614e-05
3,0.0037685000000002343,0.5,2.62272582181311e-06,-12.0,-0.1986503718084337,-0.3013417599878736,12.0,-0.001132159202679417,1.986529945342555e-05,-1.986529945342555e-05,4.999973772741782e-05,0.00116229061857543,-4.999973772741782e-05,-3.013443827136954e-05
3,0.003769500000000234,0.5,2.748020422771447e-06,-12.0,-0.1985007101493288,-0.3014910457619228,12.0,-0.001132151438925063,1.985034581697516e-05,-1.985034581697515e-05,4.999972519795772e-05,0.001162297794430762,-4.999972519795772e-05,-3.014937937823456e-05
3,0.003770500000000235,0.5,2.873226337476997e-06,-12.0,-0.1983432120220747,-0.3016481682701806,12.0,-0.001132143267779788,1.983460852484122e-05,-1.983460852484122e-05,4.999971267736626e-05,0.001162305346481133,-4.999971267736625e-05,-3.016510414965181e-05
3,0.0037715000000002347,0.5,2.998338622758889e-06,-12.0,-0.1981778836444281,-0.3018131213097202,12.0,-0.00113213468954205,1.981808819830509e-05,-1.981808819830508e-05,4.999970016613773e-05,0.001162313274404256,-4.999970016613773e-05,-3.01816119648343e-05
3,0.003772500000000235,0.5,3.123352339762242e-06,-12.0,-0.1980047315432699,-0.3019858983684772,12.0,-0.001132125704525175,1.980078548956097e-05,-1.980078548956097e-05,4.999968766476603e-05,0.001162321577861841,-4.999968766476603e-05,-3.01989021720817e-05
3,0.003773500000000235,0.5,3.248262552948966e-06,-12.0,-0.197823762554349,-0.3021664926255096,12.0,-0.001132116313057383,1.978270108169019e-05,-1.978270108169019e-05,4.999967517374471e-05,0.001162330256499575,-4.999967517374471e-05,-3.021697408880626e-05
3,0.003774500000000235,0.5,3.373064331305131e-06,-12.0,-0.1976349838220108,-0.3023548969512647,12.0,-0.001132106515481752,1.976383568863421e-05,-1.976383568863421e-05,4.999966269356687e-05,0.001162339309947183,-4.999966269356687e-05,-3.02358270015596e-05
3,0.0037755000000002353,0.5,3.497752747813609e-06,-12.0,-0.1974384027989167,-0.3025511039078623,12.0,-0.001132096312156244,1.974419005516646e-05,-1.974419005516645e-05,4.999965022472522e-05,0.001162348737818383,-4.999965022472522e-05,-3.025546016606101e-05
3,0.003776500000000235,0.5,3.622322880106332e-06,-12.0,-0.1972340272457488,-0.3027551057493876,12.0,-0.001132085703453658,1.97237649568629e-05,-1.97237649568629e-05,4.999963776771199e-05,0.001162358539710997,-4.999963776771199e-05,-3.027587280722677e-05
3,0.003777500000000235,0.5,3.746769810353268e-06,-12.0,-0.1970218652309039,-0.3029668944221973,12.0,-0.001132074689761627,1.970256120007143e-05,-1.970256120007143e-05,4.999962532301897e-05,0.001162368715206873,-4.999962532301897e-05,-3.029706411920077e-05
3,0.003778500000000236,0.5,3.87108862576202e-06,-12.0,-0.1968019251301752,-0.3031864615652366,12.0,-0.001132063271482638,1.968057962188011e-05,-1.96805796218801e-05,4.999961289113743e-05,0.001162379263871987,-4.999961289113743e-05,-3.031903326538624e-05
3,0.003779500000000236,0.5,3.995274418286399e-06,-12.0,-0.1965742156264213,-0.3034137985103711,12.0,-0.001132051449033982,1.965782109008396e-05,-1.965782109008396e-05,4.999960047255817e-05,0.00116239018525641,-4.999960047255817e-05,-3.034177937847894e-05
3,0.003780500000000236,0.5,4.11932228559786e-06,-12.0,-0.1963387457092234,-0.3036488962827265,12.0,-0.001132039222847759,1.963428650315091e-05,-1.963428650315091e-05,4.999958806777144e-05,0.001162401478894366,-4.999958806777144e-05,-3.036530156050121e-05
3,0.003781500000000236,0.5,4.243227330349986e-06,-12.0,-0.1960955246745306,-0.3038917456010461,12.0,-0.001132026593370885,1.960997679018609e-05,-1.96099767901861e-05,4.999957567726697e-05,0.001162413144304233,-4.999957567726697e-05,-3.038959888283765e-05
3,0.003782500000000236,0.5,4.366984661108297e-06,-12.0,-0.195844562124293,-0.3041423368780538,12.0,-0.001132013561065055,1.958489291089542e-05,-1.958489291089542e-05,4.999956330153389e-05,0.001162425180988587,-4.999956330153389e-05,-3.041467038627149e-05
3,0.0037835000000002363,0.5,4.490589392183719e-06,-12.0,-0.1955858679660823,-0.3044006602208353,12.0,-0.001132000126406719,1.955903585554745e-05,-1.955903585554745e-05,4.999955094106079e-05,0.001162437588434206,-4.999955094106079e-05,-3.044051508102275e-05
3,0.003784500000000236,0.5,4.614036643937891e-06,-12.0,-0.1953194524127011,-0.3046667054312268,12.0,-0.001131986289887118,1.953240664493451e-05,-1.95324066449345e-05,4.999953859633561e-05,0.00116245036611212,-4.999953859633561e-05,-3.046713194678707e-05
3,0.003785500000000237,0.5,4.737321542880313e-06,-12.0,-0.195045325981779,-0.3049404620062191,12.0,-0.001131972052012216,1.950500633033219e-05,-1.950500633033219e-05,4.999952626784572e-05,0.001162463513477615,-4.999952626784572e-05,-3.04945199327762e-05
3,0.0037865000000002367,0.5,4.860439222084678e-06,-12.0,-0.1947634994953581,-0.3052219191383712,12.0,-0.00113195741330273,1.947683599345802e-05,-1.947683599345803e-05,4.999951395607779e-05,0.00116247702997028,-4.999951395607779e-05,-3.052267795775933e-05
3,0.003787500000000237,0.5,4.983384820952952e-06,-12.0,-0.1944739840794659,-0.3055110657162373,12.0,-0.001131942374294079,1.944789674642869e-05,-1.944789674642869e-05,4.99995016615179e-05,0.001162490915014028,-4.99995016615179e-05,-3.055160491010583e-05
3,0.003788500000000237,0.5,5.106153486103548e-06,-12.0,-0.1941767911636748,-0.3058078903248053,12.0,-0.001131926935536402,1.941818973171609e-05,-1.941818973171609e-05,4.999948938465139e-05,0.001162505168017126,-4.999948938465139e-05,-3.058129964782914e-05
3,0.003789500000000237,0.5,5.228740370635809e-06,-12.0,-0.1938719324806527,-0.306112381245948,12.0,-0.001131911097594532,1.938771612210233e-05,-1.938771612210233e-05,4.999947712596294e-05,0.001162519788372205,-4.999947712596294e-05,-3.061176099863186e-05
3,0.0037905000000002373,0.5,5.351140635281859e-06,-12.0,-0.1935594200656981,-0.3064245264588846,12.0,-0.001131894861047965,1.935647712063334e-05,-1.935647712063334e-05,4.999946488593648e-05,0.00116253477545634,-4.999946488593648e-05,-3.064298775995199e-05
3,0.003791500000000237,0.5,5.473349447740472e-06,-12.0,-0.1932392662562662,-0.3067443136406571,12.0,-0.001131878226490862,1.932447396057139e-05,-1.932447396057139e-05,4.999945266505523e-05,0.001162550128631029,-4.999945266505523e-05,-3.067497869901048e-05
3,0.003792500000000237,0.5,5.595361983704028e-06,-12.0,-0.1929114836914809,-0.3070717301666144,12.0,-0.001131861194532034,1.929170790534646e-05,-1.929170790534646e-05,4.999944046380164e-05,0.001162565847242258,-4.999944046380164e-05,-3.070773255285981e-05
3,0.003793500000000238,0.5,5.717173426109112e-06,-12.0,-0.192576085311637,-0.307406763110913,12.0,-0.001131843765794904,1.925818024850631e-05,-1.925818024850631e-05,4.999942828265739e-05,0.00116258193062053,-4.999942828265739e-05,-3.074124802843391e-05
3,0.003794500000000238,0.5,5.838778966302249e-06,-12.0,-0.1922330843576881,-0.3077493992470252,12.0,-0.001131825940917529,1.922389231366544e-05,-1.922389231366544e-05,4.999941612210337e-05,0.001162598378080876,-4.999941612210337e-05,-3.077552380259915e-05
3,0.003795500000000238,0.5,5.960173803484792e-06,-12.0,-0.1918824943707243,-0.3080996250482635,12.0,-0.001131807720552531,1.918884545445278e-05,-1.918884545445277e-05,4.999940398261966e-05,0.001162615188922939,-4.999940398261966e-05,-3.081055852220671e-05
3,0.003796500000000238,0.5,6.081353145254154e-06,-12.0,-0.1915243291914384,-0.3084574266883123,12.0,-0.001131789105367141,1.915304105445836e-05,-1.915304105445836e-05,4.999939186468548e-05,0.001162632362430929,-4.999939186468548e-05,-3.084635080414575e-05
3,0.003797500000000238,0.5,6.202312207687077e-06,-12.0,-0.191158602959578,-0.3088227900417759,12.0,-0.001131770096043112,1.911648052717857e-05,-1.911648052717857e-05,4.999937976877923e-05,0.001162649897873781,-4.999937976877924e-05,-3.088289923539836e-05
3,0.0037985000000002383,0.5,6.323046215561678e-06,-12.0,-0.1907853301133889,-0.309195700684734,12.0,-0.00113175069327677,1.907916531596045e-05,-1.907916531596045e-05,4.999936769537844e-05,0.001162667794505046,-4.999936769537844e-05,-3.092020237309496e-05
3,0.003799500000000238,0.5,6.443550402565612e-06,-12.0,-0.1904045253890437,-0.309576143895313,12.0,-0.001131730897778932,1.904109689394463e-05,-1.904109689394463e-05,4.999935564495974e-05,0.001162686051563047,-4.999935564495974e-05,-3.095825874457156e-05
3,0.003800500000000239,0.5,6.563820011531996e-06,-12.0,-0.190016203820061,-0.3099641046542663,12.0,-0.001131710710274935,1.900227676400726e-05,-1.900227676400725e-05,4.999934361799885e-05,0.001162704668270877,-4.999934361799885e-05,-3.099706684742778e-05
