case,frequency_real,frequency_imag,v(inv)_real,v(inv)_imag,v(noninv)_real,v(noninv)_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(fb)_real,v(fb)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rf)_real,i(rf)_imag,i(rg)_real,i(rg)_imag,i(vn)_real,i(vn)_imag,i(ri)_real,i(ri)_imag,i(rf2)_real,i(rf2)_imag
3,1646.897865482857,0.0,-9.999856809701928,0.0181532763344478,10.99994249065627,-0.01996860598194454,1.301718148649655e-05,0.001650282846014837,0.0,0.0,0.9999856810989239,-0.001815311313710289,1.0,0.0,0.0,0.0,5.575423567272253e-09,8.242328957265392e-09,-9.999969828185134e-05,1.650282846014837e-07,-9.999869826883417e-05,1.650299348843296e-07,9.99985681098924e-05,-1.815311313710289e-07,5.575423567272253e-09,8.242328957265392e-09,9.999869828185135e-05,-1.650282846014837e-07,9.999956809557349e-05,-1.815329466823425e-07
3,1711.328304161769,0.0,-9.99985418107146,0.01886346936883019,10.99993959916246,-0.02074981839855897,1.325614572067479e-05,0.001714845262209451,0.0,0.0,0.9999854182382399,-0.001886329978687374,1.0,0.0,0.0,0.0,5.576617168046027e-09,8.564785604261299e-09,-9.999967438542793e-05,1.714845262209452e-07,-9.999867437217181e-05,1.714862410662074e-07,9.9998541823824e-05,-1.886329978687374e-07,5.576617168046027e-09,8.564785604261299e-09,9.999867438542794e-05,-1.714845262209452e-07,9.999954180924225e-05,-1.88634884198716e-07
3,1778.27941003891,0.0,-9.99985134274311,0.01960144618592355,10.99993647700097,-0.02156159297923802,1.351417322459358e-05,0.001781933453870743,0.0,0.0,0.9999851344079573,-0.00196012699695803,1.0,0.0,0.0,0.0,5.577906136977617e-09,8.899857222932975e-09,-9.999964858267753e-05,1.781933453870743e-07,-9.999864856916334e-05,1.781951273205281e-07,9.999851344079574e-05,-1.96012699695803e-07,5.577906136977617e-09,8.899857222932975e-09,9.999864858267754e-05,-1.781933453870743e-07,9.999951342593015e-05,-1.960146598227999e-07
3,1847.849797422278,0.0,-9.99984827798847,0.02036829367750097,10.99993310577053,-0.02240512530505263,1.379278474999968e-05,0.001851646228443467,0.0,0.0,0.999984827935249,-0.002036811056722451,1.0,0.0,0.0,0.0,5.579297357449775e-09,9.248037307306445e-09,-9.999962072152499e-05,1.851646228443467e-07,-9.999862070773222e-05,1.851664744905751e-07,9.99984827935249e-05,-2.036811056722452e-07,5.579297357449775e-09,9.248037307306445e-09,9.9998620721525e-05,-1.851646228443467e-07,9.99994827783528e-05,-2.036831424833018e-07
3,1920.141938638787,0.0,-9.999844968744641,0.02116514124803892,10.99992946560195,-0.02328165772105225,1.409362236337586e-05,0.001924086258128465,0.0,0.0,0.9999844970138411,-0.002116495097412956,1.0,0.0,0.0,0.0,5.580799822269e-09,9.60983865291691e-09,-9.999959063776366e-05,1.924086258128465e-07,-9.999859062367006e-05,1.924105498991046e-07,9.999844970138411e-05,-2.116495097412956e-07,5.580799822269e-09,9.60983865291691e-09,9.999859063776367e-05,-1.924086258128465e-07,9.999944968588112e-05,-2.11651626236393e-07
3,1995.262314968865,0.0,-9.999841395507806,0.02199316247681326,10.99992553504104,-0.02419248116457052,1.441845912253381e-05,0.001999360230980924,0.0,0.0,0.9999841396933705,-0.002199296475902085,1.0,0.0,0.0,0.0,5.582422191174885e-09,9.985794113256605e-09,-9.999955815408774e-05,1.999360230980924e-07,-9.999855813966929e-05,1.999380224583233e-07,9.999841396933705e-05,-2.199296475902086e-07,5.582422191174885e-09,9.985794113256605e-09,9.999855815408775e-05,-1.999360230980924e-07,9.999941395347671e-05,-2.199318468866843e-07
3,2073.32157348594,0.0,-9.999837537218287,0.02285357684488601,10.99992129092215,-0.02513893706491098,1.476920952647731e-05,0.002077579007907748,0.0,0.0,0.9999837538678876,-0.002285337139199733,1.0,0.0,0.0,0.0,5.584174234130046e-09,1.037645738040036e-08,-9.999952307904735e-05,2.077579007907748e-07,-9.999852306427814e-05,2.077599783697826e-07,9.999837538678877e-05,-2.285337139199733e-07,5.584174234130046e-09,1.037645738040036e-08,9.999852307904736e-05,-2.077579007907748e-07,9.999937537054261e-05,-2.285359992571125e-07
3,2154.434690031867,0.0,-9.999833371136443,0.02374765152950565,10.99991670823166,-0.02612241931718752,1.514794079660042e-05,0.002158857785793371,0.0,0.0,0.9999833372634487,-0.002374743803891557,1.0,0.0,0.0,0.0,5.586065832119402e-09,1.07824038076982e-08,-9.999948520592034e-05,2.158857785793371e-07,-9.99984851907724e-05,2.158879374371228e-07,9.999833372634487e-05,-2.374743803891558e-07,5.586065832119402e-09,1.07824038076982e-08,9.999848520592035e-05,-2.158857785793371e-07,9.999933370968212e-05,-2.374767551329596e-07
3,2238.721138568323,0.0,-9.999828872708639,0.02467670326853936,10.99991175996058,-0.02714437633320013,1.555688506116315e-05,0.00224331626699206,0.0,0.0,0.9999828874247128,-0.002467648142580534,1.0,0.0,0.0,0.0,5.5881080873732e-09,1.120423124634576e-08,-9.999944431149388e-05,2.243316266992061e-07,-9.999844429593701e-05,2.24333870015473e-07,9.999828874247129e-05,-2.467648142580535e-07,5.5881080873732e-09,1.120423124634576e-08,9.999844431149389e-05,-2.243316266992061e-07,9.999928872535867e-05,-2.46767281906196e-07
3,2326.305067153608,0.0,-9.999824015422568,0.02564210029765696,10.99990641694537,-0.02820631317233744,1.599845250777054e-05,0.002331078835433947,0.0,0.0,0.999982401700473,-0.002564186977603607,1.0,0.0,0.0,0.0,5.590313323367013e-09,1.164256093096061e-08,-9.999940015474922e-05,2.331078835433947e-07,-9.999840013875077e-05,2.331102146222301e-07,9.99982401700473e-05,-2.564186977603608e-07,5.590313323367013e-09,1.164256093096061e-08,9.999840015474923e-05,-2.331078835433947e-07,9.999924015244898e-05,-2.564212619473383e-07
3,2417.315480804085,0.0,-9.999818770651009,0.0266452643630894,10.99990064769608,-0.02930979375561122,1.647524558778812e-05,0.002422274739601404,0.0,0.0,0.9999818772280328,-0.002664502482305726,1.0,0.0,0.0,0.0,5.592694973799439e-09,1.209803839248048e-08,-9.999935247544121e-05,2.422274739601404e-07,-9.999835245896597e-05,2.4222989623488e-07,9.999818772280329e-05,-2.664502482305726e-07,5.592694973799439e-09,1.209803839248048e-08,9.999835247544122e-05,-2.422274739601404e-07,9.99991877046805e-05,-2.664529127330549e-07
3,2511.886431509561,0.0,-9.999813107483126,0.02768767281289254,10.99989441821079,-0.0304564431660468,1.699007435140842e-05,0.002517038282642208,0.0,0.0,0.9999813109163362,-0.002768742390164345,1.0,0.0,0.0,0.0,5.595266139302169e-09,1.257133440792438e-08,-9.999930099256486e-05,2.517038282642208e-07,-9.999830097557479e-05,2.517063453025034e-07,9.999813109163363e-05,-2.768742390164345e-07,5.595266139302169e-09,1.257133440792438e-08,9.999830099256487e-05,-2.517038282642208e-07,9.99991310729445e-05,-2.768770077588246e-07
3,2610.157215682516,0.0,-9.99980699254231,0.02877086076975851,10.99988769177522,-0.03164795003877587,1.754597300840377e-05,0.002615509019896048,0.0,0.0,0.9999806994277524,-0.002877060212068606,1.0,0.0,0.0,0.0,5.598042807086756e-09,1.306314598419761e-08,-9.999924540269915e-05,2.615509019896048e-07,-9.999824538515318e-05,2.615535174986246e-07,9.999806994277525e-05,-2.877060212068607e-07,5.598042807086756e-09,1.306314598419761e-08,9.999824540269917e-05,-2.615509019896048e-07,9.999906992347465e-05,-2.877088982670727e-07
3,2712.272579332007,0.0,-9.999800389789492,0.02989642338853218,10.99988042874639,-0.03288606904430476,1.814621780771297e-05,0.002717831964121434,0.0,0.0,0.9999800391584072,-0.00298961546206896,1.0,0.0,0.0,0.0,5.601040853342454e-09,1.357419738938492e-08,-9.999918537821922e-05,2.717831964121434e-07,-9.999818536007301e-05,2.717859142441075e-07,9.999800391584072e-05,-2.98961546206896e-07,5.601040853342454e-09,1.357419738938492e-08,9.999818537821923e-05,-2.717831964121434e-07,9.999900389587988e-05,-2.98964535822358e-07
3,2818.382931264432,0.0,-9.999793260310788,0.03106601820171024,10.99987258631903,-0.03417262346856371,1.879434634344257e-05,0.002824157798720943,0.0,0.0,0.9999793262169466,-0.003106573891924956,1.0,0.0,0.0,0.0,5.604277597548446e-09,1.410524120832972e-08,-9.999912056536565e-05,2.824157798720943e-07,-9.999812054657133e-05,2.82418604029893e-07,9.999793262169467e-05,-3.106573891924957e-07,5.604277597548446e-09,1.410524120832972e-08,9.999812056536566e-05,-2.824157798720943e-07,9.999893260102088e-05,-3.106604957663876e-07
3,2928.644564625213,0.0,-9.999785562088173,0.03228136755632365,10.99986411827331,-0.03550950789347791,1.949417840085843e-05,0.002934643099273975,0.0,0.0,0.9999785564016068,-0.003228107734791311,1.0,0.0,0.0,0.0,5.607773134741478e-09,1.465705945762757e-08,-9.999905058215991e-05,2.934643099273975e-07,-9.999805056266575e-05,2.934672445704967e-07,9.999785564016069e-05,-3.228107734791311e-07,5.607773134741478e-09,1.465705945762757e-08,9.999805058215992e-05,-2.934643099273975e-07,9.999885561871709e-05,-3.22814001586866e-07
3,3043.219887107698,0.0,-9.999777249751908,0.03354426114573261,10.99985497470251,-0.03689869098194207,2.024983846438122e-05,0.00304945056369784,0.0,0.0,0.9999777251754538,-0.003354395958395112,1.0,0.0,0.0,0.0,5.611547004846784e-09,1.523046473336266e-08,-9.999897501615355e-05,3.04945056369784e-07,-9.999797499590373e-05,3.049481058203478e-07,9.999777251754539e-05,-3.354395958395112e-07,5.611547004846784e-09,1.523046473336266e-08,9.999797501615356e-05,-3.04945056369784e-07,9.999877249527054e-05,-3.354429502354697e-07
3,3162.277660168354,0.0,-9.999768274313185,0.03485655863999548,10.99984510171892,-0.03834221837122678,2.106578002158965e-05,0.003168749251370031,0.0,0.0,0.9999768276396511,-0.003485624528070362,1.0,0.0,0.0,0.0,5.615622300503276e-09,1.582630139830912e-08,-9.999889342199783e-05,3.168749251370032e-07,-9.999789340093208e-05,3.168780938862544e-07,9.999768276396511e-05,-3.485624528070362e-07,5.615622300503276e-09,1.582630139830912e-08,9.999789342199784e-05,-3.168749251370032e-07,9.999868274079273e-05,-3.485659384315642e-07
3,3285.993247600628,0.0,-9.999758582875465,0.03622019241861003,10.99983444113637,-0.03984221567899394,2.194681180478497e-05,0.003292714831556989,0.0,0.0,0.9999758585045929,-0.003621986680029632,1.0,0.0,0.0,0.0,5.620022558439075e-09,1.644544683353406e-08,-9.999880531881951e-05,3.292714831556989e-07,-9.999780529687271e-05,3.292747758705304e-07,9.99975858504593e-05,-3.621986680029632e-07,5.620022558439075e-09,1.644544683353406e-08,9.999780531881952e-05,-3.292714831556989e-07,9.999858582631778e-05,-3.622022899896432e-07
3,3414.548873833574,0.0,-9.999748118322822,0.03763717040956705,10.99982293012731,-0.04140089162625622,2.289812612432662e-05,0.003421529841507537,0.0,0.0,0.9999748120587371,-0.003763683205266882,1.0,0.0,0.0,0.0,5.624773868895261e-09,1.708881272079188e-08,-9.999871018738756e-05,3.421529841507537e-07,-9.999771016448947e-05,3.421564056805952e-07,9.999748120587372e-05,-3.763683205266882e-07,5.624773868895261e-09,1.708881272079188e-08,9.999771018738757e-05,-3.421529841507537e-07,9.999848118068575e-05,-3.763720842098934e-07
3,3548.133892335725,0.0,-9.999736818983383,0.03910957903880236,10.99981050085269,-0.04302054128177447,2.392532946238202e-05,0.003555383954582445,0.0,0.0,0.9999736821349524,-0.003910922744500002,1.0,0.0,0.0,0.0,5.629904320514356e-09,1.775734638108026e-08,-9.999860746705375e-05,3.555383954582445e-07,-9.999760744312846e-05,3.555419508421991e-07,9.999736821349524e-05,-3.910922744500003e-07,5.629904320514356e-09,1.775734638108026e-08,9.999760746705376e-05,-3.555383954582445e-07,9.999836818717737e-05,-3.910961853727447e-07
3,3686.945064519545,0.0,-9.999724618265972,0.04063958629428426,10.9997970800622,-0.0447035494325544,2.503447550739057e-05,0.003694474258805308,0.0,0.0,0.9999724620741809,-0.004063922094576814,1.0,0.0,0.0,0.0,5.635443889318026e-09,1.845203217044206e-08,-9.999849655244925e-05,3.694474258805309e-07,-9.99974965274148e-05,3.694511203547896e-07,9.99972462074181e-05,-4.063922094576814e-07,5.635443889318026e-09,1.845203217044206e-08,9.999749655244926e-05,-3.694474258805309e-07,9.999824617988015e-05,-4.063962733797758e-07
3,3831.186849557256,0.0,-9.999711444267774,0.04222944490912953,10.99978258866273,-0.04645239408527437,2.623210081953431e-05,0.003839005546234084,0.0,0.0,0.9999711446862062,-0.004222906526783791,1.0,0.0,0.0,0.0,5.641425326885496e-09,1.917389292260471e-08,-9.999837678991805e-05,3.839005546234085e-07,-9.999737676368594e-05,3.839043936289545e-07,9.999711446862063e-05,-4.222906526783791e-07,5.641425326885496e-09,1.917389292260471e-08,9.999737678991806e-05,-3.839005546234085e-07,9.999811443976527e-05,-4.222948755849059e-07
3,3981.071705534939,0.0,-9.999697219350706,0.04388149566830096,10.99976694125239,-0.04826965010365314,2.752526334248717e-05,0.003989190613567238,0.0,0.0,0.9999697222072887,-0.004388110117512854,1.0,0.0,0.0,0.0,5.647884160353556e-09,1.992399144843185e-08,-9.999824747366575e-05,3.989190613567238e-07,-9.99972474461405e-05,3.989230505473373e-07,9.999697222072887e-05,-4.388110117512855e-07,5.647884160353556e-09,1.992399144843185e-08,9.999724747366576e-05,-3.989190613567238e-07,9.999797219045108e-05,-4.388153998614029e-07
3,4136.820402388472,0.0,-9.999681859684005,0.0455981708436059,10.99975004561734,-0.05015799298694869,2.89215839851531e-05,0.004145250574413497,0.0,0.0,0.9999681862544284,-0.004559776091758139,1.0,0.0,0.0,0.0,5.654858137305041e-09,2.070343209847544e-08,-9.999810784160148e-05,4.145250574413498e-07,-9.99971078126799e-05,4.145292026919241e-07,9.999681862544285e-05,-4.559776091758139e-07,5.654858137305041e-09,2.070343209847544e-08,9.999710784160149e-05,-4.145250574413498e-07,9.999781859362909e-05,-4.559821689519055e-07
3,4298.662347082241,0.0,-9.999665274750374,0.04738199776188547,10.99973180218852,-0.05212020279496662,3.042929151786389e-05,0.004307415183669737,0.0,0.0,0.9999665277759769,-0.004738157179931693,1.0,0.0,0.0,0.0,5.662388447014166e-09,2.151336238320756e-08,-9.99979570708482e-05,4.307415183669737e-07,-9.999695704041893e-05,4.307458257821574e-07,9.99966527775977e-05,-4.738157179931694e-07,5.662388447014166e-09,2.151336238320756e-08,9.999695707084821e-05,-4.307415183669737e-07,9.999765274412549e-05,-4.738204561503493e-07
3,4466.835921509593,0.0,-9.999647366812736,0.04923560251145872,10.99971210345515,-0.05415916822514926,3.205727104871325e-05,0.004475923174467389,0.0,0.0,0.9999647369983142,-0.004923515988504584,1.0,0.0,0.0,0.0,5.670519165335008e-09,2.235497465266634e-08,-9.999779427289512e-05,4.475923174467389e-07,-9.999679424083786e-05,4.475967933699133e-07,9.999647369983143e-05,-4.923515988504584e-07,5.670519165335008e-09,2.235497465266634e-08,9.999679427289513e-05,-4.475923174467389e-07,9.999747366456842e-05,-4.923565223664469e-07
3,4641.588833612739,0.0,-9.999628030338476,0.05116171379206796,10.99969083333134,-0.05627789084751589,3.381511636468826e-05,0.004651022608164288,0.0,0.0,0.9999628033682738,-0.005116125384997946,1.0,0.0,0.0,0.0,5.679298586969139e-09,2.322950784896041e-08,-9.999761848836352e-05,4.651022608164288e-07,-9.99966184545484e-05,4.651069118390368e-07,9.999628033682738e-05,-5.116125384997946e-07,5.679298586969139e-09,2.322950784896041e-08,9.999661848836353e-05,-4.651022608164288e-07,9.99972802996307e-05,-5.116176546251795e-07
3,4823.178482239265,0.0,-9.999607151377807,0.0531631669137555,10.99966786647231,-0.05847948950342763,3.571318644313148e-05,0.004832971237875611,0.0,0.0,0.9999607154909788,-0.005316268897867077,1.0,0.0,0.0,0.0,5.688778781376413e-09,2.413824931905492e-08,-9.999742868135568e-05,4.832971237875611e-07,-9.999642864564252e-05,4.833019567587989e-07,9.999607154909789e-05,-5.316268897867077e-07,5.688778781376413e-09,2.413824931905492e-08,9.99964286813557e-05,-4.832971237875611e-07,9.999707150981337e-05,-5.316322060556056e-07
3,5011.87233627268,0.0,-9.999584606892544,0.0552429079502923,10.99964306753605,-0.06076720487435938,3.776266647159687e-05,0.005022036886054883,0.0,0.0,0.9999584610627222,-0.005524241131840565,1.0,0.0,0.0,0.0,5.699015037663457e-09,2.508253670084962e-08,-9.999722373335283e-05,5.022036886054883e-07,-9.999622369559016e-05,5.022087106423742e-07,9.999584610627222e-05,-5.524241131840565e-07,5.699015037663457e-09,2.508253670084962e-08,9.999622373335284e-05,-5.022036886054883e-07,9.999684606473326e-05,-5.524296374251882e-07
3,5207.948328595417,0.0,-9.99956026403144,0.05740399805297493,10.99961629038616,-0.06314440422707701,3.997563372692969e-05,0.005218497836653753,0.0,0.0,0.9999560267984985,-0.0057403481992961,1.0,0.0,0.0,0.0,5.710067529918206e-09,2.60637598808143e-08,-9.99970024366273e-05,5.218497836653754e-07,-9.999600239665168e-05,5.218550021632119e-07,9.999560267984985e-05,-5.7403481992961e-07,5.710067529918206e-09,2.60637598808143e-08,9.999600243662731e-05,-5.218497836653754e-07,9.999660263587661e-05,-5.740405602778091e-07
3,5411.695265464588,0.0,-9.999533979347703,0.0596496179308048,10.99958737723116,-0.06561458634183495,4.236512870769982e-05,0.005422643242407324,0.0,0.0,0.9999533983537572,-0.005964908168274377,1.0,0.0,0.0,0.0,5.722001872321414e-09,2.708336303185524e-08,-9.999676348712923e-05,5.422643242407324e-07,-9.999576344476412e-05,5.422697468839748e-07,9.999533983537572e-05,-5.964908168274378e-07,5.722001872321414e-09,2.708336303185524e-08,9.999576348712924e-05,-5.422643242407324e-07,9.999633978877407e-05,-5.964967817356058e-07
3,5623.413251903441,0.0,-9.999505597954188,0.06198307250326882,10.99955615769518,-0.0681813866304355,4.494523193521172e-05,0.005634773547810369,0.0,0.0,0.9999505602399237,-0.006198251527752976,1.0,0.0,0.0,0.0,5.734888008923633e-09,2.814284672100417e-08,-9.999650547680647e-05,5.634773547810369e-07,-9.999550543186123e-05,5.634829895545846e-07,9.999505602399238e-05,-6.198251527752977e-07,5.734888008923633e-09,2.814284672100417e-08,9.999550547680648e-05,-5.634773547810369e-07,9.99960559745526e-05,-6.198313510268253e-07
3,5843.414133735124,0.0,-9.999474952611278,0.06440779573214808,10.99952244781462,-0.07084858245121882,4.773114687317559e-05,0.00585520092836866,0.0,0.0,0.9999474957331859,-0.006440721670822887,1.0,0.0,0.0,0.0,5.74880243409126e-09,2.924377010904769e-08,-9.999622688531267e-05,5.855200928368661e-07,-9.999522683758152e-05,5.855259480377943e-07,9.99947495733186e-05,-6.440721670822887e-07,5.74880243409126e-09,2.924377010904769e-08,9.999522688531268e-05,-5.855200928368661e-07,9.99957495208143e-05,-6.440786078039593e-07
3,6072.021956909831,0.0,-9.999441862742051,0.06692735563899266,10.99948604895483,-0.07362009862828588,5.073928945631412e-05,0.006084249746728909,0.0,0.0,0.999944186776014,-0.006692675396431477,1.0,0.0,0.0,0.0,5.763826638194303e-09,3.03877532225813e-08,-9.999592607105436e-05,6.084249746728908e-07,-9.999492602031508e-05,6.084310589226376e-07,9.999441867760141e-05,-6.692675396431478e-07,5.763826638194303e-09,3.03877532225813e-08,9.999492607105437e-05,-6.084249746728908e-07,9.999541862178815e-05,-6.69274232318544e-07
3,6309.573444801876,0.0,-9.999406133369005,0.06954545951511552,10.99944674664055,-0.07650001318249226,5.398738475059783e-05,0.006322257026310264,0.0,0.0,0.9999406138708336,-0.006954483430377204,1.0,0.0,0.0,0.0,5.78004899498552e-09,3.157647932320803e-08,-9.999560126152494e-05,6.322257026310264e-07,-9.999460120753758e-05,6.322320248880526e-07,9.999406138708336e-05,-6.954483430377204e-07,5.78004899498552e-09,3.157647932320803e-08,9.999460126152495e-05,-6.322257026310264e-07,9.99950613276972e-05,-6.954552975211507e-07
3,6556.418494179729,0.0,-9.999367553966088,0.0722659593311778,10.99940430929311,-0.07949256328199257,5.749457131420943e-05,0.006569572943080318,0.0,0.0,0.9999367559652285,-0.007226530966263268,1.0,0.0,0.0,0.0,5.797565649778846e-09,3.281169736434053e-08,-9.999525054286858e-05,6.569572943080318e-07,-9.999425048537402e-05,6.569638638809748e-07,9.999367559652285e-05,-7.226530966263268e-07,5.797565649778846e-09,3.281169736434053e-08,9.999425054286859e-05,-6.569572943080318e-07,9.999467553327883e-05,-7.22660323157293e-07
3,6812.920690579551,0.0,-9.99932589721926,0.07509285735365617,10.99935848686702,-0.08260215142035522,6.128151387174707e-05,0.006826561336138416,0.0,0.0,0.999932590327999,-0.00750921822713932,1.0,0.0,0.0,0.0,5.816479631270965e-09,3.409522453430569e-08,-9.999487184861281e-05,6.826561336138417e-07,-9.999387178733133e-05,6.826629601751776e-07,9.99932590327999e-05,-7.50921822713932e-07,5.816479631270965e-09,3.409522453430569e-08,9.999387184861283e-05,-6.826561336138417e-07,9.999425896539022e-05,-7.509293319321591e-07
3,7079.457843841315,0.0,-9.999280917688354,0.0780303119757083,10.99930900937809,-0.08583335183051494,6.537052496291551e-05,0.007093600237789503,0.0,0.0,0.9999280924153496,-0.007802961048582737,1.0,0.0,0.0,0.0,5.836902183808945e-09,3.542894891871151e-08,-9.99944629475037e-05,7.093600237789503e-07,-9.999346288213318e-05,7.09367117379188e-07,9.999280924153496e-05,-7.802961048582737e-07,5.836902183808945e-09,3.542894891871151e-08,9.999346294750371e-05,-7.093600237789503e-07,9.999380916962738e-05,-7.803039078193221e-07
3,7356.422544596346,0.0,-9.999232350362384,0.08108264377017213,10.99925558531419,-0.08919091714307292,6.978569627691389e-05,0.007371082423811796,0.0,0.0,0.9999232357264195,-0.00810819148399314,1.0,0.0,0.0,0.0,5.858953766590957e-09,3.681483223220289e-08,-9.99940214303723e-05,7.371082423811796e-07,-9.999302136058662e-05,7.371156134636035e-07,9.999232357264196e-05,-8.10819148399314e-07,5.858953766590957e-09,3.681483223220289e-08,9.999302143037232e-05,-7.371082423811796e-07,9.999332349587769e-05,-8.108272565907979e-07
3,7644.222742525932,0.0,-9.999179909099782,0.08425434177266211,10.99919789991956,-0.09267978529770306,7.455304044678979e-05,0.00765941598464215,0.0,0.0,0.9999179916473089,-0.008425358432896343,1.0,0.0,0.0,0.0,5.882764164688581e-09,3.825491267858694e-08,-9.999354469595531e-05,7.65941598464215e-07,-9.99925446214023e-05,7.659492578801997e-07,9.999179916473089e-05,-8.425358432896343e-07,5.882764164688581e-09,3.825491267858694e-08,9.999254469595532e-05,-7.65941598464215e-07,9.999279908272256e-05,-8.425442686480673e-07
3,7943.282347242741,0.0,-9.99912328494449,0.08755007000294464,10.99913561334252,-0.09630508671666589,7.97006441312087e-05,0.007959024918222986,0.0,0.0,0.9999123292826906,-0.008754928293076055,1.0,0.0,0.0,0.0,5.908473710292128e-09,3.975130791374071e-08,-9.999302993558688e-05,7.959024918222986e-07,-9.999202985588621e-05,7.959104508472165e-07,9.999123292826907e-05,-8.754928293076056e-07,5.908473710292128e-09,3.975130791374071e-08,9.999202993558689e-05,-7.959024918222986e-07,9.999223284059832e-05,-8.755015842358984e-07
3,8254.041852680108,0.0,-9.999062144308024,0.09097467423299865,10.99906835863569,-0.1000721517496758,8.525883328103223e-05,0.008270349745274923,0.0,0.0,0.9999062152740155,-0.009097385637373832,1.0,0.0,0.0,0.0,5.936234281911368e-09,4.130621811693908e-08,-9.99924741166719e-05,8.270349745274923e-07,-9.999147403141305e-05,8.270432448772373e-07,9.999062152740155e-05,-9.097385637373832e-07,5.936234281911368e-09,4.130621811693908e-08,9.99914741166719e-05,-8.270349745274923e-07,9.99916214336168e-05,-9.097476611230202e-07
3,8576.958985908861,0.0,-9.998996127006805,0.09453318901038121,10.9989957395971,-0.1039865183996043,9.126035156004075e-05,0.008593848147778766,0.0,0.0,0.9998996136032493,-0.009453233916019337,1.0,0.0,0.0,0.0,5.966208749264013e-09,4.292192918187859e-08,-9.999187396484399e-05,8.593848147778767e-07,-9.999087387358365e-05,8.593934086260246e-07,9.998996136032493e-05,-9.453233916019337e-07,5.966208749264013e-09,4.292192918187859e-08,9.9990873964844e-05,-8.593848147778767e-07,9.999096125993852e-05,-9.453328448358496e-07
3,8912.509381337371,0.0,-9.998924844143362,0.09823084494573284,10.99891732843949,-0.1080539403387362,9.774055296196682e-05,0.008929995631469973,0.0,0.0,0.9998924853809955,-0.00982299618537433,1.0,0.0,0.0,0.0,5.998573859855583e-09,4.460081601265209e-08,-9.99912259447038e-05,8.929995631469973e-07,-9.999022584696324e-05,8.930084931426288e-07,9.998924853809956e-05,-9.822996185374329e-07,5.998573859855583e-09,4.460081601265209e-08,9.999022594470381e-05,-8.929995631469973e-07,9.999024843058491e-05,-9.823094415336184e-07
3,9261.187281287846,0.0,-9.998847875818978,0.1020730762734609,10.99883266327421,-0.1122803952255224,0.0001047376097510488,0.009279286213167233,0.0,0.0,0.9998847886177591,-0.01020721586399418,1.0,0.0,0.0,0.0,6.033520905113221e-09,4.634534597758311e-08,-9.999052623902489e-05,9.279286213167234e-07,-9.99895261342873e-05,9.279379006029366e-07,9.998847886177591e-05,-1.020721586399418e-06,6.033520905113221e-09,4.634534597758311e-08,9.99895262390249e-05,-9.279286213167234e-07,9.998947874656452e-05,-1.020731793615282e-06
3,9623.506263980795,0.0,-9.998764768664364,0.1060655286948339,10.99874124539501,-0.1166720933319849,0.0001122927369420212,0.009642233133774597,0.0,0.0,0.9998764779770192,-0.01060645751693029,1.0,0.0,0.0,0.0,6.071254943229576e-09,4.815808245500069e-08,-9.99897707263058e-05,9.642233133774597e-07,-9.998877061401306e-05,9.642329556105935e-07,9.998764779770192e-05,-1.060645751693029e-06,6.071254943229576e-09,4.815808245500069e-08,9.998877072630581e-05,-9.642233133774597e-07,9.99886476741799e-05,-1.060656358150546e-06
3,9999.999999999904,0.0,-9.998675033174028,0.1102140675129085,10.99864253634578,-0.1212354864921366,0.0001204504346300483,0.01001936959781352,0.0,0.0,0.9998675045086666,-0.01102130766921542,1.0,0.0,0.0,0.0,6.111998462898782e-09,5.004168853253721e-08,-9.998895495653699e-05,1.001936959781352e-06,-9.99879548360866e-05,1.00194697915095e-06,9.998675045086667e-05,-1.102130766921542e-06,6.111998462898782e-09,5.004168853253721e-08,9.9987954956537e-05,-1.001936959781352e-06,9.998775031837117e-05,-1.102141788229212e-06
3,10391.22303835159,0.0,-9.9985781408287,0.1145247860688747,10.99853595475528,-0.1259772773819626,0.0001292587495840269,0.01041124954035643,0.0,0.0,0.9998578153612496,-0.01145237564949069,1.0,0.0,0.0,0.0,6.155991383316461e-09,5.19989308365304e-08,-9.998807412504159e-05,1.041124954035643e-06,-9.998707399578285e-05,1.041135365285183e-06,9.998578153612497e-05,-1.145237564949069e-06,6.155991383316461e-09,5.19989308365304e-08,9.99870741250416e-05,-1.041124954035643e-06,9.998678139394033e-05,-1.145249017324719e-06
3,10797.75162327699,0.0,-9.99847352098908,0.1190040144895648,10.99842087292021,-0.1309044291416808,0.0001387695576329229,0.01081844842224751,0.0,0.0,0.9998473534713511,-0.01190029446474858,1.0,0.0,0.0,0.0,6.203493274625771e-09,5.403268350020335e-08,-9.99871230442367e-05,1.081844842224751e-06,-9.998612290546714e-05,1.081855660673173e-06,9.998473534713512e-05,-1.190029446474858e-06,6.203493274625771e-09,5.403268350020335e-08,9.99861230442367e-05,-1.081844842224751e-06,9.998573519448857e-05,-1.190041346769322e-06
