case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(em)_real,v(em)_imag,v(x)_real,v(x)_imag,v(bias)_real,v(bias)_imag,v(out)_real,v(out)_imag,v(vcc)_real,v(vcc)_imag,i(vcc)_real,i(vcc)_imag,i(vb)_real,i(vb)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(re)_real,i(re)_imag,i(vin)_real,i(vin)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,i(rc)_real,i(rc)_imag
3,32.85993247600649,0.0,1.0,0.0,0.9731492556025351,3.907155240050823e-09,-0.02769581949197134,2.993087488001492e-08,0.0,0.0,-4.513466319698609,1.366497348441502e-05,0.0,0.0,-0.0009603119829145976,2.907441166896813e-09,-6.377033668082839e-06,-2.09013261610422e-09,0.0009603119829145978,-2.907441166896813e-09,6.37703366808298e-06,2.09013261610422e-09,0.0009731492556025351,3.907155240050823e-12,-6.460239019854641e-06,-8.212157060326436e-10,0.0009666890165826791,-8.173085507925927e-10,6.460239019854706e-06,8.212157060326442e-10,0.0009603119829145976,-2.907441166896813e-09
3,34.14548873833596,0.0,1.0,0.0,0.9731492556025351,4.060012154483289e-09,-0.02769581949197039,3.110183966112199e-08,0.0,0.0,-4.513466319696333,1.419957872896702e-05,0.0,0.0,-0.0009603119829141133,3.021186963610004e-09,-6.377033668565597e-06,-2.171903419366222e-09,0.0009603119829141135,-3.021186963610004e-09,6.377033668565775e-06,2.171903419366222e-09,0.0009731492556025351,4.060012154483289e-12,-6.460239019857916e-06,-8.533435563982664e-10,0.0009666890165826775,-8.492835442437823e-10,6.460239019858067e-06,8.533435563982655e-10,0.0009603119829141133,-3.021186963610004e-09
3,35.48133892335748,0.0,1.0,0.0,0.9731492556025352,4.218849183565473e-09,-0.02769581949196918,3.231861528217562e-08,0.0,0.0,-4.513466319693842,1.475509896232759e-05,0.0,0.0,-0.0009603119829135835,3.13938275794204e-09,-6.377033669086821e-06,-2.256873284838144e-09,0.0009603119829135837,-3.13938275794204e-09,6.37703366908706e-06,2.256873284838143e-09,0.0009731492556025352,4.218849183565473e-12,-6.460239019861453e-06,-8.867283222874604e-10,0.0009666890165826718,-8.825094731038965e-10,6.46023901986132e-06,8.867283222874607e-10,0.0009603119829135835,-3.13938275794204e-09
3,36.86945064519569,0.0,1.0,0.0,0.9731492556025351,4.38390028315965e-09,-0.02769581949196827,3.358299396877521e-08,0.0,0.0,-4.513466319691221,1.533235242704377e-05,0.0,0.0,-0.0009603119829130258,3.262202644051865e-09,-6.377033669649721e-06,-2.345167367203785e-09,0.0009603119829130258,-3.262202644051866e-09,6.377033669649869e-06,2.345167367203785e-09,0.0009731492556025351,4.38390028315965e-12,-6.460239019865287e-06,-9.214191771312406e-10,0.000966689016582674,-9.170352768480805e-10,6.460239019865223e-06,9.214191771312405e-10,0.0009603119829130258,-3.262202644051865e-09
3,38.31186849557281,0.0,1.0,0.0,0.9731492556025352,4.555408562020477e-09,-0.02769581949196689,3.489683806251435e-08,0.0,0.0,-4.513466319688323,1.593218937719557e-05,0.0,0.0,-0.0009603119829124092,3.389827527062888e-09,-6.377033670257432e-06,-2.43691571748639e-09,0.0009603119829124095,-3.389827527062888e-09,6.377033670257456e-06,2.43691571748639e-09,0.0009731492556025352,4.555408562020478e-12,-6.460239019869376e-06,-9.574672181385192e-10,0.0009666890165826679,-9.529118095764976e-10,6.460239019869343e-06,9.574672181385188e-10,0.0009603119829124092,-3.389827527062888e-09
3,39.81071705534965,0.0,1.0,0.0,0.9731492556025353,4.733626639877202e-09,-0.0276958194919656,3.626208276408066e-08,0.0,0.0,-4.513466319685228,1.655549333076203e-05,0.0,0.0,-0.0009603119829117506,3.522445389523836e-09,-6.377033670913671e-06,-2.532253474604966e-09,0.0009603119829117508,-3.522445389523836e-09,6.377033670913724e-06,2.532253474604966e-09,0.0009731492556025353,4.733626639877203e-12,-6.460239019873811e-06,-9.949255415587457e-10,0.0009666890165826617,-9.901919149188701e-10,6.460239019873788e-06,9.949255415587462e-10,0.0009603119829117506,-3.522445389523836e-09
3,41.36820402388499,0.0,1.0,0.0,0.9731492556025353,4.91881701952471e-09,-0.02769581949196421,3.768073898367072e-08,0.0,0.0,-4.513466319681887,1.720318237098065e-05,0.0,0.0,-0.0009603119829110398,3.660251568293755e-09,-6.377033671622263e-06,-2.631321064424303e-09,0.0009603119829110399,-3.660251568293755e-09,6.37703367162225e-06,2.631321064424302e-09,0.0009731492556025353,4.91881701952471e-12,-6.460239019878634e-06,-1.033849320888977e-09,0.0009666890165826595,-1.028930503869452e-09,6.460239019878667e-06,1.033849320888977e-09,0.0009603119829110398,-3.660251568293755e-09
3,42.98662347082268,0.0,1.0,0.0,0.9731492556025355,5.111252473472116e-09,-0.02769581949196252,3.915489630292086e-08,0.0,0.0,-4.513466319678247,1.787621049862026e-05,0.0,0.0,-0.0009603119829102653,3.80344904225963e-09,-6.377033672387337e-06,-2.734264406592527e-09,0.0009603119829102654,-3.80344904225963e-09,6.37703367238748e-06,2.734264406592527e-09,0.0009731492556025355,5.111252473472116e-12,-6.460239019883775e-06,-1.074295888140575e-09,0.000966689016582649,-1.069184635667104e-09,6.460239019883763e-06,1.074295888140575e-09,0.0009603119829102653,-3.80344904225963e-09
3,44.66835921509622,0.0,1.0,0.0,0.9731492556025355,5.311216445717538e-09,-0.02769581949196091,4.068672605271532e-08,0.0,0.0,-4.513466319674353,1.857556903715794e-05,0.0,0.0,-0.0009603119829094368,3.952248731310199e-09,-6.377033673213495e-06,-2.841235129470635e-09,0.0009603119829094367,-3.9522487313102e-09,6.377033673213533e-06,2.841235129470635e-09,0.0009731492556025355,5.311216445717538e-12,-6.460239019889359e-06,-1.116324818285282e-09,0.0009666890165826463,-1.111013601839565e-09,6.460239019889509e-06,1.116324818285282e-09,0.0009603119829094368,-3.952248731310199e-09
3,46.41588833612769,0.0,1.0,0.0,0.9731492556025355,5.519003469241262e-09,-0.02769581949195915,4.227848451140466e-08,0.0,0.0,-4.513466319670146,1.930228809292868e-05,0.0,0.0,-0.0009603119829085416,4.106869807006103e-09,-6.377033674105559e-06,-2.952390793470367e-09,0.0009603119829085416,-4.106869807006104e-09,6.377033674105506e-06,2.952390793470367e-09,0.0009731492556025355,5.519003469241262e-12,-6.460239019895428e-06,-1.159998017004978e-09,0.0009666890165826434,-1.154479013535737e-09,6.460239019895472e-06,1.159998017004978e-09,0.0009603119829085416,-4.106869807006103e-09
3,48.23178482239296,0.0,1.0,0.0,0.9731492556025357,5.734919599832203e-09,-0.02769581949195687,4.39325162281464e-08,0.0,0.0,-4.51346631966554,2.005743807240041e-05,0.0,0.0,-0.0009603119829075616,4.267540015404343e-09,-6.377033675068696e-06,-3.067895123129739e-09,0.0009603119829075617,-4.267540015404343e-09,6.377033675068712e-06,3.067895123129739e-09,0.0009731492556025357,5.734919599832203e-12,-6.460239019901918e-06,-1.205379811874436e-09,0.0009666890165826321,-1.199644892274604e-09,6.460239019902194e-06,1.205379811874436e-09,0.0009603119829075616,-4.267540015404343e-09
3,50.11872336272711,0.0,1.0,0.0,0.9731492556025358,5.959282866887092e-09,-0.02769581949195484,4.565125747626328e-08,0.0,0.0,-4.513466319660635,2.08421312588087e-05,0.0,0.0,-0.000960311982906518,4.434496012512489e-09,-6.377033676108767e-06,-3.187918248268013e-09,0.0009603119829065183,-4.434496012512489e-09,6.377033676108895e-06,3.187918248268013e-09,0.0009731492556025359,5.959282866887093e-12,-6.460239019908955e-06,-1.252537047111363e-09,0.0009666890165826248,-1.246577764244477e-09,6.460239019909133e-06,1.252537047111363e-09,0.000960311982906518,-4.434496012512489e-09
3,52.07948328595451,0.0,1.0,0.0,0.973149255602536,6.19242374184515e-09,-0.02769581949195244,4.743723984170243e-08,0.0,0.0,-4.513466319655308,2.165752345047108e-05,0.0,0.0,-0.0009603119829053846,4.607983712866187e-09,-6.377033677231764e-06,-3.312636954574775e-09,0.0009603119829053847,-4.607983712866187e-09,6.377033677231803e-06,3.312636954574775e-09,0.000973149255602536,6.19242374184515e-12,-6.460239019916533e-06,-1.301539182033256e-09,0.0009666890165826171,-1.295346758291412e-09,6.460239019916614e-06,1.301539182033257e-09,0.0009603119829053846,-4.607983712866187e-09
3,54.11695265464624,0.0,1.0,0.0,0.9731492556025358,6.434685624949686e-09,-0.02769581949195026,4.929309395188611e-08,0.0,0.0,-4.513466319649621,2.250481566319863e-05,0.0,0.0,-0.0009603119829041747,4.78825865174439e-09,-6.377033678444441e-06,-3.442234944003204e-09,0.0009603119829041747,-4.788258651744389e-09,6.377033678444484e-06,3.442234944003203e-09,0.0009731492556025359,6.434685624949687e-12,-6.460239019924809e-06,-1.352458393366138e-09,0.0009666890165826172,-1.346023707741186e-09,6.460239019924962e-06,1.352458393366137e-09,0.0009603119829041747,-4.78825865174439e-09
3,56.23413251903477,0.0,1.0,0.0,0.9731492556025362,6.686425351052736e-09,-0.02769581949194731,5.122155335044127e-08,0.0,0.0,-4.513466319643383,2.338525589930699e-05,0.0,0.0,-0.0009603119829028475,4.975586361554678e-09,-6.377033679753721e-06,-3.576903105349906e-09,0.0009603119829028475,-4.975586361554679e-09,6.377033679753983e-06,3.576903105349906e-09,0.0009731492556025362,6.686425351052736e-12,-6.460239019933616e-06,-1.405369681555824e-09,0.000966689016582601,-1.398683256204774e-09,6.460239019933636e-06,1.405369681555826e-09,0.0009603119829028475,-4.975586361554678e-09
3,58.43414133735162,0.0,1.0,0.0,0.9731492556025364,6.948013715207786e-09,-0.02769581949194434,5.322545852351989e-08,0.0,0.0,-4.513466319636684,2.430014098583858e-05,0.0,0.0,-0.0009603119829014222,5.170242762944378e-09,-6.377033681167503e-06,-3.716839795421202e-09,0.0009603119829014222,-5.170242762944379e-09,6.377033681167674e-06,3.716839795421202e-09,0.0009731492556025364,6.948013715207786e-12,-6.460239019943142e-06,-1.460350981238382e-09,0.0009666890165825882,-1.453402967523177e-09,6.460239019943068e-06,1.460350981238382e-09,0.0009603119829014222,-5.170242762944378e-09
3,60.7202195690987,0.0,1.0,0.0,0.9731492556025365,7.219836018825e-09,-0.02769581949194115,5.530776108363568e-08,0.0,0.0,-4.513466319629453,2.525081848469676e-05,0.0,0.0,-0.0009603119828998836,5.372514571212076e-09,-6.377033682694071e-06,-3.862251131198527e-09,0.0009603119828998836,-5.372514571212076e-09,6.377033682694122e-06,3.862251131198527e-09,0.0009731492556025365,7.219836018825001e-12,-6.460239019953495e-06,-1.517483276032372e-09,0.0009666890165825793,-1.510263440013549e-09,6.46023901995326e-06,1.517483276032373e-09,0.0009603119828998836,-5.372514571212076e-09
3,63.09573444801917,0.0,1.0,0.0,0.9731492556025365,7.50229263719352e-09,-0.02769581949193793,5.747152811718428e-08,0.0,0.0,-4.51346631962168,2.623868867751135e-05,0.0,0.0,-0.0009603119828982299,5.582699718619437e-09,-6.377033684342471e-06,-4.013351293434536e-09,0.00096031198289823,-5.582699718619437e-09,6.377033684342435e-06,4.013351293434536e-09,0.0009731492556025365,7.50229263719352e-12,-6.460239019964676e-06,-1.576850717822094e-09,0.000966689016582574,-1.569348425184901e-09,6.460239019964536e-06,1.576850717822095e-09,0.0009603119828982299,-5.582699718619437e-09
3,65.56418494179772,0.0,1.0,0.0,0.9731492556025366,7.795799609206135e-09,-0.02769581949193444,5.97199467020469e-08,0.0,0.0,-4.513466319613286,2.726520662815524e-05,0.0,0.0,-0.0009603119828964439,5.801107793224519e-09,-6.377033686122372e-06,-4.170362842126296e-09,0.0009603119828964442,-5.80110779322452e-09,6.377033686122478e-06,4.170362842126297e-09,0.0009731492556025366,7.795799609206134e-12,-6.460239019976746e-06,-1.638540750707431e-09,0.0009666890165825643,-1.630744951098223e-09,6.460239019976679e-06,1.63854075070743e-09,0.0009603119828964439,-5.801107793224519e-09
3,68.12920690579594,0.0,1.0,0.0,0.973149255602537,8.100789250155476e-09,-0.02769581949193028,6.205632860193373e-08,0.0,0.0,-4.51346631960416,2.8331884325952e-05,0.0,0.0,-0.0009603119828945022,6.028060494883405e-09,-6.377033688044175e-06,-4.333517044330659e-09,0.0009603119828945022,-6.028060494883405e-09,6.377033688044226e-06,4.33351704433066e-09,0.0009731492556025369,8.100789250155476e-12,-6.460239019989711e-06,-1.702644239802901e-09,0.0009666890165825458,-1.694543450552746e-09,6.460239019989689e-06,1.702644239802902e-09,0.0009603119828945022,-6.028060494883405e-09
3,70.7945784384136,0.0,1.0,0.0,0.9731492556025371,8.417710788504749e-09,-0.02769581949192603,6.448411514438188e-08,0.0,0.0,-4.513466319594343,2.944029291273166e-05,0.0,0.0,-0.0009603119828924134,6.263892109091842e-09,-6.377033690119343e-06,-4.503054214804682e-09,0.0009603119828924134,-6.263892109091843e-09,6.377033690119389e-06,4.503054214804682e-09,0.000973149255602537,8.417710788504749e-12,-6.460239020003771e-06,-1.769255605075664e-09,0.0009666890165825351,-1.760837894287161e-09,6.460239020003892e-06,1.769255605075665e-09,0.0009603119828924134,-6.263892109091842e-09
3,73.56422544596393,0.0,1.0,0.0,0.9731492556025372,8.747031027569123e-09,-0.02769581949192164,6.70068822895892e-08,0.0,0.0,-4.513466319583777,3.059206499701172e-05,0.0,0.0,-0.0009603119828901652,6.508949999364196e-09,-6.377033692360105e-06,-4.679224069972262e-09,0.0009603119828901652,-6.508949999364196e-09,6.377033692360218e-06,4.679224069972262e-09,0.0009731492556025372,8.747031027569123e-12,-6.460239020018937e-06,-1.838472960419504e-09,0.0009666890165825239,-1.829725929391933e-09,6.460239020018854e-06,1.838472960419503e-09,0.0009603119828901652,-6.508949999364196e-09
3,76.44222742525982,0.0,1.0,0.0,0.9731492556025374,9.089235033085226e-09,-0.02769581949191671,6.962834589755498e-08,0.0,0.0,-4.513466319572336,3.17888970587158e-05,0.0,0.0,-0.000960311982887731,6.763595118875702e-09,-6.377033694779583e-06,-4.862286095739023e-09,0.0009603119828877312,-6.763595118875703e-09,6.377033694779616e-06,4.862286095739022e-09,0.0009731492556025374,9.089235033085227e-12,-6.460239020035307e-06,-1.910398258169767e-09,0.0009666890165825079,-1.901309023136681e-09,6.460239020035334e-06,1.910398258169768e-09,0.000960311982887731,-6.763595118875702e-09
3,79.43282347242791,0.0,1.0,0.0,0.9731492556025378,9.444826847678764e-09,-0.02769581949191099,7.235236720128236e-08,0.0,0.0,-4.513466319559919,3.303255194797058e-05,0.0,0.0,-0.0009603119828850892,7.0282025421214e-09,-6.37703369739198e-06,-5.052509929697031e-09,0.0009603119828850893,-7.028202542121402e-09,6.377033697392001e-06,5.052509929697031e-09,0.0009731492556025379,9.444826847678764e-12,-6.460239020052955e-06,-1.985137439272049e-09,0.0009666890165824834,-1.97569261242437e-09,6.460239020053007e-06,1.985137439272048e-09,0.0009603119828850892,-7.0282025421214e-09
3,82.5404185268016,0.0,1.0,0.0,0.973149255602538,9.814330233284127e-09,-0.02769581949190547,7.518295849410604e-08,0.0,0.0,-4.513466319546618,3.432486148166201e-05,0.0,0.0,-0.0009603119828822591,7.303162017374896e-09,-6.377033700212936e-06,-5.250175758282374e-09,0.0009603119828822592,-7.303162017374899e-09,6.377033700213095e-06,5.250175758282375e-09,0.000973149255602538,9.814330233284127e-12,-6.460239020072066e-06,-2.06280058932581e-09,0.0009666890165824702,-2.052986259092524e-09,6.460239020072089e-06,2.062800589325808e-09,0.0009603119828822591,-7.303162017374896e-09
3,85.76958985908915,0.0,1.0,0.0,0.9731492556025383,1.01982894426092e-08,-0.02769581949189911,7.812428903951812e-08,0.0,0.0,-4.513466319532189,3.56677291415709e-05,0.0,0.0,-0.0009603119828791892,7.588878540759767e-09,-6.377033703258841e-06,-5.455574729469616e-09,0.0009603119828791895,-7.588878540759767e-09,6.377033703258727e-06,5.455574729469614e-09,0.0009731492556025384,1.01982894426092e-11,-6.460239020092666e-06,-2.143502100732759e-09,0.0009666890165824483,-2.133303811290152e-09,6.460239020092797e-06,2.143502100732763e-09,0.0009603119828791892,-7.588878540759767e-09
3,89.12509381337428,0.0,1.0,0.0,0.9731492556025385,1.059727002078181e-08,-0.02769581949189248,8.118069121220508e-08,0.0,0.0,-4.51346631951665,3.706313287807204e-05,0.0,0.0,-0.0009603119828758829,7.885772952781285e-09,-6.377033706547787e-06,-5.669009381613135e-09,0.0009603119828758829,-7.885772952781287e-09,6.377033706548088e-06,5.669009381613134e-09,0.0009731492556025386,1.059727002078181e-11,-6.460239020114924e-06,-2.227360841188939e-09,0.0009666890165824295,-2.216763571168153e-09,6.460239020115023e-06,2.227360841188938e-09,0.0009603119828758829,-7.885772952781285e-09
3,92.61187281287906,0.0,1.0,0.0,0.9731492556025391,1.101185963835807e-08,-0.02769581949188493,8.43566668793313e-08,0.0,0.0,-4.513466319499805,3.851312802351445e-05,0.0,0.0,-0.000960311982872299,8.194282558194563e-09,-6.37703371009902e-06,-5.890794089064452e-09,0.0009603119828722994,-8.194282558194564e-09,6.377033710098959e-06,5.890794089064452e-09,0.0009731492556025391,1.101185963835807e-11,-6.460239020138901e-06,-2.314500328768469e-09,0.000966689016582398,-2.303488469130111e-09,6.460239020138875e-06,2.314500328768467e-09,0.000960311982872299,-8.194282558194563e-09
3,96.23506263980856,0.0,1.0,0.0,0.9731492556025394,1.144266895691997e-08,-0.02769581949187703,8.765689403147678e-08,0.0,0.0,-4.513466319481661,4.001985031958483e-05,0.0,0.0,-0.0009603119828684385,8.514861770124431e-09,-6.377033713933611e-06,-6.121255525224225e-09,0.0009603119828684385,-8.514861770124431e-09,6.377033713933673e-06,6.121255525224225e-09,0.0009731492556025394,1.144266895691997e-11,-6.460239020164856e-06,-2.405048913857126e-09,0.0009666890165823733,-2.393606244900207e-09,6.460239020164788e-06,2.405048913857126e-09,0.0009603119828684385,-8.514861770124431e-09
3,99.99999999999969,0.0,1.0,0.0,0.9731492556025398,1.189033252853777e-08,-0.02769581949186853,9.108623367299005e-08,0.0,0.0,-4.513466319462071,4.158551906310411e-05,0.0,0.0,-0.0009603119828642705,8.847982779383854e-09,-6.377033718074115e-06,-6.360733143708923e-09,0.0009603119828642705,-8.847982779383854e-09,6.377033718074241e-06,6.360733143708923e-09,0.0009731492556025399,1.189033252853777e-11,-6.46023902019286e-06,-2.499139968203462e-09,0.0009666890165823439,-2.48724963567493e-09,6.460239020192869e-06,2.499139968203463e-09,0.0009603119828642705,-8.847982779383854e-09
3,103.9122303835166,0.0,1.0,0.0,0.9731492556025402,1.235550973042011e-08,-0.02769581949185938,9.464973698190833e-08,0.0,0.0,-4.513466319440925,4.321244037489775e-05,0.0,0.0,-0.0009603119828597712,9.194136249978246e-09,-6.377033722544934e-06,-6.609579678342556e-09,0.0009603119828597713,-9.194136249978246e-09,6.377033722545166e-06,6.609579678342556e-09,0.0009731492556025402,1.235550973042011e-11,-6.460239020223131e-06,-2.596912081366112e-09,0.0009666890165823173,-2.584556571635689e-09,6.460239020223118e-06,2.596912081366109e-09,0.0009603119828597712,-9.194136249978246e-09
3,107.9775162327706,0.0,1.0,0.0,0.9731492556025406,1.283888573613183e-08,-0.02769581949184953,9.835265274999134e-08,0.0,0.0,-4.513466319418095,4.490301059655072e-05,0.0,0.0,-0.0009603119828549138,9.553832041819302e-09,-6.37703372737242e-06,-6.868161662708929e-09,0.0009603119828549141,-9.553832041819304e-09,6.377033727372359e-06,6.868161662708927e-09,0.0009731492556025406,1.283888573613183e-11,-6.46023902025578e-06,-2.69850926484651e-09,0.0009666890165822856,-2.685670379110376e-09,6.460239020255752e-06,2.698509264846505e-09,0.0009603119828549138,-9.553832041819302e-09
3,112.201845430196,0.0,1.0,0.0,0.9731492556025412,1.334117252480542e-08,-0.02769581949183893,1.022004351138241e-07,0.0,0.0,-4.513466319393452,4.665971982005128e-05,0.0,0.0,-0.0009603119828496707,9.927599961713038e-09,-6.37703373258503e-06,-7.136859970030029e-09,0.0009603119828496709,-9.927599961713038e-09,6.377033732584986e-06,7.136859970030028e-09,0.0009731492556025412,1.334117252480542e-11,-6.460239020291036e-06,-2.804081164207819e-09,0.0009666890165822486,-2.790739991683009e-09,6.460239020291206e-06,2.804081164207816e-09,0.0009603119828496707,-9.927599961713038e-09
3,116.5914401179828,0.0,1.0,0.0,0.9731492556025416,1.386310992983807e-08,-0.02769581949182733,1.061987515883806e-07,0.0,0.0,-4.513466319366816,4.848515555552255e-05,0.0,0.0,-0.0009603119828440034,1.03159905437282e-08,-6.377033738213437e-06,-7.416070374165647e-09,0.0009603119828440035,-1.03159905437282e-08,6.377033738213514e-06,7.416070374165647e-09,0.0009731492556025416,1.386310992983808e-11,-6.46023902032916e-06,-2.913783279492393e-09,0.0009666890165822143,-2.899920169562555e-09,6.460239020329261e-06,2.913783279492393e-09,0.0009603119828440034,-1.03159905437282e-08
3,121.1527658628584,0.0,1.0,0.0,0.9731492556025423,1.440546672861318e-08,-0.02769581949181482,1.103534914148773e-07,0.0,0.0,-4.513466319338059,5.0382006542445e-05,0.0,0.0,-0.0009603119828378849,1.071957586009468e-08,-6.377033744290859e-06,-7.706204132560809e-09,0.0009603119828378851,-1.071957586009468e-08,6.377033744290684e-06,7.706204132560809e-09,0.0009731492556025423,1.440546672861318e-11,-6.46023902037026e-06,-3.027777194262485e-09,0.0009666890165821703,-3.013371727533874e-09,6.460239020370353e-06,3.027777194262487e-09,0.0009603119828378849,-1.071957586009468e-08
3,125.8925411794163,0.0,1.0,0.0,0.973149255602543,1.49690417748571e-08,-0.02769581949180119,1.146707742352149e-07,0.0,0.0,-4.513466319306986,5.235306670998136e-05,0.0,0.0,-0.0009603119828312737,1.113895036382582e-08,-6.377033750853077e-06,-8.007688591999102e-09,0.0009603119828312738,-1.113895036382582e-08,6.377033750853143e-06,8.007688591999102e-09,0.000973149255602543,1.496904177485711e-11,-6.460239020414643e-06,-3.14623081360157e-09,0.000966689016582125,-3.131261771826718e-09,6.460239020414696e-06,3.146230813601571e-09,0.0009603119828312737,-1.113895036382582e-08
3,130.8177474260189,0.0,1.0,0.0,0.9731492556025435,1.555466517529385e-08,-0.02769581949178672,1.19156959105784e-07,0.0,0.0,-4.513466319273477,5.440123929224017e-05,0.0,0.0,-0.000960311982824144,1.157473176430642e-08,-6.377033757938856e-06,-8.320967818054906e-09,0.000960311982824144,-1.157473176430642e-08,6.377033757938946e-06,8.320967818054905e-09,0.0009731492556025436,1.555466517529385e-11,-6.460239020462623e-06,-3.269318611426814e-09,0.0009666890165820818,-3.253763946251515e-09,6.460239020462618e-06,3.269318611426813e-09,0.000960311982824144,-1.157473176430642e-08
3,135.9356390878521,0.0,1.0,0.0,0.9731492556025443,1.61631995123358e-08,-0.02769581949177095,1.238186538639114e-07,0.0,0.0,-4.513466319237271,5.652954110453564e-05,0.0,0.0,-0.0009603119828164406,1.202756193713524e-08,-6.377033765589871e-06,-8.646503249170607e-09,0.0009603119828164406,-1.202756193713524e-08,6.377033765589944e-06,8.646503249170608e-09,0.0009731492556025443,1.61631995123358e-11,-6.460239020514365e-06,-3.397221887476966e-09,0.0009666890165820288,-3.381058687964636e-09,6.460239020514443e-06,3.397221887476965e-09,0.0009603119828164406,-1.202756193713524e-08
3,141.2537544622749,0.0,1.0,0.0,0.9731492556025452,1.679554111460517e-08,-0.02769581949175398,1.286627248607425e-07,0.0,0.0,-4.513466319198185,5.874110698694745e-05,0.0,0.0,-0.0009603119828081243,1.249810786956329e-08,-6.377033773851259e-06,-8.984774376323636e-09,0.0009603119828081243,-1.249810786956329e-08,6.377033773851239e-06,8.984774376323634e-09,0.0009731492556025452,1.679554111460517e-11,-6.46023902057023e-06,-3.530129034354256e-09,0.0009666890165819699,-3.513333493239655e-09,6.460239020570279e-06,3.530129034354259e-09,0.0009603119828081243,-1.249810786956329e-08
3,146.7799267622064,0.0,1.0,0.0,0.973149255602546,1.745262137716626e-08,-0.02769581949173573,1.336963070748995e-07,0.0,0.0,-4.513466319155992,6.10391944217208e-05,0.0,0.0,-0.0009603119827991471,1.298706264291932e-08,-6.377033782771717e-06,-9.336279449282943e-09,0.0009603119827991473,-1.298706264291932e-08,6.377033782771729e-06,9.336279449282943e-09,0.0009731492556025459,1.745262137716626e-11,-6.460239020630595e-06,-3.668235815013542e-09,0.0009666890165819127,-3.65078319363638e-09,6.460239020630669e-06,3.668235815013545e-09,0.0009603119827991471,-1.298706264291932e-08
3,152.5222956539013,0.0,1.0,0.0,0.9731492556025467,1.813540813340332e-08,-0.02769581949171589,1.389268146218049e-07,0.0,0.0,-4.513466319110411,6.342718833131007e-05,0.0,0.0,-0.0009603119827894491,1.349514645347023e-08,-6.377033792403775e-06,-9.70153621049616e-09,0.0009603119827894491,-1.349514645347023e-08,6.37703379240389e-06,9.70153621049616e-09,0.0009731492556025467,1.813540813340332e-11,-6.460239020695791e-06,-3.81174565110747e-09,0.0009666890165818534,-3.79361024297407e-09,6.460239020696047e-06,3.811745651107475e-09,0.0009603119827894491,-1.349514645347023e-08
3,158.4893192461107,0.0,1.0,0.0,0.9731492556025477,1.884490708057249e-08,-0.02769581949169454,1.443619516741582e-07,0.0,0.0,-4.513466319061206,6.590860606413434e-05,0.0,0.0,-0.00096031198277898,1.402310767322007e-08,-6.377033802804249e-06,-1.008108265768825e-08,0.00096031198277898,-1.402310767322007e-08,6.377033802804316e-06,1.008108265768825e-08,0.0009731492556025478,1.884490708057249e-11,-6.460239020766168e-06,-3.96086992261239e-09,0.0009666890165817833,-3.942025015531821e-09,6.460239020766086e-06,3.96086992261239e-09,0.00096031198277898,-1.402310767322007e-08
3,164.6897865482862,0.0,1.0,0.0,0.973149255602549,1.958216326112323e-08,-0.02769581949167136,1.500097238096428e-07,0.0,0.0,-4.513466319008057,6.848710257538484e-05,0.0,0.0,-0.0009603119827676716,1.457172395220954e-08,-6.377033814034395e-06,-1.047547783629436e-08,0.0009603119827676716,-1.457172395220954e-08,6.377033814034265e-06,1.047547783629436e-08,0.000973149255602549,1.958216326112323e-11,-6.460239020842085e-06,-4.115828279176307e-09,0.0009666890165817027,-4.096246115915186e-09,6.460239020842197e-06,4.115828279176307e-09,0.0009603119827676716,-1.457172395220954e-08
3,171.1328304161774,0.0,1.0,0.0,0.9731492556025502,2.034826260197385e-08,-0.02769581949164624,1.558784498025853e-07,0.0,0.0,-4.513466318950652,7.116647581051999e-05,0.0,0.0,-0.0009603119827554578,1.514180336394042e-08,-6.377033826160405e-06,-1.088530266289489e-08,0.0009603119827554577,-1.514180336394043e-08,6.377033826160416e-06,1.088530266289489e-08,0.0009731492556025502,2.034826260197385e-11,-6.460239020924138e-06,-4.276848963647502e-09,0.0009666890165816191,-4.256500701045532e-09,6.460239020924271e-06,4.276848963647502e-09,0.0009603119827554578,-1.514180336394042e-08
3,177.8279410038916,0.0,1.0,0.0,0.9731492556025512,2.114433351400503e-08,-0.02769581949161961,1.619767738769293e-07,0.0,0.0,-4.513466318888748,7.395067229937452e-05,0.0,0.0,-0.0009603119827422867,1.57341855956116e-08,-6.377033839253885e-06,-1.131116078086529e-08,0.0009603119827422869,-1.57341855956116e-08,6.377033839254109e-06,1.131116078086528e-08,0.0009731492556025511,2.114433351400503e-11,-6.460239021012775e-06,-4.444169148260325e-09,0.0009666890165815406,-4.423024814746315e-09,6.460239021012525e-06,4.444169148260324e-09,0.0009603119827422867,-1.57341855956116e-08
