case,frequency_real,frequency_imag,v(out)_real,v(out)_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(cf)_real,i(cf)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(ri)_real,i(ri)_imag
1,9.261187281287906,0.0,-74.69480952239398,43.46739574250921,0.0001151870479472049,2.575637500905268e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.962002154482241e-05,2.164798496014254e-07,-9.998848129520529e-05,2.575637500905268e-09,-2.529355647057633e-05,-4.346479432287693e-05,-7.469492470944193e-05,4.34673699861342e-05,4.962002154482241e-05,2.164798496014254e-07,9.998848129520529e-05,-2.575637500905268e-09
1,9.623506263980856,0.0,-73.21719590058436,44.27442957334832,0.0001160625739038171,2.623459445091316e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.962738047694641e-05,2.204991027710112e-07,-9.998839374260962e-05,2.623459445091316e-09,-2.677108166338881e-05,-4.427177985307419e-05,-7.321731196315827e-05,4.427440333875387e-05,4.962738047694641e-05,2.204991027710112e-07,9.998839374260962e-05,-2.623459445091316e-09
1,9.999999999999968,0.0,-71.68597437068738,45.04439538667757,0.0001169698639930287,2.66908512698862e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.963500639196655e-05,2.243337480450811e-07,-9.998830301360071e-05,2.66908512698862e-09,-2.83022115560795e-05,-4.504169958400847e-05,-7.168609134055137e-05,4.504436869582629e-05,4.963500639196655e-05,2.243337480450811e-07,9.998830301360071e-05,-2.66908512698862e-09
1,10.39122303835166,0.0,-70.10292503648668,45.77300207042808,0.0001179078634552973,2.71226029123287e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.964289042452939e-05,2.279624136291397e-07,-9.998820921365448e-05,2.71226029123287e-09,-2.988516615139647e-05,-4.577026266041134e-05,-7.010304294435013e-05,4.577297494782516e-05,4.964289042452939e-05,2.279624136291397e-07,9.998820921365448e-05,-2.71226029123287e-09
1,10.79775162327706,0.0,-68.47026543385277,46.45601566807503,0.0001188752583407617,2.752734069260346e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.965102153013563e-05,2.313640119458028e-07,-9.998811247416593e-05,2.752734069260347e-09,-3.151772804617955e-05,-4.645323537913774e-05,-6.84703843091111e-05,4.645598814073434e-05,4.965102153013563e-05,2.313640119458028e-07,9.998811247416593e-05,-2.752734069260347e-09
1,11.2201845430196,0.0,-66.79065489133154,47.08931164608916,0.0001198704729254748,2.790262076302549e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.965938646471198e-05,2.345180025356255e-07,-9.998801295270746e-05,2.790262076302549e-09,-3.319723807103251e-05,-4.708649345348947e-05,-6.679077476180446e-05,4.70892837434684e-05,4.965938646471198e-05,2.345180025356255e-07,9.998801295270746e-05,-2.790262076302549e-09
1,11.65914401179828,0.0,-65.06719163319212,47.66892925271438,0.0001208916714279262,2.824609632297828e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.966796979748974e-05,2.374046602870004e-07,-9.99879108328572e-05,2.824609632297828e-09,-3.492059818710198e-05,-4.766607636873967e-05,-6.506731252486355e-05,4.766890100661805e-05,4.966796979748974e-05,2.374046602870004e-07,9.99879108328572e-05,-2.824609632297828e-09
1,12.11527658628584,0.0,-63.30340206935973,48.19112682400772,0.0001219367643550466,2.855555038931167e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.967675396651598e-05,2.400053489951277e-07,-9.99878063235645e-05,2.855555038931167e-09,-3.668428219550366e-05,-4.818824268486285e-05,-6.330352400612408e-05,4.819109826845734e-05,4.967675396651598e-05,2.400053489951277e-07,9.998780632356451e-05,-2.855555038931167e-09
1,12.58925411794163,0.0,-61.50322191958173,48.65243675416331,0.0001230034196866481,2.882892836782173e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.968571937191225e-05,2.423028011382334e-07,-9.998769965803134e-05,2.882892836782173e-09,-3.84843546120265e-05,-4.864952500356922e-05,-6.150334492300141e-05,4.865240792523495e-05,4.968571937191225e-05,2.423028011382334e-07,9.998769965803134e-05,-2.882892836782173e-09
1,13.08177474260189,0.0,-59.67096905765078,49.04971874840743,0.0001240890789659555,2.906436960711075e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.969484450688095e-05,2.442813754493272e-07,-9.998759109210341e-05,2.906436960711075e-09,-4.031649782128456e-05,-4.904678321801272e-05,-5.967109314672974e-05,4.904968968403782e-05,4.969484450688095e-05,2.442813754493272e-07,9.998759109210341e-05,-2.906436960711075e-09
1,13.59356390878521,0.0,-57.81130822668454,49.38020992776899,0.0001251909782067557,2.926023708710181e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.970410614289045e-05,2.459273122675124e-07,-9.998748090217933e-05,2.926023708710181e-09,-4.217604735932559e-05,-4.937725461456296e-05,-5.781143341766275e-05,4.93801806675319e-05,4.970410614289045e-05,2.459273122675124e-07,9.998748090217933e-05,-2.926023708710181e-09
1,14.12537544622749,0.0,-55.92920805674281,49.64157036320572,0.0001263061733616192,2.941514439932637e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.971347953217991e-05,2.472289586912294e-07,-9.998736938266384e-05,2.941514439932637e-09,-4.405803489344149e-05,-4.963859940420624e-05,-5.592933436291617e-05,4.964154094806132e-05,4.971347953217991e-05,2.472289586912294e-07,9.998736938266384e-05,-2.941514439932637e-09
1,14.67799267622064,0.0,-54.02989109771318,49.83192268629749,0.0001274315699287647,2.952797921742151e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.97229386662191e-05,2.481769644216088e-07,-9.998725684300713e-05,2.952797921742151e-09,-4.595723818629243e-05,-4.982894033086854e-05,-5.403001852928311e-05,4.983189315831827e-05,4.97229386662191e-05,2.481769644216088e-07,9.998725684300713e-05,-2.952797921742151e-09
1,15.25222956539013,0.0,-52.11877784839399,49.94988455574583,0.0001285639561163378,2.959792253450347e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.973245654837928e-05,2.487644460754882e-07,-9.998714360438837e-05,2.959792253450347e-09,-4.786823706347433e-05,-4.994689513597192e-05,-5.21189064123501e-05,4.994985495782329e-05,4.973245654837928e-05,2.487644460754882e-07,9.998714360438837e-05,-2.959792253450347e-09
1,15.84893192461107,0.0,-50.2014260018223,49.9945929499483,0.0001297000388411946,2.962446305727288e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.974200550079878e-05,2.489871035367931e-07,-9.998702999611589e-05,2.962446305727288e-09,-4.978547416455471e-05,-4.999160084955505e-05,-5.020155570186114e-05,4.999456332548523e-05,4.974200550079878e-05,2.489871035367931e-07,9.998702999611589e-05,-2.962446305727288e-09
1,16.46897865482862,0.0,-48.28346632288095,49.96571949858205,0.0001308364817231502,2.960740629049585e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.975155748146277e-05,2.488433038894015e-07,-9.998691635182768e-05,2.960740629049585e-09,-5.170331906162853e-05,-4.99627291209393e-05,-4.828359715936267e-05,4.996568989117576e-05,4.975155748146277e-05,2.488433038894015e-07,9.998691635182768e-05,-2.960740629049585e-09
1,17.11328304161774,0.0,-46.37053671496501,49.86347634933453,0.0001319699441522585,2.954687801330754e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.976108441060887e-05,2.483341005129823e-07,-9.998680300558478e-05,2.954687801330755e-09,-5.361613418870568e-05,-4.986049208510829e-05,-4.637066868490915e-05,4.986344680245651e-05,4.976108441060887e-05,2.483341005129823e-07,9.998680300558478e-05,-2.954687801330755e-09
1,17.78279410038916,0.0,-44.46821610909644,49.68861237553882,0.0001330971204612964,2.944332203224582e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.977055850379399e-05,2.474632264216552e-07,-9.998669028795387e-05,2.944332203224582e-09,-5.551834094863986e-05,-4.968563857057024e-05,-4.44683492062169e-05,4.968858293221679e-05,4.977055850379399e-05,2.474632264216552e-07,9.998669028795387e-05,-2.944332203224582e-09
1,18.47849797422283,0.0,-42.58195981641895,49.44239985036601,0.0001342147782311556,2.929749228546633e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.977995259208275e-05,2.462370152161081e-07,-9.998657852217689e-05,2.929749228546634e-09,-5.740448435676493e-05,-4.943944077434767e-05,-4.258209403119718e-05,4.944237055287372e-05,4.977995259208275e-05,2.462370152161081e-07,9.998657852217689e-05,-2.929749228546634e-09
1,19.20141938638794,0.0,-40.71703792300308,49.12661202646903,0.0001353197947935838,2.911043955819748e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.978924042802492e-05,2.446643002753396e-07,-9.998646802052064e-05,2.911043955819748e-09,-5.926929464240301e-05,-4.912367184296322e-05,-4.071717324279787e-05,4.912658291602948e-05,4.978924042802492e-05,2.446643002753396e-07,9.998646802052066e-05,-2.911043955819748e-09
1,19.95262314968871,0.0,-38.87847817832693,48.7434923501437,0.000136409191071301,2.888349324142481e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.979839697409143e-05,2.427562535522664e-07,-9.998635908089287e-05,2.888349324142481e-09,-6.110774435696567e-05,-4.874057508844282e-05,-3.8878614587518e-05,4.874346346665046e-05,4.979839697409143e-05,2.427562535522664e-07,9.998635908089288e-05,-2.888349324142481e-09
1,20.73321573485946,0.0,-37.07101464378145,48.29571629152153,0.0001374801620051468,2.86182387153806e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.980739865203039e-05,2.405261990562445e-07,-9.99862519837995e-05,2.86182387153806e-09,-6.291509972237588e-05,-4.829282582079305e-05,-3.707115212394344e-05,4.829568767328281e-05,4.980739865203039e-05,2.405261990562445e-07,9.99862519837995e-05,-2.86182387153806e-09
1,21.54434690031875,0.0,-35.2990431365678,47.78634697521439,0.0001385301029547735,2.831649105963841e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.981622356979677e-05,2.379893925848074e-07,-9.998614698970452e-05,2.831649105963841e-09,-6.468696518450367e-05,-4.778348698130088e-05,-3.529918166667076e-05,4.778631865872333e-05,4.981622356979677e-05,2.379893925848074e-07,9.998614698970453e-05,-2.831649105963841e-09
1,22.3872113856833,0.0,-33.56658424130507,47.21878594098408,0.0001395566316152672,2.798026587762152e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.9824851703851e-05,2.35162774810051e-07,-9.998604433683848e-05,2.798026587762152e-09,-6.641932039934516e-05,-4.721595990615019e-05,-3.356672379793668e-05,4.72187579607182e-05,4.9824851703851e-05,2.35162774810051e-07,9.998604433683848e-05,-2.798026587762152e-09
1,23.26305067153616,0.0,-31.87725438166094,46.59672044722615,0.0001405576051579876,2.761174807264081e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.983326504282184e-05,2.320647101541627e-07,-9.998594423948421e-05,2.761174807264082e-09,-6.810854915966053e-05,-4.659393163305906e-05,-3.18773949392661e-05,4.659669283547808e-05,4.983326504282184e-05,2.320647101541627e-07,9.998594423948421e-05,-2.761174807264082e-09
1,24.17315480804093,0.0,-30.23424516252445,45.92406875123319,0.0001415311324708879,2.721325942512586e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.984144769186733e-05,2.287147105659165e-07,-9.998584688675292e-05,2.721325942512587e-09,-6.975146005156488e-05,-4.592132018481801e-05,-3.023438669365692e-05,4.592404153797376e-05,4.984144769186733e-05,2.287147105659165e-07,9.998584688675292e-05,-2.721325942512587e-09
1,25.11886431509569,0.0,-28.64031092374593,45.2049247629942,0.0001424755815332602,2.678722579866473e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.984938593395915e-05,2.251331672907742e-07,-9.998575244184668e-05,2.678722579866473e-09,-7.134529890004361e-05,-4.52022192264013e-05,-2.864045339932746e-05,4.52048979757684e-05,4.984938593395915e-05,2.251331672907742e-07,9.998575244184668e-05,-2.678722579866473e-09
1,26.10157215682525,0.0,-27.09776420139764,44.44350338051576,0.0001433895821050613,2.633614474987059e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.985706825164296e-05,2.213410702064879e-07,-9.99856610417895e-05,2.63361447498706e-09,-7.288775330742018e-05,-4.444084340355988e-05,-2.709790759097974e-05,4.444347704437101e-05,4.985706825164296e-05,2.213410702064879e-07,9.99856610417895e-05,-2.63361447498706e-09
1,27.12272579332016,0.0,-25.60847858133148,43.64408768350204,0.0001442720240361021,2.586255423938193e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.986448531393777e-05,2.173597502513435e-07,-9.99855727975964e-05,2.586255423938193e-09,-7.437694979996887e-05,-4.36414755396613e-05,-2.560862285335552e-05,4.364406182094779e-05,4.986448531393777e-05,2.173597502513435e-07,9.99855727975964e-05,-2.586255423938193e-09
1,28.18382931264441,0.0,-24.1738982590193,42.8109789993449,0.0001451220516015844,2.536900304479126e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.987162992859635e-05,2.132106294019201e-07,-9.998548779483985e-05,2.536900304479126e-09,-7.581144426864689e-05,-4.280841670466837e-05,-2.41740433810709e-05,4.281095363034185e-05,4.987162992859635e-05,2.132106294019201e-07,9.998548779483985e-05,-2.536900304479126e-09
1,29.28644564625223,0.0,-22.79505349265673,41.94845067194056,0.0001459390543457204,2.485802336760503e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.987849696416758e-05,2.089149906348658e-07,-9.998540609456543e-05,2.485802336760503e-09,-7.719020651691527e-05,-4.194593998672241e-05,-2.279519943171108e-05,4.194842581391719e-05,4.987849696416758e-05,2.089149906348658e-07,9.998540609456543e-05,-2.485802336760503e-09
1,30.43219887107707,0.0,-21.47258105381792,41.06070617077998,0.0001467226549641669,2.433210601194031e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.988508324985431e-05,2.044937683167784e-07,-9.998532773450358e-05,2.433210601194031e-09,-7.851259981130807e-05,-4.105824860374065e-05,-2.147272777647288e-05,4.106068183867396e-05,4.988508324985431e-05,2.044937683167784e-07,9.998532773450358e-05,-2.433210601194031e-09
1,31.62277660168364,0.0,-20.20674873956497,40.15184198500683,0.0001474726947799393,2.379367839845128e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.989138745183452e-05,1.999673634630829e-07,-9.998525273052202e-05,2.379367839845128e-09,-7.977835637078958e-05,-4.014943879969489e-05,-2.020689621225975e-05,4.015181819132842e-05,4.989138745183452e-05,1.999673634630829e-07,9.9985252730522e-05,-2.379367839845128e-09
1,32.85993247600639,0.0,-18.99748300784812,39.22581556319421,0.0001481892173686907,2.324508556798819e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.989740993592672e-05,1.953554851981741e-07,-9.998518107826314e-05,2.324508556798819e-09,-8.098754973300844e-05,-3.922346778630676e-05,-1.899763119706549e-05,3.922579231810864e-05,4.989740993592672e-05,1.953554851981741e-07,9.998518107826314e-05,-2.324508556798819e-09
1,34.14548873833585,0.0,-17.84439882885782,38.28641839118223,0.0001488724508709806,2.268857422970399e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.990315262048538e-05,1.906770173066013e-07,-9.998511275491291e-05,2.268857422970399e-09,-8.214056490473173e-05,-3.828412682249646e-05,-1.784454770130869e-05,3.8286395702608e-05,4.990315262048538e-05,1.906770173066013e-07,9.99851127549129e-05,-2.268857422970399e-09
1,35.48133892335737,0.0,-16.74683090244523,37.33725415228611,0.0001495227894951099,2.212627982061124e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.990861881819417e-05,1.859499063225806e-07,-9.99850477210505e-05,2.212627982061125e-09,-8.323806714629299e-05,-3.733501937589795e-05,-1.674698042523472e-05,3.733723202600629e-05,4.990861881819417e-05,1.859499063225806e-07,9.99850477210505e-05,-2.212627982061125e-09
1,36.86945064519557,0.0,-15.70386546923484,36.38172178951378,0.0001501407746681785,2.156021646972063e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.991381308007958e-05,1.81191079595531e-07,-9.998498592253319e-05,2.156021646972063e-09,-8.428097016238288e-05,-3.637954418609012e-05,-1.570401561000951e-05,3.638170022929731e-05,4.991381308007958e-05,1.81191079595531e-07,9.998498592253319e-05,-2.156021646972063e-09
1,38.31186849557268,0.0,-14.71437203417982,35.42300318942524,0.0001507270762390224,2.099226970063607e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.991874103619391e-05,1.764163851159826e-07,-9.99849272923761e-05,2.099226970063607e-09,-8.5270404380393e-05,-3.54208829491932e-05,-1.471452276125605e-05,3.542298219715553e-05,4.991874103619391e-05,1.764163851159826e-07,9.99849272923761e-05,-2.099226970063607e-09
1,39.81071705534952,0.0,-13.77703442011179,34.46405513177983,0.0001512824740781472,2.042419166175362e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.992340924207147e-05,1.716405473286977e-07,-9.998487175259219e-05,2.042419166175362e-09,-8.620768589872384e-05,-3.44619922679978e-05,-1.377718570258586e-05,3.446403470758817e-05,4.992340924207147e-05,1.716405473286977e-07,9.998487175259219e-05,-2.042419166175362e-09
1,41.36820402388486,0.0,-12.89038067010999,33.50760509686497,0.0001518078403597671,1.985759864225074e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.992782502762713e-05,1.668771495911463e-07,-9.998481921596402e-05,1.985759864225074e-09,-8.709428658620587e-05,-3.35055994595445e-05,-1.289053247795036e-05,3.350758523926633e-05,4.992782502762713e-05,1.668771495911463e-07,9.998481921596404e-05,-1.985759864225074e-09
1,42.98662347082254,0.0,-12.0528114169298,32.55615049124155,0.0001523041227521528,1.929397061358982e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.993199635871157e-05,1.621386301767024e-07,-9.998476958772479e-05,1.929397061358983e-09,-8.793180571436809e-05,-3.255420178091562e-05,-1.205296372105255e-05,3.255613119727093e-05,4.993199635871157e-05,1.621386301767024e-07,9.998476958772479e-05,-1.929397061358983e-09
1,44.66835921509607,0.0,-11.26262643190012,31.61196083990333,0.0001527723286866935,1.873465252871254e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.993593170255222e-05,1.574362931548306e-07,-9.998472276713134e-05,1.873465252871254e-09,-8.87219434101302e-05,-3.161006862126327e-05,-1.126277920422881e-05,3.16119421052508e-05,4.993593170255222e-05,1.574362931548306e-07,9.998472276713134e-05,-1.873465252871254e-09
1,46.41588833612754,0.0,-10.51804915214357,30.67708249555124,0.0001532135108248565,1.818085711270385e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.993963990751608e-05,1.52780327708968e-07,-9.998467864891752e-05,1.818085711270385e-09,-8.946647613004959e-05,-3.0675246210802e-05,-1.05182023656544e-05,3.067706431469413e-05,4.993963990751608e-05,1.52780327708968e-07,9.998467864891752e-05,-1.818085711270385e-09
1,48.2317848223928,0.0,-9.817249062065766,29.75334543080189,0.000153628753796551,1.763366888766216e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.994313008958944e-05,1.481798492147784e-07,-9.998463712462035e-05,1.763366888766216e-09,-9.016723428017205e-05,-2.975156441261057e-05,-9.817402690819562e-06,2.9753327797133e-05,4.994313008958944e-05,1.481798492147784e-07,9.998463712462035e-05,-1.763366888766216e-09
1,50.11872336272695,0.0,-9.158361871910348,28.84237170373778,0.0001540191622437892,1.709404918908142e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.994641153356801e-05,1.436429354334249e-07,-9.998459808377563e-05,1.709404918908142e-09,-9.082608203868387e-05,-2.884064518767563e-05,-9.15851589107259e-06,2.884235460968859e-05,4.994641153356801e-05,1.436429354334249e-07,9.998459808377563e-05,-1.709404918908142e-09
1,52.07948328595435,0.0,-8.539507492514156,27.94558521856726,0.0001543858501701593,1.656284194963303e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.994949360279578e-05,1.391766775818325e-07,-9.9984561414983e-05,1.656284194963303e-09,-9.144489938223282e-05,-2.794391235496751e-05,-8.539661878364326e-06,2.794556865572531e-05,4.994949360279578e-05,1.391766775818325e-07,9.9984561414983e-05,-1.656284194963303e-09
1,54.11695265464607,0.0,-7.958805851437828,27.0642224388878,0.0001547299315693408,1.604078004740368e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.995238566083878e-05,1.347872338454404e-07,-9.998452700684307e-05,1.604078004740368e-09,-9.202556627074377e-05,-2.706260230406223e-05,-7.958960581369397e-06,2.706420639810776e-05,4.995238566083878e-05,1.347872338454404e-07,9.998452700684308e-05,-1.604078004740368e-09
1,56.2341325190346,0.0,-7.414390631972158,26.1993437490918,0.0001550525122843723,1.552849203818865e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.995509700204064e-05,1.304798855554913e-07,-9.998449474877157e-05,1.552849203818865e-09,-9.256994890923462e-05,-2.619777535586745e-05,-7.414545684484443e-06,2.619932822059975e-05,4.995509700204064e-05,1.304798855554913e-07,9.998449474877156e-05,-1.552849203818865e-09
1,58.43414133735143,0.0,-6.904421043959224,25.35184519813093,0.000155354683033123,1.502650911435652e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.99576367944016e-05,1.262590944765419e-07,-9.998446453169669e-05,1.502650911435652e-09,-9.307988797769972e-05,-2.535032750568387e-05,-6.904576398642257e-06,2.535183017162181e-05,4.99576367944016e-05,1.262590944765419e-07,9.99844645316967e-05,-1.502650911435652e-09
1,60.7202195690985,0.0,-6.427091754902819,24.52247039783053,0.0001556375135238412,1.45352721553033e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.996001402895235e-05,1.221285645348676e-07,-9.998443624864762e-05,1.45352721553033e-09,-9.355718870059375e-05,-2.452100232080757e-05,-6.427247392416343e-06,2.452245586255837e-05,4.996001402895235e-05,1.221285645348676e-07,9.998443624864762e-05,-1.45352721553033e-09
1,63.09573444801896,0.0,-5.98064112252884,23.71182238421203,0.0001559020475771401,1.405513875600295e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.996223747895328e-05,1.180912991059732e-07,-9.998440979524229e-05,1.405513875600295e-09,-9.400361261476382e-05,-2.371040280114253e-05,-5.980797024576417e-06,2.371180832907327e-05,4.996223747895328e-05,1.180912991059732e-07,9.998440979524229e-05,-1.405513875600295e-09
1,65.5641849417975,0.0,-5.563357876856134,22.92037528412472,0.0001561492991666908,1.358639014021372e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.996431566719849e-05,1.141496589682391e-07,-9.998438507008333e-05,1.358639014021372e-09,-9.442087088777874e-05,-2.291900304513418e-05,-5.5635140261553e-06,2.292036169773458e-05,4.996431566719849e-05,1.141496589682391e-07,9.998438507008333e-05,-1.358639014021372e-09
1,68.12920690579573,0.0,-5.173586401975368,22.14848566044017,0.0001563802492896256,1.312923788324043e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.996625683903733e-05,1.103054204786103e-07,-9.998436197507105e-05,1.312923788324043e-09,-9.481061903646613e-05,-2.214715959428472e-05,-5.173742782224657e-06,2.214847253120228e-05,4.996625683903733e-05,1.103054204786103e-07,9.998436197507103e-05,-1.312923788324043e-09
1,70.79457843841337,0.0,-4.80973076606016,21.39640343686569,0.000156595843578648,1.268383038562652e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.996806894266792e-05,1.065598277530826e-07,-9.998434041564214e-05,1.268383038562652e-09,-9.517445289714257e-05,-2.139512235731291e-05,-4.809887361903739e-06,2.13963907530353e-05,4.996806894266792e-05,1.065598277530826e-07,9.998434041564214e-05,-1.268383038562652e-09
1,73.56422544596369,0.0,-4.470257643511152,20.66428232799455,0.0001567969905705831,1.225025905370277e-05,0.0,0.0,1.0,0.0,0.0,0.0,4.996975961448223e-05,1.029136468455885e-07,-9.998432030094295e-05,1.225025905370277e-09,-9.551390570364421e-05,-2.066304503957986e-05,-4.470414440501722e-06,2.066427007773549e-05,4.996975961448223e-05,1.029136468455885e-07,9.998432030094295e-05,-1.225025905370277e-09
