case,vtest,v(ref),v(out),v(vcc),i(vcc),ic(q1),ib(q1),i(vtest),i(rr),ic(q2),ib(q2)
3,0.65,4.347241789739517,0.65,5.0,-0.00187146728854376,-0.0009127747342583079,-6.085165547815033e-06,0.0009465222268971452,0.0009249450616467057,-0.0009465222268971061,-6.085161840570832e-06
3,0.675,4.347241789740211,0.675,5.0,-0.001871239094809907,-0.0009127747342337747,-6.085165547649475e-06,0.0009462940331630976,0.0009249450616468535,-0.0009462940331631087,-6.085161865405269e-06
3,0.7000000000000001,4.347241789740908,0.7000000000000001,5.0,-0.001871010901076109,-0.0009127747342092275,-6.085165547486926e-06,0.0009460658394291055,0.0009249450616470017,-0.0009460658394291073,-6.085161890246184e-06
3,0.7250000000000001,4.347241789741602,0.7250000000000001,5.0,-0.001870782707342311,-0.0009127747341847218,-6.085165547318116e-06,0.0009458376456951689,0.0009249450616471495,-0.0009458376456951653,-6.085161915080837e-06
3,0.75,4.347241789742298,0.75,5.0,-0.001870554513608458,-0.000912774734160177,-6.085165547160446e-06,0.0009456094519611769,0.0009249450616472973,-0.0009456094519611953,-6.085161939919719e-06
3,0.775,4.347241789742992,0.775,5.0,-0.00187032631987466,-0.0009127747341356368,-6.085165546994916e-06,0.0009453812582272403,0.0009249450616474451,-0.0009453812582272468,-6.085161964754183e-06
3,0.8,4.347241789743688,0.8,5.0,-0.001870098126140918,-0.0009127747341111225,-6.085165546831065e-06,0.0009451530644933592,0.0009249450616475931,-0.0009451530644933318,-6.085161989590328e-06
3,0.8250000000000001,4.347241789744381,0.8250000000000001,5.0,-0.00186986993240712,-0.0009127747340866156,-6.085165546670631e-06,0.0009449248707594504,0.0009249450616477407,-0.0009449248707594387,-6.085162014426418e-06
3,0.8500000000000001,4.347241789745078,0.8500000000000001,5.0,-0.001869641738673322,-0.0009127747340620684,-6.085165546504585e-06,0.0009446966770255139,0.0009249450616478889,-0.0009446966770255109,-6.085162039263836e-06
3,0.875,4.347241789745773,0.875,5.0,-0.001869413544939524,-0.0009127747340375576,-6.085165546344204e-06,0.0009444684832916328,0.0009249450616480369,-0.0009444684832916397,-6.085162064100008e-06
3,0.9,4.347241789746469,0.9,5.0,-0.001869185351205893,-0.0009127747340130192,-6.085165546176668e-06,0.0009442402895577517,0.0009249450616481848,-0.0009442402895577498,-6.085162088939405e-06
3,0.925,4.347241789747163,0.925,5.0,-0.001868957157472095,-0.0009127747339884726,-6.085165546014038e-06,0.0009440120958238707,0.0009249450616483325,-0.0009440120958238648,-6.08516211376983e-06
3,0.9500000000000001,4.347241789747858,0.9500000000000001,5.0,-0.00186872896373852,-0.0009127747339640014,-6.08516554585588e-06,0.0009437839020900729,0.0009249450616484803,-0.0009437839020900642,-6.085162138611666e-06
3,0.9750000000000001,4.347241789748552,0.9750000000000001,5.0,-0.001868500770004833,-0.0009127747339394859,-6.0851655456865e-06,0.0009435557083562196,0.0009249450616486281,-0.0009435557083562349,-6.085162163442281e-06
3,1.0,4.347241789749249,1.0,5.0,-0.001868272576271146,-0.0009127747339149382,-6.085165545527936e-06,0.0009433275146224218,0.0009249450616487763,-0.0009433275146223943,-6.085162188283739e-06
3,1.025,4.347241789749943,1.025,5.0,-0.001868044382537459,-0.000912774733890433,-6.08516554536208e-06,0.0009430993208885685,0.0009249450616489241,-0.0009430993208885997,-6.085162213114408e-06
3,1.05,4.347241789750636,1.05,5.0,-0.001867816188803884,-0.0009127747338658899,-6.085165545196468e-06,0.0009428711271547707,0.0009249450616490714,-0.0009428711271547783,-6.08516223795226e-06
3,1.075,4.347241789751333,1.075,5.0,-0.001867587995070086,-0.0009127747338413481,-6.085165545031886e-06,0.0009426429334209729,0.0009249450616492198,-0.0009426429334209651,-6.085162262787672e-06
3,1.1,4.347241789752028,1.1,5.0,-0.001867359801336455,-0.0009127747338168355,-6.085165544873511e-06,0.0009424147396872029,0.0009249450616493676,-0.0009424147396872036,-6.085162287629319e-06
3,1.125,4.347241789752723,1.125,5.0,-0.00186713160760299,-0.0009127747337923281,-6.085165544706165e-06,0.0009421865459534606,0.0009249450616495155,-0.0009421865459534516,-6.085162312465436e-06
3,1.15,4.347241789753418,1.15,5.0,-0.001866903413869303,-0.0009127747337677781,-6.085165544543562e-06,0.0009419583522196906,0.0009249450616496633,-0.000941958352219677,-6.085162337299358e-06
3,1.175,4.347241789754113,1.175,5.0,-0.001866675220135672,-0.000912774733743243,-6.085165544379495e-06,0.0009417301584859206,0.0009249450616498113,-0.0009417301584859221,-6.085162362138755e-06
3,1.2,4.347241789754808,1.2,5.0,-0.001866447026402096,-0.0009127747337186994,-6.085165544217406e-06,0.0009415019647521505,0.000924945061649959,-0.0009415019647521751,-6.085162386969723e-06
3,1.225,4.347241789755503,1.225,5.0,-0.001866218832668631,-0.0009127747336942131,-6.085165544053231e-06,0.0009412737710185193,0.000924945061650107,-0.0009412737710185036,-6.085162411812508e-06
3,1.25,4.347241789756199,1.25,5.0,-0.001865990638934945,-0.0009127747336696472,-6.085165543885505e-06,0.0009410455772847492,0.000924945061650255,-0.0009410455772847508,-6.085162436641307e-06
3,1.275,4.347241789756892,1.275,5.0,-0.001865762445201591,-0.0009127747336452264,-6.085165543725694e-06,0.0009408173835511457,0.0009249450616504026,-0.0009408173835511643,-6.085162461488429e-06
3,1.3,4.347241789757589,1.3,5.0,-0.001865534251467904,-0.0009127747336206238,-6.085165543563226e-06,0.0009405891898174312,0.0009249450616505507,-0.0009405891898174091,-6.085162486319017e-06
3,1.325,4.347241789758283,1.325,5.0,-0.001865306057734439,-0.0009127747335961427,-6.08516554339756e-06,0.0009403609960838,0.0009249450616506985,-0.0009403609960837858,-6.085162511160284e-06
3,1.35,4.347241789758978,1.35,5.0,-0.001865077864000919,-0.0009127747335715714,-6.085165543231785e-06,0.0009401328023500855,0.0009249450616508463,-0.0009401328023500848,-6.085162535991062e-06
3,1.375,4.347241789759672,1.375,5.0,-0.001864849670267454,-0.0009127747335470559,-6.085165543076338e-06,0.0009399046086164542,0.000924945061650994,-0.0009399046086164515,-6.08516256082867e-06
3,1.4,4.347241789760368,1.4,5.0,-0.001864621476533823,-0.0009127747335225208,-6.085165542908829e-06,0.0009396764148827952,0.000924945061651142,-0.0009396764148828034,-6.085162585668094e-06
3,1.425,4.347241789761063,1.425,5.0,-0.001864393282800358,-0.0009127747334979756,-6.085165542744735e-06,0.0009394482211491639,0.00092494506165129,-0.0009394482211491641,-6.085162610503994e-06
3,1.45,4.347241789761756,1.45,5.0,-0.001864165089066949,-0.0009127747334734667,-6.08516554257934e-06,0.0009392200274155882,0.0009249450616514375,-0.0009392200274155765,-6.085162635338594e-06
3,1.475,4.347241789762452,1.475,5.0,-0.00186393689533354,-0.0009127747334489819,-6.085165542420694e-06,0.0009389918336820124,0.0009249450616515856,-0.0009389918336820314,-6.0851626601765e-06
3,1.5,4.347241789763148,1.5,5.0,-0.001863708701600186,-0.0009127747334244709,-6.085165542256817e-06,0.0009387636399484645,0.0009249450616517336,-0.0009387636399484601,-6.085162685016087e-06
3,1.525,4.34724178976384,1.525,5.0,-0.001863480507866666,-0.0009127747333999277,-6.085165542094701e-06,0.000938535446214861,0.0009249450616518809,-0.0009385354462148746,-6.085162709847027e-06
3,1.55,4.347241789764536,1.55,5.0,-0.001863252314133201,-0.0009127747333753624,-6.085165541926406e-06,0.0009383072524812575,0.0009249450616520289,-0.0009383072524812696,-6.085162734685665e-06
3,1.575,4.347241789765232,1.575,5.0,-0.001863024120399903,-0.0009127747333508493,-6.085165541761092e-06,0.000938079058747765,0.0009249450616521771,-0.0009380790587477387,-6.085162759520346e-06
3,1.6,4.347241789765926,1.6,5.0,-0.001862795926666383,-0.0009127747333262767,-6.085165541600251e-06,0.0009378508650141615,0.0009249450616523247,-0.0009378508650141564,-6.085162784359526e-06
3,1.625,4.34724178976662,1.625,5.0,-0.001862567732933196,-0.0009127747333018232,-6.085165541438271e-06,0.000937622671280669,0.0009249450616524724,-0.0009376226712807148,-6.085162809194071e-06
3,1.65,4.347241789767318,1.65,5.0,-0.001862339539199842,-0.0009127747332772844,-6.085165541274258e-06,0.0009373944775471765,0.0009249450616526208,-0.0009373944775471872,-6.085162834030053e-06
3,1.675,4.347241789768011,1.675,5.0,-0.001862111345466488,-0.0009127747332527774,-6.085165541106885e-06,0.0009371662838137396,0.0009249450616527683,-0.0009371662838137071,-6.085162858866143e-06
3,1.7,4.347241789768708,1.7,5.0,-0.001861883151733079,-0.0009127747332282304,-6.085165540947778e-06,0.0009369380900801916,0.0009249450616529165,-0.0009369380900802072,-6.085162883700092e-06
3,1.725,4.347241789769402,1.725,5.0,-0.001861654957999725,-0.0009127747332036627,-6.085165540782003e-06,0.0009367098963466713,0.0009249450616530643,-0.000936709896346683,-6.085162908544748e-06
3,1.75,4.347241789770097,1.75,5.0,-0.001861426764266427,-0.0009127747331791782,-6.085165540619807e-06,0.0009364817026132621,0.0009249450616532121,-0.0009364817026132717,-6.085162933379076e-06
3,1.775,4.347241789770792,1.775,5.0,-0.001861198570533185,-0.0009127747331546948,-6.085165540459616e-06,0.0009362535088798807,0.0009249450616533601,-0.0009362535088798662,-6.08516295821541e-06
3,1.8,4.347241789771487,1.8,5.0,-0.00186097037679972,-0.0009127747331300931,-6.08516554028964e-06,0.0009360253151463604,0.0009249450616535079,-0.0009360253151463554,-6.085162983045429e-06
3,1.825,4.347241789772182,1.825,5.0,-0.001860742183066644,-0.0009127747331056442,-6.08516554012972e-06,0.0009357971214130067,0.0009249450616536557,-0.0009357971214130123,-6.085163007885503e-06
3,1.85,4.347241789772877,1.85,5.0,-0.001860513989333235,-0.000912774733081073,-6.085165539960503e-06,0.000935568927679542,0.0009249450616538035,-0.0009355689276795495,-6.085163032719778e-06
3,1.875,4.34724178977357,1.875,5.0,-0.001860285795600047,-0.0009127747330565627,-6.085165539803538e-06,0.0009353407339461883,0.0009249450616539512,-0.0009353407339461675,-6.085163057562807e-06
3,1.9,4.347241789774266,1.9,5.0,-0.00186005760186686,-0.0009127747330320518,-6.085165539636191e-06,0.0009351125402127791,0.0009249450616540991,-0.0009351125402128026,-6.085163082391985e-06
3,1.925,4.34724178977496,1.925,5.0,-0.001859829408133618,-0.0009127747330075104,-6.085165539475567e-06,0.0009348843464793699,0.0009249450616542467,-0.0009348843464794071,-6.085163107238294e-06
3,1.95,4.347241789775657,1.95,5.0,-0.001859601214400486,-0.000912774732982999,-6.085165539308274e-06,0.000934656152746044,0.0009249450616543951,-0.0009346561527460615,-6.085163132067527e-06
3,1.975,4.347241789776351,1.975,5.0,-0.001859373020667132,-0.0009127747329584525,-6.08516553915261e-06,0.0009344279590126903,0.0009249450616545428,-0.0009344279590126949,-6.085163156904945e-06
3,2.0,4.347241789777046,2.0,5.0,-0.001859144826934001,-0.0009127747329339467,-6.085165538980358e-06,0.0009341997652793643,0.0009249450616546906,-0.0009341997652793747,-6.085163181739626e-06
3,2.025,4.347241789777742,2.025,5.0,-0.001858916633200869,-0.0009127747329093997,-6.085165538821197e-06,0.0009339715715460106,0.0009249450616548387,-0.0009339715715460308,-6.08516320657699e-06
3,2.05,4.347241789778436,2.05,5.0,-0.001858688439467682,-0.0009127747328848618,-6.085165538660572e-06,0.0009337433778126847,0.0009249450616549864,-0.0009337433778127035,-6.08516323141636e-06
3,2.075,4.34724178977913,2.075,5.0,-0.001858460245734495,-0.0009127747328603462,-6.085165538494689e-06,0.0009335151840794143,0.0009249450616551342,-0.0009335151840794136,-6.085163256250471e-06
3,2.1,4.347241789779827,2.1,5.0,-0.001858232052001474,-0.0009127747328358365,-6.085165538329403e-06,0.0009332869903461161,0.0009249450616552823,-0.000933286990346137,-6.085163281088676e-06
3,2.125,4.347241789780521,2.125,5.0,-0.001858003858268287,-0.0009127747328112969,-6.08516553816333e-06,0.0009330587966128456,0.00092494506165543,-0.000933058796612851,-6.085163305922598e-06
3,2.15,4.347241789781215,2.15,5.0,-0.001857775664535044,-0.0009127747327867555,-6.085165538002651e-06,0.0009328306028795752,0.0009249450616555776,-0.0009328306028795693,-6.085163330765383e-06
3,2.175,4.34724178978191,2.175,5.0,-0.001857547470802023,-0.0009127747327622377,-6.085165537838828e-06,0.0009326024091463603,0.0009249450616557256,-0.0009326024091463324,-6.085163355594615e-06
3,2.2,4.347241789782605,2.2,5.0,-0.001857319277068947,-0.0009127747327377355,-6.085165537676957e-06,0.0009323742154130898,0.0009249450616558734,-0.0009323742154131173,-6.085163380436208e-06
3,2.225,4.347241789783302,2.225,5.0,-0.001857091083336038,-0.0009127747327132488,-6.085165537512809e-06,0.0009321460216799027,0.0009249450616560217,-0.0009321460216799241,-6.085163405275551e-06
3,2.25,4.347241789783996,2.25,5.0,-0.001856862889602795,-0.0009127747326886384,-6.08516553735175e-06,0.0009319178279466322,0.0009249450616561694,-0.0009319178279466295,-6.085163430111018e-06
3,2.275,4.34724178978469,2.275,5.0,-0.001856634695869663,-0.000912774732664136,-6.08516553718641e-06,0.0009316896342134173,0.0009249450616563171,-0.0009316896342134475,-6.085163454942202e-06
3,2.3,4.347241789785386,2.3,5.0,-0.001856406502136698,-0.0009127747326396218,-6.085165537022559e-06,0.0009314614404802579,0.000924945061656465,-0.000931461440480272,-6.085163479778346e-06
3,2.325,4.34724178978608,2.325,5.0,-0.001856178308403678,-0.0009127747326150857,-6.085165536863399e-06,0.0009312332467470708,0.0009249450616566128,-0.0009312332467470771,-6.08516350461571e-06
3,2.35,4.347241789786775,2.35,5.0,-0.001855950114670657,-0.000912774732590604,-6.085165536694805e-06,0.0009310050530139391,0.0009249450616567606,-0.0009310050530139561,-6.085163529454077e-06
3,2.375,4.347241789787471,2.375,5.0,-0.001855721920937747,-0.0009127747325660914,-6.085165536532446e-06,0.0009307768592808352,0.0009249450616569088,-0.0009307768592808185,-6.085163554291713e-06
3,2.4,4.347241789788166,2.4,5.0,-0.001855493727204616,-0.0009127747325415207,-6.085165536366129e-06,0.0009305486655476203,0.0009249450616570566,-0.0009305486655476295,-6.08516357912539e-06
3,2.425,4.347241789788859,2.425,5.0,-0.001855265533471817,-0.0009127747325170085,-6.085165536200761e-06,0.0009303204718145164,0.000924945061657204,-0.0009303204718145192,-6.085163603960017e-06
3,2.45,4.347241789789557,2.45,5.0,-0.001855037339738741,-0.0009127747324924646,-6.085165536041682e-06,0.0009300922780813847,0.0009249450616573524,-0.0009300922780813823,-6.085163628800959e-06
3,2.475,4.347241789790251,2.475,5.0,-0.00185480914600572,-0.0009127747324679554,-6.08516553587981e-06,0.0009298640843482808,0.0009249450616575003,-0.000929864084348295,-6.085163653639082e-06
3,2.5,4.347241789790946,2.5,5.0,-0.001854580952272755,-0.0009127747324434157,-6.085165535713738e-06,0.0009296358906151769,0.0009249450616576481,-0.000929635890615186,-6.085163678476473e-06
3,2.525,4.34724178979164,2.525,5.0,-0.001854352758539846,-0.0009127747324188997,-6.085165535551866e-06,0.0009294076968821285,0.0009249450616577959,-0.0009294076968821197,-6.085163703311127e-06
3,2.55,4.347241789792335,2.55,5.0,-0.001854124564806936,-0.0009127747323943944,-6.085165535382541e-06,0.0009291795031490524,0.0009249450616579437,-0.0009291795031490731,-6.085163728145266e-06
3,2.575,4.347241789793029,2.575,5.0,-0.001853896371074193,-0.0009127747323698771,-6.085165535225576e-06,0.000928951309416004,0.0009249450616580912,-0.0009289513094160271,-6.085163752981383e-06
3,2.6,4.347241789793725,2.6,5.0,-0.001853668177341172,-0.000912774732345306,-6.085165535062756e-06,0.0009287231156829556,0.0009249450616582393,-0.0009287231156829346,-6.085163777818557e-06
3,2.625,4.34724178979442,2.625,5.0,-0.001853439983608374,-0.0009127747323208261,-6.085165534895626e-06,0.000928494921949935,0.0009249450616583873,-0.0009284949219499566,-6.085163802651422e-06
3,2.65,4.347241789795114,2.65,5.0,-0.001853211789875409,-0.0009127747322962882,-6.085165534731532e-06,0.0009282667282169144,0.0009249450616585349,-0.0009282667282169198,-6.085163827494261e-06
3,2.675,4.34724178979581,2.675,5.0,-0.001852983596142499,-0.0009127747322717393,-6.085165534570962e-06,0.0009280385344838937,0.0009249450616586829,-0.0009280385344838973,-6.085163852323277e-06
3,2.7,4.347241789796504,2.7,5.0,-0.001852755402409756,-0.0009127747322472061,-6.085165534405404e-06,0.0009278103407508731,0.0009249450616588306,-0.0009278103407508859,-6.08516387716815e-06
3,2.725,4.3472417897972,2.725,5.0,-0.001852527208676902,-0.0009127747322226883,-6.085165534241554e-06,0.0009275821470178802,0.0009249450616589786,-0.0009275821470179153,-6.085163902000824e-06
3,2.75,4.347241789797895,2.75,5.0,-0.001852299014944103,-0.0009127747321981739,-6.085165534081146e-06,0.0009273539532849706,0.0009249450616591266,-0.0009273539532849642,-6.085163926840411e-06
3,2.775,4.34724178979859,2.775,5.0,-0.001852070821211249,-0.0009127747321736395,-6.085165533916564e-06,0.0009271257595519777,0.0009249450616592745,-0.0009271257595519946,-6.085163951675824e-06
3,2.8,4.347241789799286,2.8,5.0,-0.001851842627478339,-0.0009127747321490908,-6.08516553375247e-06,0.0009268975658190126,0.0009249450616594225,-0.0009268975658190301,-6.085163976508255e-06
3,2.825,4.34724178979998,2.825,5.0,-0.001851614433745707,-0.0009127747321246114,-6.085165533585313e-06,0.0009266693720861308,0.0009249450616595701,-0.0009266693720861445,-6.085164001344589e-06
3,2.85,4.347241789800675,2.85,5.0,-0.00185138624001302,-0.0009127747321001039,-6.085165533424933e-06,0.0009264411783532212,0.0009249450616597181,-0.0009264411783532355,-6.085164026187672e-06
3,2.875,4.347241789801368,2.875,5.0,-0.00185115804628011,-0.0009127747320755297,-6.085165533259131e-06,0.000926212984620256,0.0009249450616598655,-0.0009262129846202837,-6.085164051018396e-06
3,2.9,4.347241789802065,2.9,5.0,-0.001850929852547367,-0.0009127747320509839,-6.085165533098615e-06,0.0009259847908873742,0.0009249450616600138,-0.0009259847908873667,-6.085164075854405e-06
3,2.925,4.34724178980276,2.925,5.0,-0.00185070165881468,-0.0009127747320264788,-6.085165532939698e-06,0.0009257565971544923,0.0009249450616601616,-0.0009257565971545006,-6.085164100698952e-06
3,2.95,4.347241789803455,2.95,5.0,-0.001850473465081881,-0.0009127747320019645,-6.085165532772324e-06,0.000925528403421666,0.0009249450616603096,-0.000925528403421644,-6.0851641255316e-06
3,2.975,4.34724178980415,2.975,5.0,-0.001850245271349249,-0.0009127747319774488,-6.085165532609938e-06,0.0009253002096888119,0.0009249450616604574,-0.0009253002096887954,-6.085164150369208e-06
3,3.0,4.347241789804844,3.0,5.0,-0.001850017077616561,-0.0009127747319529466,-6.085165532441128e-06,0.00092507201595593,0.0009249450616606052,-0.0009250720159559724,-6.085164175200392e-06
3,3.025,4.347241789805539,3.025,5.0,-0.001849788883883985,-0.000912774731928431,-6.085165532282184e-06,0.0009248438222231314,0.0009249450616607529,-0.0009248438222231518,-6.085164200037973e-06
3,3.05,4.347241789806235,3.05,5.0,-0.001849560690151186,-0.0009127747319038974,-6.085165532109741e-06,0.0009246156284903329,0.000924945061660901,-0.0009246156284903106,-6.085164224872464e-06
3,3.075,4.34724178980693,3.075,5.0,-0.001849332496418554,-0.0009127747318793784,-6.08516553195424e-06,0.0009243874347575065,0.0009249450616610488,-0.0009243874347575181,-6.085164249710045e-06
3,3.1,4.347241789807626,3.1,5.0,-0.001849104302685922,-0.0009127747318548658,-6.08516553179188e-06,0.0009241592410247357,0.000924945061661197,-0.000924159241024733,-6.08516427454768e-06
3,3.125,4.34724178980832,3.125,5.0,-0.001848876108953235,-0.0009127747318303291,-6.08516553162635e-06,0.0009239310472918816,0.0009249450616613448,-0.0009239310472919334,-6.085164299382144e-06
3,3.15,4.347241789809013,3.15,5.0,-0.001848647915220547,-0.0009127747318057548,-6.085165531464045e-06,0.0009237028535591107,0.0009249450616614921,-0.0009237028535591127,-6.085164324219833e-06
3,3.175,4.347241789809709,3.175,5.0,-0.001848419721488026,-0.000912774731781244,-6.085165531300168e-06,0.0009234746598263399,0.0009249450616616401,-0.0009234746598263632,-6.08516434905942e-06
3,3.2,4.347241789810405,3.2,5.0,-0.001848191527755394,-0.0009127747317567658,-6.085165531137998e-06,0.0009232464660936246,0.0009249450616617882,-0.0009232464660936617,-6.085164373897272e-06
3,3.225,4.3472417898111,3.225,5.0,-0.001847963334022706,-0.0009127747317321585,-6.085165530970028e-06,0.000923018272360826,0.0009249450616619362,-0.0009230182723608505,-6.085164398732766e-06
3,3.25,4.347241789811794,3.25,5.0,-0.001847735140290352,-0.0009127747317077377,-6.085165530810271e-06,0.0009227900786282217,0.0009249450616620838,-0.0009227900786282283,-6.085164423569534e-06
3,3.275,4.347241789812489,3.275,5.0,-0.001847506946557775,-0.0009127747316832014,-6.085165530644171e-06,0.0009225618848954509,0.0009249450616622316,-0.0009225618848955028,-6.085164448403429e-06
3,3.3,4.347241789813184,3.3,5.0,-0.001847278752825199,-0.0009127747316586871,-6.08516553048379e-06,0.0009223336911627911,0.0009249450616623796,-0.000922333691162818,-6.085164473243043e-06
3,3.325,4.34724178981388,3.325,5.0,-0.001847050559092456,-0.0009127747316340867,-6.085165530312351e-06,0.0009221054974300202,0.0009249450616625276,-0.0009221054974300524,-6.085164498071625e-06
3,3.35,4.347241789814574,3.35,5.0,-0.001846822365360101,-0.0009127747316096022,-6.085165530157066e-06,0.0009218773036973882,0.0009249450616626753,-0.0009218773036974257,-6.085164522912865e-06
3,3.375,4.34724178981527,3.375,5.0,-0.001846594171627525,-0.0009127747315850328,-6.085165529992809e-06,0.0009216491099647006,0.0009249450616628233,-0.0009216491099647156,-6.085164547752072e-06
3,3.4,4.347241789815964,3.4,5.0,-0.001846365977895115,-0.0009127747315605477,-6.085165529827658e-06,0.0009214209162321241,0.0009249450616629711,-0.0009214209162321093,-6.085164572586915e-06
3,3.425,4.34724178981666,3.425,5.0,-0.001846137784162483,-0.0009127747315359817,-6.085165529666871e-06,0.0009211927224994088,0.000924945061663119,-0.0009211927224994274,-6.085164597426123e-06
3,3.45,4.347241789817355,3.45,5.0,-0.001845909590429906,-0.0009127747315114333,-6.085165529502289e-06,0.0009209645287667767,0.000924945061663267,-0.0009209645287667787,-6.085164622261562e-06
3,3.475,4.34724178981805,3.475,5.0,-0.001845681396697607,-0.0009127747314869517,-6.085165529337165e-06,0.0009207363350342002,0.0009249450616634148,-0.0009207363350342058,-6.085164647096433e-06
3,3.5,4.347241789818743,3.5,5.0,-0.001845453202965142,-0.0009127747314624449,-6.085165529169792e-06,0.0009205081413016236,0.0009249450616635624,-0.000920508141301627,-6.085164671932523e-06
3,3.525,4.347241789819439,3.525,5.0,-0.001845225009232676,-0.0009127747314378995,-6.085165529012664e-06,0.0009202799475690193,0.0009249450616637103,-0.0009202799475690147,-6.085164696768451e-06
3,3.55,4.347241789820133,3.55,5.0,-0.001844996815500322,-0.0009127747314133593,-6.085165528847106e-06,0.0009200517538364428,0.0009249450616638581,-0.0009200517538364304,-6.085164721602888e-06
3,3.575,4.34724178982083,3.575,5.0,-0.001844768621767801,-0.0009127747313888502,-6.085165528684747e-06,0.000919823560103894,0.0009249450616640063,-0.0009198235601038821,-6.08516474644055e-06
3,3.6,4.347241789821523,3.6,5.0,-0.001844540428035502,-0.0009127747313643363,-6.085165528520842e-06,0.0009195953663713174,0.0009249450616641539,-0.0009195953663713418,-6.08516477127664e-06
3,3.625,4.34724178982222,3.625,5.0,-0.001844312234303036,-0.0009127747313397927,-6.085165528358266e-06,0.0009193671726387964,0.0009249450616643021,-0.0009193671726387802,-6.085164796117528e-06
3,3.65,4.347241789822913,3.65,5.0,-0.001844084040570682,-0.0009127747313152858,-6.085165528190893e-06,0.0009191389789062754,0.0009249450616644496,-0.0009191389789062714,-6.085164820950149e-06
3,3.675,4.347241789823607,3.675,5.0,-0.001843855846838383,-0.000912774731290803,-6.085165528030702e-06,0.0009189107851737821,0.0009249450616645972,-0.0009189107851737989,-6.085164845789952e-06
3,3.7,4.347241789824304,3.7,5.0,-0.001843627653105973,-0.0009127747312662056,-6.085165527866255e-06,0.0009186825914412056,0.0009249450616647455,-0.0009186825914412164,-6.085164870625528e-06
3,3.725,4.347241789824998,3.725,5.0,-0.001843399459373674,-0.0009127747312417226,-6.085165527699098e-06,0.0009184543977087678,0.0009249450616648932,-0.0009184543977087755,-6.085164895461835e-06
3,3.75,4.347241789825693,3.75,5.0,-0.001843171265641264,-0.0009127747312171497,-6.085165527538284e-06,0.0009182262039762468,0.0009249450616650411,-0.0009182262039762495,-6.085164920297545e-06
3,3.775,4.347241789826388,3.775,5.0,-0.001842943071908854,-0.0009127747311926342,-6.085165527372401e-06,0.0009179980102437812,0.0009249450616651888,-0.0009179980102437897,-6.085164945131657e-06
3,3.8,4.347241789827083,3.8,5.0,-0.001842714878176777,-0.0009127747311681888,-6.085165527212454e-06,0.000917769816511399,0.0009249450616653368,-0.0009177698165114192,-6.085164969968262e-06
3,3.825,4.347241789827778,3.825,5.0,-0.001842486684444367,-0.0009127747311435832,-6.085165527049959e-06,0.0009175416227789057,0.0009249450616654846,-0.0009175416227789007,-6.085164994805762e-06
3,3.85,4.347241789828472,3.85,5.0,-0.001842258490712123,-0.0009127747311190986,-6.085165526884266e-06,0.0009173134290465235,0.0009249450616656324,-0.0009173134290465054,-6.085165019643532e-06
3,3.875,4.347241789829168,3.875,5.0,-0.001842030296979713,-0.0009127747310944981,-6.085165526723262e-06,0.0009170852353140024,0.0009249450616657804,-0.00091708523531402,-6.085165044479053e-06
3,3.9,4.347241789829864,3.9,5.0,-0.001841802103247581,-0.0009127747310700166,-6.085165526557623e-06,0.0009168570415816479,0.0009249450616659285,-0.0009168570415816588,-6.085165069316878e-06
3,3.925,4.347241789830557,3.925,5.0,-0.001841573909515393,-0.0009127747310455079,-6.085165526395698e-06,0.0009166288478492934,0.0009249450616660759,-0.0009166288478492798,-6.085165094151478e-06
3,3.95,4.347241789831253,3.95,5.0,-0.001841345715783094,-0.0009127747310209643,-6.085165526233122e-06,0.0009164006541168834,0.000924945061666224,-0.0009164006541168812,-6.085165118988896e-06
3,3.975,4.347241789831949,3.975,5.0,-0.001841117522050906,-0.0009127747309964845,-6.085165526069515e-06,0.0009161724603845567,0.000924945061666372,-0.0009161724603845586,-6.0851651438287e-06
3,4.0,4.347241789832643,4.0,5.0,-0.001840889328318662,-0.0009127747309719133,-6.085165525903768e-06,0.0009159442666521467,0.0009249450616665198,-0.0009159442666521575,-6.085165168659369e-06
3,4.025,4.34724178983334,4.025,5.0,-0.00184066113458653,-0.0009127747309474318,-6.085165525741571e-06,0.0009157160729198477,0.000924945061666668,-0.0009157160729198589,-6.085165193500338e-06
3,4.05,4.347241789834033,4.05,5.0,-0.001840432940854286,-0.0009127747309228558,-6.085165525577288e-06,0.0009154878791874932,0.0009249450616668156,-0.0009154878791874802,-6.085165218335371e-06
3,4.075,4.347241789834729,4.075,5.0,-0.001840204747122098,-0.0009127747308983795,-6.0851655254136e-06,0.000915259685455222,0.0009249450616669636,-0.0009152596854552072,-6.085165243166583e-06
3,4.100000000000001,4.347241789835423,4.100000000000001,5.0,-0.001839976553390021,-0.0009127747308738053,-6.085165525250807e-06,0.0009150314917228397,0.0009249450616671113,-0.0009150314917228498,-6.085165268006793e-06
3,4.125,4.347241789836118,4.125,5.0,-0.001839748359657833,-0.0009127747308492926,-6.085165525088936e-06,0.0009148032979905685,0.0009249450616672591,-0.0009148032979905636,-6.085165292849605e-06
3,4.15,4.347241789836812,4.15,5.0,-0.001839520165925757,-0.0009127747308247875,-6.085165524923026e-06,0.0009145751042582695,0.0009249450616674069,-0.0009145751042582956,-6.085165317679786e-06
3,4.175,4.347241789837507,4.175,5.0,-0.001839291972193569,-0.0009127747308002748,-6.085165524761154e-06,0.0009143469105260538,0.0009249450616675547,-0.0009143469105260233,-6.085165342525255e-06
