case,vin,v(c1),v(tail),v(vn),v(c2),v(in),v(vp),i(vp),i(vin),ic(q2),ib(q2),i(it),i(rc2),i(vn),ic(q1),ib(q1),i(rc1)
2,-0.124,11.95998030632245,-0.6528971686710882,-12.0,7.369011983628766,-0.124,12.0,-0.0009938314276693653,-5.063389031672493e-08,0.0009853165992257092,6.117938440325377e-06,0.001,0.000985316599227922,0.001,8.51482844365362e-06,5.063389031672478e-08,8.514828442032312e-06
2,-0.122,11.95679600794634,-0.6528786202492776,-12.0,7.372194620774778,-0.122,12.0,-0.0009938317811224741,-5.466620430150648e-08,0.000984639442385625,6.11355267322156e-06,0.001,0.0009846394423883452,0.001,9.192338736853245e-06,5.466620430150656e-08,9.192338734821039e-06
2,-0.12,11.95336110146966,-0.6528585983376257,-12.0,7.375627738206262,-0.12,12.0,-0.000993832161770289,-5.901620126370673e-08,0.0009839089918676743,6.108822028444097e-06,0.001,0.000983908991871008,0.001,9.923169902619403e-06,5.901620126370676e-08,9.923169900072265e-06
2,-0.118,11.94965631894993,-0.6528369873611253,-12.0,7.379330594491037,-0.118,12.0,-0.0009938325716073839,-6.370835500060708e-08,0.0009831211501041789,6.10372003761908e-06,0.001,0.00098312115010829,0.001,1.071142150320582e-05,6.370835500060716e-08,1.071142150001592e-05
2,-0.116,11.94566098587765,-0.652813662922541,-12.0,7.383323854152408,-0.116,12.0,-0.0009938330127584787,-6.876893348809838e-08,0.0009822715203880268,6.098218308028374e-06,0.001,0.0009822715203931045,0.001,1.156149237045112e-05,6.876893348809844e-08,1.156149236645822e-05
2,-0.114,11.94135293083024,-0.652788491168767,-12.0,7.387629677987789,-0.114,12.0,-0.0009938334874842972,-7.42261153712985e-08,0.0009813553876559416,6.092286400343432e-06,0.001,0.0009813553876621725,0.001,1.24780998283498e-05,7.422611537129841e-08,1.2478099823354e-05
2,-0.112,11.9367083913966,-0.6527613281181965,-12.0,7.392271817118001,-0.112,12.0,-0.0009938339981869397,-8.011011149135363e-08,0.0009803676984778448,6.085891701564984e-06,0.001,0.0009803676984855318,0.001,1.346629970909729e-05,8.011011149135367e-08,1.346629970285033e-05
2,-0.11,11.93170191659767,-0.6527320189478,-12.0,7.397275710542715,-0.11,12.0,-0.000993834547415293,-8.645329120845855e-08,0.0009793030403006074,6.078999293503812e-06,0.001,0.0009793030403100606,0.001,1.453150711468467e-05,8.645329120845884e-08,1.453150710687889e-05
2,-0.108,11.92630626611807,-0.6527003972387733,-12.0,7.402668585886033,-0.108,12.0,-0.000993835137869548,-9.329031316934483e-08,0.0009781556200125832,6.071571817284268e-06,0.001,0.0009781556200242482,0.001,1.567951785696525e-05,9.32903131693449e-08,1.567951784721913e-05
2,-0.106,11.92049230676968,-0.6526662841798115,-12.0,7.408479562914721,-0.106,12.0,-0.0009938357724053673,-1.006582600439799e-07,0.0009769192419186667,6.063569334596421e-06,0.001,0.0009769192419330382,0.001,1.691653048669682e-05,1.0065826004398e-07,1.69165304745367e-05
2,-0.104,11.91422890673032,-0.6526294877273419,-12.0,7.414739759283734,-0.104,12.0,-0.0009938364540369965,-1.085967766021717e-07,0.0009755872852410595,6.054949186393296e-06,0.001,0.0009755872852587801,0.001,1.824916879594099e-05,1.085967766021721e-07,1.824916878078284e-05
2,-0.102,11.90748282824296,-0.6525898017223584,-12.0,7.421482397827191,-0.102,12.0,-0.0009938371859395615,-1.171482103313255e-07,0.0009741526812915294,6.045665850104858e-06,0.001,0.0009741526813133636,0.001,1.968450464803762e-05,1.171482103313257e-07,1.968450462915851e-05
2,-0.1,11.90021861962318,-0.6525470049639105,-12.0,7.428742914547072,-0.1,12.0,-0.000993837971449754,-1.263577535970958e-07,0.0009726078904950216,6.035670796652808e-06,0.001,0.0009726078905218995,0.001,2.123008095472846e-05,1.263577535970961e-07,2.123008093123753e-05
2,-0.098,11.8923985076087,-0.6525008602397648,-12.0,7.436559066266554,-0.098,12.0,-0.0009938388140651854,-1.362735861173465e-07,0.0009709448794846429,6.024912348701696e-06,0.001,0.0009709448795177545,0.001,2.289393458053918e-05,1.362735861173466e-07,2.289393455134118e-05
2,-0.096,11.88398229129415,-0.6524511133153268,-12.0,7.444971036708679,-0.096,12.0,-0.000993839717441723,-1.469470162655478e-07,0.0009691550985318812,6.01333554201797e-06,0.001,0.0009691550985726214,0.001,2.468461890983596e-05,1.469470162655479e-07,2.468461887358601e-05
2,-0.09400000000000001,11.87492723913092,-0.6523974918825868,-12.0,7.454021539518763,-0.09400000000000001,12.0,-0.00099384068538852,-1.584326194246015e-07,0.0009672294596267452,6.0008819920556e-06,0.001,0.000967229459676859,0.001,2.661122576177691e-05,1.584326194246023e-07,2.661122571682535e-05
2,-0.09200000000000001,11.86518799073426,-0.6523397044716156,-12.0,7.463755916493682,-0.09200000000000001,12.0,-0.0009938417218604946,-1.707883712864121e-07,0.0009651583155780687,5.987489768226838e-06,0.001,0.0009651583156396422,0.001,2.868340628242193e-05,1.707883712864119e-07,2.868340622675288e-05
2,-0.09000000000000001,11.85471646553103,-0.6522774393280474,-12.0,7.47422222898426,-0.09000000000000001,12.0,-0.0009938428309474458,-1.84075773628639e-07,0.0009629314405660541,5.973093278927326e-06,0.001,0.0009629314406416467,0.001,3.091139038139142e-05,1.840757736286388e-07,3.091139031254748e-05
2,-0.08800000000000001,11.84346178059973,-0.6522103632610138,-12.0,7.485471340122601,-0.08800000000000001,12.0,-0.0009938440168598644,-1.983599697041347e-07,0.0009605380126471378,5.957623170429061e-06,0.001,0.0009605380127398721,0.001,3.330600421272542e-05,1.983599697041356e-07,3.33060041277166e-05
2,-0.08600000000000001,11.83137018039977,-0.6521381204671562,-12.0,7.497556985180196,-0.08600000000000001,12.0,-0.0009938452839103472,-2.13709845939873e-07,0.0009579665987842205,5.941006243718571e-06,0.001,0.0009579665988978305,0.001,3.587868512612539e-05,2.137098459398739e-07,3.587868502132601e-05
2,-0.084,11.81838498145671,-0.6520603313376687,-12.0,7.510535826991472,-0.084,12.0,-0.0009938466364903505,-2.301981161742927e-07,0.0009552051430542982,5.923165393473403e-06,0.001,0.0009552051431933039,0.001,3.864149343605321e-05,2.301981161742926e-07,3.864149330708305e-05
2,-0.082,11.80444653546178,-0.651976591256785,-12.0,7.524467492988549,-0.082,12.0,-0.0009938480790417288,-2.479013841631305e-07,0.0009522409587687931,5.904019574112747e-06,0.001,0.0009522409589386066,0.001,4.1607120272936e-05,2.479013841631306e-07,4.16071201145156e-05
2,-0.08000000000000002,11.78949221465059,-0.6518864694017478,-12.0,7.53941458998446,-0.08000000000000002,12.0,-0.0009938496160221506,-2.669001795631437e-07,0.000949060725328077,5.883483798280637e-06,0.001,0.0009490607255352213,0.001,4.478889069407801e-05,2.669001795631429e-07,4.47888904998745e-05
2,-0.07800000000000001,11.77345642374222,-0.6517895075560712,-12.0,7.555442692427718,-0.07800000000000001,12.0,-0.0009938512518640895,-2.872789620532699e-07,0.000945650490720624,5.861469173856521e-06,0.001,0.0009456504909728259,0.001,4.820076114346715e-05,2.872789620532694e-07,4.820076090590962e-05
2,-0.07600000000000001,11.75627064177122,-0.6516852179814702,-12.0,7.572620300874789,-0.07600000000000001,12.0,-0.0009938529909263917,-3.091260877187388e-07,0.0009419956806649477,5.837882985889746e-06,0.001,0.0009419956806649385,0.001,5.185731026144392e-05,3.091260877187384e-07,5.185731026144332e-05
2,-0.07400000000000001,11.73786350678768,-0.6515730860317502,-12.0,7.591018757253323,-0.07400000000000001,12.0,-0.0009938548374380817,-3.32533731277018e-07,0.0009380811154780134,5.812628830638498e-06,0.001,0.0009380811154780164,0.001,5.577372196006818e-05,3.325337312770173e-07,5.577372196006861e-05
2,-0.07200000000000001,11.71816092987437,-0.6514525636951529,-12.0,7.61071213158705,-0.07200000000000001,12.0,-0.000993856795433735,-3.57597757225952e-07,0.0009338910358325413,5.785606809038685e-06,0.001,0.0009338910358325425,0.001,5.996575960119855e-05,3.575977572259537e-07,5.99657596011989e-05
2,-0.07,11.69708626878364,-0.6513230721011616,-12.0,7.631777048421228,-0.07,12.0,-0.0009938588686798115,-3.84417532522715e-07,0.0009294091386337807,5.756713787668068e-06,0.001,0.0009294091386337814,0.001,6.444973004603337e-05,3.844175325227148e-07,6.444973004603378e-05
2,-0.068,11.67456054942695,-0.6511839998058527,-12.0,7.654292465792182,-0.068,12.0,-0.000993861060591678,-4.130956730412624e-07,0.0009246186242995374,5.725843735282315e-06,0.001,0.0009246186242995358,0.001,6.924243629213922e-05,4.130956730412643e-07,6.924243629213873e-05
2,-0.066,11.65050274830268,-0.6510347020485306,-12.0,7.678339393234339,-0.066,12.0,-0.0009938633741410534,-4.437377157758698e-07,0.0009195022567586426,5.692888143170674e-06,0.001,0.0009195022567586513,0.001,7.436111738240804e-05,4.437377157758731e-07,7.436111738240932e-05
2,-0.064,11.62483014094646,-0.6508745001636671,-12.0,7.704000543810523,-0.064,12.0,-0.0009938658117538339,-4.764517086385599e-07,0.0009140424374871252,5.657736537532031e-06,0.001,0.0009140424374871228,0.001,7.982337426671086e-05,4.764517086385622e-07,7.982337426671081e-05
2,-0.062,11.59745872245705,-0.6507026811772585,-12.0,7.731359914110342,-0.062,12.0,-0.0009938683751984328,-5.113477097881654e-07,0.0009082212948701377,5.62027709178977e-06,0.001,0.0009082212948701399,0.001,8.564708032828595e-05,5.113477097881631e-07,8.564708032828642e-05
2,-0.06,11.56830370580243,-0.6505184976185506,-12.0,7.760502286510643,-0.06,12.0,-0.0009938710654652963,-5.48537188713259e-07,0.000902020790104114,5.580397345988697e-06,0.001,0.0009020207901041184,0.001,9.18502753611832e-05,5.485371887132582e-07,9.185027536118471e-05
2,-0.058,11.53728010302176,-0.6503211675796189,-12.0,7.791512648577182,-0.058,12.0,-0.0009938738826385197,-5.881323219138314e-07,0.0008954228407282605,5.537985039563383e-06,0.001,0.0008954228407282591,0.001,9.845104191026346e-05,5.88132321913831e-07,9.845104191026364e-05
