case,frequency_real,frequency_imag,v(low)_real,v(low)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rhp)_real,i(rhp)_imag,i(rlp)_real,i(rlp)_imag,i(chp)_real,i(chp)_imag
1,15.25222956539013,0.0,0.9999990816124144,-0.0009583249669553326,9.18387585725697e-07,0.0009583249669553326,1.0,0.0,-1.836775171323788e-09,-1.916649933910665e-06,9.18387585725697e-10,9.583249669553326e-07,9.18387585725697e-10,9.583249669553326e-07,9.183875856466628e-10,9.583249669553326e-07,9.18387585725697e-10,9.583249669553326e-07
1,15.84893192461107,0.0,0.9999990083479683,-0.0009958167745273507,9.916520318038086e-07,0.0009958167745273507,1.0,0.0,-1.983304063561054e-09,-1.991633549054702e-06,9.916520318038087e-10,9.958167745273508e-07,9.916520318038085e-10,9.958167745273508e-07,9.916520317121424e-10,9.958167745273508e-07,9.916520318038087e-10,9.958167745273508e-07
1,16.46897865482862,0.0,0.999998929238851,-0.001034775339084317,1.070761148906501e-06,0.001034775339084317,1.0,0.0,-2.141522297924164e-09,-2.069550678168633e-06,1.070761148906501e-09,1.034775339084317e-06,1.070761148906501e-09,1.034775339084317e-06,1.07076114896909e-09,1.034775339084317e-06,1.070761148906501e-09,1.034775339084317e-06
1,17.11328304161774,0.0,0.9999988438188053,-0.001075258042452416,1.156181194613557e-06,0.001075258042452416,1.0,0.0,-2.31236238923405e-09,-2.150516084904833e-06,1.156181194613557e-09,1.075258042452416e-06,1.156181194613557e-09,1.075258042452416e-06,1.156181194672534e-09,1.075258042452416e-06,1.156181194613557e-09,1.075258042452417e-06
1,17.78279410038916,0.0,0.9999987515843782,-0.001117324511234534,1.248415621947055e-06,0.001117324511234534,1.0,0.0,-2.496831243694711e-09,-2.234649022469067e-06,1.248415621947055e-09,1.117324511234534e-06,1.248415621947055e-09,1.117324511234534e-06,1.248415621768473e-09,1.117324511234534e-06,1.248415621947055e-09,1.117324511234534e-06
1,18.47849797422283,0.0,0.9999986519919535,-0.001161036704614917,1.348008046588759e-06,0.001161036704614917,1.0,0.0,-2.696016093138271e-09,-2.322073409229833e-06,1.348008046588759e-09,1.161036704614917e-06,1.348008046588759e-09,1.161036704614917e-06,1.348008046520022e-09,1.161036704614917e-06,1.348008046588759e-09,1.161036704614917e-06
1,19.20141938638794,0.0,0.9999985444545493,-0.001206459005596986,1.455545450798629e-06,0.001206459005596986,1.0,0.0,-2.911090901459862e-09,-2.412918011193973e-06,1.455545450798629e-09,1.206459005596987e-06,1.455545450798629e-09,1.206459005596986e-06,1.455545450723683e-09,1.206459005596986e-06,1.455545450798629e-09,1.206459005596986e-06
1,19.95262314968871,0.0,0.9999984283383571,-0.001253658315808369,1.571661642915796e-06,0.001253658315808369,1.0,0.0,-3.143323285759298e-09,-2.507316631616738e-06,1.571661642915796e-09,1.253658315808369e-06,1.571661642915796e-09,1.253658315808369e-06,1.571661642940647e-09,1.253658315808369e-06,1.571661642915796e-09,1.253658315808369e-06
1,20.73321573485946,0.0,0.9999983029590072,-0.001302704154012433,1.697040992829381e-06,0.001302704154012433,1.0,0.0,-3.394081985587337e-09,-2.605408308024866e-06,1.697040992829381e-09,1.302704154012433e-06,1.697040992829381e-09,1.302704154012433e-06,1.697040992842958e-09,1.302704154012433e-06,1.69704099282938e-09,1.302704154012433e-06
1,21.54434690031875,0.0,0.9999981675775345,-0.001353668758471039,1.832422465432616e-06,0.001353668758471039,1.0,0.0,-3.664844930932921e-09,-2.707337516942078e-06,1.832422465432616e-09,1.353668758471039e-06,1.832422465432616e-09,1.353668758471039e-06,1.832422465541939e-09,1.353668758471039e-06,1.832422465432616e-09,1.353668758471039e-06
1,22.3872113856833,0.0,0.999998021396024,-0.001406627193308824,1.978603975829553e-06,0.001406627193308824,1.0,0.0,-3.957207951802656e-09,-2.813254386617648e-06,1.978603975829553e-09,1.406627193308824e-06,1.978603975829553e-09,1.406627193308824e-06,1.97860397599392e-09,1.406627193308824e-06,1.978603975829553e-09,1.406627193308824e-06
1,23.26305067153616,0.0,0.999997863552908,-0.001461657459035203,2.136447091959422e-06,0.001461657459035203,1.0,0.0,-4.272894183897352e-09,-2.923314918070406e-06,2.136447091959422e-09,1.461657459035203e-06,2.136447091959422e-09,1.461657459035203e-06,2.136447092015992e-09,1.461657459035203e-06,2.136447091959422e-09,1.461657459035203e-06
1,24.17315480804093,0.0,0.9999976931178877,-0.001518840607386292,2.306882112350641e-06,0.001518840607386292,1.0,0.0,-4.613764224769003e-09,-3.037681214772584e-06,2.30688211235064e-09,1.518840607386292e-06,2.30688211235064e-09,1.518840607386292e-06,2.306882112335096e-09,1.518840607386292e-06,2.30688211235064e-09,1.518840607386292e-06
1,25.11886431509569,0.0,0.999997509086451,-0.001578260860655315,2.490913548926763e-06,0.001578260860655315,1.0,0.0,-4.98182709791925e-09,-3.156521721310629e-06,2.490913548926762e-09,1.578260860655315e-06,2.490913548926763e-09,1.578260860655315e-06,2.490913548980345e-09,1.578260860655315e-06,2.490913548926762e-09,1.578260860655315e-06
1,26.10157215682525,0.0,0.9999973103739528,-0.001640005735686514,2.689626047172936e-06,0.001640005735686514,1.0,0.0,-5.379252094444416e-09,-3.280011471373027e-06,2.689626047172936e-09,1.640005735686514e-06,2.689626047172936e-09,1.640005735686514e-06,2.689626047214233e-09,1.640005735686514e-06,2.689626047172936e-09,1.640005735686514e-06
1,27.12272579332016,0.0,0.9999970958092214,-0.001704166172714442,2.904190778548269e-06,0.001704166172714442,1.0,0.0,-5.808381557253356e-09,-3.408332345428885e-06,2.904190778548268e-09,1.704166172714442e-06,2.904190778548268e-09,1.704166172714442e-06,2.904190778640903e-09,1.704166172714442e-06,2.904190778548269e-09,1.704166172714442e-06
1,28.18382931264441,0.0,0.9999968641276572,-0.001770836669237498,3.135872342811506e-06,0.001770836669237498,1.0,0.0,-6.271744685641019e-09,-3.541673338474996e-06,3.135872342811506e-09,1.770836669237498e-06,3.135872342811506e-09,1.770836669237498e-06,3.135872342796553e-09,1.770836669237498e-06,3.135872342811506e-09,1.770836669237498e-06
1,29.28644564625223,0.0,0.999996613963779,-0.001840115419121898,3.386036220931449e-06,0.001840115419121898,1.0,0.0,-6.772072441871946e-09,-3.680230838243797e-06,3.386036220931449e-09,1.840115419121899e-06,3.386036220931449e-09,1.840115419121899e-06,3.386036220964783e-09,1.840115419121898e-06,3.386036220931449e-09,1.840115419121899e-06
1,30.43219887107707,0.0,0.9999963438431776,-0.00191210445713987,3.656156822496869e-06,0.00191210445713987,1.0,0.0,-7.312313644888199e-09,-3.82420891427974e-06,3.656156822496869e-09,1.91210445713987e-06,3.656156822496869e-09,1.91210445713987e-06,3.656156822406942e-09,1.91210445713987e-06,3.656156822496869e-09,1.91210445713987e-06
1,31.62277660168364,0.0,0.9999960521738249,-0.001986909809153692,3.947826175042669e-06,0.001986909809153692,1.0,0.0,-7.895652350166446e-09,-3.973819618307385e-06,3.947826175042669e-09,1.986909809153692e-06,3.947826175042669e-09,1.986909809153692e-06,3.947826175076941e-09,1.986909809153692e-06,3.947826175042669e-09,1.986909809153692e-06
1,32.85993247600639,0.0,0.9999957372366935,-0.002064641648165391,4.262763306490107e-06,0.002064641648165391,1.0,0.0,-8.525526612892236e-09,-4.129283296330782e-06,4.262763306490108e-09,2.064641648165391e-06,4.262763306490108e-09,2.064641648165391e-06,4.262763306450701e-09,2.064641648165391e-06,4.262763306490108e-09,2.064641648165391e-06
1,34.14548873833585,0.0,0.9999953971756239,-0.002145414456460368,4.602824375981373e-06,0.002145414456460368,1.0,0.0,-9.205648751964901e-09,-4.290828912920735e-06,4.602824375981373e-09,2.145414456460368e-06,4.602824375981373e-09,2.145414456460368e-06,4.602824376087611e-09,2.145414456460368e-06,4.602824375981373e-09,2.145414456460368e-06
1,35.48133892335737,0.0,0.9999950299863871,-0.002229347194082012,4.970013612796652e-06,0.002229347194082012,1.0,0.0,-9.940027225695628e-09,-4.458694388164024e-06,4.970013612796652e-09,2.229347194082012e-06,4.970013612796652e-09,2.229347194082012e-06,4.97001361288163e-09,2.229347194082012e-06,4.970013612796651e-09,2.229347194082012e-06
1,36.86945064519557,0.0,0.9999946335048722,-0.002316563473883446,5.366495127800895e-06,0.002316563473883446,1.0,0.0,-1.07329902556369e-08,-4.633126947766892e-06,5.366495127800895e-09,2.316563473883446e-06,5.366495127800895e-09,2.316563473883446e-06,5.36649512783427e-09,2.316563473883446e-06,5.366495127800895e-09,2.316563473883446e-06
1,38.31186849557268,0.0,0.9999942053943331,-0.002407191743412042,5.794605667005941e-06,0.002407191743412042,1.0,0.0,-1.15892113338316e-08,-4.814383486824083e-06,5.794605667005942e-09,2.407191743412042e-06,5.794605667005941e-09,2.407191743412042e-06,5.794605666853415e-09,2.407191743412042e-06,5.794605667005942e-09,2.407191743412042e-06
1,39.81071705534952,0.0,0.9999937431316178,-0.002501365473892088,6.256868382381341e-06,0.002501365473892088,1.0,0.0,-1.251373676450932e-08,-5.002730947784176e-06,6.256868382381341e-09,2.501365473892088e-06,6.256868382381341e-09,2.501365473892088e-06,6.256868382181757e-09,2.501365473892088e-06,6.256868382381341e-09,2.501365473892087e-06
1,41.36820402388486,0.0,0.9999932439922988,-0.002599223356581155,6.756007701037062e-06,0.002599223356581155,1.0,0.0,-1.35120154022345e-08,-5.19844671316231e-06,6.756007701037062e-09,2.599223356581155e-06,6.756007701037062e-09,2.599223356581155e-06,6.756007701169687e-09,2.599223356581155e-06,6.756007701037062e-09,2.599223356581155e-06
1,42.98662347082254,0.0,0.9999927050346197,-0.002700909506786253,7.294965380368259e-06,0.002700909506786253,1.0,0.0,-1.458993076061593e-08,-5.401819013572504e-06,7.294965380368259e-09,2.700909506786253e-06,7.294965380368259e-09,2.700909506786253e-06,7.294965380322261e-09,2.700909506786253e-06,7.294965380368259e-09,2.700909506786253e-06
1,44.66835921509607,0.0,0.9999921230821563,-0.002806573675836711,7.876917843734302e-06,0.002806573675836711,1.0,0.0,-1.575383568741424e-08,-5.613147351673422e-06,7.876917843734302e-09,2.806573675836711e-06,7.876917843734302e-09,2.80657367583671e-06,7.876917843652187e-09,2.80657367583671e-06,7.876917843734302e-09,2.80657367583671e-06
1,46.41588833612754,0.0,0.9999914947051011,-0.002916371471322078,8.505294898782618e-06,0.002916371471322078,1.0,0.0,-1.701058979771321e-08,-5.832742942644156e-06,8.505294898782619e-09,2.916371471322078e-06,8.505294898782619e-09,2.916371471322078e-06,8.505294898930593e-09,2.916371471322078e-06,8.505294898782619e-09,2.916371471322078e-06
1,48.2317848223928,0.0,0.9999908162000513,-0.003030464585914952,9.183799948666176e-06,0.003030464585914951,1.0,0.0,-1.836759989748458e-08,-6.060929171829904e-06,9.183799948666178e-09,3.030464585914952e-06,9.183799948666176e-09,3.030464585914951e-06,9.183799948742078e-09,3.030464585914952e-06,9.183799948666176e-09,3.030464585914952e-06
1,50.11872336272695,0.0,0.999990083568185,-0.0031490210351108,9.916431815190238e-06,0.0031490210351108,1.0,0.0,-1.983286363020671e-08,-6.2980420702216e-06,9.916431815190238e-09,3.1490210351108e-06,9.916431815190238e-09,3.1490210351108e-06,9.916431815026884e-09,3.1490210351108e-06,9.916431815190238e-09,3.1490210351108e-06
1,52.07948328595435,0.0,0.9999892924916977,-0.003272215404229358,1.070750830240995e-05,0.003272215404229359,1.0,0.0,-2.141501660472901e-08,-6.544430808458716e-06,1.070750830240995e-08,3.272215404229358e-06,1.070750830240995e-08,3.272215404229358e-06,1.070750830234335e-08,3.272215404229358e-06,1.070750830240995e-08,3.272215404229358e-06
1,54.11695265464607,0.0,0.9999884383083605,-0.003400229105035116,1.156169163944147e-05,0.003400229105035116,1.0,0.0,-2.312338327888705e-08,-6.800458210070232e-06,1.156169163944147e-08,3.400229105035116e-06,1.156169163944147e-08,3.400229105035116e-06,1.15616916395167e-08,3.400229105035116e-06,1.156169163944147e-08,3.400229105035116e-06
1,56.2341325190346,0.0,0.9999875159840478,-0.00353325064234783,1.248401595230565e-05,0.003533250642347831,1.0,0.0,-2.49680319045956e-08,-7.066501284695661e-06,1.248401595230565e-08,3.533250642347831e-06,1.248401595230565e-08,3.533250642347831e-06,1.248401595221882e-08,3.53325064234783e-06,1.248401595230566e-08,3.53325064234783e-06
1,58.43414133735143,0.0,0.9999865200830734,-0.003671475891027863,1.347991692655918e-05,0.003671475891027863,1.0,0.0,-2.695983385316701e-08,-7.342951782055725e-06,1.347991692655919e-08,3.671475891027863e-06,1.347991692655919e-08,3.671475891027863e-06,1.347991692657313e-08,3.671475891027863e-06,1.347991692655919e-08,3.671475891027863e-06
1,60.7202195690985,0.0,0.9999854447361647,-0.003815108383735432,1.455526383535369e-05,0.003815108383735431,1.0,0.0,-2.911052767070252e-08,-7.630216767470862e-06,1.455526383535369e-08,3.815108383735431e-06,1.455526383535369e-08,3.815108383735431e-06,1.455526383531414e-08,3.815108383735432e-06,1.455526383535369e-08,3.815108383735431e-06
1,63.09573444801896,0.0,0.9999842836058784,-0.003964359609877675,1.571639412147366e-05,0.003964359609877675,1.0,0.0,-3.143278824314367e-08,-7.92871921975535e-06,1.571639412147366e-08,3.964359609877675e-06,1.571639412147366e-08,3.964359609877675e-06,1.571639412156767e-08,3.964359609877675e-06,1.571639412147366e-08,3.964359609877675e-06
1,65.5641849417975,0.0,0.999983029849263,-0.004119449326172689,1.697015073692066e-05,0.004119449326172689,1.0,0.0,-3.394030147382783e-08,-8.238898652345378e-06,1.697015073692066e-08,4.119449326172689e-06,1.697015073692066e-08,4.119449326172689e-06,1.697015073698349e-08,4.119449326172689e-06,1.697015073692066e-08,4.11944932617269e-06
1,68.12920690579573,0.0,0.9999816760775402,-0.004280605879275415,1.832392245982157e-05,0.004280605879275415,1.0,0.0,-3.664784491970673e-08,-8.56121175855083e-06,1.832392245982156e-08,4.280605879275415e-06,1.832392245982157e-08,4.280605879275415e-06,1.832392245981751e-08,4.280605879275415e-06,1.832392245982156e-08,4.280605879275415e-06
1,70.79457843841337,0.0,0.9999802143125742,-0.004448066540926553,1.978568742593723e-05,0.004448066540926553,1.0,0.0,-3.957137485162091e-08,-8.896133081853106e-06,1.978568742593723e-08,4.448066540926553e-06,1.978568742593723e-08,4.448066540926553e-06,1.978568742577736e-08,4.448066540926553e-06,1.978568742593723e-08,4.448066540926553e-06
1,73.56422544596369,0.0,0.9999786359398689,-0.004622077856102341,2.136406013093689e-05,0.004622077856102341,1.0,0.0,-4.272812026194238e-08,-9.244155712204683e-06,2.136406013093689e-08,4.622077856102341e-06,2.136406013093689e-08,4.622077856102341e-06,2.136406013109049e-08,4.622077856102341e-06,2.136406013093689e-08,4.622077856102341e-06
1,76.44222742525956,0.0,0.99997693165782,-0.00480289600466031,2.30683421799929e-05,0.00480289600466031,1.0,0.0,-4.613668436003524e-08,-9.605792009320619e-06,2.30683421799929e-08,4.80289600466031e-06,2.30683421799929e-08,4.802896004660309e-06,2.306834218002152e-08,4.802896004660309e-06,2.30683421799929e-08,4.80289600466031e-06
1,79.43282347242767,0.0,0.9999750914229166,-0.004990787176993822,2.490857708325827e-05,0.004990787176993822,1.0,0.0,-4.981715416656359e-08,-9.981574353987644e-06,2.490857708325827e-08,4.990787176993821e-06,2.490857708325828e-08,4.990787176993822e-06,2.490857708337124e-08,4.990787176993822e-06,2.490857708325827e-08,4.990787176993822e-06
1,82.54041852680133,0.0,0.9999731043905804,-0.005186027964226415,2.689560941954443e-05,0.005186027964226415,1.0,0.0,-5.379121883904614e-08,-1.037205592845283e-05,2.689560941954443e-08,5.186027964226415e-06,2.689560941954443e-08,5.186027964226415e-06,2.689560941959712e-08,5.186027964226415e-06,2.689560941954443e-08,5.186027964226415e-06
1,85.76958985908888,0.0,0.999970958851284,-0.005388905763495698,2.90411487161559e-05,0.005388905763495698,1.0,0.0,-5.80822974322323e-08,-1.07778115269914e-05,2.90411487161559e-08,5.388905763495698e-06,2.90411487161559e-08,5.388905763495698e-06,2.90411487160469e-08,5.388905763495698e-06,2.90411487161559e-08,5.388905763495697e-06
1,89.125093813374,0.0,0.9999686421615794,-0.005599719198895643,3.135783842051087e-05,0.005599719198895643,1.0,0.0,-6.271567684102713e-08,-1.119943839779129e-05,3.135783842051087e-08,5.599719198895644e-06,3.135783842051087e-08,5.599719198895644e-06,3.135783842056483e-08,5.599719198895644e-06,3.135783842051087e-08,5.599719198895644e-06
1,92.61187281287877,0.0,0.9999661406696311,-0.005818778558665892,3.385933036904296e-05,0.005818778558665892,1.0,0.0,-6.77186607380362e-08,-1.163755711733178e-05,3.385933036904296e-08,5.818778558665893e-06,3.385933036904296e-08,5.818778558665893e-06,3.385933036892386e-08,5.818778558665893e-06,3.385933036904296e-08,5.818778558665892e-06
1,96.23506263980825,0.0,0.999963439634809,-0.006046406249236651,3.656036519111093e-05,0.006046406249236651,1.0,0.0,-7.312073038212524e-08,-1.20928124984733e-05,3.656036519111093e-08,6.046406249236651e-06,3.656036519111093e-08,6.046406249236651e-06,3.656036519095185e-08,6.046406249236651e-06,3.656036519111093e-08,6.046406249236651e-06
1,99.99999999999936,0.0,0.9999605231408795,-0.006282937266758346,3.947685912042685e-05,0.006282937266758346,1.0,0.0,-7.895371824104881e-08,-1.256587453351669e-05,3.947685912042686e-08,6.282937266758346e-06,3.947685912042685e-08,6.282937266758346e-06,3.947685912053523e-08,6.282937266758346e-06,3.947685912042686e-08,6.282937266758347e-06
1,103.9122303835162,0.0,0.999957374002276,-0.006528719686766156,4.262599772404994e-05,0.006528719686766155,1.0,0.0,-8.525199544798738e-08,-1.305743937353231e-05,4.262599772404993e-08,6.528719686766155e-06,4.262599772404994e-08,6.528719686766155e-06,4.262599772397735e-08,6.528719686766156e-06,4.262599772404993e-08,6.528719686766155e-06
1,107.9775162327703,0.0,0.9999539736629005,-0.006784115172650725,4.602633709949657e-05,0.006784115172650725,1.0,0.0,-9.205267419895538e-08,-1.356823034530145e-05,4.602633709949657e-08,6.784115172650725e-06,4.602633709949657e-08,6.784115172650725e-06,4.602633709949178e-08,6.784115172650725e-06,4.602633709949657e-08,6.784115172650725e-06
1,112.2018454301956,0.0,0.9999503020868659,-0.007049499503628128,4.969791313422312e-05,0.007049499503628128,1.0,0.0,-9.939582626842117e-08,-1.409899900725626e-05,4.969791313422312e-08,7.049499503628129e-06,4.969791313422312e-08,7.049499503628128e-06,4.969791313413907e-08,7.049499503628128e-06,4.969791313422312e-08,7.049499503628128e-06
1,116.5914401179824,0.0,0.9999463376405312,-0.007325263122923933,5.366235946889304e-05,0.007325263122923933,1.0,0.0,-1.073247189376736e-07,-1.465052624584786e-05,5.366235946889305e-08,7.325263122923932e-06,5.366235946889304e-08,7.325263122923932e-06,5.366235946879794e-08,7.325263122923932e-06,5.366235946889305e-08,7.325263122923932e-06
1,121.152765862858,0.0,0.9999420569651433,-0.007611811706908382,5.79430348567159e-05,0.007611811706908382,1.0,0.0,-1.158860697134389e-07,-1.522362341381676e-05,5.794303485671591e-08,7.611811706908381e-06,5.79430348567159e-08,7.611811706908382e-06,5.794303485673336e-08,7.611811706908382e-06,5.794303485671591e-08,7.611811706908381e-06
1,125.8925411794159,0.0,0.9999374348393341,-0.007909566755942045,6.256516066603273e-05,0.007909566755942045,1.0,0.0,-1.251303213320207e-07,-1.581913351188409e-05,6.256516066603273e-08,7.909566755942045e-06,6.256516066603273e-08,7.909566755942045e-06,6.256516066593942e-08,7.909566755942045e-06,6.256516066603273e-08,7.909566755942045e-06
1,130.8177474260185,0.0,0.9999324440306675,-0.008218966207713497,6.755596933252883e-05,0.008218966207713497,1.0,0.0,-1.351119386650289e-07,-1.6437932415427e-05,6.755596933252884e-08,8.218966207713498e-06,6.755596933252884e-08,8.218966207713498e-06,6.755596933250008e-08,8.218966207713498e-06,6.755596933252884e-08,8.218966207713498e-06
1,135.9356390878516,0.0,0.9999270551353687,-0.00854046507387313,7.294486463132286e-05,0.008540465073873132,1.0,0.0,-1.458897292625698e-07,-1.708093014774626e-05,7.294486463132287e-08,8.540465073873131e-06,7.294486463132287e-08,8.540465073873133e-06,7.29448646312747e-08,8.540465073873131e-06,7.294486463132288e-08,8.540465073873131e-06
1,141.2537544622745,0.0,0.999921236405292,-0.008874536100789162,7.876359470806146e-05,0.008874536100789164,1.0,0.0,-1.575271894160691e-07,-1.774907220157833e-05,7.876359470806146e-08,8.874536100789163e-06,7.876359470806147e-08,8.874536100789165e-06,7.876359470804229e-08,8.874536100789163e-06,7.876359470806147e-08,8.874536100789163e-06
1,146.7799267622059,0.0,0.9999149535611176,-0.009221670455274049,8.504643888244087e-05,0.00922167045527405,1.0,0.0,-1.700928777648401e-07,-1.84433409105481e-05,8.504643888244088e-08,9.22167045527405e-06,8.504643888244088e-08,9.221670455274051e-06,8.504643888240792e-08,9.22167045527405e-06,8.504643888244089e-08,9.22167045527405e-06
1,152.5222956539008,0.0,0.9999081695906824,-0.009582378436150946,9.183040931768608e-05,0.009582378436150946,1.0,0.0,-1.836608186351907e-07,-1.916475687230189e-05,9.18304093176861e-08,9.582378436150946e-06,9.183040931768608e-08,9.582378436150946e-06,9.183040931759479e-08,9.582378436150946e-06,9.18304093176861e-08,9.582378436150944e-06
1,158.4893192461102,0.0,0.999900844531264,-0.00995719021255085,9.915546873589864e-05,0.009957190212550848,1.0,0.0,-1.983109374718064e-07,-1.99143804251017e-05,9.915546873589866e-08,9.957190212550847e-06,9.915546873589864e-08,9.957190212550847e-06,9.915546873595638e-08,9.957190212550849e-06,9.915546873589863e-08,9.957190212550849e-06
