case,time,v(drive),v(out),v(gate),v(vdd),i(vdd),i(rg),i(rl),i(cgs),i(vin),id(m1),i(cgd)
3,1.816879090115677e-05,8.0,12.03571284137817,1.036557490399166,12.0,0.002976070114835139,0.01481583512681029,-0.002976070114847277,0.01184052303660565,-0.01481583512681035,-7.580247540772689e-07,0.002975312090204518
3,1.817379090115678e-05,8.0,12.03556134960544,1.066096014374889,12.0,0.002963445800417741,0.01475298720345768,-0.002963445800453712,0.01179029614388083,-0.01475298720345787,-7.547409808239536e-07,0.002962691059576805
3,1.817879090115678e-05,8.0,12.03541050045066,1.095509237624784,12.0,0.002950875037574185,0.01469040587739408,-0.002950875037555385,0.01174028245600311,-0.01469040587739398,-7.516161915077646e-07,0.002950123421391115
3,1.818379090115678e-05,8.0,12.03526029118904,1.124797691667581,12.0,0.002938357599100438,0.01462809001772855,-0.002938357599086523,0.01169048077829793,-0.01462809001772848,-7.483596853319341e-07,0.00293760923943065
3,1.818879090115678e-05,8.0,12.03511071910645,1.153961905767159,12.0,0.002925893258873602,0.01456603849836775,-0.002925893258870567,0.0116408905013976,-0.01456603849836773,-7.45261985457546e-07,0.002925147996970079
3,1.819379090115678e-05,8.0,12.03496178149978,1.183002406942188,12.0,0.002913481791640971,0.01450425019799534,-0.002913481791648002,0.0115915104386185,-0.01450425019799538,-7.420323910878324e-07,0.00291273975937667
3,1.819879090115678e-05,8.0,12.0348134756773,1.211919719975741,12.0,0.002901122973056669,0.01444272400005162,-0.002901122973108479,0.01154233998811049,-0.01444272400005188,-7.389612477481933e-07,0.002900384011941259
3,1.820379090115678e-05,8.0,12.03466579895953,1.240714367424951,12.0,0.00288881657991924,0.01438145879271287,-0.002888816579960688,0.01149337797107874,-0.01438145879271308,-7.357583875489127e-07,0.002888080821634276
3,1.820879090115678e-05,8.0,12.03451874867691,1.269386869630013,12.0,0.002876562389735104,0.01432045346887231,-0.00287656238974258,0.01144462379287736,-0.01432045346887235,-7.327138007440226e-07,0.002875829675994979
3,1.821379090115678e-05,8.0,12.03437232217263,1.297937744724149,12.0,0.002864360181049186,0.01425970692611883,-0.002864360181052739,0.01139607628240991,-0.01425970692611885,-7.29537408261649e-07,0.00286363064370887
3,1.821879090115678e-05,8.0,12.03422651680097,1.326367508642653,12.0,0.002852209733380073,0.01419921806671776,-0.002852209733414046,0.01134773485232099,-0.01419921806671793,-7.265191115379821e-07,0.002851483214396655
3,1.822379090115678e-05,8.0,12.03408132992681,1.35467667513213,12.0,0.002840110827255771,0.01413898579759121,-0.002840110827234306,0.01129959833923722,-0.0141389857975911,-7.233690091368317e-07,0.002839387458354103
3,1.822879090115678e-05,8.0,12.03393675892612,1.382865755759881,12.0,0.002828063243857315,0.01407900903029813,-0.0028280632438434,0.01125166616303175,-0.01407900903029805,-7.2037664722302e-07,0.002827342867266047
3,1.823379090115678e-05,8.0,12.0337928011878,1.410935259923529,12.0,0.002816066765655378,0.01401928668101377,-0.002816066765650345,0.01120393716792312,-0.01401928668101374,-7.172525684495668e-07,0.002815349513090482
3,1.823879090115679e-05,8.0,12.03364945410974,1.438885694859442,12.0,0.002804121175775887,0.01395981767051183,-0.002804121175811858,0.01115641078074803,-0.01395981767051201,-7.142861413456103e-07,0.002803406889763771
3,1.824379090115679e-05,8.0,12.03350671510103,1.466717565652355,12.0,0.002792226258427455,0.01390060092414393,-0.002792226258419017,0.01110908585353032,-0.01390060092414388,-7.111878197463284e-07,0.002791515070613926
3,1.824879090115679e-05,8.0,12.03336458158191,1.494431375244494,12.0,0.002780381798482612,0.01384163537182022,-0.002780381798492382,0.01106196182017927,-0.01384163537182027,-7.082469721808593e-07,0.002779673551640549
3,1.825379090115679e-05,8.0,12.03322305098477,1.522027624444876,12.0,0.002768587582091531,0.01378291994798963,-0.002768587582064293,0.01101503754015964,-0.01378291994798949,-7.051742301200647e-07,0.00276788240782988
3,1.825879090115679e-05,8.0,12.03308212075197,1.549506811937926,12.0,0.002756843396000574,0.01372445359162144,-0.002756843395997244,0.01096831245433871,-0.01372445359162142,-7.022587844573991e-07,0.002756141137282953
3,1.826379090115679e-05,8.0,12.03294178833758,1.576869434292855,12.0,0.002745149028110738,0.01366623524618542,-0.002745149028131462,0.01092178542957156,-0.01366623524618552,-6.992116219350919e-07,0.002744449816614036
3,1.826879090115679e-05,8.0,12.0328020512045,1.604115985972057,12.0,0.002733504267077969,0.01360826385963392,-0.002733504267041257,0.01087545591382155,-0.01360826385963373,-6.963212229038618e-07,0.002732807945811988
3,1.827379090115679e-05,8.0,12.03266290682793,1.63124695934076,12.0,0.002721908902308279,0.01355053838438136,-0.00272190890232767,0.01082932278117421,-0.01355053838438146,-6.932991958308321e-07,0.002721215603207483
3,1.827879090115679e-05,8.0,12.03252435269338,1.658262844675516,12.0,0.002710362724452242,0.01349305777728614,-0.002710362724448541,0.01078338548660152,-0.01349305777728612,-6.904337546131956e-07,0.002709672290684306
3,1.828379090115679e-05,8.0,12.032386386297,1.685164130173156,12.0,0.002698865524749738,0.01343582099963158,-0.002698865524749738,0.01073764291151758,-0.01343582099963158,-6.874366853537595e-07,0.002698178088114123
3,1.828879090115679e-05,8.0,12.03224900514599,1.711951301959692,12.0,0.002687417095488254,0.01337882701710704,-0.002687417095498764,0.0106920945176916,-0.01337882701710709,-6.845962019497165e-07,0.002686732499415534
3,1.829379090115679e-05,8.0,12.03211220675776,1.738624844098944,12.0,0.002676017229823469,0.01332207479978948,-0.002676017229813699,0.01064673919370906,-0.01332207479978943,-6.816237352325061e-07,0.002675335606080242
3,1.82987909011568e-05,8.0,12.03197598865921,1.765185238601148,12.0,0.002664665721626935,0.01326556332212522,-0.002664665721600882,0.01060157640812243,-0.01326556332212509,-6.788075879171629e-07,0.002663986914003047
3,1.83037909011568e-05,8.0,12.03184034838993,1.791632965432326,12.0,0.002653362365840239,0.01320929156290994,-0.002653362365827731,0.01055660505689437,-0.01320929156290988,-6.758599013778621e-07,0.002652686506015023
3,1.83087909011568e-05,8.0,12.03170528349872,1.817968502522265,12.0,0.002642106958221646,0.01315325850527178,-0.002642106958226531,0.01051182461507105,-0.0131532585052718,-6.730680901512187e-07,0.002641433890200773
3,1.83137909011568e-05,8.0,12.03157079154485,1.844192325773415,12.0,0.002630899295383848,0.01309746313665231,-0.002630899295403832,0.01046723398580029,-0.01309746313665241,-6.701446508827757e-07,0.002630229150851982
3,1.83187909011568e-05,8.0,12.03143687009776,1.870304909069438,12.0,0.002619739174828828,0.01304190444878843,-0.002619739174813359,0.01042283265100941,-0.01304190444878835,-6.673770869269902e-07,0.002619071797778538
3,1.83237909011568e-05,8.0,12.03130351673768,1.896306724283904,12.0,0.00260862639477466,0.01298658143769382,-0.002608626394806338,0.01037861952053221,-0.01298658143769398,-6.644777172937211e-07,0.002607961917161727
3,1.83287909011568e-05,8.0,12.03117072905394,1.922198241288492,12.0,0.002597560754525219,0.01293149310364151,-0.002597560754495317,0.01033459408313542,-0.01293149310364135,-6.617340453374254e-07,0.002596899020505639
3,1.83337909011568e-05,8.0,12.03103850464766,1.94797992796202,12.0,0.002586542054006769,0.01287663845114464,-0.002586542053971611,0.01029075525581247,-0.01287663845114446,-6.588585677036463e-07,0.002585883195331817
3,1.83387909011568e-05,8.0,12.03090684113,1.973652250198571,12.0,0.002575570094174306,0.01282201648893921,-0.002575570094166461,0.01024710253351047,-0.01282201648893917,-6.561387877468405e-07,0.002574913955428748
3,1.83437909011568e-05,8.0,12.03077573612138,1.999215671915753,12.0,0.002564644676736894,0.01276762622996648,-0.002564644676781598,0.01020363484016396,-0.01276762622996671,-6.532871132947093e-07,0.002563991389803011
3,1.83487909011568e-05,8.0,12.02833496648116,2.024209591894495,12.0,0.002361247206745132,0.01271444767682022,-0.002361247206763265,0.009791501142710102,-0.01271444767682032,0.0005616993272283821,0.002922946534110515
3,1.83537909011568e-05,8.0,12.01848541566079,2.04761877032145,12.0,0.001540451304013146,0.01266464091420968,-0.00154045130506549,0.008935841596803495,-0.01266464091421504,0.002188348010268015,0.003728799317411546
3,1.83587909011568e-05,8.0,11.99864633455939,2.068934882499425,12.0,-0.0001128054564245584,0.01261928748404378,0.0001128054533841016,0.008117048137734617,-0.01261928748405927,0.004615044793787604,0.004502239346324544
3,1.836379090115681e-05,8.0,11.96998748241456,2.088400271317655,12.0,-0.002501043133799175,0.01257787176315392,0.002501043132120184,0.00745526290780818,-0.01257787176316248,0.007623651984189905,0.005122608855354205
3,1.836879090115681e-05,8.0,11.93433994299193,2.106388234696928,12.0,-0.00547167141794902,0.01253959950064483,0.005471671417339063,0.006935107791224748,-0.01253959950064794,0.01107616312543414,0.005604491709422899
3,1.837379090115681e-05,8.0,11.89320314982819,2.123204296211183,12.0,-0.008899737514576067,0.01250382064635919,0.008899737514317902,0.006517741418515799,-0.0125038206463605,0.0148858167416499,0.005986079227844554
3,1.837879090115681e-05,8.0,11.84764878883325,2.139067314202804,12.0,-0.01269593426397719,0.01247006954424935,0.01269593426389607,0.006172672974130711,-0.01247006954424977,0.01899333083379418,0.006297396570118741
3,1.838379090115681e-05,8.0,11.79843780353199,2.154133201152435,12.0,-0.0167968497057126,0.01243801446563312,0.01679684970566727,0.005880036585332205,-0.01243801446563335,0.02335482758590857,0.006557977880301102
3,1.838879090115681e-05,8.0,11.746130993894,2.168517263767559,12.0,-0.02115587173918887,0.0124074100770903,0.02115575050883341,0.005626981238585405,-0.01240741069482459,0.0279359470791718,0.006780429456239023
3,1.839379090115681e-05,8.0,11.69115395643356,2.182307335850751,12.0,-0.02573726074427662,0.01237806949818989,0.0257371702972032,0.005404670870193806,-0.0123780699590667,0.03271039563541578,0.006973399088873178
3,1.839879090115681e-05,8.0,11.63384222131669,2.195572903212349,12.0,-0.03051321760573367,0.01234984488678223,0.03051314822360881,0.005207476798557487,-0.01234984524032173,0.03765538338100782,0.007142368441764191
3,1.840379090115681e-05,8.0,11.57446984625891,2.208370888219024,12.0,-0.03546090043871064,0.01232261513144889,0.03546084614509063,0.005030674253508227,-0.01232261540810427,0.04275268300055757,0.007291941154595749
3,1.840879090115681e-05,8.0,11.51326100663075,2.220748016241347,12.0,-0.04056162612148739,0.01229628081650777,0.04056158278077075,0.004870841104424262,-0.01229628103735219,0.04798693945522459,0.007425439932927658
3,1.841379090115681e-05,8.0,11.45040307710328,2.232743469727409,12.0,-0.04579977872079533,0.01227075857504807,0.04579974357472653,0.004725371309742821,-0.01227075875413632,0.05334506350278545,0.00754538744439337
3,1.841879090115681e-05,8.0,11.38605477324871,2.244390545095169,12.0,-0.05116213111748713,0.0122459775636273,0.05116210222927453,0.004592166299676181,-0.01224597771082838,0.05881585814559998,0.007653811411151734
3,1.842379090115682e-05,8.0,11.32035201888421,2.255717848703548,12.0,-0.05663735578375961,0.01222187691765203,0.0566373317596495,0.004469575211060395,-0.01222187704006788,0.06438958743775203,0.007752301829007102
3,1.842879090115682e-05,8.0,11.25341232433748,2.266750190561722,12.0,-0.06221565982556165,0.01219840384986868,0.0622156396385433,0.004356213570336331,-0.01219840395273246,0.07005779124122924,0.007842190382395753
3,1.843379090115682e-05,8.0,11.18533812391481,2.277509266525939,12.0,-0.06788850679233582,0.01217551219888098,0.06788848967376562,0.004250975726380224,-0.01217551228610936,0.07581299334828984,0.00792453655972869
3,1.843879090115682e-05,8.0,11.11621936570171,2.288014188383511,12.0,-0.07364840082821311,0.01215316130131168,0.07364838619152388,0.004152900919027758,-0.01215316137589353,0.08164861853101613,0.008000260456865416
3,1.844379090115682e-05,8.0,11.04613554908145,2.298281901464039,12.0,-0.07948871685021697,0.012131315103268,0.07948870424321233,0.004061217348558799,-0.01213131516750752,0.08755877784381028,0.008070097818948518
3,1.844879090115682e-05,8.0,10.97515735101652,2.308327518404523,12.0,-0.08540356501417601,0.01210994145020314,0.0854035540819568,0.00397523110447473,-0.01210994150590872,0.09353824348234951,0.008134710401433765
3,1.845379090115682e-05,8.0,10.90334793713469,2.318164588591995,12.0,-0.09138768144295317,0.01208901151363406,0.0913876719054422,0.003894385827064362,-0.01208901156223284,0.09958227931878838,0.00819462573516816
3,1.845879090115682e-05,8.0,10.83076403186102,2.327805318373503,12.0,-0.0974363390459243,0.01206849932260957,0.09743633067824826,0.003818163693172449,-0.01206849936524741,0.1056866502757714,0.008250335672074671
3,1.846379090115682e-05,8.0,10.7574567980396,2.337260752309893,12.0,-0.1035452742087596,0.01204838137806406,0.1035452668300332,0.003746153287035536,-0.01204838141566266,0.111847480783922,0.008302228128626465
3,1.846879090115682e-05,8.0,10.68347256816982,2.346540924045818,12.0,-0.1097106258569708,0.01202863633181741,0.1097106193191818,0.003677957438724233,-0.01202863636513098,0.1180612856862773,0.00835067892640673
3,1.847379090115682e-05,8.0,10.60885345500635,2.355654982463104,12.0,-0.1159288845672615,0.01200924471816361,0.1159288787494709,0.003613265622759432,-0.0120092447478084,0.1243248466983538,0.008395979125048969
3,1.847879090115682e-05,8.0,10.5336378670392,2.364611298314828,12.0,-0.1221968496118377,0.01199018872698973,0.1221968444133997,0.003551765952368058,-0.01199018875347858,0.1306352572282066,0.00843842280111029
3,1.848379090115682e-05,8.0,10.45786094456088,2.37341755455773,12.0,-0.1285115926155784,0.0119714520115793,0.1285115879532602,0.003493220149499487,-0.01197145203533633,0.1369898108826817,0.00847823188583674
3,1.848879090115683e-05,8.0,10.38155493271557,2.382080823724237,12.0,-0.1348704264702336,0.01195301952399098,0.1348704222737026,0.003437378210829012,-0.01195301954537458,0.1433860555465571,0.00851564133454552
3,1.849379090115683e-05,8.0,10.30474950051145,2.390607634181487,12.0,-0.1412708787468792,0.01193487737408194,0.1412708749573791,0.003384054854345564,-0.0119348773933915,0.1498216902167115,0.008550822539045821
3,1.849879090115683e-05,8.0,10.22747201692104,2.399004027544837,12.0,-0.1477106686893704,0.01191701270735141,0.1477106652565803,0.003333045998979101,-0.01191701272484333,0.156294625387865,0.008583966725864034
3,1.850379090115683e-05,8.0,10.14974778914141,2.407275608295635,12.0,-0.1541876873566874,0.01189941359937099,0.1541876842382155,0.003284206049941174,-0.01189941361526129,0.1628028858128516,0.008615207565319638
3,1.850879090115683e-05,8.0,10.07160027095712,2.415427587221505,12.0,-0.1606999802611532,0.0118820689633585,0.1606999774202398,0.003237365673028902,-0.01188206897783449,0.1693446752675243,0.008644703304805379
3,1.851379090115683e-05,8.0,9.993051243915623,2.423464819246253,12.0,-0.167245732268268,0.01186496846968883,0.1672457296736981,0.003192409532798424,-0.01186496848290956,0.1759182836394757,0.008672558950110876
3,1.851879090115683e-05,8.0,9.914120977274013,2.43139183686238,12.0,-0.1738232542693821,0.01184810247476089,0.1738232518938322,0.00314919503773381,-0.0118481024868656,0.1825221547793632,0.00869890744913171
3,1.852379090115683e-05,8.0,9.834828367959274,2.439212879432846,12.0,-0.1804309715165932,0.01183146195865352,0.1804309693367272,0.003107630290810626,-0.01183146196976112,0.1891547968280172,0.008723831678950189
3,1.852879090115683e-05,8.0,9.755191065211974,2.446931919311589,12.0,-0.1870674132371921,0.01181503846954981,0.1870674112323354,0.003067593594575202,-0.01181503847976564,0.1958148522660963,0.008747444885190081
3,1.853379090115683e-05,8.0,9.675225580226392,2.454552684858791,12.0,-0.1937312034953569,0.01179882407476853,0.1937312016478006,0.003029011462257092,-0.01179882408418283,0.2025010107204572,0.008769812621925333
3,1.853879090115683e-05,8.0,9.594947384597003,2.462078681124437,12.0,-0.200421052989719,0.01178281131675652,0.2004210512835831,0.002991778741657791,-0.0117828113254502,0.2092120805897935,0.008791032583792324
3,1.854379090115683e-05,8.0,9.514370997282377,2.469513208152413,12.0,-0.2071357518048215,0.0117669931741438,0.2071357502264686,0.002955836587892779,-0.01176699318218637,0.2159469037886552,0.008811156594293434
3,1.854879090115684e-05,8.0,9.433510063301748,2.476859377556905,12.0,-0.2138741628544234,0.01175136302647467,0.213874161391521,0.002921093108888551,-0.01175136303392895,0.2227044285062263,0.008830269925040213
3,1.855379090115684e-05,8.0,9.352377423486342,2.484120127243185,12.0,-0.2206352160675101,0.01173591462288684,0.2206352147094715,0.002887501235428136,-0.01173591462980678,0.229483625494975,0.008848413394378696
3,1.855879090115684e-05,8.0,9.270985178079027,2.491298234838144,12.0,-0.2274179030896873,0.01172064205353586,0.2274179018267478,0.002854979818946113,-0.01172064205997123,0.2362835616415815,0.008865662241025252
3,1.856379090115684e-05,8.0,9.189344743242135,2.498396329648453,12.0,-0.2342212725726533,0.01170553972415223,0.2342212713964888,0.002823491356165331,-0.01170553973014542,0.2431033175110286,0.008882048373980211
3,1.856879090115684e-05,8.0,9.107466902967161,2.50541690365027,12.0,-0.2410444258498778,0.011690602332659,0.2410444247527366,0.002792963489807843,-0.01169060233824953,0.2499420614934245,0.008897638848441414
3,1.857379090115684e-05,8.0,9.025361855275069,2.512362321292823,12.0,-0.2478865130851893,0.01167582484831314,0.2478865120604109,0.002763366558798275,-0.01167582485353494,0.2567989683865513,0.008912458294736192
3,1.857879090115684e-05,8.0,8.94303925496724,2.51923482857197,12.0,-0.2547467297113279,0.01166120249240006,0.2547467287527299,0.002734635464521684,-0.01166120249728464,0.2636732939439668,0.008926567032762733
3,1.858379090115684e-05,8.0,8.860508251710506,2.526036561134014,12.0,-0.2616243132552331,0.01164673072099146,0.2616243123574578,0.002706747028444756,-0.01164673072556611,0.2705642943298336,0.008939983697121345
3,1.858879090115684e-05,8.0,8.777777525542511,2.532769551830278,12.0,-0.2685185403800856,0.01163240520887175,0.268518539538124,0.002679642195364096,-0.011632405213162,0.2774713009384477,0.008952763017797682
3,1.859379090115684e-05,8.0,8.694855318502553,2.539435737466336,12.0,-0.2754287242486279,0.01161822183517801,0.2754287234581206,0.002653303185796929,-0.01161822183920607,0.2843936405929171,0.008964918653408871
3,1.859879090115684e-05,8.0,8.611749464344468,2.546036965139812,12.0,-0.2823542120477829,0.01160417666991529,0.2823542113046276,0.00262767601460423,-0.01160417667370207,0.2913307105361085,0.008976500659097608
3,1.860379090115684e-05,8.0,8.528467414990931,2.552574997900933,12.0,-0.2892943827834199,0.01159026596191291,0.289294382084089,0.002602747430599184,-0.01159026596547638,0.2982818992754765,0.008987518534876893
3,1.860879090115684e-05,8.0,8.44501626557624,2.55905152010734,12.0,-0.2962486451942045,0.01157648612743119,0.2962486445353132,0.002578467732275769,-0.0115764861307886,0.3052466616680682,0.008998018398512775
3,1.861379090115685e-05,8.0,8.361402776710232,2.565468142201566,12.0,-0.3032164358955056,0.01156283373999667,0.3032164352741473,0.002554827490244715,-0.01156283374316282,0.3122244403334307,0.009008006252917866
3,1.861879090115685e-05,8.0,8.277633395724669,2.571826405265162,12.0,-0.3101972176095734,0.01154930552071242,0.3101972170229442,0.002531780646220394,-0.01154930552370161,0.3192147407734325,0.009017524877481087
3,1.862379090115685e-05,8.0,8.19371427552126,2.578127785074821,12.0,-0.3171904775942167,0.01153589832962804,0.3171904770398949,0.002509321015531807,-0.01153589833245261,0.3262170532918773,0.009026577316920692
3,1.862879090115685e-05,8.0,8.109651292706701,2.584373695998986,12.0,-0.3241957261321329,0.01152260915744897,0.3241957256077749,0.00248740565713268,-0.01152260916012085,0.3332309281034007,0.009035203502988365
3,1.863379090115685e-05,8.0,8.025450063635168,2.590565494460297,12.0,-0.3312124951934576,0.01150943511816958,0.3312124946970694,0.002466031156244775,-0.01150943512069895,0.3402558977079195,0.0090434039644538
3,1.863879090115685e-05,8.0,7.941115959979197,2.59670448228921,12.0,-0.3382403371387859,0.01149637344193785,0.3382403366684002,0.002445157254620245,-0.01149637344433472,0.3472915519544539,0.009051216189714273
3,1.864379090115685e-05,8.0,7.856654122449568,2.602791909693958,12.0,-0.3452788235752764,0.01148342146873626,0.3452788231292027,0.00242478291331194,-0.01148342147100925,0.3543374608299565,0.009058638557697396
3,1.864879090115685e-05,8.0,7.772069474236764,2.608828978162341,12.0,-0.352327544237015,0.01147057664220778,0.352327543813603,0.002404870195526598,-0.0114705766443653,0.3613932494490157,0.00906570644883864
3,1.865379090115685e-05,8.0,7.687366732800593,2.614816843021524,12.0,-0.3593861060021349,0.01145783650420952,0.3593861055999506,0.002385420110040393,-0.01145783650625887,0.3684585212235358,0.009072416396218141
3,1.865879090115685e-05,8.0,7.602550421531891,2.620756615961437,12.0,-0.3664541319213862,0.01144519868944375,0.3664541315390091,0.002366396738729737,-0.01144519869139217,0.3755329327570944,0.009078801952661975
3,1.866379090115685e-05,8.0,7.517624879924812,2.626649367250209,12.0,-0.3735312603700017,0.01143266092074424,0.3735312600062657,0.002347802862791681,-0.01143266092259767,0.3826161173672737,0.009084858059805745
3,1.866879090115685e-05,8.0,7.432594273746078,2.63249612793959,12.0,-0.3806171442008335,0.01142022100438385,0.3806171438544935,0.002329604328262125,-0.01142022100614864,0.3897077598669973,0.009090616677886354
3,1.867379090115686e-05,8.0,7.347462603845864,2.63829789178991,12.0,-0.3877114500094334,0.01140787682597892,0.3877114496795113,0.002311805456327143,-0.01140787682766005,0.3968075204170418,0.009096071371332837
3,1.867879090115686e-05,8.0,7.262233715063742,2.644055617205834,12.0,-0.3948138573925992,0.01139562634637057,0.3948138570780215,0.002294373641600345,-0.01139562634797351,0.4039151091800086,0.009101252706373075
3,1.868379090115686e-05,8.0,7.176911303890488,2.649770228915605,12.0,-0.4019240583092039,0.0113834675980519,0.401924058009126,0.002277314548583931,-0.01138346759958096,0.4110302104836538,0.009106153050996935
3,1.868879090115686e-05,8.0,7.09149892630141,2.655442619677378,12.0,-0.4090417564280493,0.01137139868153749,0.4090417561415491,0.002260596936995984,-0.01137139868299737,0.4181525573371481,0.009110801746000985
3,1.869379090115686e-05,8.0,7.006000004440767,2.661073651749023,12.0,-0.4161666665702491,0.01135941776223612,0.4161666662966027,0.002244227647121733,-0.0113594177636305,0.4252818558874161,0.00911519011650852
3,1.869879090115686e-05,8.0,6.920417833541303,2.666664158398603,12.0,-0.4232985141331325,0.01134752306723701,0.423298513871558,0.002228176647100177,-0.01134752306856988,0.4324178597905348,0.009119346421469499
3,1.870379090115686e-05,8.0,6.834755587774073,2.672214945194958,12.0,-0.4304370346023255,0.01133571288256392,0.4304370343521605,0.002212451809530336,-0.01133571288383865,0.439560294945851,0.009123261074308386
3,1.870879090115686e-05,8.0,6.749016326384085,2.677726791349844,12.0,-0.4375819730407318,0.01132398555031948,0.4375819728013262,0.002197024176398887,-0.01132398555153938,0.446708933716522,0.009126961375140463
3,1.871379090115686e-05,8.0,6.663202998825147,2.683200450854642,12.0,-0.4447330836604444,0.01131233946626672,0.4447330834312377,0.00218190252961481,-0.01131233946743465,0.45386351992871,0.009130436937819564
3,1.871879090115686e-05,8.0,6.577318450222441,2.688636653677648,12.0,-0.4518901293677293,0.0113007730772816,0.4518901291481299,0.002167058868912886,-0.01130077307840058,0.4610238429357594,0.009133714209487942
3,1.872379090115686e-05,8.0,6.491365425890575,2.694036106767774,12.0,-0.459052881386258,0.0112892848792175,0.4590528811757854,0.002152502779202869,-0.01128928488028997,0.4681896628725202,0.009136782101086705
3,1.872879090115686e-05,8.0,6.405346576215607,2.699399495126622,12.0,-0.4662211188505847,0.01127787341462421,0.4662211186486994,0.002138207117828639,-0.01127787341565292,0.475360784558676,0.009139666297823701
3,1.873379090115686e-05,8.0,6.319264460639605,2.704727482696904,12.0,-0.4733946284737253,0.01126653727085765,0.4733946282800329,0.002124182180499368,-0.01126653727184462,0.4825369829992709,0.009142355091344867
3,1.873879090115687e-05,8.0,6.233121552039541,2.710020713325778,12.0,-0.4805732041826528,0.01125527507803026,0.4805732039967049,0.002110401595238454,-0.01125527507897776,0.4897180771231913,0.009144873483738825
3,1.874379090115687e-05,8.0,6.146920240251446,2.715279811553521,12.0,-0.4877566468242871,0.01124408550733293,0.4877566466457128,0.002096876288560257,-0.01124408550824287,0.4969038555223015,0.009147209219682595
3,1.874879090115687e-05,8.0,6.060662836009275,2.720505383481608,12.0,-0.4949447638375155,0.01123296726918807,0.4949447636658937,0.002083580582960654,-0.01123296727006257,0.5040941500233043,0.009149386687101968
3,1.875379090115687e-05,8.0,5.974351574068182,2.725698017474333,12.0,-0.5021373689926127,0.01122191911175674,0.5021373688276515,0.002070525966352932,-0.0112219191125973,0.5112887616570028,0.009151393146244247
