Cfilter,time,V(ac),V(raw),V(out),I(D1),I(CFILTER),I(RLOAD)
1e-12,0.02506468155586086,11.88552202937209,11.99752259523981,11.20005664127383,0.01120005658677314,-5.44981041163518e-11,0.01120005664127383
1e-12,0.02508468155586085,11.88377065305547,11.99575377464808,11.19831227920834,0.01119831215926403,-1.199380948845419e-10,0.01119831227920834
1e-12,0.02510468155586085,11.8815503738242,11.99351138223735,11.19610094251426,0.0111961008413175,-1.011955669706102e-10,0.01119610094251426
1e-12,0.02512468155586085,11.87886128098733,11.99079550653343,11.19342272124075,0.01119342255461397,-1.666265528188826e-10,0.01119342272124075
1e-12,0.02514468155586085,11.87570347902628,11.98760625475444,11.19027772069575,0.01119027757281899,-1.478734941172239e-10,0.01119027772069575
1e-12,0.02516468155586085,11.8720770942571,11.98394375280659,11.18666606824187,0.01118666585495198,-2.132917437040863e-10,0.01118666606824187
1e-12,0.02518468155586085,11.86798226815947,11.97980814527916,11.18258790649242,0.01118258771197311,-1.945244236603136e-10,0.01118258790649242
1e-12,0.02520468155586085,11.8634191640372,11.97519959543889,11.17804340010562,0.01117804314016979,-2.599262074249485e-10,0.01117804340010562
1e-12,0.02522468155586085,11.85838796034508,11.97011828522341,11.17303272897859,0.01117303248784118,-2.411408976723491e-10,0.01117303272897859
1e-12,0.02524468155586085,11.85288885734908,11.96456441523415,11.16755609504139,0.01116755578851603,-3.065224884343134e-10,0.01116755609504139
1e-12,0.02526468155586085,11.84692207045115,11.9585382047284,11.16161371544908,0.01116161342772592,-2.877154631722608e-10,0.01116161371544908
1e-12,0.02528468155586085,11.84048783684766,11.95203989161062,11.15520582937406,0.01115520547629423,-3.530731366799396e-10,0.01115520582937406
1e-12,0.02530468155586085,11.83358640885357,11.9450697324231,11.14833269119766,0.01114833235695833,-3.342406732873574e-10,0.01114833269119766
1e-12,0.02532468155586085,11.82621806055851,11.93762800233577,11.14099457730023,0.01114099417772962,-3.995707087736176e-10,0.01114099457730023
1e-12,0.02534468155586084,11.81838308115002,11.9297149951354,11.13319177925182,0.01113319139854241,-3.807090883684445e-10,0.01113319177925182
1e-12,0.02536468155586084,11.81008178156807,11.92133102321397,11.12492461060097,0.0111249241645961,-4.460077690001975e-10,0.01112492461060097
1e-12,0.02538468155586084,11.80131448782688,11.91247641755633,11.11619340006399,0.01111619297295086,-4.271132769548069e-10,0.01111619340006399
1e-12,0.02540468155586084,11.79208154766776,11.90315152772715,11.1069984983122,0.01110699800594084,-4.923768904488016e-10,0.0111069984983122
1e-12,0.02542468155586084,11.78238332388002,11.89335672185712,11.09734027116044,0.01109733979770766,-4.734458169378202e-10,0.01109734027116044
1e-12,0.02544468155586084,11.7722202009516,11.88309238662839,11.08721910635217,0.01108721856768469,-5.386706560686511e-10,0.01108721910635217
1e-12,0.02546468155586084,11.76159257838892,11.87235892725936,11.07663540674712,0.01107663488704169,-5.196992965776022e-10,0.01107663540674712
1e-12,0.02548468155586084,11.75050087736644,11.86115676748861,11.06558959710535,0.01106558901222243,-5.84881659711975e-10,0.01106558959710535
1e-12,0.02550468155586084,11.73894553404414,11.84948634955824,11.05408211727274,0.01105408155141596,-5.658663156170727e-10,0.01105408211727274
1e-12,0.02552468155586084,11.7269270062168,11.83734813419635,11.04211342896484,0.01104211279796097,-6.310025072158836e-10,0.01104211342896484
1e-12,0.02554468155586084,11.71444576662884,11.82474260059892,11.02968400894984,0.01102968339701249,-6.119394863045341e-10,0.01102968400894984
1e-12,0.02556468155586084,11.70150230962277,11.81167024641081,11.01679435583177,0.01101679367881303,-6.770258174891111e-10,0.01101679435583177
1e-12,0.02558468155586083,11.68809714445309,11.7981315877062,11.00344498323262,0.01100344432532374,-6.579114343821591e-10,0.01100344498323262
1e-12,0.02560468155586083,11.67423080193186,11.78412715896814,10.98963642657283,0.01098963570362876,-7.229442235005036e-10,0.01098963642657283
1e-12,0.02562468155586083,11.6599038277428,11.7696575130675,10.97536923625369,0.0109753685324776,-7.037748002680249e-10,0.01097536923625369
1e-12,0.02564468155586083,11.64511678908434,11.75472322124113,10.96064398443547,0.01096064321568058,-7.687503733708442e-10,0.01096064398443547
1e-12,0.02566468155586083,11.62987026798245,11.73932487306929,10.94546125821875,0.01094546050868672,-7.495222400880114e-10,0.01094546125821875
1e-12,0.02568468155586083,11.61416486793259,11.72346307645241,10.92982166642154,0.01092982085198813,-8.144369313734107e-10,0.01092982166642154
1e-12,0.02570468155586083,11.5980012072109,11.70713845758705,10.91372583275908,0.01091372503761789,-7.951464265442211e-10,0.01091372583275908
1e-12,0.02572468155586083,11.58137992551501,11.69035166094122,10.89717440262004,0.01089717354262554,-8.599965789798497e-10,0.01089717440262004
1e-12,0.02574468155586083,11.56430167727299,11.6731033492289,10.88016803624424,0.0108801671955927,-8.406400501961172e-10,0.01088016803624424
1e-12,0.02576468155586083,11.54676713828318,11.65539420338391,10.86270741549793,0.01086270651007304,-9.054220159763543e-10,0.01086270741549793
1e-12,0.02578468155586083,11.5287769990225,11.637224922533,10.84479323705113,0.01084479235105462,-8.859958201802894e-10,0.01084479323705113
1e-12,0.02580468155586083,11.51033197128381,11.61859622396828,10.82642621915056,0.01082642526844424,-9.507059612984148e-10,0.01082642621915056
1e-12,0.02582468155586082,11.49143278148305,11.59950884311885,10.80760709479595,0.010807606163592,-9.312064655248374e-10,0.01080760709479595
1e-12,0.02584468155586082,11.47208017729519,11.57996353352184,10.7883366185118,0.01078833562266901,-9.958411541984537e-10,0.0107883366185118
1e-12,0.02586468155586082,11.45227492096009,11.55996106679259,10.76861555952254,0.01076861458325418,-9.76264735966334e-10,0.01076861555952254
1e-12,0.02588468155586082,11.4320177959172,11.53950223259425,10.74844470852321,0.01074844366771188,-1.040820355142834e-09,0.01074844470852321
1e-12,0.02590468155586082,11.41130960010969,11.51858783860657,10.72782487085309,0.01072782384968995,-1.021163402973465e-09,0.01072782487085309
1e-12,0.02592468155586082,11.39015115261773,11.497218710494,10.70675687326515,0.01070675578763058,-1.085636346850533e-09,0.01070675687326515
1e-12,0.02594468155586082,11.36854328696113,11.47539569187313,10.68524155709837,0.01068524049119723,-1.065895260787608e-09,0.01068524155709837
1e-12,0.02596468155586082,11.34648685773175,11.45311964427936,10.66327978504653,0.01066327865475891,-1.130281935293487e-09,0.01066327978504653
1e-12,0.02598468155586082,11.32398273389414,11.43039144713293,10.6408724343287,0.01064087132388813,-1.110453127300148e-09,0.0106408724343287
1e-12,0.02600468155586082,11.3010318054171,11.40721199770413,10.61802040345746,0.01061801922871197,-1.174749950549557e-09,0.01061802040345746
1e-12,0.02602468155586082,11.27763497657218,11.38358221107793,10.59472460540738,0.01059472345057877,-1.15482984511021e-09,0.01059472460540738
1e-12,0.02604468155586082,11.25379317256439,11.35950302011785,10.57098597438264,0.01057098475534701,-1.219033247937125e-09,0.01057098597438264
1e-12,0.02606468155586081,11.22950733282952,11.33497537542912,10.54680545898459,0.01054680425996324,-1.199018282360467e-09,0.01054680545898459
1e-12,0.02608468155586081,11.20477841766267,11.31000024532116,10.52218402897733,0.01052218276585748,-1.263124708768956e-09,0.01052218402897733
1e-12,0.02610468155586081,11.17960740151496,11.28457861576934,10.49712266845503,0.01049712142544124,-1.243011333781109e-09,0.01049712266845503
1e-12,0.02612468155586081,11.15399527962021,11.25871149037606,10.47162238260578,0.01047162107559174,-1.307017241370332e-09,0.01047162238260578
1e-12,0.02614468155586081,11.12794306129043,11.23239989033114,10.44568419087801,0.01044568290407,-1.286801921537723e-09,0.01044568419087801
1e-12,0.02616468155586081,11.10145177654119,11.2056448543715,10.41930913374326,0.01041930778304057,-1.350703781972881e-09,0.01041930913374326
1e-12,0.02618468155586081,11.07452246938549,11.17844743874015,10.39249826586122,0.01039249693546296,-1.330382996168962e-09,0.01039249826586122
1e-12,0.02620468155586081,11.04715620445786,11.15080871714448,10.36525266284161,0.0103652512686736,-1.394177295618362e-09,0.01036525266284161
1e-12,0.02622468155586081,11.0193540603074,11.1227297807139,10.33757341440856,0.01033757204065289,-1.373747537403288e-09,0.01033757341440856
1e-12,0.02624468155586081,10.99111713601952,11.09421173795675,10.30946163116044,0.01030946019373147,-1.437430777025608e-09,0.01030946163116044
1e-12,0.02626468155586081,10.96244654450815,11.06525571471651,10.28091843773375,0.01028091702083955,-1.416888555138997e-09,0.01028091843773375
1e-12,0.02628468155586081,10.93334341913641,11.03586285412741,10.25194497956217,0.01025194349910663,-1.480457251392021e-09,0.01025194497956217
1e-12,0.02630468155586081,10.90380890700687,11.00603431656925,10.2225424160388,0.01022254095624398,-1.459799090195747e-09,0.01022254241603879
1e-12,0.0263246815558608,10.87384417558146,10.97577127962162,10.19271192727481,0.01019271040402003,-1.523249775329553e-09,0.01019271192727481
1e-12,0.0263446815558608,10.84345040596952,10.9450749380174,10.16245470725976,0.01016245320479392,-1.502472215168789e-09,0.01016245470725976
1e-12,0.0263646815558608,10.81262879954738,10.91394650359561,10.13177197062032,0.01013177040483093,-1.565801437629361e-09,0.01013177197062032
1e-12,0.0263846815558608,10.78138057124484,10.88238720525352,10.10066494577938,0.01010066340087157,-1.544901035195321e-09,0.01010066494577938
1e-12,0.0264046815558608,10.74970695616218,10.85039828889819,10.06913488171251,0.01006913327359804,-1.608105360081098e-09,0.01006913488171251
1e-12,0.0264246815558608,10.71760920285701,10.81798101739728,10.03718304110786,0.01003718145403454,-1.587078688816978e-09,0.01003718304110786
1e-12,0.0264446815558608,10.68508857995949,10.78513667052916,10.0048107071213,0.01000480905696932,-1.650154698117297e-09,0.0100048107071213
1e-12,0.0264646815558608,10.65214636945706,10.75186654493238,9.972019176534483,0.009972017547541512,-1.628998348684567e-09,0.009972019176534484
1e-12,0.0264846815558608,10.61878387330887,10.71817195405456,9.938809766509678,0.009938808074574368,-1.691942641764797e-09,0.009938809766509678
1e-12,0.0265046815558608,10.58500240672951,10.68405422810046,9.905183807747322,0.009905182137091018,-1.670653222282066e-09,0.009905183807747322
1e-12,0.0265246815558608,10.55080330480173,10.64951471397944,9.871142651239492,0.009871140917772081,-1.733462416158895e-09,0.009871142651239492
1e-12,0.0265446815558608,10.51618791575853,10.61455477525242,9.836687661426373,0.009836685949400348,-1.712036552643001e-09,0.009836687661426372
1e-12,0.02656468155586079,10.4811576075955,10.57917579207789,9.801820222949813,0.009801818448238464,-1.774707282313087e-09,0.009801820222949812
1e-12,0.02658468155586079,10.44571376135097,10.54337916115756,9.766541733808342,0.009766539980660127,-1.7531416189529e-09,0.009766541733808342
1e-12,0.02660468155586079,10.40985777771674,10.50716629568108,9.730853612109616,0.009730851796430073,-1.815670537851537e-09,0.009730853612109616
1e-12,0.02662468155586079,10.37359107031788,10.4705386252704,9.694757289225668,0.009694755495255336,-1.793961737288328e-09,0.009694757289225668
1e-12,0.02664468155586079,10.33691507232132,10.43349759592324,9.658254216543785,0.00965825236019846,-1.856345517446996e-09,0.009658254216543784
1e-12,0.02666468155586079,10.29983122971466,10.396044669956,9.621345858621293,0.009621344024131062,-1.834490261128074e-09,0.009621345858621294
1e-12,0.02668468155586079,10.26234100791396,10.35818132594607,9.584033699936235,0.009584031803209214,-1.896725593487202e-09,0.009584033699936234
1e-12,0.02670468155586079,10.22444588504032,10.31990905867343,9.546319238040601,0.009546317363318124,-1.874720581975717e-09,0.0095463192380406
1e-12,0.02672468155586079,10.18614735852659,10.28122937906167,9.508203990310562,0.009508202053511994,-1.936804176699467e-09,0.009508203990310563
1e-12,0.02674468155586079,10.14744693839383,10.24214381411832,9.469689487100215,0.009469687572458696,-1.914646129772979e-09,0.009469689487100216
1e-12,0.02676468155586079,10.10834615385547,10.20265390687454,9.43077727848996,0.00943077530190628,-1.976574716457612e-09,0.009430777278489962
1e-12,0.02678468155586079,10.06884654659249,10.16276121632425,9.391468927439718,0.00939146697318094,-1.954260373520707e-09,0.009391468927439717
1e-12,0.02680468155586078,10.02894967735759,10.12246731736258,9.351766016538074,0.009351764000502527,-2.016030701345252e-09,0.009351766016538074
1e-12,0.02682468155586078,9.988657119247735,10.08177380072367,9.311670141153602,0.009311668147597985,-1.993556821534571e-09,0.009311670141153602
1e-12,0.02684468155586078,9.94797046430776,10.04068227291788,9.271182916184278,0.009271180861016859,-2.055165659557706e-09,0.009271182916184279
1e-12,0.02686468155586078,9.906891316801579,9.999194356168324,9.2303059692083,0.00923030393668256,-2.03252902192893e-09,0.009230305969208302
1e-12,0.02688468155586078,9.86542129981439,9.957311688346966,9.189040947232968,0.009189038853261167,-2.09397315919656e-09,0.009189040947232968
1e-12,0.02690468155586078,9.82356204852308,9.915035922909803,9.147389509845615,0.009147387438677157,-2.07117056282658e-09,0.009147389509845616
1e-12,0.02692468155586078,9.781315216796557,9.872368728831663,9.10535333596156,0.009105351203517742,-2.132446808558288e-09,0.00910535333596156
1e-12,0.02694468155586078,9.738682470465362,9.829311790540311,9.062934116975237,0.009062932007504187,-2.109475072745742e-09,0.009062934116975237
1e-12,0.02696468155586078,9.695665493920682,9.785866807849946,9.020133563507834,0.009020131392931674,-2.170580256341034e-09,0.009020133563507834
1e-12,0.02698468155586078,9.652265983382955,9.742035495894083,8.976953398558488,0.008976951251113974,-2.147436220598898e-09,0.008976953398558488
1e-12,0.02700468155586078,9.608485653499056,9.697819585057903,8.933395364251197,0.008933393155885483,-2.20836719178247e-09,0.008933395364251197
1e-12,0.02702468155586078,9.564326230610424,9.65322082090982,8.889461214986714,0.008889459029939317,-2.185047715942344e-09,0.008889461214986714
1e-12,0.02704468155586078,9.519789459348843,9.608240964132676,8.845152724189239,0.008845150478391517,-2.245801344710512e-09,0.008845152724189238
1e-12,0.02706468155586077,9.47487709590269,9.562881790454226,8.80047167745769,0.00880046945515467,-2.222303308969951e-09,0.00880047167745769
1e-12,0.02708468155586077,9.429590914612623,9.517145090576964,8.755419879313608,0.00875541759643994,-2.282876485565126e-09,0.008755419879313608
1e-12,0.02710468155586077,9.38393270123591,9.471032670107487,8.709999146351874,0.008709996887166227,-2.259196790319502e-09,0.008709999146351875
1e-12,0.02712468155586077,9.337904259541219,9.424546349485203,8.66421131398915,0.008664208994400013,-2.319586425236338e-09,0.008664211313989149
1e-12,0.02714468155586077,9.29150740457152,9.377687963910446,8.61805822961463,0.00861805593389775,-2.295721991050786e-09,0.00861805822961463
1e-12,0.02716468155586077,9.244743969237959,9.33045936327205,8.571541759339134,0.008571539403421369,-2.355925014869522e-09,0.008571541759339133
