case,frequency_real,frequency_imag,v(fb)_real,v(fb)_imag,v(out)_real,v(out)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(rg)_real,i(rg)_imag
3,999.9999999999936,0.0,0.9899609269969574,-0.0991922385326006,98.9961907058275,-9.919233673291675,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004944839526030975,4.954641996179898e-05,-1e-09,0.0,0.0009899619169578843,-9.919233772483914e-05,-0.0004944839526030975,4.954641996179898e-05,0.0009899609269969573,-9.919223853260061e-05
3,1039.122303835162,0.0,0.9891765554630519,-0.102991200241884,98.91775347478418,-10.29913022031723,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004940921598368675,5.144399738366001e-05,-1e-09,0.0,0.0009891775446396074,-0.0001029913032330843,-0.0004940921598368675,5.144399738366001e-05,0.0009891765554630519,-0.000102991200241884
3,1079.775162327703,0.0,0.988331005014085,-0.1069289720493126,98.833198346178,-10.6929077908995,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004936698082671498,5.341091030519607e-05,-1e-09,0.0,0.00098833199334509,-0.0001069290789782847,-0.0004936698082671498,5.341091030519607e-05,0.000988331005014085,-0.0001069289720493127
3,1122.018454301956,0.0,0.9874196222781682,-0.1110098184756528,98.7420599823594,-11.1009928375373,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004932145735399018,5.544928885026223e-05,-1e-09,0.0,0.0009874206096977902,-0.0001110099294854712,-0.0004932145735399018,5.544928885026223e-05,0.0009874196222781682,-0.0001110098184756528
3,1165.914401179824,0.0,0.9864374192913988,-0.1152380351086643,98.64383958644437,-11.52381491943191,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004927239641689951,5.75612786597457e-05,-1e-09,0.0,0.0009864384057288178,-0.0001152381503466994,-0.0004927239641689951,5.75612786597457e-05,0.0009864374192913989,-0.0001152380351086643
3,1211.52765862858,0.0,0.9853790526150578,-0.1196179345857368,98.53800281403197,-11.96180530074921,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004921953111152177,5.974903389249775e-05,-1e-09,0.0,0.0009853800379941101,-0.0001196180542036714,-0.0004921953111152177,5.974903389249775e-05,0.0009853790526150577,-0.0001196179345857368
3,1258.925411794159,0.0,0.9842388016835619,-0.1241538304386911,98.42397760799753,-12.41539533509832,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004916257569602678,6.20147091524581e-05,-1e-09,0.0,0.0009842397859223632,-0.0001241539545925215,-0.0004916257569602678,6.20147091524581e-05,0.000984238801683562,-0.0001241538304386911
3,1308.177474260185,0.0,0.9830105464539952,-0.1288500185762901,98.3011519634436,-12.88501461378085,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004910122447512322,6.436045024205139e-05,-1e-09,0.0,0.0009830115294645414,-0.0001288501474263086,-0.0004910122447512322,6.436045024205139e-05,0.0009830105464539952,-0.0001288500185762901
3,1359.356390878516,0.0,0.9816877444516113,-0.1337107561641512,98.16887163224783,-13.37108885377998,0.0,0.0,1.0,0.0,0.0,0.0,-0.000490351506527098,6.678838361062756e-05,-1e-09,0.0,0.0009816887261393558,-0.0001337108898749074,-0.000490351506527098,6.678838361062756e-05,0.0009816877444516114,-0.0001337107561641512
3,1412.537544622744,0.0,0.9802634073331734,-0.1387402376462387,98.02643777939467,-13.87403749990739,0.0,0.0,1.0,0.0,0.0,0.0,-0.00048964005161789,6.930060437926322e-05,-1e-09,0.0,0.000980264387596581,-0.0001387403763864763,-0.00048964005161789,6.930060437926322e-05,0.0009802634073331734,-0.0001387402376462387
3,1467.799267622059,0.0,0.9787300771218218,-0.143942567637353,97.87310460645983,-14.3942710140495,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004888741547715014,7.189916279792818e-05,-1e-09,0.0,0.000978731055851899,-0.0001439427115799206,-0.0004888741547715014,7.189916279792818e-05,0.0009787300771218219,-0.000143942567637353
3,1525.222956539008,0.0,0.9770798023037741,-0.1493217304025573,97.70807696127783,-14.93218782310704,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004880498442174641,7.458604900356658e-05,-1e-09,0.0,0.0009770807793835763,-0.0001493218797242877,-0.0004880498442174641,7.458604900356658e-05,0.000977079802303774,-0.0001493217304025573
3,1584.893192461102,0.0,0.9753041140190076,-0.1548815556279384,97.53050795700806,-15.48817089606785,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004871628897662461,7.73631759197757e-05,-1e-09,0.0,0.0009753050893231217,-0.000154881710509494,-0.0004871628897662461,7.73631759197757e-05,0.0009753041140190076,-0.0001548815556279384
3,1646.897865482857,0.0,0.9733940026256004,-0.1606256801782651,97.3394966285663,-16.06258391976885,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004862087911119417,8.02323601574173e-05,-1e-09,0.0,0.0009733949760196031,-0.0001606258408039453,-0.0004862087911119417,8.02323601574173e-05,0.0009733940026256004,-0.0001606256801782651
3,1711.328304161769,0.0,0.9713398949709855,-0.1665575055319409,97.13408565974812,-16.65576704238714,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004851827664760222,8.319530075084902e-05,-1e-09,0.0,0.0009713408663108802,-0.0001665576720894464,-0.0004851827664760222,8.319530075084902e-05,0.0009713398949709856,-0.0001665575055319409
3,1778.27941003891,0.0,0.9691316327633517,-0.1726801505832416,96.91325922036681,-17.26803215365906,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004840797417990927,8.625355558511405e-05,-1e-09,0.0,0.0009691326018949845,-0.0001726803232633922,-0.0004840797417990927,8.625355558511405e-05,0.0009691316327633517,-0.0001726801505832416
3,1847.849797422278,0.0,0.9667584525030414,-0.178996399507514,96.67594095939093,-17.89965767139495,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004828943407275688,8.940851535188532e-05,-1e-09,0.0,0.0009667594192614938,-0.0001789965785039135,-0.0004828943407275688,8.940851535188532e-05,0.0009667584525030414,-0.000178996399507514
3,1920.141938638787,0.0,0.9642089675071345,-0.1855086443982761,96.42099220740121,-18.5508828051834,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004816208756253104,9.266137490060444e-05,-1e-09,0.0,0.0009642099317161019,-0.0001855088299069205,-0.0004816208756253104,9.266137490060444e-05,0.0009642089675071344,-0.0001855086443982761
3,1995.262314968865,0.0,0.961471152640423,-0.1922188224077515,96.1472104496864,-19.22190127043856,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004802533399477227,9.60131018360455e-05,-1e-09,0.0,0.0009614721141115754,-0.0001922190146265739,-0.0004802533399477227,9.60131018360455e-05,0.0009614711526404231,-0.0001922188224077515
3,2073.32157348594,0.0,0.9585323324523054,-0.1991283471562278,95.85332813993143,-19.91285442932915,0.0,0.0,1.0,0.0,0.0,0.0,-0.000478785402321158,9.94644022602742e-05,-1e-09,0.0,0.0009585332909846377,-0.0001991285462845749,-0.000478785402321158,9.94644022602742e-05,0.0009585323324523054,-0.0001991283471562278
3,2154.434690031867,0.0,0.955379173511157,-0.2062380342229166,95.53801193365386,-20.62382383985704,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004772104027095381,0.0001030156835539753,-1e-09,0.0,0.0009553801288903303,-0.0002062382404609508,-0.0004772104027095381,0.0001030156835539753,0.000955379173511157,-0.0002062380342229166
3,2238.721138568323,0.0,0.9519976818244285,-0.2135480205940964,95.19986243021334,-21.35482320066368,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004755213511291601,0.0001066670141427473,-1e-09,0.0,0.0009519986338221104,-0.000213548234142117,-0.0004755213511291601,0.0001066670141427473,0.0009519976818244285,-0.0002135480205940965
3,2326.305067153608,0.0,0.9483732063325622,-0.2210576780257455,94.83741452220364,-22.10578968728467,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004737109293921904,0.0001104180802176113,-1e-09,0.0,0.0009483741547057686,-0.0002210578990834235,-0.0004737109293921904,0.0001104180802176113,0.0009483732063325622,-0.0002210576780257455
3,2417.315480804085,0.0,0.9444904495657438,-0.2287655203803021,94.44913846112887,-22.87657468581672,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004717714964259656,0.0001142681394556977,-1e-09,0.0,0.0009444913940561932,-0.0002287657491458224,-0.0004717714964259656,0.0001142681394556977,0.0009444904495657438,-0.0002287655203803021
3,2511.886431509561,0.0,0.9403334866517149,-0.2366691051232946,94.03344175818665,-23.66693394257087,0.0,0.0,1.0,0.0,0.0,0.0,-0.000469695097774725,0.0001182159718129405,-1e-09,0.0,0.0009403344269852015,-0.0002366693417923998,-0.000469695097774725,0.0001182159718129405,0.0009403334866517149,-0.0002366691051232947
3,2610.157215682516,0.0,0.9358857939568613,-0.2447649293179803,93.58867204837972,-24.47651716352603,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004674734799010594,0.0001222598275762987,-1e-09,0.0,0.0009358867298426552,-0.0002447651740829096,-0.0004674734799010594,0.0001222598275762987,0.0009358857939568613,-0.0002447649293179803
3,2712.272579332007,0.0,0.9311302887270736,-0.2530483206372271,93.11312105460595,-25.30485711550645,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004650981099842966,0.0001263973729237478,-1e-09,0.0,0.0009311312198573624,-0.0002530485736855477,-0.0004650981099842966,0.0001263973729237478,0.0009311302887270736,-0.0002530483206372271
3,2818.382931264432,0.0,0.9260493811640721,-0.2615133241236408,92.60502979529595,-26.15135830218316,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004625602019432407,0.0001306256333595268,-1e-09,0.0,0.0009260503072134532,-0.0002615135856369649,-0.0004625602019432407,0.0001306256333595268,0.0009260493811640721,-0.0002615133241236408
3,2928.644564625213,0.0,0.9206250404205633,-0.270152585672728,92.06259518393531,-27.01528531237877,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004598507493840387,0.0001349409355158038,-1e-09,0.0,0.0009206259610456036,-0.0002701528558253136,-0.0004598507493840387,0.0001349409355158038,0.0009206250404205633,-0.000270152585672728
3,3043.219887107698,0.0,0.914838876016177,-0.2789572334901102,91.4839781706664,-27.89575096577713,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004569605662831933,0.0001393388479413726,-1e-09,0.0,0.0009148397908550529,-0.0002789575124473436,-0.0004569605662831933,0.0001393388479413726,0.000914838876016177,-0.0002789572334901102
3,3162.277660168354,0.0,0.9086722361571661,-0.2879167590816107,90.86731357426797,-28.79170441192022,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004538803360896182,0.0001438141216545397,-1e-09,0.0,0.000908673144829402,-0.0002879170469983698,-0.0004538803360896182,0.0001438141216545397,0.0009086722361571661,-0.0002879167590816108
3,3285.993247600628,0.0,0.9021063243767797,-0.297018899671946,90.21072174620407,-29.70191937206566,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004506006699838139,0.000148360631410771,-1e-09,0.0,0.0009021072264831041,-0.0002970191966908456,-0.0004506006699838139,0.000148360631410771,0.0009021063243767797,-0.000297018899671946
3,3414.548873833574,0.0,0.8951223357898922,-0.3062495243092246,89.51232219610047,-30.62498274962537,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004471121749496376,0.0001529713188148651,-1e-09,0.0,0.0008951232309122281,-0.000306249830558749,-0.0004471121749496376,0.0001529713188148651,0.0008951223357898922,-0.0003062495243092246
3,3548.133892335725,0.0,0.8877016140642335,-0.3155925262914897,88.77024928888314,-31.55928387280908,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004434055321684838,0.0001576381385863801,-1e-09,0.0,0.0008877025017658476,-0.000315592841884016,-0.0004434055321684838,0.0001576381385863801,0.0008877016140642336,-0.0003155925262914897
3,3686.945064519545,0.0,0.8798258299408964,-0.3250297249382398,87.98267009684679,-32.50300467176675,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004394715861915088,0.0001623520094931052,-1e-09,0.0,0.0008798267097667262,-0.0003250300499679647,-0.0004394715861915088,0.0001623520094931052,0.0008798258299408965,-0.0003250297249382398
3,3831.186849557256,0.0,0.871477181778759,-0.334540780111079,87.14780445411688,-33.45411113064512,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004353014451190518,0.0001671027716581008,-1e-09,0.0,0.0008714780532559406,-0.0003345411146518591,-0.0004353014451190518,0.0001671027716581008,0.000871477181778759,-0.000334540780111079
3,3981.071705534939,0.0,0.8626386181426933,-0.3441031232467281,86.2639472154925,-34.410346390882,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004308865917765914,0.000171879152106591,-1e-09,0.0,0.0008626394807813111,-0.0003441034673498513,-0.0004308865917765914,0.000171879152106591,0.0008626386181426933,-0.0003441031232467281
3,4136.820402388472,0.0,0.8532940818979236,-0.3536919089822666,85.32949266590646,-35.36922591372564,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004262190056421034,0.0001766687406070666,-1e-09,0.0,0.0008532949351920053,-0.0003536922626741756,-0.0004262190056421034,0.0001766687406070666,0.0008532940818979235,-0.0003536919089822666
3,4298.662347082241,0.0,0.8434287746102788,-0.3632799917028752,84.34296096047655,-36.3280351350067,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004212912949155267,0.000181457977951105,-1e-09,0.0,0.0008434296180390532,-0.0003632803549828669,-0.0004212912949155267,0.000181457977951105,0.0008434287746102788,-0.0003632799917028752
3,4466.835921509593,0.0,0.8330294392867278,-0.3728379314995834,83.30302639858726,-37.28383006091355,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004160968377382446,0.0001862321589374272,-1e-09,0.0,0.000833030272316167,-0.0003728383043375148,-0.0004160968377382446,0.0001862321589374272,0.0008330294392867278,-0.0003728379314995834
3,4641.588833612739,0.0,0.8220846586310366,-0.3823340340593485,82.20854724948487,-38.23344125700422,0.0,0.0,1.0,0.0,0.0,0.0,-0.00041062993118679,0.0001909754522875229,-1e-09,0.0,0.0008220854807156952,-0.0003823344163933826,-0.00041062993118679,0.0001909754522875229,0.0008220846586310367,-0.0003823340340593485
3,4823.178482239265,0.0,0.8105851650514545,-0.3917344288918693,81.05859675307677,-39.17348167089538,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004048859461063259,0.0001956709397274992,-1e-09,0.0,0.0008105859756366194,-0.0003917348206262981,-0.0004048859461063259,0.0001956709397274992,0.0008105851650514546,-0.0003917344288918693
3,5011.87233627268,0.0,0.7985241576653122,-0.4010031899970486,79.85249482042283,-40.10035869902067,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003988614854639749,0.0002003006762589798,-1e-09,0.0,0.0007985249561894699,-0.0004010035910002386,-0.0003988614854639749,0.0002003006762589798,0.0007985241576653121,-0.0004010031899970487
3,5207.948328595417,0.0,0.785897620532675,-0.4101025025669516,78.58983985713192,-41.01029085684291,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003925545433012267,0.0002048457734211695,-1e-09,0.0,0.0007858984064302954,-0.0004101029126694542,-0.0003925545433012267,0.0002048457734211695,0.000785897620532675,-0.0004101025025669516
3,5411.695265464588,0.0,0.7727046353604783,-0.4189928785747223,77.27054003380672,-41.8993293377672,0.0,0.0,1.0,0.0,0.0,0.0,-0.000385964660930771,0.000209286506988704,-1e-09,0.0,0.0007727054080651135,-0.0004189932975676008,-0.000385964660930771,0.000209286506988704,0.0007727046353604783,-0.0004189928785747223
3,5623.413251903441,0.0,0.7589476810015016,-0.4276334231167708,75.89484323597055,-42.76338464738596,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003790930765399381,0.0002136024499987954,-1e-09,0.0,0.0007589484399491824,-0.0004276338507501938,-0.0003790930765399381,0.0002136024499987954,0.0007589476810015016,-0.0004276334231167708
3,5843.414133735124,0.0,0.7446329112881312,-0.4359821521414797,74.46336484747134,-43.59825837638103,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003719428639588074,0.0002177726314620543,-1e-09,0.0,0.0007446336559210425,-0.0004359825881236318,-0.0003719428639588074,0.0002177726314620543,0.0007446329112881313,-0.0004359821521414797
3,6072.021956909831,0.0,0.7297704021533223,-0.4439963607298377,72.97711246260205,-44.39968002862349,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003645190561072376,0.0002217757203153425,-1e-09,0.0,0.0007297711319237246,-0.0004439968047261984,-0.0003645190561072376,0.0002217757203153425,0.0007297704021533224,-0.0004439963607298378
3,6309.573444801876,0.0,0.7143743586662524,-0.4516330394196437,71.43750658968675,-45.16334865363525,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003568287484010391,0.0002255902333767601,-1e-09,0.0,0.0007143750730406112,-0.000451633491052683,-0.0003568287484010391,0.0002255902333767601,0.0007143743586662524,-0.0004516330394196437
3,6556.418494179729,0.0,0.6984632726108475,-0.4588493342326154,69.84639640894875,-45.88497884934562,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003488811774672307,0.0002291947651293924,-1e-09,0.0,0.0006984639710741202,-0.0004588497930819496,-0.0003488811774672307,0.0002291947651293924,0.0006984632726108475,-0.0004588493342326154
3,6812.920690579551,0.0,0.6820600216164666,-0.4656030441390435,68.2060696855888,-46.56035050860572,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003406877706590983,0.0002325682362012138,-1e-09,0.0,0.0006820607036764882,-0.0004656035097420877,-0.0003406877706590983,0.0002325682362012138,0.0006820600216164666,-0.0004656030441390435
3,7079.457843841315,0.0,0.6651919016524976,-0.4718531477615959,66.519256019248,-47.18536148962121,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003322621622849908,0.0002356901564595226,-1e-09,0.0,0.0006651925668443991,-0.0004718536196147436,-0.0003322621622849908,0.0002356901564595226,0.0006651919016524977,-0.0004718531477615959
3,7356.422544596346,0.0,0.6478905859436599,-0.4775603492772996,64.78912273553398,-47.75608220620453,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003236201730874022,0.0002385408976794956,-1e-09,0.0,0.0006478912338342457,-0.0004775608268376488,-0.0003236201730874022,0.0002385408976794956,0.0006478905859436599,-0.0004775603492772996
3,7644.222742525932,0.0,0.6301920050467904,-0.4826876318333608,63.01926289368754,-48.26881096941162,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003147797503388894,0.0002411019699826156,-1e-09,0.0,0.0006301926352387955,-0.0004826881145209926,-0.0003147797503388894,0.0002411019699826156,0.0006301920050467904,-0.0004826876318333608
3,7943.282347242741,0.0,0.6121361449204027,-0.4872008054602716,61.2136750935186,-48.72012877890688,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003057608669889689,0.0002433562955150848,-1e-09,0.0,0.0006121367570565474,-0.0004872012926610769,-0.0003057608669889689,0.0002433562955150848,0.0006121361449204027,-0.0004872008054602716
3,8254.041852680108,0.0,0.5937667622522727,-0.4910690355515576,59.37673500813672,-49.10695217099026,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002965853794547613,0.0002452884724215565,-1e-09,0.0,0.0005937673560190348,-0.0004910695266205931,-0.0002965853794547613,0.0002452884724215565,0.0005937667622522727,-0.0004910690355515576
3,8576.958985908861,0.0,0.5751310189945048,-0.4942653375764311,57.51315883742136,-49.42658268991153,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002872768450834506,0.0002468850219572438,-1e-09,0.0,0.0005751315941255238,-0.0004942658318417687,-0.0002872768450834506,0.0002468850219572438,0.0005751310189945049,-0.0004942653375764311
3,8912.509381337371,0.0,0.5562790408701712,-0.4967670238693054,55.62795915864217,-49.67675156686591,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002778603016211356,0.0002481346116582905,-1e-09,0.0,0.0005562795971492121,-0.0004967675206363294,-0.0002778603016211356,0.0002481346116582905,0.0005562790408701712,-0.0004967670238693055
3,9261.187281287846,0.0,0.5372634074206278,-0.498556089137145,53.72639393114012,-49.85565827076732,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002683620124939168,0.0002490282478988526,-1e-09,0.0,0.0005372639446840353,-0.0004985565876932341,-0.0002683620124939168,0.0002490282478988526,0.0005372634074206279,-0.000498556089137145
3,9623.506263980795,0.0,0.5181385838066909,-0.4996195227431054,51.81390967638887,-49.96200173664329,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002588091829935912,0.0002495594318783212,-1e-09,0.0,0.0005181391019452746,-0.0004996200223626281,-0.0002588091829935912,0.0002495594318783212,0.0005181385838066908,-0.0004996195227431055
3,9999.999999999904,0.0,0.4989603069085152,-0.4999495378233883,49.8960800879219,-49.99500327734307,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002492296536336092,0.0002497242740675532,-1e-09,0.0,0.0004989608058688221,-0.0004999500377729262,-0.0002492296536336092,0.0002497242740675532,0.0004989603069085152,-0.0004999495378233883
3,10391.22303835159,0.0,0.4797849401482888,-0.4995437097937382,47.97854151353795,-49.95442043420108,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002396515778837482,0.0002495215633899761,-1e-09,0.0,0.0004797854199332289,-0.0004995442093374479,-0.0002396515778837482,0.0002495215633899761,0.0004797849401482888,-0.0004995437097937382
3,10797.75162327699,0.0,0.4606688127702496,-0.4984050196862178,46.06692688323741,-49.84055131071872,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002301030921447733,0.0002489527888656085,-1e-09,0.0,0.0004606692734390622,-0.0004984055180912374,-0.0002301030921447733,0.0002489527888656085,0.0004606688127702496,-0.0004984050196862178
3,11220.18454301952,0.0,0.441667559970817,-0.4965418008806082,44.16679972217013,-49.6542292456991,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002206119861378752,0.0002480221130105598,-1e-09,0.0,0.0004416680016383769,-0.0004965422974224091,-0.0002206119861378752,0.0002480221130105598,0.000441667559970817,-0.0004965418008806082
3,11659.1440117982,0.0,0.422835480235494,-0.4939675909944998,42.28358988426194,-49.39680800224149,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002112053818996706,0.000246736297849548,-1e-09,0.0,0.0004228359030709742,-0.0004939680849620908,-0.0002112053818996706,0.000246736297849548,0.000422835480235494,-0.0004939675909944999
3,12115.27658628577,0.0,0.4042249255110029,-0.4907008938025028,40.42253256936792,-49.07013795963875,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002019094291738632,0.0002451045860007994,-1e-09,0.0,0.0004042253297359284,-0.0004907013845033964,-0.0002019094291738632,0.0002451045860007994,0.0004042249255110029,-0.0004907008938025028
3,12589.25411794155,0.0,0.3858857384675951,-0.4867648589058502,38.58861204944762,-48.67653408030606,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001927490243234242,0.0002431385406636011,-1e-09,0.0,0.0003858861243533336,-0.0004867653456707091,-0.0001927490243234242,0.0002431385406636011,0.0003858857384675951,-0.0004867648589058502
3,13081.77474260181,0.0,0.3678647491746816,-0.482186889326336,36.78651133607833,-48.21873666913563,0.0,0.0,1.0,0.0,0.0,0.0,-0.00018374755891859,0.0002408518496221923,-1e-09,0.0,0.0003678651170394308,-0.0004821873715132252,-0.00018374755891859,0.0002408518496221923,0.0003678647491746816,-0.000482186889326336
3,13593.56390878512,0.0,0.3502053411423132,-0.4769981891401204,35.02056878456008,-47.69986613683275,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001749267029766965,0.0002382600992758555,-1e-09,0.0,0.0003502056913476543,-0.0004769986661383095,-0.0001749267029766965,0.0002382600992758555,0.0003502053411423132,-0.0004769981891401204
3,14125.3754462274,0.0,0.3329470940132639,-0.4712332646215877,33.29474236308869,-47.12337311425195,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001663062264887216,0.0002353805254768915,-1e-09,0.0,0.0003329474269603579,-0.0004712337358548522,-0.0001663062264887216,0.0002353805254768915,0.0003329470940132639,-0.0004712332646215877
3,14677.99267622055,0.0,0.3161255073775897,-0.4649293930998777,31.6125820341842,-46.49298533799768,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001579038614629713,0.0002322317482086333,-1e-09,0.0,0.000316125823503097,-0.0004649298580292707,-0.0001579038614629713,0.0002322317482086333,0.0003161255073775897,-0.0004649293930998777
3,15252.22956539003,0.0,0.2997718073741382,-0.4581260738461614,29.97721041482275,-45.81265273909744,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001497352053227985,0.0002288334973186146,-1e-09,0.0,0.0002997721071459456,-0.0004581265319722352,-0.0001497352053227985,0.0002288334973186146,0.0002997718073741382,-0.0004581260738461614
3,15848.93192461097,0.0,0.2839128350799619,-0.4508644748502776,28.39131161536686,-45.08649212061076,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001418136651591961,0.0002252063361738443,-1e-09,0.0,0.000283913118992797,-0.0004508649257147524,-0.0001418136651591961,0.0002252063361738443,0.0002839128350799619,-0.0004508644748502776
3,16468.97865482852,0.0,0.2685710132862058,-0.4431868883835337,26.8571279171509,-44.31873271385532,0.0,0.0,1.0,0.0,0.0,0.0,-0.000134150441132741,0.0002213713897205594,-1e-09,0.0,0.0002685712818572191,-0.000443187331570422,-0.000134150441132741,0.0002213713897205594,0.0002685710132862058,-0.0004431868883835337
3,17113.28304161763,0.0,0.2537643862080587,-0.4351362068750851,25.37646374348011,-43.51366376599299,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001267545463095043,0.0002173500826812003,-1e-09,0.0,0.000253764639972445,-0.000435136642011292,-0.0001267545463095043,0.0002173500826812003,0.0002537643862080587,-0.0004351362068750851
3,17782.79410038904,0.0,0.2395067250366278,-0.4267554289602254,23.95069621482855,-42.67558514481001,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001196328593864315,0.0002131638928313251,-1e-09,0.0,0.0002395069645433528,-0.0004267558557156544,-0.0001196328593864315,0.0002131638928313251,0.0002395067250366278,-0.0004267554289602254
3,18478.49797422272,0.0,0.2258076910414831,-0.4180872037021039,22.58079145910972,-41.80876176084356,0.0,0.0,1.0,0.0,0.0,0.0,-0.000112790206156177,0.0002088341233323909,-1e-09,0.0,0.0002258079168491741,-0.0004180876217893076,-0.000112790206156177,0.0002088341233323909,0.0002258076910414831,-0.0004180872037021039
3,19201.41938638781,0.0,0.2126730471749419,-0.4091734190518626,21.26732577212586,-40.91738241335474,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001062294652083295,0.0002043816971721846,-1e-09,0.0,0.000212673259847989,-0.0004091738282252817,-0.0001062294652083295,0.0002043816971721846,0.0002126730471749419,-0.0004091734190518626
3,19952.62314968858,0.0,0.200104908789455,-0.4000548386934223,20.01051068933147,-40.00552347477126,0.0,0.0,1.0,0.0,0.0,0.0,-9.995169315879515e-05,0.000199826975768147,-1e-09,0.0,0.0002001051088943638,-0.000400055238748261,-9.995169315879515e-05,0.000199826975768147,0.000200104908789455,-0.0004000548386934223
3,20733.21573485933,0.0,0.1881020241150565,-0.3907707896004294,18.81022103360603,-39.07711764635111,0.0,0.0,1.0,0.0,0.0,0.0,-9.395626475017238e-05,0.0001951896029042111,-1e-09,0.0,0.0001881022122170805,-0.0003907711803712189,-9.395626475017238e-05,0.0001951896029042111,0.0001881020241150565,-0.0003907707896004294
3,21544.3469003186,0.0,0.1766600754988255,-0.3813589009784844,17.66602503923002,-38.13592785237963,0.0,0.0,1.0,0.0,0.0,0.0,-8.824102331872474e-05,0.0001904883743282237,-1e-09,0.0,0.0001766602521589009,-0.0003813592823373854,-8.824102331872474e-05,0.0001904883743282237,0.0001766600754988255,-0.0003813589009784844
3,22387.21138568315,0.0,0.1657719930191951,-0.3718548938210928,16.57721571334682,-37.18552619574375,0.0,0.0,1.0,0.0,0.0,0.0,-8.280243744662741e-05,0.0001857411326400271,-1e-09,0.0,0.0001657721587911881,-0.0003718552656759865,-8.280243744662741e-05,0.0001857411326400271,0.0001657719930191951,-0.0003718548938210928
