case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(m1)_real,id(m1)_imag,i(vin)_real,i(vin)_imag,i(rs)_real,i(rs)_imag
3,2928.644564625213,0.0,1.0,0.0,0.9398527590678022,-6.277424711046412e-05,0.0,0.0,-0.0004272057995762988,2.853374868657603e-08,0.0004272057995762988,-2.853374868657603e-08,0.0,0.0,0.0004272057995762737,-2.85337486865746e-08
3,3043.219887107698,0.0,1.0,0.0,0.9398527587333209,-6.523012025572908e-05,0.0,0.0,-0.0004272057994242611,2.965005466169663e-08,0.0004272057994242611,-2.965005466169663e-08,0.0,0.0,0.0004272057994242368,-2.965005466169504e-08
3,3162.277660168354,0.0,1.0,0.0,0.9398527583721562,-6.778207281353107e-05,0.0,0.0,-0.0004272057992600956,3.081003309706159e-08,0.0004272057992600956,-3.081003309706159e-08,0.0,0.0,0.000427205799260071,-3.081003309705958e-08
3,3285.993247600628,0.0,1.0,0.0,0.9398527579821798,-7.043386363149422e-05,0.0,0.0,-0.000427205799082835,3.201539255977193e-08,0.000427205799082835,-3.201539255977193e-08,0.0,0.0,0.000427205799082809,-3.20153925597701e-08
3,3414.548873833574,0.0,1.0,0.0,0.9398527575610929,-7.318939861197888e-05,0.0,0.0,-0.0004272057988914321,3.326790845999251e-08,0.0004272057988914321,-3.326790845999251e-08,0.0,0.0,0.0004272057988914058,-3.32679084599904e-08
3,3548.133892335725,0.0,1.0,0.0,0.9398527571064135,-7.60527364651974e-05,0.0,0.0,-0.0004272057986847615,3.456942566600063e-08,0.0004272057986847615,-3.456942566600063e-08,0.0,0.0,0.0004272057986847334,-3.456942566599882e-08
3,3686.945064519545,0.0,1.0,0.0,0.9398527566154623,-7.902809468740285e-05,0.0,0.0,-0.0004272057984615991,3.59218612215492e-08,0.0004272057984615991,-3.59218612215492e-08,0.0,0.0,0.0004272057984615738,-3.592186122154675e-08
3,3831.186849557256,0.0,1.0,0.0,0.9398527560853454,-8.211985577295882e-05,0.0,0.0,-0.0004272057982206362,3.732720716952878e-08,0.0004272057982206362,-3.732720716952878e-08,0.0,0.0,0.0004272057982206115,-3.732720716952674e-08
3,3981.071705534939,0.0,1.0,0.0,0.9398527555129382,-8.533257366943779e-05,0.0,0.0,-0.0004272057979604505,3.878753348611008e-08,0.0004272057979604505,-3.878753348611008e-08,0.0,0.0,0.0004272057979604265,-3.878753348610809e-08
3,4136.820402388472,0.0,1.0,0.0,0.9398527548948669,-8.867098048525804e-05,0.0,0.0,-0.0004272057976795098,4.03049911296649e-08,0.0004272057976795098,-4.03049911296649e-08,0.0,0.0,0.0004272057976794849,-4.030499112966274e-08
3,4298.662347082241,0.0,1.0,0.0,0.9398527542277048,-9.213999345977929e-05,0.0,0.0,-0.0004272057973745856,4.188181520882956e-08,0.0004272057973745856,-4.188181520882956e-08,0.0,0.0,0.0004272057973762294,-4.188181520899058e-08
3,4466.835921509593,0.0,1.0,0.0,0.9398527535068714,-9.574472220582845e-05,0.0,0.0,-0.0004272057970486028,4.352032827537902e-08,0.0004272057970486028,-4.352032827537902e-08,0.0,0.0,0.0004272057970485779,-4.352032827537657e-08
3,4641.588833612739,0.0,1.0,0.0,0.9398527527289815,-9.94904762362558e-05,0.0,0.0,-0.0004272057966933456,4.522294374357887e-08,0.0004272057966933456,-4.522294374357887e-08,0.0,0.0,0.0004272057966949916,-4.522294374375264e-08
3,4823.178482239265,0.0,1.0,0.0,0.939852751888587,-0.0001033827727838099,0.0,0.0,-0.0004272057963130183,4.699216944718922e-08,0.0004272057963130183,-4.699216944718922e-08,0.0,0.0,0.0004272057963129941,-4.699216944718634e-08
3,5011.87233627268,0.0,1.0,0.0,0.9398527509813824,-0.0001074273449282846,0.0,0.0,-0.000427205795900655,4.883061133104145e-08,0.000427205795900655,-4.883061133104145e-08,0.0,0.0,0.0004272057959006284,-4.883061133103847e-08
3,5207.948328595417,0.0,1.0,0.0,0.9398527500020217,-0.0001116301500404772,0.0,0.0,-0.0004272057954538184,5.074097729093053e-08,0.0004272057954538184,-5.074097729093053e-08,0.0,0.0,0.0004272057954554644,-5.0740977291126e-08
3,5411.695265464588,0.0,1.0,0.0,0.9398527489442993,-0.0001159973785569811,0.0,0.0,-0.0004272057949730344,5.272608116206072e-08,0.0004272057949730344,-5.272608116206072e-08,0.0,0.0,0.0004272057949746815,-5.272608116226412e-08
3,5623.413251903441,0.0,1.0,0.0,0.9398527478019809,-0.0001205354630984409,0.0,0.0,-0.0004272057944554699,5.478884686293095e-08,0.0004272057944554699,-5.478884686293095e-08,0.0,0.0,0.0004272057944554459,-5.478884686292769e-08
3,5843.414133735124,0.0,1.0,0.0,0.9398527465685516,-0.0001252510879442869,0.0,0.0,-0.0004272057938964889,5.693231270217414e-08,0.0004272057938964889,-5.693231270217414e-08,0.0,0.0,0.0004272057938947961,-5.693231270194859e-08
3,6072.021956909831,0.0,1.0,0.0,0.9398527452369574,-0.0001301511988781286,0.0,0.0,-0.0004272057932912211,5.915963585392963e-08,0.0004272057932912211,-5.915963585392963e-08,0.0,0.0,0.0004272057932895261,-5.915963585369482e-08
3,6309.573444801876,0.0,1.0,0.0,0.9398527437991356,-0.0001352430134182502,0.0,0.0,-0.0004272057926376651,6.147409700853828e-08,0.0004272057926376651,-6.147409700853828e-08,0.0,0.0,0.0004272057926359707,-6.147409700829556e-08
3,6556.418494179729,0.0,1.0,0.0,0.9398527422466112,-0.000140534031448637,0.0,0.0,-0.0004272057919319731,6.387910520417853e-08,0.0004272057919319731,-6.387910520417853e-08,0.0,0.0,0.0004272057919302778,-6.387910520392589e-08
3,6812.920690579551,0.0,1.0,0.0,0.9398527405702342,-0.0001460320462656797,0.0,0.0,-0.0004272057911699806,6.63782028482989e-08,0.0004272057911699806,-6.63782028482989e-08,0.0,0.0,0.0004272057911682883,-6.637820284803624e-08
3,7079.457843841315,0.0,1.0,0.0,0.9398527387601234,-0.0001517451560571026,0.0,0.0,-0.0004272057903472067,6.897507093532072e-08,0.0004272057903472067,-6.897507093532072e-08,0.0,0.0,0.0004272057903455107,-6.897507093504664e-08
3,7356.422544596346,0.0,1.0,0.0,0.9398527368058268,-0.0001576817758300414,0.0,0.0,-0.0004272057894572187,7.167353446820511e-08,0.0004272057894572187,-7.167353446820511e-08,0.0,0.0,0.000427205789457194,-7.167353446820061e-08
3,7644.222742525932,0.0,1.0,0.0,0.9398527346953931,-0.0001638506498054068,0.0,0.0,-0.0004272057884979297,7.447756809337137e-08,0.0004272057884979297,-7.447756809337137e-08,0.0,0.0,0.000427205788497906,-7.447756809336673e-08
3,7943.282347242741,0.0,1.0,0.0,0.9398527324165991,-0.0001702608642978638,0.0,0.0,-0.0004272057874621133,7.739130195357782e-08,0.0004272057874621133,-7.739130195357782e-08,0.0,0.0,0.0004272057874620905,-7.739130195357446e-08
3,8254.041852680108,0.0,1.0,0.0,0.9398527299560137,-0.0001769218610989713,0.0,0.0,-0.0004272057863436687,8.041902777226389e-08,0.0004272057863436687,-8.041902777226389e-08,0.0,0.0,0.0004272057863436425,-8.04190277722597e-08
3,8576.958985908861,0.0,1.0,0.0,0.9398527272993507,-0.0001838434513843431,0.0,0.0,-0.0004272057851344201,8.35652051743805e-08,0.0004272057851344201,-8.35652051743805e-08,0.0,0.0,0.0004272057851360685,-8.356520517470143e-08
3,8912.509381337371,0.0,1.0,0.0,0.9398527244303032,-0.000191035830164296,0.0,0.0,-0.00042720578383198,8.683446825650307e-08,0.00042720578383198,-8.683446825650307e-08,0.0,0.0,0.000427205783831956,-8.683446825649817e-08
3,9261.187281287846,0.0,1.0,0.0,0.9398527213328258,-0.0001985095913012025,0.0,0.0,-0.0004272057824223643,9.023163240928943e-08,0.0004272057824223643,-9.023163240928943e-08,0.0,0.0,0.0004272057824240118,-9.023163240963752e-08
3,9623.506263980795,0.0,1.0,0.0,0.9398527179880135,-0.0002062757431121738,0.0,0.0,-0.0004272057809019973,9.376170141426202e-08,0.0004272057809019973,-9.376170141426202e-08,0.0,0.0,0.0004272057809036425,-9.376170141462443e-08
3,9999.999999999904,0.0,1.0,0.0,0.939852714376153,-0.0002143457245842503,0.0,0.0,-0.0004272057792619106,9.742987481102906e-08,0.0004272057792619106,-9.742987481102906e-08,0.0,0.0,0.0004272057792618878,-9.742987481102286e-08
3,10391.22303835159,0.0,1.0,0.0,0.9398527104761725,-0.0002227314222229135,0.0,0.0,-0.0004272057774908653,1.012415555562706e-07,0.0004272057774908653,-1.012415555562706e-07,0.0,0.0,0.0004272057774891693,-1.012415555558698e-07
3,10797.75162327699,0.0,1.0,0.0,0.9398527062655195,-0.0002314451875599063,0.0,0.0,-0.0004272057755752589,1.052023579817819e-07,0.0004272057755752589,-1.052023579817819e-07,0.0,0.0,0.0004272057755752361,-1.052023579817756e-07
3,11220.18454301952,0.0,1.0,0.0,0.9398527017189435,-0.0002404998553454376,0.0,0.0,-0.0004272057735069622,1.093181160656859e-07,0.0004272057735069622,-1.093181160656859e-07,0.0,0.0,0.0004272057735086107,-1.09318116066108e-07
3,11659.1440117982,0.0,1.0,0.0,0.939852696809431,-0.0002499087624531237,0.0,0.0,-0.0004272057712753651,1.1359489202371e-07,0.0004272057712753651,-1.1359489202371e-07,0.0,0.0,0.000427205771277014,-1.135948920241471e-07
3,12115.27658628577,0.0,1.0,0.0,0.9398526915082615,-0.0002596857675241449,0.0,0.0,-0.0004272057688657399,1.180389852377919e-07,0.0004272057688657399,-1.180389852377919e-07,0.0,0.0,0.0004272057688673916,-1.180389852382477e-07
3,12589.25411794155,0.0,1.0,0.0,0.9398526857839741,-0.0002698452713793028,0.0,0.0,-0.0004272057662654664,1.226569415360533e-07,0.0004272057662654664,-1.226569415360533e-07,0.0,0.0,0.0004272057662654428,-1.226569415360467e-07
3,13081.77474260181,0.0,1.0,0.0,0.939852679603264,-0.0002804022382306876,0.0,0.0,-0.0004272057634560524,1.274555628321363e-07,0.0004272057634560524,-1.274555628321363e-07,0.0,0.0,0.0004272057634560291,-1.274555628321308e-07
3,13593.56390878512,0.0,1.0,0.0,0.9398526729294873,-0.000291372217721808,0.0,0.0,-0.0004272057604225144,1.32441917146283e-07,0.0004272057604225144,-1.32441917146283e-07,0.0,0.0,0.0004272057604224942,-1.324419171462763e-07
3,14125.3754462274,0.0,1.0,0.0,0.9398526657235244,-0.0003027713678313278,0.0,0.0,-0.0004272057571454049,1.376233490137109e-07,0.0004272057571454049,-1.376233490137109e-07,0.0,0.0,0.0004272057571470566,-1.376233490142399e-07
3,14677.99267622055,0.0,1.0,0.0,0.9398526579422561,-0.0003146164786713516,0.0,0.0,-0.0004272057536101371,1.430074903051655e-07,0.0004272057536101371,-1.430074903051655e-07,0.0,0.0,0.0004272057536101164,-1.430074903051598e-07
3,15252.22956539003,0.0,1.0,0.0,0.939852649540253,-0.0003269249972187904,0.0,0.0,-0.0004272057497927166,1.486022714636718e-07,0.0004272057497927166,-1.486022714636718e-07,0.0,0.0,0.0004272057497910241,-1.486022714630866e-07
3,15848.93192461097,0.0,1.0,0.0,0.9398526404684282,-0.0003397150530123044,0.0,0.0,-0.0004272057456674867,1.544159331874169e-07,0.0004272057456674867,-1.544159331874169e-07,0.0,0.0,0.0004272057456674674,-1.544159331874111e-07
3,16468.97865482852,0.0,1.0,0.0,0.939852630672664,-0.0003530054848543689,0.0,0.0,-0.0004272057412148668,1.604570385701752e-07,0.0004272057412148668,-1.604570385701752e-07,0.0,0.0,0.0004272057412148473,-1.604570385701677e-07
3,17113.28304161763,0.0,1.0,0.0,0.9398526200954412,-0.0003668158685601213,0.0,0.0,-0.0004272057364070395,1.667344857091527e-07,0.0004272057364070395,-1.667344857091527e-07,0.0,0.0,0.0004272057364070188,-1.66734485709146e-07
3,17782.79410038904,0.0,1.0,0.0,0.9398526086744191,-0.0003811665457895736,0.0,0.0,-0.0004272057312156659,1.732575208134504e-07,0.0004272057312156659,-1.732575208134504e-07,0.0,0.0,0.0004272057312156451,-1.732575208134425e-07
3,18478.49797422272,0.0,1.0,0.0,0.9398525963420682,-0.0003960786540084765,0.0,0.0,-0.0004272057256117197,1.800357518227443e-07,0.0004272057256117197,-1.800357518227443e-07,0.0,0.0,0.000427205725610031,-1.800357518220348e-07
3,19201.41938638781,0.0,1.0,0.0,0.9398525830263503,-0.0004115741576221706,0.0,0.0,-0.0004272057195574502,1.870791625555388e-07,0.0004272057195574502,-1.870791625555388e-07,0.0,0.0,0.000427205719557432,-1.870791625555321e-07
3,19952.62314968858,0.0,1.0,0.0,0.9398525686483525,-0.0004276758803248079,0.0,0.0,-0.0004272057130203259,1.943981274196118e-07,0.0004272057130203259,-1.943981274196118e-07,0.0,0.0,0.0004272057130219784,-1.943981274203672e-07
3,20733.21573485933,0.0,1.0,0.0,0.9398525531228993,-0.0004444075387165496,0.0,0.0,-0.0004272057059649713,2.020034266893485e-07,0.0004272057059649713,-2.020034266893485e-07,0.0,0.0,0.0004272057059649542,-2.020034266893407e-07
3,21544.3469003186,0.0,1.0,0.0,0.9398525363589183,-0.0004617937772358036,0.0,0.0,-0.0004272056983466513,2.099062623807336e-07,0.0004272056983466513,-2.099062623807336e-07,0.0,0.0,0.0004272056983449629,-2.099062623799107e-07
3,22387.21138568315,0.0,1.0,0.0,0.9398525182580373,-0.0004798602044563427,0.0,0.0,-0.0004272056901173053,2.181182747528909e-07,0.0004272056901173053,-2.181182747528909e-07,0.0,0.0,0.0004272056901172896,-2.18118274752883e-07
3,23263.05067153601,0.0,1.0,0.0,0.9398524987127079,-0.0004986334308036911,0.0,0.0,-0.0004272056812347328,2.266515594571173e-07,0.0004272056812347328,-2.266515594571173e-07,0.0,0.0,0.0004272056812330491,-2.266515594562232e-07
3,24173.15480804078,0.0,1.0,0.0,0.9398524776088116,-0.0005181411077515927,0.0,0.0,-0.000427205671638711,2.355186853407168e-07,0.000427205671638711,-2.355186853407168e-07,0.0,0.0,0.0004272056716403689,-2.35518685341633e-07
3,25118.86431509553,0.0,1.0,0.0,0.9398524548206685,-0.0005384119685437798,0.0,0.0,-0.0004272056612821342,2.447327129744519e-07,0.0004272056612821342,-2.447327129744519e-07,0.0,0.0,0.0004272056612821221,-2.447327129744454e-07
3,26101.57215682508,0.0,1.0,0.0,0.9398524302148312,-0.0005594758705182353,0.0,0.0,-0.000427205650097664,2.543072138719318e-07,0.000427205650097664,-2.543072138719318e-07,0.0,0.0,0.0004272056500976506,-2.543072138719251e-07
3,27122.72579331998,0.0,1.0,0.0,0.9398524036460614,-0.000581363839078437,0.0,0.0,-0.0004272056380209453,2.642562904902048e-07,0.0004272056380209453,-2.642562904902048e-07,0.0,0.0,0.000427205638020937,-2.642562904901987e-07
3,28183.82931264423,0.0,1.0,0.0,0.9398523749577649,-0.0006041081133896551,0.0,0.0,-0.0004272056249808121,2.745945969953036e-07,0.0004272056249808121,-2.745945969953036e-07,0.0,0.0,0.0004272056249808022,-2.745945969952978e-07
3,29286.44564625204,0.0,1.0,0.0,0.9398523439808568,-0.0006277421938609691,0.0,0.0,-0.0004272056109003966,2.853373608459017e-07,0.0004272056109003966,-2.853373608459017e-07,0.0,0.0,0.0004272056109003895,-2.853373608458951e-07
3,30432.19887107688,0.0,1.0,0.0,0.9398523105327633,-0.000652300891484786,0.0,0.0,-0.0004272055956967152,2.965004052203636e-07,0.0004272055956967152,-2.965004052203636e-07,0.0,0.0,0.0004272055956967106,-2.965004052203573e-07
3,31622.77660168344,0.0,1.0,0.0,0.939852274416345,-0.0006778203791062347,0.0,0.0,-0.0004272055792801628,3.08100172321016e-07,0.0004272055792801628,-3.08100172321016e-07,0.0,0.0,0.0004272055792801568,-3.081001723210157e-07
3,32859.93247600617,0.0,1.0,0.0,0.9398522354187372,-0.0007043382446978932,0.0,0.0,-0.0004272055615539745,3.201537475899523e-07,0.0004272055615539745,-3.201537475899523e-07,0.0,0.0,0.0004272055615539715,-3.201537475899515e-07
3,34145.48873833563,0.0,1.0,0.0,0.9398521933098769,-0.0007318935467179182,0.0,0.0,-0.0004272055424152496,3.326788848730795e-07,0.0004272055424152496,-3.326788848730795e-07,0.0,0.0,0.0004272055424135804,-3.32678884871781e-07
3,35481.33892335714,0.0,1.0,0.0,0.9398521478422276,-0.000760526871635366,0.0,0.0,-0.0004272055217464693,3.45694032561532e-07,0.0004272055217464693,-3.45694032561532e-07,0.0,0.0,0.0004272055217464671,-3.4569403256153e-07
3,36869.45064519533,0.0,1.0,0.0,0.9398520987473774,-0.0007902803937006881,0.0,0.0,-0.0004272054994289526,3.592183607716361e-07,0.0004272054994289526,-3.592183607716361e-07,0.0,0.0,0.0004272054994306261,-3.592183607730401e-07
3,38311.86849557243,0.0,1.0,0.0,0.9398520457355345,-0.0008211979370585202,0.0,0.0,-0.000427205475334332,3.732717895720509e-07,0.000427205475334332,-3.732717895720509e-07,0.0,0.0,0.0004272054753343339,-3.732717895720546e-07
3,39810.71705534926,0.0,1.0,0.0,0.9398519884951189,-0.0008533250402904193,0.0,0.0,-0.0004272054493142875,3.878750183123118e-07,0.0004272054493142875,-3.878750183123118e-07,0.0,0.0,0.0004272054493159631,-3.87875018313827e-07
3,41368.20402388459,0.0,1.0,0.0,0.9398519266876832,-0.0008867090234736948,0.0,0.0,-0.0004272054212233357,4.030495561259737e-07,0.0004272054212233357,-4.030495561259737e-07,0.0,0.0,0.0004272054212216742,-4.030495561244067e-07
3,42986.62347082227,0.0,1.0,0.0,0.9398518599502399,-0.000921399057876359,0.0,0.0,-0.0004272053908864612,4.18817753580164e-07,0.0004272053908864612,-4.18817753580164e-07,0.0,0.0,0.0004272053908864727,-4.188177535801632e-07
3,44668.35921509578,0.0,1.0,0.0,0.9398517878887998,-0.0009574462383616475,0.0,0.0,-0.0004272053581295867,4.352028356172142e-07,0.0004272053581295867,-4.352028356172142e-07,0.0,0.0,0.0004272053581312726,-4.352028356189307e-07
3,46415.88833612725,0.0,1.0,0.0,0.9398517100779944,-0.0009949036586354664,0.0,0.0,-0.0004272053227643788,4.522289357451381e-07,0.0004272053227643788,-4.522289357451381e-07,0.0,0.0,0.0004272053227627248,-4.522289357433938e-07
3,48231.7848223925,0.0,1.0,0.0,0.9398516260605159,-0.00103382648943707,0.0,0.0,-0.0004272052845729387,4.69921131562279e-07,0.0004272052845729387,-4.69921131562279e-07,0.0,0.0,0.0004272052845729618,-4.699211315623044e-07
3,50118.72336272663,0.0,1.0,0.0,0.9398515353403126,-0.001074272059774173,0.0,0.0,-0.0004272052433364811,4.883054817155021e-07,0.0004272052433364811,-4.883054817155021e-07,0.0,0.0,0.0004272052433365057,-4.883054817155331e-07
3,52079.48328595401,0.0,1.0,0.0,0.9398514373826947,-0.001116299941349536,0.0,0.0,-0.0004272051988119592,5.074090642517457e-07,0.0004272051988119592,-5.074090642517457e-07,0.0,0.0,0.0004272051988103158,-5.074090642497892e-07
3,54116.95265464572,0.0,1.0,0.0,0.9398513316109635,-0.001159972036281881,0.0,0.0,-0.0004272051507322257,5.272600164917299e-07,0.0004272051507322257,-5.272600164917299e-07,0.0,0.0,0.0004272051507322561,-5.272600164917641e-07
3,56234.13251903423,0.0,1.0,0.0,0.9398512174012847,-0.001205352668252462,0.0,0.0,-0.0004272050988170597,5.478875764762046e-07,0.0004272050988170597,-5.478875764762046e-07,0.0,0.0,0.0004272050988187658,-5.478875764783919e-07
3,58434.14133735106,0.0,1.0,0.0,0.9398510940803086,-0.001252508677222223,0.0,0.0,-0.0004272050427620651,5.693221260078246e-07,0.0004272050427620651,-5.693221260078246e-07,0.0,0.0,0.0004272050427637767,-5.693221260101016e-07
3,60720.21956909812,0.0,1.0,0.0,0.9398509609212023,-0.001301509517848745,0.0,0.0,-0.0004272049822368637,5.915952353857292e-07,0.0004272049822368637,-5.915952353857292e-07,0.0,0.0,0.0004272049822369102,-5.915952353857931e-07
3,63095.73444801856,0.0,1.0,0.0,0.9398508171395819,-0.00135242736175097,0.0,0.0,-0.0004272049168815763,6.147397098867231e-07,0.0004272049168815763,-6.147397098867231e-07,0.0,0.0,0.0004272049168816281,-6.147397098868045e-07
3,65564.18494179708,0.0,1.0,0.0,0.939850661887809,-0.001405337203767494,0.0,0.0,-0.0004272048463125797,6.387896380760473e-07,0.0004272048463125797,-6.387896380760473e-07,0.0,0.0,0.0004272048463126404,-6.387896380761337e-07
3,68129.20690579529,0.0,1.0,0.0,0.939850494250858,-0.00146031697237339,0.0,0.0,-0.0004272047701139598,6.637804419877992e-07,0.0004272047701139598,-6.637804419877992e-07,0.0,0.0,0.0004272047701140264,-6.637804419879046e-07
3,70794.57843841292,0.0,1.0,0.0,0.9398503132407091,-0.00151744764440934,0.0,0.0,-0.0004272046878366141,6.897489292768601e-07,0.0004272046878366141,-6.897489292768601e-07,0.0,0.0,0.000427204687836686,-6.897489292769728e-07
3,73564.22544596322,0.0,1.0,0.0,0.9398501177905249,-0.001576813364294875,0.0,0.0,-0.0004272045989956103,7.167333474066199e-07,0.0004272045989956103,-7.167333474066199e-07,0.0,0.0,0.0004272045989956931,-7.167333474067612e-07
3,76442.22742525907,0.0,1.0,0.0,0.9398499067481456,-0.001638501567899131,0.0,0.0,-0.0004272045030689192,7.447734399569066e-07,0.0004272045030689192,-7.447734399569066e-07,0.0,0.0,0.0004272045030673389,-7.447734399541504e-07
3,79432.82347242715,0.0,1.0,0.0,0.9398496788703815,-0.001702603111256013,0.0,0.0,-0.0004272043994864392,7.739105051161901e-07,0.0004272043994864392,-7.739105051161901e-07,0.0,0.0,0.000427204399486537,-7.739105051163695e-07
3,82540.4185268008,0.0,1.0,0.0,0.939849432813523,-0.001769212404296487,0.0,0.0,-0.0004272042876424026,8.041874564981941e-07,0.0004272042876424026,-8.041874564981941e-07,0.0,0.0,0.0004272042876425104,-8.041874564984031e-07
3,85769.58985908833,0.0,1.0,0.0,0.9398491671273674,-0.001838427549819395,0.0,0.0,-0.0004272041668776285,8.356488862845713e-07,0.0004272041668776285,-8.356488862845713e-07,0.0,0.0,0.0004272041668760761,-8.356488862815429e-07
3,89125.09381337342,0.0,1.0,0.0,0.9398488802466735,-0.001910350487883774,0.0,0.0,-0.0004272040364756275,8.683411308559971e-07,0.0004272040364756275,-8.683411308559971e-07,0.0,0.0,0.0004272040364757607,-8.68341130856261e-07
3,92611.87281287817,0.0,1.0,0.0,0.939848570479773,-0.00198508714583112,0.0,0.0,-0.0004272038956741511,9.023123390173578e-07,0.0004272038956741511,-9.023123390173578e-07,0.0,0.0,0.0004272038956726241,-9.023123390141456e-07
3,96235.06263980764,0.0,1.0,0.0,0.9398482360018459,-0.002062747594187602,0.0,0.0,-0.0004272037436370475,9.376125428122048e-07,0.0004272037436370475,-9.376125428122048e-07,0.0,0.0,0.0004272037436372027,-9.376125428125462e-07
3,99999.9999999987,0.0,1.0,0.0,0.9398478748409225,-0.002143446208626217,0.0,0.0,-0.0004272035794729734,9.742937311933469e-07,0.0004272035794729734,-9.742937311933469e-07,0.0,0.0,0.0004272035794731466,-9.742937311937348e-07
3,103912.2303835156,0.0,1.0,0.0,0.9398474848686392,-0.002227301838274989,0.0,0.0,-0.00042720340221283,1.012409926488181e-06,0.00042720340221283,-1.012409926488181e-06,0.0,0.0,0.0004272034022130179,-1.012409926488632e-06
3,107977.5162327696,0.0,1.0,0.0,0.9398470637866172,-0.002314437980579116,0.0,0.0,-0.000427203210811893,1.052017263899104e-06,0.000427203210811893,-1.052017263899104e-06,0.0,0.0,0.0004272032108120987,-1.052017263899598e-06
3,112201.8454301949,0.0,1.0,0.0,0.939846609113132,-0.002404982962992087,0.0,0.0,-0.0004272030041421087,1.093174074086742e-06,0.0004272030041421087,-1.093174074086742e-06,0.0,0.0,0.0004272030041423327,-1.093174074087312e-06
3,116591.4401179817,0.0,1.0,0.0,0.93984611816849,-0.002499070131754163,0.0,0.0,-0.0004272027809854343,1.135940968978508e-06,0.0004272027809854343,-1.135940968978508e-06,0.0,0.0,0.0004272027809856772,-1.135940968979165e-06
3,121152.7658628573,0.0,1.0,0.0,0.9398455880594508,-0.002596838048035217,0.0,0.0,-0.0004272025400250891,1.180380930919768e-06,0.0004272025400250891,-1.180380930919768e-06,0.0,0.0,0.0004272025400270231,-1.180380930925099e-06
3,125892.5411794151,0.0,1.0,0.0,0.9398450156610999,-0.002698430691718982,0.0,0.0,-0.0004272022798456677,1.226559405325973e-06,0.0004272022798456677,-1.226559405325973e-06,0.0,0.0,0.0004272022798459545,-1.22655940532681e-06
3,130817.7474260177,0.0,1.0,0.0,0.9398443976005936,-0.002803997673149801,0.0,0.0,-0.0004272019989090493,1.274544396885366e-06,0.0004272019989090493,-1.274544396885366e-06,0.0,0.0,0.0004272019989093607,-1.274544396886273e-06
3,135935.6390878508,0.0,1.0,0.0,0.939843730234907,-0.002913694453106404,0.0,0.0,-0.0004272016955626518,1.324406569597926e-06,0.0004272016955626518,-1.324406569597926e-06,0.0,0.0,0.0004272016955613214,-1.32440656959382e-06
3,141253.7544622736,0.0,1.0,0.0,0.9398430096315271,-0.003027682571372549,0.0,0.0,-0.0004272013680139595,1.376219350622699e-06,0.0004272013680139595,-1.376219350622699e-06,0.0,0.0,0.0004272013680143305,-1.376219350623886e-06
3,146779.926762205,0.0,1.0,0.0,0.9398422315426878,-0.00314612988418126,0.0,0.0,-0.0004272010143388581,1.430059038268446e-06,0.0004272010143388581,-1.430059038268446e-06,0.0,0.0,0.0004272010143375854,-1.430059038264209e-06
3,152522.2956538998,0.0,1.0,0.0,0.9398413913835802,-0.003269210810941088,0.0,0.0,-0.0004272006324466504,1.4860049140626e-06,0.0004272006324466504,-1.4860049140626e-06,0.0,0.0,0.0004272006324470819,-1.486004914064131e-06
3,158489.3192461092,0.0,1.0,0.0,0.9398404842018818,-0.003397106590521018,0.0,0.0,-0.000427200220092964,1.544139359332074e-06,0.000427200220092964,-1.544139359332074e-06,0.0,0.0,0.0004272002200917645,-1.544139359327735e-06
3,164689.7865482846,0.0,1.0,0.0,0.9398395046520309,-0.003530005547552987,0.0,0.0,-0.0004271997748413214,1.604547976158548e-06,0.0004271997748413214,-1.604547976158548e-06,0.0,0.0,0.0004271997748418323,-1.604547976160449e-06
3,171132.8304161757,0.0,1.0,0.0,0.9398384469604916,-0.003668103369042709,0.0,0.0,-0.0004271992940723974,1.667319713199086e-06,0.0004271992940723974,-1.667319713199086e-06,0.0,0.0,0.0004271992940729507,-1.667319713201231e-06
3,177827.9410038899,0.0,1.0,0.0,0.939837304894111,-0.003811603391772446,0.0,0.0,-0.00042719877495127,1.732546996257779e-06,0.00042719877495127,-1.732546996257779e-06,0.0,0.0,0.0004271987749518686,-1.732546996260203e-06
3,184784.9797422266,0.0,1.0,0.0,0.9398360717225319,-0.003960716900844964,0.0,0.0,-0.0004271982144170132,1.800325864010686e-06,0.0004271982144170132,-1.800325864010686e-06,0.0,0.0,0.0004271982144193327,-1.800325864020438e-06
3,192014.1938638775,0.0,1.0,0.0,0.9398347401776748,-0.004115663439817242,0.0,0.0,-0.00042719760917097,1.87075610900477e-06,0.00042719760917097,-1.87075610900477e-06,0.0,0.0,0.0004271976091716703,-1.870756109007837e-06
3,199526.2314968852,0.0,1.0,0.0,0.9398333024128643,-0.004276671132891856,0.0,0.0,-0.0004271969556431229,1.943941424045872e-06,0.0004271969556431229,-1.943941424045872e-06,0.0,0.0,0.0004271969556422111,-1.943941424041752e-06
3,207332.1573485926,0.0,1.0,0.0,0.939831749955305,-0.004443977019574396,0.0,0.0,-0.000427196249980534,2.019989554356022e-06,0.000427196249980534,-2.019989554356022e-06,0.0,0.0,0.0004271962499796841,-2.019989554351998e-06
