case,time,v(out),v(sum),v(vn),v(in),v(vp),i(vp),i(vin),i(rf),i(rl),i(vn),i(ri)
3,0.003289034175174124,-11.45620810121135,2.648409517175349,-12.0,9.700744810463869,12.0,-2.566340544730208e-06,-0.000705233529328858,-0.0007052308809193347,-0.001145620810121135,0.00185317535824206,0.000705233529328852
3,0.0032892341751741237,-11.45620936996921,2.646369862436456,-12.0,9.697685942337916,12.0,-2.563543132689736e-06,-0.0007051316079901532,-0.0007051289616202835,-0.001145620936996921,0.001853070766366392,0.000705131607990146
3,0.0032894341751741243,-11.45621051276242,2.644320040440364,-12.0,9.69461176024216,12.0,-2.566341593938712e-06,-0.0007050291719801858,-0.0007050265276601392,-0.001145621051276242,0.001852971243097354,0.0007050291719801797
3,0.003289634175174124,-11.45621179356948,2.642259966431161,-12.0,9.691522269031147,12.0,-2.563546833212777e-06,-0.000704926230260006,-0.0007049235880000321,-0.001145621179356948,0.001852865634697128,0.0007049262302599987
3,0.003289834175174124,-11.45621294852631,2.640189731615425,-12.0,9.688417473583613,12.0,-2.566342667359298e-06,-0.0007048227741968246,-0.000704820134007087,-0.001145621294852632,0.001852765089963742,0.0007048227741968188
3,0.003290034175174125,-11.456214241377,2.638109251347632,-12.0,9.685297378802463,12.0,-2.563550555596322e-06,-0.0007047188127454904,-0.0007047161746362317,-0.0011456214241377,0.001852658465685744,0.0007047188127454831
3,0.0032902341751741247,-11.45621540849167,2.636018616788487,-12.0,9.682161989614736,12.0,-2.566343764975805e-06,-0.000704614337282631,-0.0007046117012640081,-0.001145621540849167,0.001852556900143769,0.0007046143372826249
3,0.0032904341751741253,-11.45621671338036,2.633917743402689,-12.0,9.679011310971648,12.0,-2.563554299827941e-06,-0.0007045093567569031,-0.0007045067228391524,-0.001145621671338036,0.001852449260641628,0.0007045093567568959
3,0.003290634175174125,-11.45621789264704,2.631806722305209,-12.0,9.675845347848558,12.0,-2.566344886771509e-06,-0.0007044038625543409,-0.0007044012307476126,-0.001145621789264704,0.001852346674952719,0.000704403862554335
3,0.003290834175174125,-11.45621920956803,2.629685469070822,-12.0,9.672664105244937,12.0,-2.563558065894346e-06,-0.0007042978636174189,-0.0007042952339319425,-0.001145621920956803,0.001852238020886856,0.0007042978636174116
3,0.003291034175174125,-11.45622040098083,2.627554074768829,-12.0,9.669467588184409,12.0,-2.566346032730105e-06,-0.0007041913513415639,-0.0007041887237874831,-0.001145622040098083,0.001852134415719418,0.000704191351341558
3,0.003291234175174125,-11.45622172992837,2.625412455083993,-12.0,9.666255801714724,12.0,-2.56356185378238e-06,-0.0007040843346630807,-0.0007040817092506182,-0.001145622172992837,0.001852024747756398,0.0007040843346630732
3,0.003291434175174125,-11.45622293348135,2.623260701040014,-12.0,9.663028750907708,12.0,-2.566347202834662e-06,-0.0007039768049867754,-0.0007039741817260683,-0.001145622293348135,0.001851920123784536,0.0007039768049867694
3,0.003291634175174125,-11.45622427444964,2.621098728431483,-12.0,9.659786440859326,12.0,-2.563565663478517e-06,-0.0007038687712427917,-0.0007038661501440559,-0.001145622427444964,0.00185180944259822,0.0007038687712427844
3,0.003291834175174126,-11.45622549013679,2.61892662823664,-12.0,9.656528876689638,12.0,-2.56634839706865e-06,-0.0007037602248453058,-0.0007037576059186715,-0.001145622549013679,0.001851703800503147,0.0007037602248452998
3,0.003292034175174126,-11.45622684311996,2.616744316359754,-12.0,9.653256063542774,12.0,-2.563569494969394e-06,-0.0007036511747183092,-0.0007036485579739856,-0.001145622684311996,0.001851592106772217,0.000703651174718302
3,0.003292234175174126,-11.45622807093522,2.614551883733653,-12.0,9.64996800658693,12.0,-2.566349615414779e-06,-0.0007035416122853337,-0.0007035389977334438,-0.001145622807093522,0.001851485447240972,0.0007035416122853276
3,0.003292434175174126,-11.45622943592736,2.612349246372197,-12.0,9.646664711014438,12.0,-2.563573348241273e-06,-0.0007034315464642312,-0.0007034289341149777,-0.001145622943592736,0.001851372741652391,0.000703431546464224
3,0.003292634175174126,-11.45623067586461,2.610136495162916,-12.0,9.643346182041633,12.0,-2.56635085785616e-06,-0.0007033209686878776,-0.0007033183585513764,-0.001145623067586461,0.001851265065378747,0.0007033209686878717
3,0.0032928341751741258,-11.45623205285973,2.607913546229051,-12.0,9.640012424908905,12.0,-2.563577223280539e-06,-0.0007032098878679926,-0.0007032072799544392,-0.001145623205285973,0.001851151348624041,0.0007032098878679854
3,0.0032930341751741263,-11.45623330491281,2.605680490412963,-12.0,9.636663444880751,12.0,-2.566352124375389e-06,-0.000703098295446785,-0.0007030956897662885,-0.001145623330491281,0.001851042656309353,0.0007030982954467789
3,0.003293234175174126,-11.45623469390487,2.60343724394718,-12.0,9.633299247245647,12.0,-2.563581120072964e-06,-0.0007029862003298539,-0.0007029835968926027,-0.001145623469390487,0.001850927929087303,0.0007029862003298467
3,0.003293434175174126,-11.45623595806754,2.60118389762891,-12.0,9.629919837316113,12.0,-2.566353414955383e-06,-0.0007028735939687262,-0.0007028709927848226,-0.001145623595806754,0.001850818221436997,0.0007028735939687204
3,0.003293634175174127,-11.45623735905046,2.598920367799864,-12.0,9.626525220428706,12.0,-2.56358503860441e-06,-0.0007027604852628913,-0.0007027578863425163,-0.001145623735905046,0.001850702484453231,0.0007027604852628843
3,0.0032938341751741268,-11.45623863531643,2.596646745212221,-12.0,9.623115401943998,12.0,-2.566354729578581e-06,-0.0007026468656731838,-0.0007026442690264325,-0.001145623863531643,0.001850591762181081,0.0007026468656731777
3,0.0032940341751741273,-11.45624004828406,2.5943629463167,-12.0,9.619690387246543,12.0,-2.56358897886082e-06,-0.0007025327440929915,-0.0007025301497300381,-0.001145624004828406,0.001850475016146888,0.0007025327440929843
3,0.003294234175174127,-11.45624133664698,2.592069061820538,-12.0,9.616250181744913,12.0,-2.566356068227001e-06,-0.0007024181119924435,-0.0007024155199233758,-0.001145624133664698,0.001850363279972129,0.0007024181119924375
3,0.003294434175174127,-11.4562427615931,2.58976500828336,-12.0,9.612794790871673,12.0,-2.563592940827753e-06,-0.0007023029782588385,-0.000702300388493823,-0.00114562427615931,0.001850245525605889,0.0007023029782588314
3,0.0032946341751741272,-11.45624406204657,2.587450876367524,-12.0,9.609324220083336,12.0,-2.566357430883102e-06,-0.000702187334371587,-0.0007021847469207049,-0.001145624406204657,0.001850132776254453,0.0007021873343715812
3,0.003294834175174127,-11.45624549896493,2.585126582741417,-12.0,9.605838474860418,12.0,-2.563596924490644e-06,-0.0007020711892119073,-0.0007020686040853173,-0.001145624549896493,0.001850014014279715,0.0007020711892119001
3,0.003295034175174127,-11.45624681150249,2.582792218022647,-12.0,9.602337560707396,12.0,-2.566358817529061e-06,-0.0007019545342684808,-0.0007019519514762568,-0.001145624681150249,0.001849900252483217,0.0007019545342684749
3,0.003295234175174128,-11.45624826038676,2.580447698988207,-12.0,9.598821483152681,12.0,-2.563600929834897e-06,-0.0007018373784164545,-0.0007018347979687484,-0.001145624826038676,0.00184978048363194,0.0007018373784164475
3,0.003295434175174128,-11.4562495850019,2.578093116211006,-12.0,9.59529024774862,12.0,-2.566360228146562e-06,-0.0007017197131537672,-0.0007017171350606451,-0.00114562495850019,0.001849665710128887,0.0007017197131537615
3,0.0032956341751741282,-11.4562510458457,2.575728386576561,-12.0,9.591743860071556,12.0,-2.563604956845471e-06,-0.0007016015473495067,-0.0007015989716211129,-0.00114562510458457,0.001849544935137582,0.0007016015473494995
3,0.003295834175174128,-11.45625238253183,2.573353600613185,-12.0,9.5881823257217,12.0,-2.566361662717543e-06,-0.0007014828725108572,-0.0007014802991572507,-0.001145625238253183,0.00184942915067371,0.0007014828725108516
3,0.003296034175174128,-11.45625385532873,2.570968675314707,-12.0,9.584605650323176,12.0,-2.563609005507752e-06,-0.000701363697500854,-0.0007013611265321716,-0.001145625385532872,0.00184930737028614,0.0007013636975008471
3,0.003296234175174128,-11.45625520407922,2.568573701164977,-12.0,9.58101383952409,12.0,-2.56636312122363e-06,-0.0007012440138359172,-0.00070124144526221,-0.001145625520407922,0.001849190575611882,0.0007012440138359113
3,0.003296434175174128,-11.45625668882272,2.566168595266042,-12.0,9.577406898996376,12.0,-2.563613075806513e-06,-0.0007011238303730405,-0.0007011212642044382,-0.001145625668882272,0.00184906779057787,0.0007011238303730335
3,0.0032966341751741284,-11.4562580496309,2.563753448057296,-12.0,9.573784834435877,12.0,-2.56636460364631e-06,-0.000701003138637864,-0.00070100057488441,-0.00114562580496309,0.001848949986451691,0.0007010031386378581
3,0.003296834175174128,-11.45625954631445,2.561328176748898,-12.0,9.570147651562337,12.0,-2.563617167726258e-06,-0.000700881947481351,-0.0007008793861531672,-0.001145625954631445,0.001848826197527487,0.0007008819474813439
3,0.003297034175174129,-11.45626091917356,2.558892871735919,-12.0,9.566495356119377,12.0,-2.566366109967096e-06,-0.0007007602484383517,-0.0007007576895454742,-0.001145626091917356,0.001848707384712494,0.0007007602484383459
3,0.003297234175174129,-11.45626242779054,2.556447450336448,-12.0,9.562827953874445,12.0,-2.563621281251907e-06,-0.0007006380503538068,-0.0007006354939063492,-0.001145626242779054,0.001848582592660983,0.0007006380503537996
3,0.003297434175174129,-11.45626381269379,2.553992002901308,-12.0,9.559145450618885,12.0,-2.566367640167282e-06,-0.0007005153447717636,-0.000700512790779755,-0.001145626381269379,0.00184846277192824,0.0007005153447717577
3,0.0032976341751741294,-11.45626533323754,2.551526446856427,-12.0,9.555447852167879,12.0,-2.563625416367673e-06,-0.0007003921405311522,-0.0007003895890046981,-0.001145626533323753,0.001848336977517816,0.0007003921405311452
3,0.003297834175174129,-11.45626673017806,2.549050872508441,-12.0,9.55173516436042,12.0,-2.566369194227888e-06,-0.0007002684291852036,-0.0007002658801343254,-0.001145626673017806,0.001848216149644105,0.0007002684291851979
3,0.003298034175174129,-11.45626826264185,2.546565197390972,-12.0,9.54800739305936,12.0,-2.563629573057971e-06,-0.0007001442195668458,-0.0007001416730016413,-0.001145626826264186,0.001848089353650987,0.0007001442195668388
3,0.0032982341751741293,-11.45626967161274,2.544069511766586,-12.0,9.544264544151366,12.0,-2.566370772129867e-06,-0.0007000195032384839,-0.0007000169591689663,-0.001145626967161274,0.001847967519418962,0.000700019503238478
3,0.003298434175174129,-11.4562712159898,2.541563733276439,-12.0,9.540506623546891,12.0,-2.563633751307187e-06,-0.0006998942890270522,-0.0006998917474633119,-0.00114562712159898,0.001847839722624132,0.0006998942890270453
3,0.003298634175174129,-11.45627263698407,2.539047952139111,-12.0,9.536733637180223,12.0,-2.566372373853922e-06,-0.000699768568504117,-0.000699766029456159,-0.001145627263698407,0.001847716882822995,0.0006997685685041113
3,0.00329883417517413,-11.45627419326755,2.536522086103177,-12.0,9.532945591009401,12.0,-2.563637951099108e-06,-0.0006996423504906295,-0.0006996398139685363,-0.001145627419326755,0.00184758808601526,0.0006996423504906225
3,0.00329903417517413,-11.45627562627818,2.533986225343299,-12.0,9.529142491016291,12.0,-2.566373999381111e-06,-0.0006995156265673049,-0.0006995130925810738,-0.001145627562627818,0.001847464241441299,0.0006995156265672992
3,0.0032992341751741303,-11.45627719446118,2.531440287715343,-12.0,9.525324343206483,12.0,-2.563642172417481e-06,-0.000699388405549121,-0.0006993858741088263,-0.001145627719446118,0.00184733444541468,0.000699388405549114
3,0.00329943417517413,-11.45627863948108,2.528884363350129,-12.0,9.521491153609364,12.0,-2.566375648691893e-06,-0.0006992606790259294,-0.0006992581501415602,-0.001145627863948108,0.0018472095968695,0.0006992606790259235
3,0.00329963417517413,-11.45628021955666,2.526318370210695,-12.0,9.517642928278075,12.0,-2.563646415246403e-06,-0.0006991324558067451,-0.0006991299294883678,-0.001145628021955666,0.001847078802424287,0.000699132455806738
3,0.00329983417517413,-11.45628167657867,2.523742398384099,-12.0,9.513779673289468,12.0,-2.566377321766563e-06,-0.0006990037274905429,-0.0006990012037481386,-0.001145628167657867,0.001846952950717079,0.000699003727490537
3,0.00330003417517413,-11.45628326853982,2.521156365940393,-12.0,9.509901394744162,12.0,-2.563650679569455e-06,-0.0006988745028803838,-0.0006988719817240109,-0.001145628326853982,0.001846821158660655,0.0006988745028803768
3,0.00330023417517413,-11.45628473755676,2.518560362922992,-12.0,9.506008098766497,12.0,-2.56637901858544e-06,-0.0006987447735843564,-0.0006987422550239875,-0.001145628473755676,0.001846694304605423,0.0006987447735843505
3,0.00330043417517413,-11.4562863413964,2.515954307508812,-12.0,9.502099791504495,12.0,-2.563654965369943e-06,-0.0006986145483995752,-0.0006986120324452609,-0.001145628634139641,0.001846561515751763,0.0006986145483995683
3,0.003300634175174131,-11.456287822401,2.513338289697682,-12.0,9.498176479129922,12.0,-2.566380739128682e-06,-0.0006984838189432298,-0.0006984813056049343,-0.0011456287822401,0.001846433660169144,0.0006984838189432241
3,0.003300834175174131,-11.45628943811202,2.510712227773298,-12.0,9.494238167838233,12.0,-2.56365927263134e-06,-0.0006983525940065005,-0.0006983500832942657,-0.001145628943811202,0.001846299875337226,0.0006983525940064936
3,0.003301034175174131,-11.45629093109696,2.50807621169196,-12.0,9.490284863848538,12.0,-2.566382483376362e-06,-0.0006982208652156637,-0.0006982183571394462,-0.001145629093109696,0.001846171019055691,0.0006982208652156578
3,0.003301234175174131,-11.45629255867216,2.505430159843989,-12.0,9.486316573403663,12.0,-2.563663601336515e-06,-0.0006980886413559743,-0.0006980861359258076,-0.001145629255867216,0.00184603623907159,0.0006980886413559674
3,0.003301434175174131,-11.45629406363008,2.502774162142265,-12.0,9.48233330277006,12.0,-2.566384251308649e-06,-0.0006979559140627854,-0.0006979534112886175,-0.001145629406363009,0.001845906382923684,0.0006979559140627796
3,0.0033016341751741307,-11.45629570306223,2.500108137083588,-12.0,9.478335058237867,12.0,-2.563667951468951e-06,-0.0006978226921154349,-0.0006978201920072907,-0.001145629570306223,0.001845770608619793,0.000697822692115428
3,0.0033018341751741313,-11.4562972199857,2.497432174537518,-12.0,9.474321846120873,12.0,-2.566386042905018e-06,-0.0006976889671583412,-0.000697686469726161,-0.00114562972199857,0.001845639753446504,0.0006976889671583354
3,0.003302034175174131,-11.45629887126749,2.494746193107189,-12.0,9.470293672756458,12.0,-2.563672323011003e-06,-0.000697554747964934,-0.000697552253218734,-0.001145629887126749,0.001845502985661591,0.0006975547479649269
3,0.003302234175174131,-11.45630040014902,2.492050282618893,-12.0,9.466250544505675,12.0,-2.566387858145028e-06,-0.000697420026188684,-0.0006974175341383957,-0.001145630040014902,0.001845371132308493,0.0006974200261886782
3,0.003302434175174132,-11.4563020632731,2.489344361782011,-12.0,9.462192467753185,12.0,-2.563676715945867e-06,-0.0006972848105971242,-0.0006972823212527555,-0.00114563020632731,0.001845233371887391,0.0006972848105971175
3,0.0033026341751741317,-11.45630360410515,2.48662852037963,-12.0,9.458119448907222,12.0,-2.566389697008261e-06,-0.000697149092852765,-0.0006971466062242389,-0.001145630360410515,0.001845100521207509,0.0006971490928527592
3,0.0033028341751741323,-11.45630527906411,2.483902677227225,-12.0,9.454031494399663,12.0,-2.563681130256114e-06,-0.0006970128817172508,-0.0006970103978145666,-0.001145630527906411,0.001844961769000755,0.0006970128817172439
3,0.003303034175174132,-11.45630683183907,2.481166922064777,-12.0,9.44992861068592,12.0,-2.566391559474164e-06,-0.0006968761688621201,-0.0006968736876951922,-0.001145630683183907,0.001844827921852299,0.0006968761688621143
3,0.003303234175174132,-11.45630851862544,2.478421173813716,-12.0,9.445810804245031,12.0,-2.563685565924071e-06,-0.0006967389630431384,-0.0006967364846219577,-0.001145630851862544,0.001844688178718517,0.0006967389630431315
3,0.003303434175174132,-11.45631008333566,2.475665522171002,-12.0,9.441678081579553,12.0,-2.56639344552187e-06,-0.0006966012559408608,-0.000696598780275333,-0.001145631008333566,0.001844553335966916,0.0006966012559408552
3,0.003303634175174132,-11.45631178194191,2.472899886163876,-12.0,9.437530449215629,12.0,-2.563690022931847e-06,-0.0006964630563051822,-0.0006964605834052891,-0.001145631178194191,0.001844412602769342,0.0006964630563051754
3,0.003303834175174132,-11.45631335857967,2.470124355446372,-12.0,9.433367913702948,12.0,-2.566395355130598e-06,-0.0006963243558256633,-0.0006963218857013021,-0.001145631335857967,0.001844276765285722,0.0006963243558256578
3,0.003304034175174133,-11.45631506899822,2.4673388491514,-12.0,9.4291904816147,12.0,-2.563694501261998e-06,-0.000696185163246337,-0.0006961826959074809,-0.001145631506899822,0.001844135042894272,0.0006961851632463301
3,0.003304234175174133,-11.45631665755575,2.464543456890123,-12.0,9.42499815954763,12.0,-2.566397288279183e-06,-0.0006960454702657564,-0.0006960430057222939,-0.001145631665755575,0.001843998211556541,0.0006960454702657508
3,0.003304434175174133,-11.45631837977895,2.46173809790103,-12.0,9.420790954122001,12.0,-2.563699000896471e-06,-0.000695905285622104,-0.0006959028238839993,-0.001145631837977895,0.001843855500847887,0.0006959052856220972
3,0.003304634175174133,-11.45631998024844,2.458922861752469,-12.0,9.41656887198154,12.0,-2.566399244946339e-06,-0.0006957646010229126,-0.0006957621421000452,-0.001145631998024844,0.001843717676539342,0.0006957646010229071
3,0.003304834175174133,-11.45632171426859,2.456097667788352,-12.0,9.412331919793502,12.0,-2.563703521817172e-06,-0.0006956234252005217,-0.0006956209691028471,-0.001145632171426859,0.001843573978396108,0.000695623425200515
3,0.003305034175174133,-11.45632332664213,2.453262605534337,-12.0,9.408080104248626,12.0,-2.566401225110956e-06,-0.0006954817498714344,-0.0006954792966088233,-0.001145632332664213,0.001843435162007781,0.0006954817498714289
3,0.003305234175174133,-11.45632507245148,2.450417594439599,-12.0,9.403813432061083,12.0,-2.563708064005817e-06,-0.0006953395837621553,-0.000695337133344554,-0.001145632507245148,0.001843290477318079,0.0006953395837621484
3,0.0033054341751741333,-11.45632669672114,2.447562723987159,-12.0,9.399531909968546,12.0,-2.566403228751478e-06,-0.0006951969185981445,-0.0006951944710354149,-0.001145632669672114,0.001843150669745816,0.0006951969185981387
3,0.003305634175174133,-11.45632845431187,2.444697913731372,-12.0,9.395235544732133,12.0,-2.563712627443932e-06,-0.0006950537631000827,-0.0006950513184021622,-0.001145632845431187,0.001843004999405566,0.000695053763100076
3,0.003305834175174134,-11.45633009046964,2.441823253112684,-12.0,9.390924343136378,12.0,-2.566405255846239e-06,-0.000694910109002375,-0.0006949076671791162,-0.001145633009046964,0.001842864201552312,0.0006949101090023694
3,0.003306034175174134,-11.45633185983389,2.438938661790455,-12.0,9.386598311989248,12.0,-2.563717212113276e-06,-0.000694765965019886,-0.0006947635260812174,-0.001145633185983389,0.001842717546462154,0.0006947659650198793
3,0.003306234175174134,-11.45633350787172,2.436044229162662,-12.0,9.382257458122146,12.0,-2.566407306373712e-06,-0.000694621322895954,-0.0006946188868517192,-0.001145633350787172,0.001842575759236294,0.0006946213228959483
3,0.0033064341751741343,-11.45633528900155,2.433139874993572,-12.0,9.377901788389885,12.0,-2.563721817994953e-06,-0.0006944761913396381,-0.0006944737581997563,-0.001145633528900155,0.001842428120304649,0.0006944761913396313
3,0.003306634175174134,-11.45633694891133,2.430225688638726,-12.0,9.37353130967064,12.0,-2.56640938031185e-06,-0.000694330562103197,-0.0006943281318775026,-0.001145633694891133,0.001842285344621426,0.0006943305621031914
3,0.003306834175174134,-11.45633874179876,2.427301589967148,-12.0,9.369146028866002,12.0,-2.563726445070195e-06,-0.0006941844438898921,-0.0006941820165882954,-0.001145633874179876,0.001842136722761692,0.0006941844438898855
3,0.0033070341751741342,-11.45634041357231,2.424367668292069,-12.0,9.364745952900943,12.0,-2.566411477638679e-06,-0.000694037828460893,-0.000694035404093219,-0.001145634041357231,0.001841992959542825,0.0006940378284608875
3,0.003307234175174134,-11.45634221820929,2.421423843587118,-12.0,9.36033108872376,12.0,-2.563731093320055e-06,-0.000693890724513671,-0.0006938883030898205,-0.001145634221820929,0.001841843355674544,0.0006938907245136642
3,0.003307434175174134,-11.45634390183839,2.418470205123258,-12.0,9.355901443306134,12.0,-2.566413598332335e-06,-0.0006937431238182933,-0.0006937407053480824,-0.001145634390183839,0.001841698605847388,0.0006937431238182877
3,0.003307634175174135,-11.45634571821682,2.415506672978636,-12.0,9.351457023643096,12.0,-2.563735762725533e-06,-0.000693595035066453,-0.0006935926195597731,-0.001145634571821682,0.001841548020897622,0.000693595035066446
3,0.003307834175174135,-11.45634741369319,2.412533336382004,-12.0,9.346997836752966,12.0,-2.566415742370407e-06,-0.0006934464500371019,-0.0006934440375037597,-0.001145634741369319,0.001841402285395554,0.0006934464500370961
3,0.0033080341751741352,-11.45634924180492,2.40955011551587,-12.0,9.34252388967742,12.0,-2.563740453267306e-06,-0.0006932973774161617,-0.0006932949678660395,-0.001145634924180492,0.001841250720296767,0.000693297377416155
3,0.003308234175174135,-11.45635094912021,2.406557099566896,-12.0,9.338035189481444,12.0,-2.566417909730328e-06,-0.0006931478089914603,-0.0006931454024343552,-0.001145635094912021,0.001841104000060352,0.0006931478089914547
3,0.003308434175174135,-11.45635278895701,2.4035542088218,-12.0,9.333531743253294,12.0,-2.56374516492601e-06,-0.0006929977534431563,-0.0006929953498889406,-0.001145635278895701,0.001840951455750549,0.0006929977534431496
3,0.003308634175174135,-11.45635450810282,2.400541532425178,-12.0,9.329013558104505,12.0,-2.566420100389855e-06,-0.0006928472025679381,-0.0006928448020264002,-0.001145635450810282,0.001840803751725395,0.0006928472025679327
3,0.003308834175174135,-11.45635635965644,2.397518990767888,-12.0,9.324480641169957,12.0,-2.563749897682175e-06,-0.0006926961650402137,-0.0006926937675212163,-0.001145635635965644,0.001840650229150259,0.000692696165040207
3,0.003309034175174135,-11.45635809062431,2.394486672952554,-12.0,9.319932999607719,12.0,-2.566422314326217e-06,-0.0006925446326655219,-0.0006925422381788435,-0.001145635809062432,0.001840501542289364,0.0006925446326655165
3,0.003309234175174135,-11.4563599538864,2.391444499473944,-12.0,9.315370640599111,12.0,-2.563754651516194e-06,-0.0006923926141125235,-0.0006923902226680174,-0.00114563599538864,0.001840347042399634,0.0006923926141125168
3,0.003309434175174136,-11.45636169666784,2.388392559392839,-12.0,9.310793571348773,12.0,-2.56642455151659e-06,-0.000692240101195599,-0.000692237712803034,-0.001145636169666784,0.001840197373660798,0.0006922401011955935
3,0.003309634175174136,-11.45636357163001,2.385330773307837,-12.0,9.306201799084496,12.0,-2.563759426408086e-06,-0.0006920871025776727,-0.0006920847172468924,-0.001145636357163001,0.001840041897413949,0.000692087102577666
3,0.003309834175174136,-11.45636532621644,2.382259230237855,-12.0,9.301595331057303,12.0,-2.566426811938167e-06,-0.0006919336100819503,-0.0006919312278227145,-0.001145636532621644,0.0018398912477625,0.0006919336100819449
3,0.003310034175174136,-11.45636721287026,2.379177850885206,-12.0,9.296974174541448,12.0,-2.56376422233826e-06,-0.0006917796323656308,-0.0006917772531877731,-0.001145636721287026,0.001839734796122006,0.0006917796323656243
3,0.003310234175174136,-11.45636897925303,2.376086724227082,-12.0,9.292338336834382,12.0,-2.56642909556772e-06,-0.0006916251612607355,-0.0006916227851740058,-0.001145636897925303,0.001839583166528664,0.00069162516126073
3,0.0033104341751741357,-11.45637087759,2.372985771069325,-12.0,9.287687825256699,12.0,-2.563769039286439e-06,-0.0006914702054187439,-0.0006914678324329663,-0.001145637087759,0.001839425740464214,0.0006914702054187374
3,0.0033106341751741363,-11.45637265576046,2.369875080347448,-12.0,9.283022647152203,12.0,-2.566431402382107e-06,-0.000691314756680481,-0.0006913123868053952,-0.001145637265576046,0.001839273131905672,0.0006913147566804755
3,0.003310834175174136,-11.456374565772,2.366754572970754,-12.0,9.27834280988786,12.0,-2.563773877232521e-06,-0.0006911588236917174,-0.0006911564569371377,-0.0011456374565772,0.001839114732393124,0.0006911588236917106
3,0.003311034175174136,-11.45637635572139,2.363624337833117,-12.0,9.27364832085375,12.0,-2.566433732357939e-06,-0.0006910023983020689,-0.0006910000346777254,-0.001145637635572139,0.001838961145853652,0.0006910023983020633
3,0.003311234175174137,-11.4563782773989,2.360484295947138,-12.0,9.26893918746312,12.0,-2.563778736156178e-06,-0.0006908454891516047,-0.0006908431286673022,-0.00114563782773989,0.001838801773874852,0.0006908454891515982
3,0.0033114341751741367,-11.45638007911843,2.35733453616518,-12.0,9.26421541715235,12.0,-2.566436085471848e-06,-0.0006906880880987225,-0.0006906857307641806,-0.001145638007911843,0.001838647210342842,0.0006906880880987171
3,0.0033116341751741373,-11.45638201245324,2.354174979602984,-12.0,9.259477017380892,12.0,-2.563783616036894e-06,-0.0006905302037777972,-0.0006905278496028111,-0.001145638201245324,0.001838486866886194,0.0006905302037777908
3,0.003311834175174137,-11.45638382593405,2.351005715071441,-12.0,9.25472399563134,12.0,-2.566438461700409e-06,-0.0006903718280559954,-0.0006903694770502747,-0.001145638382593406,0.001838331327357933,0.0006903718280559898
3,0.003312034175174137,-11.45638577091742,2.347826663789351,-12.0,9.249956359409373,12.0,-2.563788516853826e-06,-0.0006902129695620087,-0.0006902106217353384,-0.001145638577091742,0.001838170013417535,0.0006902129695620021
3,0.003312234175174137,-11.45638759615061,2.344637914526187,-12.0,9.24517411624373,12.0,-2.566440861019727e-06,-0.0006900536201717597,-0.0006900512755338398,-0.001145638759615061,0.001838013498894658,0.0006900536201717543
3,0.003312434175174137,-11.45638955277374,2.341439388603628,-12.0,9.240377273686198,12.0,-2.563793438586451e-06,-0.0006898937885082637,-0.0006898914470688685,-0.001145638955277374,0.001837851215471088,0.0006898937885082571
3,0.003312634175174137,-11.45639138975033,2.338231174749858,-12.0,9.2355658393117,12.0,-2.566443283406087e-06,-0.0006897334664561897,-0.0006897311282250095,-0.001145639138975033,0.001837693726961376,0.0006897334664561843
3,0.003312834175174137,-11.45639335800439,2.33501319438932,-12.0,9.23073982071812,12.0,-2.563798381213836e-06,-0.0006895726626328867,-0.0006895703276196857,-0.001145639335800439,0.00183753047506145,0.00068957266263288
3,0.003313034175174138,-11.45639520671537,2.331785536208896,-12.0,9.225899225526389,12.0,-2.566445728835191e-06,-0.0006894113689317548,-0.0006894090371462131,-0.001145639520671537,0.001837372013578804,0.0006894113689317493
3,0.003313234175174138,-11.45639718659145,2.32854812173569,-12.0,9.221044061380477,12.0,-2.563803344714988e-06,-0.0006892495939644853,-0.000689247265416357,-0.001145639718659145,0.00183720779421545,0.0006892495939644788
3,0.003313434175174138,-11.45639904702772,2.325301039615406,-12.0,9.216174335947366,12.0,-2.56644819728315e-06,-0.0006890873296332016,-0.0006890850043321565,-0.001145639904702772,0.001837048360780141,0.0006890873296331961
3,0.003313634175174138,-11.45640103851687,2.322044211477628,-12.0,9.211290056916992,12.0,-2.563808329068545e-06,-0.0006889245845439429,-0.0006889222624997249,-0.001145640103851687,0.001836883174971535,0.0006889245845439364
3,0.003313834175174138,-11.4564029106693,2.318777725926935,-12.0,9.20639123200231,12.0,-2.566450688725769e-06,-0.0006887613506075431,-0.0006887590318298116,-0.00114564029106693,0.001836722770610164,0.0006887613506075376
3,0.0033140341751741378,-11.45640491376249,2.315501504695304,-12.0,9.201477868939248,12.0,-2.563813334253504e-06,-0.0006885976364244008,-0.0006885953209228897,-0.001145640491376249,0.001836556619382173,0.0006885976364243944
3,0.0033142341751741383,-11.45640679762188,2.31221563634623,-12.0,9.196549975486649,12.0,-2.566453203138568e-06,-0.0006884334339140475,-0.0006884311216984056,-0.001145640679762188,0.001836395245126103,0.000688433433914042
3,0.003314434175174138,-11.45640881231004,2.30892004271393,-12.0,9.191607559426343,12.0,-2.563818360248228e-06,-0.0006882687516712479,-0.0006882664427511988,-0.001145640881231004,0.001836228129509102,0.0006882687516712412
3,0.003314634175174139,-11.45641070786715,2.305614812320929,-12.0,9.186650628563092,12.0,-2.56645574049703e-06,-0.0006881035816242215,-0.0006881012760094039,-0.001145641070786715,0.00183606578639831,0.0006881035816242163
