case,frequency_real,frequency_imag,v(d1)_real,v(d1)_imag,v(fb)_real,v(fb)_imag,v(tail)_real,v(tail)_imag,v(vn)_real,v(vn)_imag,v(d2)_real,v(d2)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,id(j2)_real,id(j2)_imag,i(it)_real,i(it)_imag,i(rd2)_real,i(rd2)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,id(j1)_real,id(j1)_imag,i(rd1)_real,i(rd1)_imag,i(rg)_real,i(rg)_imag
1,31.62277660168374,0.0,-1.003657164993657e-06,3.691608726706879e-05,0.9999995931958098,-1.716205008704716e-05,0.9980898724207072,-8.487537371150916e-06,0.0,0.0,1.010523810407449e-06,4.32844761702109e-05,1.0,0.0,1.999999187410201,-3.414309801836984e-05,0.0,0.0,-0.0004999897227739442,2.872149752879524e-08,-1.002862111455526e-12,-1.810029039432336e-10,-5.052629159298273e-10,-2.164228136958161e-08,0.0,0.0,-5.052619052037244e-10,-2.164223808510545e-08,0.0009999995942143907,-1.698104793132268e-08,1.411887496627497e-12,3.973835685953556e-08,-0.000499989730697592,-1.137878431146304e-08,5.03241473164081e-10,2.12802763099139e-08,5.018285824968283e-10,-1.845804363353439e-08,0.0009999995931958099,-1.716205008704716e-08
1,32.85993247600649,0.0,-1.003547409823828e-06,3.836032964547234e-05,0.9999995931492124,-1.783346902326734e-05,0.998089872397673,-8.819589386147368e-06,0.0,0.0,1.010642137089235e-06,4.497786459392351e-05,1.0,0.0,1.999999187318336,-3.547885466952632e-05,0.0,0.0,-0.0004999897226935779,2.984514867874804e-08,-1.002937975969984e-12,-1.880841545418799e-10,-5.05322079251652e-10,-2.248897727482634e-08,0.0,0.0,-5.053210685446175e-10,-2.248893229696176e-08,0.0009999995941691235,-1.764538564625898e-08,1.524521050705469e-12,4.129301292634193e-08,-0.0004999897307312734,-1.182394856732624e-08,5.032992297844088e-10,2.211280974327612e-08,5.017737049119142e-10,-1.918016482273617e-08,0.0009999995931492124,-1.783346902326734e-08
1,34.14548873833596,0.0,-1.0034289008161e-06,3.986107411251966e-05,0.999999593098898,-1.85311554149012e-05,0.9980898723728012,-9.164632040859873e-06,0.0,0.0,1.010769902443087e-06,4.673750227352709e-05,1.0,0.0,1.999999187219143,-3.686686919782533e-05,0.0,0.0,-0.0004999897226068278,3.101275965003279e-08,-1.003019892588372e-12,-1.954424399774344e-10,-5.053859616955695e-10,-2.336879787426581e-08,0.0,0.0,-5.053849512215436e-10,-2.336875113676354e-08,0.0009999995941202455,-1.833571378292413e-08,1.64613996481802e-12,4.290849071964523e-08,-0.000499989730767661,-1.228652867431098e-08,5.033615938641702e-10,2.297791380231132e-08,5.017144504080499e-10,-1.993053705625983e-08,0.000999999593098898,-1.85311554149012e-08
1,35.48133892335748,0.0,-1.003300937700957e-06,4.142053116002931e-05,0.9999995930445701,-1.925613690529476e-05,0.9980898723459453,-9.523173559029738e-06,0.0,0.0,1.01090785697977e-06,4.856598103247433e-05,1.0,0.0,1.999999187112038,-3.830918605176362e-05,0.0,0.0,-0.000499989722513125,3.222605025208985e-08,-1.003108344118257e-12,-2.030885984908928e-10,-5.054549393230327e-10,-2.428303908221819e-08,0.0,0.0,-5.054539284898851e-10,-2.428299051623716e-08,0.000999999594067468,-1.905304914646886e-08,1.777461047516237e-12,4.458716972544722e-08,-0.0004999897308069073,-1.276720598061984e-08,5.034289331511894e-10,2.387686272490141e-08,5.016504688504786e-10,-2.071026558001465e-08,0.0009999995930445702,-1.925613690529476e-08
1,36.86945064519569,0.0,-1.003162767042429e-06,4.304099775934515e-05,0.9999995929859076,-2.000948134156625e-05,0.9980898723169467,-9.89574204728041e-06,0.0,0.0,1.011056819599787e-06,5.046599409231491e-05,1.0,0.0,1.999999186996388,-3.980792966336728e-05,0.0,0.0,-0.0004999897224119282,3.348680757726553e-08,-1.003203851883259e-12,-2.110338923402007e-10,-5.055294207588289e-10,-2.523304751215155e-08,0.0,0.0,-5.055284097998936e-10,-2.523299704615746e-08,0.0009999995940104805,-1.979844832180104e-08,1.919258290869035e-12,4.633152252071646e-08,-0.0004999897308492901,-1.326668849036115e-08,5.035016448895192e-10,2.481098060004613e-08,5.015813835212144e-10,-2.152049887967257e-08,0.0009999995929859077,-2.000948134156625e-08
1,38.31186849557281,0.0,-1.003013573122737e-06,4.472486074461367e-05,0.9999995929225657,-2.079229834746967e-05,0.998089872285635,-1.028288627298131e-05,0.0,0.0,1.011217662494346e-06,5.244034003962109e-05,1.0,0.0,1.999999186871512,-4.136530757733041e-05,0.0,0.0,-0.00049998972230271,3.479688863306714e-08,-1.003306978795674e-12,-2.1929002438877e-10,-5.056098434107721e-10,-2.622022246015058e-08,0.0,0.0,-5.056088312471729e-10,-2.622017001981055e-08,0.000999999593948946,-2.057300922986074e-08,2.072367432287442e-12,4.814411841532049e-08,-0.0004999897308950868,-1.378571190639442e-08,5.035801566800262e-10,2.578164331815288e-08,5.015067865613683e-10,-2.236243037230684e-08,0.0009999995929225658,-2.079229834746967e-08
1,39.81071705534965,0.0,-1.002852478332781e-06,4.647460032842273e-05,0.9999995928541703,-2.160574095779285e-05,0.9980898722518251,-1.068517647254372e-05,0.0,0.0,1.011391341343426e-06,5.449192694810956e-05,1.0,0.0,1.999999186736673,-4.298361370257386e-05,0.0,0.0,-0.0004999897221848043,3.615822307740943e-08,-1.003418332674217e-12,-2.278691553429831e-10,-5.056966822432701e-10,-2.724601796598171e-08,0.0,0.0,-5.056956706717131e-10,-2.724596347405478e-08,0.000999999593882503,-2.137787274478101e-08,2.237690880269161e-12,5.002762723643859e-08,-0.0004999897309445611,-1.432504071396513e-08,5.036649322927306e-10,2.679028059762687e-08,5.014262391663905e-10,-2.323730016421137e-08,0.0009999995928541704,-2.160574095779285e-08
1,41.36820402388499,0.0,-1.002678528995716e-06,4.829279375498007e-05,0.9999995927803188,-2.245100731669637e-05,0.9980898722153184,-1.110320519133887e-05,0.0,0.0,1.011578874887675e-06,5.662377666202895e-05,1.0,0.0,1.999999186591078,-4.466523169101125e-05,0.0,0.0,-0.0004999897220574478,3.757281606085882e-08,-1.003538569826433e-12,-2.367839216640582e-10,-5.057904490861457e-10,-2.831194495479113e-08,0.0,0.0,-5.057894374438376e-10,-2.831188833101448e-08,0.0009999995938107594,-2.221422437431488e-08,2.416203033095166e-12,5.198482326102938e-08,-0.0004999897309979351,-1.488546930674385e-08,5.037564700481267e-10,2.783837809074558e-08,5.013392644978578e-10,-2.414639687749004e-08,0.0009999995927803189,-2.245100731669637e-08
1,42.98662347082268,0.0,-1.002490703827853e-06,5.018211909621286e-05,0.9999995927005759,-2.332934244249595e-05,0.9980898721758993,-1.15375881564756e-05,0.0,0.0,1.011781367132869e-06,5.883902924712479e-05,1.0,0.0,1.999999186433868,-4.641263844850121e-05,0.0,0.0,-0.0004999897219199329,3.904275118008697e-08,-1.003668398916916e-12,-2.460474541806785e-10,-5.058916956085692e-10,-2.941957346259164e-08,0.0,0.0,-5.058906835664345e-10,-2.94195146235624e-08,0.0009999995937332922,-2.308329600600526e-08,2.60895602182618e-12,5.40185893021458e-08,-0.0004999897310555973,-1.546782315690476e-08,5.038553105429704e-10,2.892747957192028e-08,5.012453519139264e-10,-2.509105954810643e-08,0.000999999592700576,-2.332934244249595e-08
1,44.66835921509622,0.0,-1.002287896968084e-06,5.214535919637861e-05,0.9999995926144714,-2.424204006148639e-05,0.9980898721333353,-1.198896518372302e-05,0.0,0.0,1.012000014455339e-06,6.114094761573416e-05,1.0,0.0,1.999999186264117,-4.822840778315472e-05,0.0,0.0,-0.0004999897217714544,4.057019354685745e-08,-1.003808585144088e-12,-2.556733974297803e-10,-5.060010191788327e-10,-3.05705349488147e-08,0.0,0.0,-5.060000072276694e-10,-3.057047380786708e-08,0.000999999593649646,-2.398636772166832e-08,2.817085911447556e-12,5.613192095511537e-08,-0.0004999897311178392,-1.607296003098902e-08,5.039620364190387e-10,3.005918921156683e-08,5.011439484840419e-10,-2.607267959818931e-08,0.0009999995926144713,-2.424204006148639e-08
1,46.41588833612769,0.0,-1.002068908322687e-06,5.418540577099884e-05,0.9999995925214977,-2.519044451350953e-05,0.998089872087376,-1.245800111991408e-05,0.0,0.0,1.012236104713793e-06,6.353292233282627e-05,1.0,0.0,1.999999186080824,-5.011521419637341e-05,0.0,0.0,-0.0004999897216110966,4.215739297708026e-08,-1.00395995475019e-12,-2.656759297540041e-10,-5.0611906456858e-10,-3.176652469933546e-08,0.0,0.0,-5.061180523568965e-10,-3.176646116641313e-08,0.0009999995935593266,-2.492476968286388e-08,3.041819396711512e-12,5.832793100984096e-08,-0.0004999897311850215,-1.670177125334327e-08,5.04077276004525e-10,3.12351739389358e-08,5.010344541613433e-10,-2.709270288549942e-08,0.0009999995925214977,-2.519044451350953e-08
1,48.23178482239296,0.0,-1.001832452646887e-06,5.630526366615154e-05,0.9999995924211074,-2.6175952732072e-05,0.9980898720377501,-1.29453868222181e-05,0.0,0.0,1.01249102701928e-06,6.601847661006564e-05,1.0,0.0,1.999999185882909,-5.207583682220171e-05,0.0,0.0,-0.0004999897214379989,4.380668730463934e-08,-1.004123399891084e-12,-2.760697841854006e-10,-5.062465261838916e-10,-3.300930432350944e-08,0.0,0.0,-5.0624551350964e-10,-3.300923830503282e-08,0.0009999995934618015,-2.589988409012971e-08,3.284481032141187e-12,6.060985403572116e-08,-0.0004999897312576163,-1.7355183018964e-08,5.042017090764036e-10,3.245716589738175e-08,5.009162263234434e-10,-2.815263183307577e-08,0.0009999995924211073,-2.6175952732072e-08
1,50.11872336272711,0.0,-1.001577132161177e-06,5.850805528439753e-05,0.9999995923127085,-2.720001630192954e-05,0.9980898719841654,-1.345184017572456e-05,0.0,0.0,1.012766285946043e-06,6.860127149525393e-05,1.0,0.0,1.999999185669205,-5.411316352079482e-05,0.0,0.0,-0.0004999897212510512,4.552050582484744e-08,-1.004299883894493e-12,-2.868702701461564e-10,-5.063841558258005e-10,-3.430070434889845e-08,0.0,0.0,-5.063831429730214e-10,-3.430063574762697e-08,0.0009999995933564964,-2.691314721886528e-08,3.546501038809411e-12,6.298105114594206e-08,-0.0004999897313359286,-1.803415775773048e-08,5.04336068629882e-10,3.372696499568801e-08,5.007885660805886e-10,-2.925402764219877e-08,0.0009999995923127085,-2.720001630192954e-08
1,52.07948328595451,0.0,-1.001301444499157e-06,6.079702518385863e-05,0.999999592195662,-2.826414359716912e-05,0.998089871926306,-1.397810715083723e-05,0.0,0.0,1.013063504196055e-06,7.128511126479495e-05,1.0,0.0,1.999999185438453,-5.623019513203332e-05,0.0,0.0,-0.0004999897210492266,4.730137287263818e-08,-1.004490446937773e-12,-2.980932959983018e-10,-5.065327652407084e-10,-3.564262691750874e-08,0.0,0.0,-5.065317520980272e-10,-3.564255563239748e-08,0.0009999995932427912,-2.79660515348642e-08,3.829423733904481e-12,6.544501494815997e-08,-0.0004999897314205692,-1.873969555198175e-08,5.044811466424601e-10,3.504644155920549e-08,5.006507222495784e-10,-3.039851259192931e-08,0.000999999592195662,-2.826414359716912e-08
1,54.11695265464624,0.0,-1.00100376188073e-06,6.317554485722157e-05,0.9999995920692775,-2.936990200293696e-05,0.9980898718638308,-1.452496290203573e-05,0.0,0.0,1.013384435921694e-06,7.407394902712461e-05,1.0,0.0,1.999999185189292,-5.843004989554748e-05,0.0,0.0,-0.0004999897208312482,4.915191154071834e-08,-1.004696212178588e-12,-3.09755392475614e-10,-5.066932313872366e-10,-3.703704858751133e-08,0.0,0.0,-5.066922179608469e-10,-3.70369745135623e-08,0.0009999995931200146,-2.906014789261052e-08,4.134916632765785e-12,6.800537468886491e-08,-0.0004999897315119128,-1.947283560958358e-08,5.046377985928505e-10,3.641753908470927e-08,5.00501880940365e-10,-3.158777242861079e-08,0.0009999995920692774,-2.936990200293696e-08
1,56.23413251903477,0.0,-1.000682333743328e-06,6.564711769770873e-05,0.9999995919328107,-3.05189202240863e-05,0.9980898717963714,-1.509321290962332e-05,0.0,0.0,1.013730966725745e-06,7.697189254536052e-05,1.0,0.0,1.999999184920254,-6.071596804366433e-05,0.0,0.0,-0.0004999897205959364,5.107484754321298e-08,-1.004918392374687e-12,-3.218737370322316e-10,-5.0686649790244e-10,-3.848602324457278e-08,0.0,0.0,-5.068654833628727e-10,-3.848594627268026e-08,0.000999999592987443,-3.019704781957802e-08,4.46478027703582e-12,7.06659015990043e-08,-0.0004999897316105839,-2.023465779459364e-08,5.048069478443747e-10,3.784227710303225e-08,5.003411668716642e-10,-3.282355884885437e-08,0.0009999995919328108,-3.05189202240863e-08
1,58.43414133735162,0.0,-1.000335263797925e-06,6.821538415932671e-05,0.9999995917854579,-3.171289068414396e-05,0.9980898717235306,-1.568369416614223e-05,0.0,0.0,1.014105142971289e-06,7.998321028774491e-05,1.0,0.0,1.999999184629754,-6.309131657403967e-05,0.0,0.0,-0.0004999897203418202,5.307301323043596e-08,-1.005158297031758e-12,-3.344661791438397e-10,-5.070535855872279e-10,-3.999168512708273e-08,0.0,0.0,-5.070525714856444e-10,-3.999160514387246e-08,0.000999999592844296,-3.137842588989572e-08,4.82095884685443e-12,7.343051444873816e-08,-0.0004999897317170959,-2.102628421783182e-08,5.049895907322422e-10,3.932275415369064e-08,5.001676318989627e-10,-3.410769207966336e-08,0.000999999591785458,-3.171289068414396e-08
1,60.7202195690987,0.0,-9.999605039443618e-07,7.0884127118997e-05,0.9999995916263499,-3.29535720181302e-05,0.9980898716448791,-1.629727640920437e-05,0.0,0.0,1.014509169117161e-06,8.311233771479626e-05,1.0,0.0,1.999999184316079,-6.555959420900722e-05,0.0,0.0,-0.0004999897200674425,5.514935176074961e-08,-1.00541734012151e-12,-3.475512665986978e-10,-5.072555991614519e-10,-4.155625196973584e-08,0.0,0.0,-5.072545845585808e-10,-4.155616885739813e-08,0.000999999592689729,-3.260602219087702e-08,5.205551619642547e-12,7.630328531950957e-08,-0.0004999897318320873,-2.184888088967154e-08,5.051868034829633e-10,4.086115087588395e-08,4.999802519721809e-10,-3.544206355949851e-08,0.0009999995916263498,-3.295357201813021e-08
1,63.09573444801917,0.0,-9.995558470685675e-07,7.365727744846446e-05,0.9999995914545491,-3.424279166290337e-05,0.9980898715599532,-1.693486340255299e-05,0.0,0.0,1.014945427257885e-06,8.636388381242758e-05,1.0,0.0,1.999999183977381,-6.8124436548948e-05,0.0,0.0,-0.0004999897197711517,5.730692143562637e-08,-1.005697048415472e-12,-3.611482728172344e-10,-5.074737283701307e-10,-4.318202827009761e-08,0.0,0.0,-5.074727136289426e-10,-4.318194190621379e-08,0.000999999592522832,-3.388164488604464e-08,5.6208253430121e-12,7.92884456019313e-08,-0.0004999897319562657,-2.270365943748028e-08,5.053997486035184e-10,4.245973322042164e-08,4.997779235342838e-10,-3.682863872423223e-08,0.000999999591454549,-3.424279166290336e-08
1,65.56418494179772,0.0,-9.991189104971676e-07,7.653891980419125e-05,0.9999995912690424,-3.558244854884412e-05,0.998089871468252,-1.759739426724245e-05,0.0,0.0,1.015416487781806e-06,8.974263788065435e-05,1.0,0.0,1.999999183611663,-7.078962142727105e-05,0.0,0.0,-0.0004999897194512687,5.954890020430388e-08,-1.005999070483614e-12,-3.752772252404421e-10,-5.077092591312512e-10,-4.487140868296506e-08,0.0,0.0,-5.07708243890903e-10,-4.487131894032718e-08,0.0009999995923426204,-3.520717287842693e-08,6.069227594726687e-12,8.239039222832284e-08,-0.0004999897320903807,-2.359187889027276e-08,5.056296824114807e-10,4.412085578730744e-08,4.995594552485838e-10,-3.826945990209562e-08,0.0009999995912690423,-3.558244854884412e-08
1,68.12920690579594,0.0,-9.986471187419304e-07,7.953329864376395e-05,0.9999995910687373,-3.697451589684479e-05,0.9980898713692354,-1.828584486489655e-05,0.0,0.0,1.01592512447013e-06,9.325357658789254e-05,1.0,0.0,1.99999918321677,-7.3559074474893e-05,0.0,0.0,-0.0004999897191058505,6.18785903446838e-08,-1.006325186410829e-12,-3.899589348288924e-10,-5.079635785688375e-10,-4.662688154752283e-08,0.0,0.0,-5.079625622350648e-10,-4.662678829394627e-08,0.0009999995921480325,-3.658455857804821e-08,6.553401208455099e-12,8.561369414907799e-08,-0.0004999897322351676,-2.451484753316331e-08,5.058779589508499e-10,4.584696529389736e-08,4.993235593709653e-10,-3.976664932188197e-08,0.0009999995910687373,-3.697451589684479e-08
1,70.7945784384136,0.0,-9.981376870411987e-07,8.264482447767601e-05,0.9999995908524524,-3.842104412472283e-05,0.9980898712623198,-1.900122923508315e-05,0.0,0.0,1.016474342030449e-06,9.690187130123547e-05,1.0,0.0,1.999999182790374,-7.643687490241233e-05,0.0,0.0,-0.0004999897187328572,6.429942332734741e-08,-1.006677318288559e-12,-4.052150267158214e-10,-5.082381874846648e-10,-4.845103255248902e-08,0.0,0.0,-5.082371710152245e-10,-4.845093565061774e-08,0.0009999995919379213,-3.80158307776895e-08,7.076199850341498e-12,8.896309906240236e-08,-0.0004999897323915009,-2.547392483437814e-08,5.061460416819536e-10,4.764060417873989e-08,4.990688435205993e-10,-4.1322412238838e-08,0.0009999995908524524,-3.842104412472283e-08
1,73.56422544596393,0.0,-9.975876187302834e-07,8.58780803656945e-05,0.9999995906189134,-3.992416386733982e-05,0.9980898711468749,-1.97446010889219e-05,0.0,0.0,1.017067370767677e-06,0.0001006928957035087,1.0,0.0,1.999999182329962,-7.942726150849517e-05,0.0,0.0,-0.0004999897183301377,6.681496486987193e-08,-1.0070575415434e-12,-4.210679720594373e-10,-5.085347027197868e-10,-5.034654854465008e-08,0.0,0.0,-5.085336853838385e-10,-5.034644785175437e-08,0.000999999591711049,-3.950309764115535e-08,7.640704838198821e-12,9.244354040733377e-08,-0.0004999897325603381,-2.64705234476514e-08,5.064355112190932e-10,4.950441434640617e-08,4.987938093651417e-10,-4.293904018284725e-08,0.0009999995906189135,-3.992416386733982e-08
1,76.44222742525982,0.0,-9.96993663724416e-07,8.923782866737638e-05,0.9999995903667441,-4.148608911487372e-05,0.9980898710222207,-2.051705536112522e-05,0.0,0.0,1.017707710992966e-06,0.0001046322337083189,1.0,0.0,1.999999181832822,-8.253463892332165e-05,0.0,0.0,-0.0004999897178952911,6.942892018886675e-08,-1.007468097169414e-12,-4.375411211413481e-10,-5.088548729068073e-10,-5.231622148639316e-08,0.0,0.0,-5.088538554964828e-10,-5.231611685415946e-08,0.0009999995914660774,-4.104854980844793e-08,8.250243302455659e-12,9.606014463034283e-08,-0.0004999897327426367,-2.750611129297005e-08,5.067480721220545e-10,5.144114105882599e-08,4.98496831862208e-10,-4.461891433368819e-08,0.000999999590366744,-4.148608911487372e-08
1,79.43282347242791,0.0,-9.963523292577073e-07,9.272901805668335e-05,0.999999590094458,-4.310912047386781e-05,0.998089870887622,-2.131972982275863e-05,0.0,0.0,1.018399131247349e-06,0.0001087256876847582,1.0,0.0,1.999999181296021,-8.576358409629062e-05,0.0,0.0,-0.0004999897174257223,7.21451394575012e-08,-1.007911404936328e-12,-4.546587377599005e-10,-5.092005841577071e-10,-5.436295256806678e-08,0.0,0.0,-5.091995656236747e-10,-5.436284384237909e-08,0.0009999995912015626,-4.265446362242281e-08,8.908407795895522e-12,9.981823873622168e-08,-0.0004999897329394515,-2.858221371871062e-08,5.070855680622323e-10,5.345363697886193e-08,4.981761646288537e-10,-4.636450902834167e-08,0.000999999590094458,-4.310912047386781e-08
1,82.5404185268016,0.0,-9.956598323780315e-07,9.635679081101996e-05,0.9999995898004498,-4.479564855585869e-05,0.9980898707422853,-2.215380675709571e-05,0.0,0.0,1.019145710046132e-06,0.000112979287003877,1.0,0.0,1.999999180716397,-8.911885303753747e-05,0.0,0.0,-0.0004999897169187251,7.496762347652898e-08,-1.00839007765136e-12,-4.724460349690372e-10,-5.095738747429242e-10,-5.648975648122552e-08,0.0,0.0,-5.095728550230661e-10,-5.648964350193852e-08,0.0009999995909159474,-4.432320448167878e-08,9.619077467765762e-12,1.037233581343773e-07,-0.0004999897331519898,-2.970041574836147e-08,5.074499889173783e-10,5.554486637207651e-08,4.978299161890157e-10,-4.817839540550998e-08,0.00099999958980045,-4.479564855585869e-08
1,85.76958985908915,0.0,-9.949120879495897e-07,0.0001001264903854368,0.9999995894829875,-4.654815749857409e-05,0.9980898705853549,-2.30205147010359e-05,0.0,0.0,1.01995185008974e-06,0.0001173992969195109,1.0,0.0,1.999999180090534,-9.260538782319236e-05,0.0,0.0,-0.0004999897163712463,7.790052956717606e-08,-1.008906936558825e-12,-4.909292122153521e-10,-5.099769449025369e-10,-5.869976585905237e-08,0.0,0.0,-5.099759250448699e-10,-5.869964845975544e-08,0.0009999995906075467,-4.605723032461827e-08,1.038644092705395e-11,1.077812547920899e-07,-0.0004999897333814451,-3.086236441515906e-08,5.078434798966872e-10,5.771790947288116e-08,4.974560439747948e-10,-5.006324519271842e-08,0.0009999995894829875,-4.654815749857409e-08
1,89.12509381337428,0.0,-9.941046953211605e-07,0.0001040436692831527,0.9999995891401992,-4.836922862488885e-05,0.9980898704159051,-2.392113025465076e-05,0.0,0.0,1.020822298691826e-06,0.0001219922277965484,1.0,0.0,1.999999179414742,-9.622832387470314e-05,0.0,0.0,-0.0004999897157801497,8.094817769458237e-08,-1.009465027968247e-12,-5.101354939280421e-10,-5.104121705173755e-10,-6.099623589050201e-08,0.0,0.0,-5.104111493459129e-10,-6.099611389827419e-08,0.000999999590274543,-4.785909524981429e-08,1.121502092968565e-11,1.11997905706745e-07,-0.0004999897336292886,-3.206977118803603e-08,5.082683623837365e-10,5.99759670214994e-08,4.970523476605803e-10,-5.202183464157633e-08,0.0009999995891401992,-4.836922862488886e-08
1,92.61187281287906,0.0,-9.932328938894315e-07,0.0001081140972339871,0.9999995887700645,-5.026154424492614e-05,0.998089870232937,-2.485697996152328e-05,0.0,0.0,1.021762188635478e-06,0.0001267648447002259,1.0,0.0,1.999999178685037,-9.999299752293817e-05,0.0,0.0,-0.000499989715141827,8.41150568307777e-08,-1.010067641208947e-12,-5.300931696185627e-10,-5.108821161609528e-10,-6.33825491149576e-08,0.0,0.0,-5.108810943177389e-10,-6.338242235011293e-08,0.0009999995899149729,-4.973145327801202e-08,1.210970103514654e-11,1.163795217095157e-07,-0.0004999897338968107,-3.332441449250562e-08,5.08727140971095e-10,6.232236497842491e-08,4.966164469447158e-10,-5.405704861699357e-08,0.0009999995887700645,-5.026154424492615e-08
1,96.23506263980856,0.0,-9.922915394624664e-07,0.0001123437696927509,0.9999995883704035,-5.222789160690503e-05,0.9980898700353736,-2.582944226265003e-05,0.0,0.0,1.022777056824964e-06,0.0001317241773605754,1.0,0.0,1.999999177897123,-0.0001039049538682135,0.0,0.0,-0.0004999897144526283,8.74058315666412e-08,-1.010718328016985e-12,-5.508316355490802e-10,-5.113895510524828e-10,-6.586222040446506e-08,0.0,0.0,-5.11388528412482e-10,-6.586208868028771e-08,0.0009999995895267194,-5.167706226130852e-08,1.307575438964032e-11,1.209325566134646e-07,-0.0004999897341857046,-3.462814233013223e-08,5.092225162505202e-10,6.476055942331951e-08,4.961457697312332e-10,-5.617188484637543e-08,0.0009999995883704035,-5.222789160690503e-08
1,99.99999999999969,0.0,-9.912750937807254e-07,0.0001167389166701132,0.9999995879388585,-5.427116700255408e-05,0.9980898698220486,-2.683994952678431e-05,0.0,0.0,1.023872885141941e-06,0.0001368775305267061,1.0,0.0,1.999999177046352,-0.0001079699549478221,0.0,0.0,-0.0004999897137084597,9.082534898247361e-08,-1.011420923468721e-12,-5.723814380311156e-10,-5.119374668233968e-10,-6.843890214088357e-08,0.0,0.0,-5.119364425709705e-10,-6.843876526335305e-08,0.0009999995891074932,-5.369878794526803e-08,1.411887480542711e-11,1.256637167195396e-07,-0.0004999897344976634,-3.598287500052768e-08,5.097574125592169e-10,6.729414164556637e-08,4.956375468903628e-10,-5.836945833505661e-08,0.0009999995879388585,-5.427116700255408e-08
1,103.9122303835166,0.0,-9.901775555613553e-07,0.0001213060119089469,0.9999995874728876,-5.639438003313677e-05,0.9980898695917062,-2.788999016021033e-05,0.0,0.0,1.025056134196234e-06,0.0001422324947261627,1.0,0.0,1.99999917612771,-0.0001121939882230919,0.0,0.0,-0.000499989712904908,9.437864578740673e-08,-1.012179568584281e-12,-5.947743184180698e-10,-5.12529092343808e-10,-7.111638959557606e-08,0.0,0.0,-5.125280670981169e-10,-7.111624736308136e-08,0.0009999995886548225,-5.579960818995513e-08,1.524521031951985e-11,1.305799706944617e-07,-0.000499989734834505,-3.739060792978656e-08,5.103349786998149e-10,6.992684343397637e-08,4.950887777806777e-10,-6.065300595447346e-08,0.0009999995874728877,-5.639438003313677e-08
