case,frequency_real,frequency_imag,v(drain)_real,v(drain)_imag,v(out)_real,v(out)_imag,v(ref)_real,v(ref)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(source)_real,v(source)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag,id(j1)_real,id(j1)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,i(vref)_real,i(vref)_imag,i(rs)_real,i(rs)_imag
3,413.6820402388486,0.0,-2.728111612859685e-05,-0.00095264412434145,22.95525953170034,-0.102380325538669,0.0,0.0,0.0,0.0,1.0,0.0,0.9980796497061742,-0.001311049901924978,0.0,0.0,0.0007343601074965012,-5.22134468977295e-06,1.272294951839857e-11,-2.367991638858951e-09,1.364055806429843e-08,4.76322062170725e-07,2.603142938919536e-08,3.280640089924527e-06,0.0009980536309997347,-4.594057983488364e-06,1.239084404382943e-08,2.804317075109677e-06,-0.001732209460962419,6.533735727867057e-06,0.0,0.0,0.0009980796497061743,-1.311049901924978e-06
3,429.8662347082254,0.0,-2.761995103517378e-05,-0.0009899122016853766,22.95522344890347,-0.106385514103426,0.0,0.0,0.0,0.0,1.0,0.0,0.9980791873776527,-0.001362339072215878,0.0,0.0,0.0007343582656613723,-5.42560726819654e-06,1.381783149560152e-11,-2.460637963597897e-09,1.380997551758689e-08,4.949561008426883e-07,2.718930794673783e-08,3.408980973057346e-06,0.000998052011887537,-4.773780683236822e-06,1.337930480960931e-08,2.914023882302456e-06,-0.00173220715825595,6.789339951617304e-06,0.0,0.0,0.0009980791873776527,-1.362339072215878e-06
3,446.6835921509607,0.0,-2.7985815365561e-05,-0.00102863810227614,22.95518448772179,-0.110547374661875,0.0,0.0,0.0,0.0,1.0,0.0,0.9980786881684146,-0.001415634534056433,0.0,0.0,0.0007343562769004386,-5.637860037647179e-06,1.500005402446598e-11,-2.556909440513585e-09,1.39929076827805e-08,5.143190511380701e-07,2.84395524060277e-08,3.542342198676622e-06,0.0009980502636160627,-4.960533642173569e-06,1.444661673764925e-08,3.028022118900451e-06,-0.001732204671858528,7.054942711704967e-06,0.0,0.0,0.0009980786881684147,-1.415634534056433e-06
3,464.1588833612755,0.0,-2.838086520129401e-05,-0.001068878836360025,22.95514241855261,-0.1148720341174587,0.0,0.0,0.0,0.0,1.0,0.0,0.9980781491365632,-0.001471014746598705,0.0,0.0,0.0007343541294932976,-5.85841546693177e-06,1.627658407528672e-11,-2.656947968888752e-09,1.419043260064701e-08,5.344394181800124e-07,2.978953059990435e-08,3.680920095016952e-06,0.0009980483758825474,-5.154591789584545e-06,1.55990696188742e-08,3.146479607958102e-06,-0.001732201987117765,7.330935016537123e-06,0.0,0.0,0.0009980781491365632,-1.471014746598705e-06
3,482.317848223928,0.0,-2.880742859190377e-05,-0.001110693641730094,22.95509699348007,-0.1193658587713399,0.0,0.0,0.0,0.0,1.0,0.0,0.9980775671055553,-0.001528561234642647,0.0,0.0,0.0007343518107849611,-6.087598234005842e-06,1.765494430396402e-11,-2.760901008580846e-09,1.440371429595189e-08,5.553468208650469e-07,3.124719802136399e-08,3.824918661471377e-06,0.000998046337562478,-5.356240797122604e-06,1.684345491818035e-08,3.269570729912687e-06,-0.001732199088212316,7.617723152474228e-06,0.0,0.0,0.0009980775671055552,-1.528561234642647e-06
3,501.1872336272695,0.0,-2.92680192683914e-05,-0.001154144070528223,22.95504794481495,-0.1240354636514875,0.0,0.0,0.0,0.0,1.0,0.0,0.9980769386454912,-0.001588358708101021,0.0,0.0,0.0007343493071114704,-6.32574570173447e-06,1.914325736439721e-11,-2.868921798680544e-09,1.46340096341957e-08,5.770720352641115e-07,3.282114468162559e-08,3.974549867526957e-06,0.0009980441366440665,-5.565777497426658e-06,1.818710577977721e-08,3.397476678118776e-06,-0.00173219595805929,7.915729279192422e-06,0.0,0.0,0.0009980769386454913,-1.588358708101021e-06
3,520.7948328595435,0.0,-2.976535145138293e-05,-0.001199294079401025,22.95499498351773,-0.1288877222022599,0.0,0.0,0.0,0.0,1.0,0.0,0.9980762600529101,-0.001650495186080684,0.0,0.0,0.0007343466037186275,-6.573208412073359e-06,2.075029375300082e-11,-2.981169584860867e-09,1.488267572569146e-08,5.996470397005123e-07,3.452064571239757e-08,4.130033963251692e-06,0.0009980417601574917,-5.783510318917238e-06,1.963794022134421e-08,3.530385724257099e-06,-0.001732192578212333,8.225392048051734e-06,0.0,0.0,0.00099807626005291,-1.650495186080684e-06
3,541.1695265464607,0.0,-3.030235583834084e-05,-0.00124621012313569,22.95493779749619,-0.1339297763480438,0.0,0.0,0.0,0.0,1.0,0.0,0.9980755273289781,-0.001715062125753847,0.0,0.0,0.0007343436846765083,-6.830350599285051e-06,2.248552346663705e-11,-3.097809855773427e-09,1.515117791917042e-08,6.231050615678449e-07,3.635571599209471e-08,4.291599801767194e-06,0.0009980391940985094,-6.009759737376816e-06,2.120450777095619e-08,3.668493493989225e-06,-0.00173218892875493,8.54716724435229e-06,0.0,0.0,0.0009980755273289782,-1.715062125753847e-06
3,562.341325190346,0.0,-3.088219686087079e-05,-0.001294961251906144,22.95487604976737,-0.1391690469449704,0.0,0.0,0.0,0.0,1.0,0.0,0.9980747361559356,-0.001782154556198877,0.0,0.0,0.0007343405327833175,-7.097550722987359e-06,2.435917177761855e-11,-3.21901458886442e-09,1.54410984304354e-08,6.474806259530718e-07,3.833716913300425e-08,4.459485174156419e-06,0.000998036423345974,-6.24485874494416e-06,2.28960398209189e-08,3.812003253242095e-06,-0.00173218498818184,8.88152845433289e-06,0.0,0.0,0.0009980747361559355,-1.782154556198877e-06
3,584.3414133735142,0.0,-3.150829132625432e-05,-0.001345619212264305,22.95480937647288,-0.1446132446352026,0.0,0.0,0.0,0.0,1.0,0.0,0.9980738818716685,-0.001851871217396217,0.0,0.0,0.0007343371294663559,-7.375202021699286e-06,2.638227945356621e-11,-3.344962505999795e-09,1.575414566312716e-08,6.728096061321523e-07,4.047668116550037e-08,4.633937157270798e-06,0.000998033431572782,-6.489153337173015e-06,2.472250399444109e-08,3.961126205519431e-06,-0.001732180733272304,9.228967757874719e-06,0.0,0.0,0.0009980738818716685,-1.851871217396217e-06
3,607.202195690985,0.0,-3.218432853402398e-05,-0.001398258552015768,22.95473738473624,-0.1502703811187723,0.0,0.0,0.0,0.0,1.0,0.0,0.9980729594422543,-0.001924314704571261,0.0,0.0,0.000734333454671221,-7.663713087697165e-06,2.856676777594736e-11,-3.47583933930675e-09,1.609216426701199e-08,6.991292760078841e-07,4.27868592956125e-08,4.815212474916751e-06,0.0009980302011497267,-6.743003018827319e-06,2.669466284458001e-08,4.116081800650314e-06,-0.001732176138953934,9.589996447860807e-06,0.0,0.0,0.0009980729594422544,-1.924314704571261e-06
3,630.9573444801896,0.0,-3.291429200347196e-05,-0.001452956729123648,22.95465965034929,-0.1561487808584382,0.0,0.0,0.0,0.0,1.0,0.0,0.9980719634323184,-0.001999591618082244,0.0,0.0,0.0007343294867443451,-7.963508463952954e-06,3.092550873921895e-11,-3.611838107657633e-09,1.645714600173598e-08,7.26478364561824e-07,4.528131614596559e-08,5.003577872917187e-06,0.0009980267130416806,-7.006781329107089e-06,2.882413723026569e-08,4.277098055398632e-06,-0.001732171178155384,9.965145777146231e-06,0.0,0.0,0.0009980719634323184,-1.999591618082244e-06
3,655.6418494179751,0.0,-3.370248292866584e-05,-0.001509794224789183,22.95457571527454,-0.1622570932335352,0.0,0.0,0.0,0.0,1.0,0.0,0.9980708879730302,-0.002077812719057697,0.0,0.0,0.0007343252023053193,-8.275029263970016e-06,3.347240084282198e-11,-3.753159404242027e-09,1.685124146433292e-08,7.548971123945914e-07,4.797474990808115e-08,5.199310508559764e-06,0.000998022946695523,-7.280876387021703e-06,3.112347474158376e-08,4.444411886370947e-06,-0.001732165821645704,1.035496773421022e-05,0.0,0.0,0.0009980708879730302,-2.077812719057697e-06
3,681.2920690579573,0.0,-3.455354550241374e-05,-0.001568854660862194,22.95448508494817,-0.1686043051592891,0.0,0.0,0.0,0.0,1.0,0.0,0.9980697267275492,-0.002159093090994391,0.0,0.0,0.0007343205761090044,-8.598733815357723e-06,3.622245092098654e-11,-3.900011695693966e-09,1.727677275120687e-08,7.844273304310971e-07,5.088303088065028e-08,5.402698354959676e-06,0.0009980188799191192,-7.565691457649761e-06,3.360622357603121e-08,4.618269455673918e-06,-0.001732160037863362,1.076003584848245e-05,0.0,0.0,0.0009980697267275493,-2.159093090994391e-06
3,707.9457843841337,0.0,-3.547249425661647e-05,-0.001630224921739359,22.95438722536872,-0.1751997541885904,0.0,0.0,0.0,0.0,1.0,0.0,0.9980684728537192,-0.002243552307533368,0.0,0.0,0.0007343155808974267,-8.935098327998367e-06,3.919186249060456e-11,-4.052611633263495e-09,1.773624712830824e-08,8.151124608696794e-07,5.4023294900096e-08,5.614040620881417e-06,0.0009980144887506816,-7.861645540048049e-06,3.628701229932684e-08,4.798926529786817e-06,-0.001732153792729507,1.11809460264841e-05,0.0,0.0,0.0009980684728537192,-2.243552307533368e-06
3,735.6422544596369,0.0,-3.646474358243168e-05,-0.001693995280912966,22.95428155995335,-0.182053142113725,0.0,0.0,0.0,0.0,1.0,0.0,0.9980671189637904,-0.002331314606638141,0.0,0.0,0.0007343101872403501,-9.284617587743127e-06,4.239813113550445e-11,-4.211184376545405e-09,1.823237179121584e-08,8.469976404564831e-07,5.741404421480352e-08,5.833648186580173e-06,0.000998009747317707,-8.169173977594859e-06,3.918163595873486e-08,4.986648852128407e-06,-0.001732147049448018,1.161831741987654e-05,0.0,0.0,0.0009980671189637905,-2.331314606638141e-06
3,764.4222742525956,0.0,-3.753613959944779e-05,-0.001760259532337731,22.95416746614416,-0.18917454908609,0.0,0.0,0.0,0.0,1.0,0.0,0.9980656570809348,-0.002422509071405881,0.0,0.0,0.0007343043633585289,-9.64780567646456e-06,4.586014748654067e-11,-4.375963930303229e-09,1.87680697997239e-08,8.801297661688655e-07,6.107525638971664e-08,6.061844056240366e-06,0.000998004627684692,-8.48872909157655e-06,4.230714905394749e-08,5.181712529811968e-06,-0.001732139768289342,1.207279332653913e-05,0.0,0.0,0.0009980656570809348,-2.422509071405881e-06
3,794.3282347242767,0.0,-3.869299456238373e-05,-0.001829115126787857,22.95404427174419,-0.1965744482724319,0.0,0.0,0.0,0.0,1.0,0.0,0.9980640785922985,-0.002517269817748979,0.0,0.0,0.0007342980749396322,-1.002519671953854e-05,4.95983084012195e-11,-4.547193494953142e-09,1.934649728119187e-08,9.145575633939288e-07,6.502850188441014e-08,6.298963827605288e-06,0.0009979990996887224,-8.820780838849222e-06,4.568196591057468e-08,5.384404435096233e-06,-0.001732131906355461,1.25450421259235e-05,0.0,0.0,0.0009980640785922986,-2.517269817748979e-06
3,825.4041852680133,0.0,-3.994212400693087e-05,-0.001900663313381499,22.95391125096155,-0.2042637210666607,0.0,0.0,0.0,0.0,1.0,0.0,0.9980623741983177,-0.002615736189190933,0.0,0.0,0.0007342912849361838,-1.041734566162647e-05,5.363463699437341e-11,-4.725125831301099e-09,1.997106200346543e-08,9.503316566907494e-07,6.929707098977079e-08,6.545356179408206e-06,0.000997993130761965,-9.165817494430444e-06,4.932596904443659e-08,5.595022622054146e-06,-0.001732123417328757,1.303575824982729e-05,0.0,0.0,0.0009980623741983176,-2.615736189190933e-06
3,857.6958985908889,0.0,-4.129088685367321e-05,-0.001975009286454372,22.95376762013893,-0.2122536728768108,0.0,0.0,0.0,0.0,1.0,0.0,0.998060533857999,-0.002718052959027181,0.0,0.0,0.0007342839533468482,-1.08248290717778e-05,5.799291222294098e-11,-4.910023640156787e-09,2.064544342683661e-08,9.875046432271862e-07,7.390611086899882e-08,6.801383377231916e-06,0.0009979866857400422,-9.524346359899255e-06,5.326062615139028e-08,5.813876758995445e-06,-0.00173211425119757,1.354566318990079e-05,0.0,0.0,0.000998060533857999,-2.718052959027181e-06
3,891.25093813374,0.0,-4.274722870323266e-05,-0.002052262337968886,22.95361253314312,-0.2205560495072076,0.0,0.0,0.0,0.0,1.0,0.0,0.9980585467298456,-0.002824370540107693,0.0,0.0,0.0007342760369801749,-1.12482459788954e-05,6.269880878348803e-11,-5.102159957480415e-09,2.137361435161633e-08,1.026131168984443e-06,7.888277350621175e-08,7.067421798439369e-06,0.0009979797266551488,-9.896894498504541e-06,5.750911640760072e-08,6.041288577192586e-06,-0.001732104353964647,1.407550654313958e-05,0.0,0.0,0.0009980585467298457,-2.824370540107693e-06
3,926.1187281287878,0.0,-4.431972857243949e-05,-0.002132536015649772,22.95344507638763,-0.2291830541564002,0.0,0.0,0.0,0.0,1.0,0.0,0.9980564011080834,-0.002934845202504606,0.0,0.0,0.0007342674892034662,-1.168821873862545e-05,6.778004814104321e-11,-5.30181856575307e-09,2.215986428621974e-08,1.066268007824886e-06,8.42563754249412e-08,7.343862476833984e-06,0.0009979722125127064,-1.028400949790434e-05,6.209646681927963e-08,6.27759233647308e-06,-0.001732093667327184,1.462606709663403e-05,0.0,0.0,0.0009980564011080834,-2.934845202504606e-06
3,962.3506263980825,0.0,-4.601764935641128e-05,-0.002215948287041411,22.95326426345951,-0.2381473650518851,0.0,0.0,0.0,0.0,1.0,0.0,0.9980540843538125,-0.003049639299334105,0.0,0.0,0.0007342582596652214,-1.214539393268495e-05,7.326656157243566e-11,-5.509294422298545e-09,2.300882467820564e-08,1.107974143520705e-06,9.00585701145566e-08,7.631111667723186e-06,0.000997964099050259,-1.068626026147959e-05,6.704969941925246e-08,6.523135308254193e-06,-0.001732082128334533,1.519815395302146e-05,0.0,0.0,0.0009980540843538125,-3.049639299334105e-06
3,999.9999999999936,0.0,-4.785099229498435e-05,-0.002302621709686338,22.95306902931868,-0.2474621537430979,0.0,0.0,0.0,0.0,1.0,0.0,0.9980515828206846,-0.003168921501007515,0.0,0.0,0.0007342482940002615,-1.262044330178035e-05,7.919066617698204e-11,-5.724894105324197e-09,2.392549614749218e-08,1.151310854843169e-06,9.632353416904349e-08,7.929591434073086e-06,0.0009979553384771816,-1.110423782918593e-05,7.239799017060521e-08,6.778278276608205e-06,-0.001732069669019509,1.579260769789086e-05,0.0,0.0,0.0009980515828206847,-3.168921501007515e-06
3,1039.122303835162,0.0,-4.983055577811868e-05,-0.00239268360762809,22.95285822403608,-0.2571411040745681,0.0,0.0,0.0,0.0,1.0,0.0,0.9980488817746703,-0.00329286703819198,0.0,0.0,0.0007342375335124274,-1.311406471320858e-05,8.558725488245255e-11,-5.948936278491325e-09,2.491527788905934e-08,1.196341803814045e-06,1.030881682249357e-07,8.239740254455714e-06,0.0009979458791937001,-1.153855622892619e-05,7.817284050545085e-08,7.043396057958059e-06,-0.001732056215995703,1.641030161061638e-05,0.0,0.0,0.0009980488817746703,-3.29286703819198e-06
3,1079.775162327703,0.0,-5.196799881912462e-05,-0.002486266254445343,22.952630606034,-0.2671984318615295,0.0,0.0,0.0,0.0,1.0,0.0,0.9980459653074469,-0.003421657953766131,0.0,0.0,0.0007342259148235275,-1.362698316427491e-05,9.249400155516789e-11,-6.181752174871434e-09,2.598399940956231e-08,1.243133127222672e-06,1.103923138771426e-07,8.56201365350279e-06,0.0009979356654875704,-1.198985335944379e-05,8.440826249991558e-08,7.318878040013859e-06,-0.00173204169002994,1.705214292004736e-05,0.0,0.0,0.000998045965307447,-3.421657953766131e-06
3,1122.018454301956,0.0,-5.427590957762796e-05,-0.002583507063027207,22.95238483478937,-0.2776489052906135,0.0,0.0,0.0,0.0,1.0,0.0,0.9980428162429047,-0.003555483364060448,0.0,0.0,0.0007342133695091846,-1.415995182270542e-05,9.995158241026988e-11,-6.423686101194245e-09,2.713795478881398e-08,1.291753531513604e-06,1.182789878296623e-07,8.896884855590766e-06,0.0009979246372066577,-1.245879190575241e-05,9.114097876516583e-08,7.605128740570096e-06,-0.001732026005573095,1.771907410640268e-05,0.0,0.0,0.0009980428162429046,-3.555483364060448e-06
3,1165.914401179824,0.0,-5.676787932173966e-05,-0.00268454878230239,22.95211946295706,-0.2885078660685527,0.0,0.0,0.0,0.0,1.0,0.0,0.9980394160362255,-0.00369453972967588,0.0,0.0,0.0007341998236887193,-1.471375310515936e-05,1.080039150121533e-10,-6.675095963346609e-09,2.838393966086983e-08,1.342274391151195e-06,1.267946346478438e-07,9.244845462491536e-06,0.0009979127294054927,-1.294606028813076e-05,9.841063821911517e-08,7.902568386791558e-06,-0.00173200907025961,1.841207425099314e-05,0.0,0.0,0.0009980394160362255,-3.69453972967588e-06
3,1211.52765862858,0.0,-5.94585822699667e-05,-0.002789539701137005,22.95183292786795,-0.2997912513420666,0.0,0.0,0.0,0.0,1.0,0.0,0.9980357446649448,-0.003839031136177355,0.0,0.0,0.00073418519759616,-1.528919979513002e-05,1.166984162562397e-10,-6.936353814139357e-09,2.972929113498335e-08,1.394769850568503e-06,1.359893995880385e-07,9.606406155730743e-06,0.000997899871963773,-1.345237364572224e-05,1.062600489948148e-07,8.211633515622538e-06,-0.00173199078436459,1.913216043507825e-05,0.0,0.0,0.000998035744664945,-3.839031136177355e-06
3,1258.925411794159,0.0,-6.23638617649469e-05,-0.002898633859617234,22.9515235423517,-0.3115156164122472,0.0,0.0,0.0,0.0,1.0,0.0,0.9980317805113659,-0.003989169584960731,0.0,0.0,0.0007341694051112846,-1.588713620130459e-05,1.260862808322494e-10,-7.207846424421047e-09,3.118193088247345e-08,1.449316929808617e-06,1.45917423085984e-07,9.982097424400595e-06,0.0009978859891745608,-1.397847485578575e-05,1.147354298399211e-07,8.532777595958119e-06,-0.00173197104021694,1.988038918946874e-05,0.0,0.0,0.000998031780511366,-3.989169584960731e-06
3,1308.177474260185,0.0,-6.550082329215279e-05,-0.003011991267933544,22.95118948483146,-0.3236981582668633,0.0,0.0,0.0,0.0,1.0,0.0,0.9980275002356424,-0.004145175294592997,0.0,0.0,0.0007341523532515826,-1.650843935767539e-05,1.36222781786479e-10,-7.489975878685488e-09,3.275041164607639e-08,1.505995633966772e-06,1.566371586141182e-07,1.037247031917696e-05,0.0009978709992998099,-1.452513558964865e-05,1.238866814675863e-07,8.866471673218923e-06,-0.00173194972156876,2.065785799631494e-05,0.0,0.0,0.0009980275002356425,-4.145175294592997e-06
3,1359.356390878516,0.0,-6.888793487536127e-05,-0.003129778133083383,22.9508287886326,-0.3363567399539756,0.0,0.0,0.0,0.0,1.0,0.0,0.9980228786387916,-0.004307277012925177,0.0,0.0,0.0007341339416289117,-1.715402026651255e-05,1.47167594926905e-10,-7.78316019639282e-09,3.444396743768063e-08,1.564889066541692e-06,1.682117157585779e-07,1.077809723328982e-05,0.0009978548140906274,-1.509315740641138e-05,1.33767679433165e-07,9.213205036969987e-06,-0.00173192670291189,2.146570684460197e-05,0.0,0.0,0.0009980228786387916,-4.307277012925177e-06
3,1412.537544622744,0.0,-7.254513543153429e-05,-0.003252167093607265,22.95043933044389,-0.3495099158201275,0.0,0.0,0.0,0.0,1.0,0.0,0.9980178885148475,-0.004475712340275741,0.0,0.0,0.0007341140618601916,-1.782482518545778e-05,1.589851489508812e-10,-8.087833980303421e-09,3.627256771576715e-08,1.626083546803632e-06,1.807092304944814e-07,1.119957271119176e-05,0.000997837338269502,-1.568337288544781e-05,1.444365902338741e-07,9.573485912221031e-06,-0.001731901848742501,2.230511984079898e-05,0.0,0.0,0.0009980178885148475,-4.475712340275741e-06
3,1467.799267622059,0.0,-7.649395171460682e-05,-0.003379337462571123,22.950018817864,-0.3631769576361152,0.0,0.0,0.0,0.0,1.0,0.0,0.9980125004912946,-0.00465072806397903,0.0,0.0,0.0007340925969296919,-1.852183695987344e-05,1.717450033214707e-10,-8.404449093210579e-09,3.824697585730341e-08,1.689668731285562e-06,1.942032648112998e-07,1.163751428566122e-05,0.0009978184689714866,-1.629664679873346e-05,1.559562124606088e-07,9.947842175038193e-06,-0.001731875012765727,2.317732687615558e-05,0.0,0.0,0.0009980125004912946,-4.65072806397903e-06
3,1525.222956539008,0.0,-8.07576245207553e-05,-0.003511475479003577,22.9495647759617,-0.3773778816329339,0.0,0.0,0.0,0.0,1.0,0.0,0.9980066828568633,-0.004832580504587868,0.0,0.0,0.0007340694205053566,-1.924607640155229e-05,1.855222560757701e-10,-8.733475364551645e-09,4.037881226037765e-08,1.755737739501789e-06,2.087732379905879e-07,1.209256334406331e-05,0.0009977980951411287,-1.693387732401573e-05,1.683943449731673e-07,1.033682209308604e-05,-0.001731846037038576,2.408360535211852e-05,0.0,0.0,0.0009980066828568634,-4.832580504587869e-06
3,1584.893192461102,0.0,-8.536124489078034e-05,-0.003648774567991109,22.9490745327719,-0.3921334764699012,0.0,0.0,0.0,0.0,1.0,0.0,0.9980004013756915,-0.005021535874012011,0.0,0.0,0.0007340443961980636,-1.999860371506776e-05,2.003979839177595e-10,-9.075401328480501e-09,4.268062244539017e-08,1.824387283995555e-06,2.245048920290377e-07,1.256538602447265e-05,0.0009977760968816458,-1.759599729981314e-05,1.818241842228754e-07,1.074099509170253e-05,-0.001731814751042782,2.502528196516446e-05,0.0,0.0,0.0009980004013756916,-5.021535874012011e-06
3,1646.897865482857,0.0,-9.033190108032052e-05,-0.003791435609626704,22.94854520364438,-0.4074653321561783,0.0,0.0,0.0,0.0,1.0,0.0,0.9979936190867835,-0.005217870645863976,0.0,0.0,0.0007340173767613756,-2.078051997259078e-05,2.164597171300385e-10,-9.430734995095332e-09,4.516595054016026e-08,1.895717804813352e-06,2.414907938828702e-07,1.305667414233703e-05,0.000997752344752618,-1.82839755231961e-05,1.963247530107867e-07,1.116095254608807e-05,-0.001731780970688379,2.600373455257515e-05,0.0,0.0,0.0009979936190867835,-5.217870645863977e-06
3,1711.328304161769,0.0,-9.569883715676575e-05,-0.003939667216997694,22.94797367435476,-0.4233958699458901,0.0,0.0,0.0,0.0,1.0,0.0,0.9979862960876139,-0.005421871938270771,0.0,0.0,0.0007339882032311174,-2.15929686385001e-05,2.338019520341824e-10,-9.800004656639315e-09,4.784941857838288e-08,1.969833608498847e-06,2.598308774227013e-07,1.356714614832802e-05,0.0009977266990121429,-1.899881809125542e-05,2.119813631460376e-07,1.159730860016195e-05,-0.001731744497233345,2.702039400023087e-05,0.0,0.0,0.000997986296087614,-5.421871938270771e-06
3,1778.27941003891,0.0,-0.0001014936241234832,-0.004093686023386445,22.94735658288128,-0.4399483732257659,0.0,0.0,0.0,0.0,1.0,0.0,0.9979783893006304,-0.005633837909393609,0.0,0.0,0.0007339567039938988,-2.243713714446607e-05,2.525267039392929e-10,-1.018375973062482e-08,5.074681206174159e-08,2.046843011693222e-06,2.796330282136605e-07,1.40975481179836e-05,0.0009976990087991204,-1.974156978710783e-05,2.288861146584097e-07,1.205070101260435e-05,-0.001731705116122861,2.807674621390158e-05,0.0,0.0,0.0009979783893006304,-5.633837909393609e-06
3,1847.849797422278,0.0,-0.0001077503445545691,-0.004253716978842652,22.94669029974295,-0.4571470194126495,0.0,0.0,0.0,0.0,1.0,0.0,0.9979698522213287,-0.005854078165877578,0.0,0.0,0.0007339226937834731,-2.331425851615984e-05,2.727441037435848e-10,-1.058257164197894e-08,5.387517227728456e-08,2.126858489421326e-06,3.010137144503663e-07,1.464865477369734e-05,0.0009976691112509827,-2.051331551121691e-05,2.47138434422557e-07,1.252179203055904e-05,-0.001731662595733208,2.917433415478357e-05,0.0,0.0,0.0009979698522213287,-5.854078165877578e-06
3,1920.141938638787,0.0,-0.0001145057917948389,-0.004419993656267565,22.94597090678646,-0.475016912876298,0.0,0.0,0.0,0.0,1.0,0.0,0.9979606346464497,-0.006082914184428395,0.0,0.0,0.0007338859725993796,-2.422561305205628e-05,2.945730415955557e-10,-1.099703474646945e-08,5.725289589741944e-08,2.209996828133782e-06,3.240986676728257e-07,1.522127053954648e-05,0.0009976368305518184,-2.131518175872135e-05,2.668456572696072e-07,1.301126929141904e-05,-0.001731616686018733,3.031475994066252e-05,0.0,0.0,0.0009979606346464498,-6.082914184428396e-06
3,1995.262314968865,0.0,-0.0001217996848588143,-0.004592758567128892,22.94519417430163,-0.4935841189005984,0.0,0.0,0.0,0.0,1.0,0.0,0.9979506823807579,-0.00632067974668414,0.0,0.0,0.0007338463245372129,-2.517253005540274e-05,3.181418612805209e-10,-1.142776729784659e-08,6.089984242940716e-08,2.296379283564446e-06,3.490236171250771e-07,1.581623062937775e-05,0.000997601976905494,-2.214833814335974e-05,2.881236528959281e-07,1.351984675305474e-05,-0.001731567117050359,3.149968701322142e-05,0.0,0.0,0.0009979506823807579,-6.32067974668414e-06
3,2073.32157348594,0.0,-0.0001296749002457354,-0.004772263486899164,22.94435553633492,-0.5128756986935771,0.0,0.0,0.0,0.0,1.0,0.0,0.9979399369207357,-0.006567721387514477,0.0,0.0,0.0007338035165296297,-2.615638961944722e-05,3.435891092761211e-10,-1.187541246133058e-08,6.483745012286768e-08,2.386131743449582e-06,3.759350819276372e-07,1.643440216848158e-05,0.0009975643454279177,-2.301399896845739e-05,3.110975021297244e-07,1.404826565276851e-05,-0.001731513597441503,3.273084237233326e-05,0.0,0.0,0.0009979399369207356,-6.567721387514476e-06
3,2154.434690031867,0.0,-0.0001381777219910951,-0.004958769790279445,22.94345006406143,-0.5329197454533371,0.0,0.0,0.0,0.0,1.0,0.0,0.9979283351133982,-0.006824398856838367,0.0,0.0,0.0007337572969867701,-2.717862446664429e-05,3.710643427180033e-10,-1.234063937628893e-08,6.908886099554756e-08,2.479384895139723e-06,4.049912255577993e-07,1.707668534908074e-05,0.0009975237149521831,-2.391342484529539e-05,3.359022263848605e-07,1.459729549517122e-05,-0.001731455812647331,3.401001887773369e-05,0.0,0.0,0.000997928335113398,-6.824398856838367e-06
3,2238.721138568323,0.0,-0.0001473581113589084,-0.005152548796234922,22.94247243706502,-0.553745421493266,0.0,0.0,0.0,0.0,1.0,0.0,0.9979158087883057,-0.007091085595002666,0.0,0.0,0.0007337073943283201,-2.824072184176227e-05,4.00729000835419e-10,-1.282414427118218e-08,7.367905567945421e-08,2.576274398117461e-06,4.363627774564709e-07,1.774401461973812e-05,0.0009974798467398507,-2.484792435901197e-05,3.626835744189546e-07,1.516773506907187e-05,-0.001731393423134331,3.533907761828561e-05,0.0,0.0,0.0009979158087883057,-7.091085595002666e-06
3,2326.305067153608,0.0,-0.000157269997694387,-0.005353882122826294,22.9414169123652,-0.5753829964254007,0.0,0.0,0.0,0.0,1.0,0.0,0.9979022843607062,-0.007368169221706895,0.0,0.0,0.0007336535154063295,-2.934422545902357e-05,4.327573447571521e-10,-1.332665163411684e-08,7.86349988471935e-08,2.676941061413147e-06,4.70234026937373e-07,1.843735990864507e-05,0.0009974324830911133,-2.581885578198608e-05,3.915988708204339e-07,1.57604134933498e-05,-0.001731326062400007,3.671995034878334e-05,0.0,0.0,0.0009979022843607062,-7.368169221706895e-06
3,2417.315480804085,0.0,-0.0001679715920663849,-0.005563062051773051,22.94027729101705,-0.5978638863956983,0.0,0.0,0.0,0.0,1.0,0.0,0.997887682403579,-0.007656052038393615,0.0,0.0,0.0007335953437983544,-3.049073750273704e-05,4.673374709522747e-10,-1.384891544263015e-08,8.398579603319245e-08,2.781531025886526e-06,5.068038949827267e-07,1.915772788058669e-05,0.000997381345846067,-2.682762883442294e-05,4.22817930978027e-07,1.637619129163812e-05,-0.00173125333484514,3.815464199389759e-05,0.0,0.0,0.000997887682403579,-7.656052038393615e-06
