case,frequency_real,frequency_imag,v(bufferin)_real,v(bufferin)_imag,v(direct)_real,v(direct)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rl1)_real,i(rl1)_imag,i(rs2)_real,i(rs2)_imag,i(vn)_real,i(vn)_imag,i(rs1)_real,i(rs1)_imag,i(rl2)_real,i(rl2)_imag
3,241.7315480804093,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889964510156,-2.424472177453688e-05,0.0,0.0,-4.999393501954608e-05,1.212114655274205e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393501954608e-05,1.212114655274205e-09,5e-05,0.0,9.999889964510157e-05,-2.424472177453688e-09
3,251.1886431509569,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889964041807,-2.519323114502098e-05,0.0,0.0,-4.999393501720073e-05,1.259535373041946e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393501720073e-05,1.259535373041946e-09,5e-05,0.0,9.999889964041807e-05,-2.519323114502098e-09
3,261.0157215682525,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889963536094,-2.617884838714387e-05,0.0,0.0,-4.999393501468191e-05,1.308811298531446e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393501468191e-05,1.308811298531446e-09,5e-05,0.0,9.999889963536094e-05,-2.617884838714388e-09
3,271.2272579332016,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889962990041,-2.720302524631694e-05,0.0,0.0,-4.999393501194799e-05,1.360015011741156e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393501194799e-05,1.360015011741156e-09,5e-05,0.0,9.999889962990041e-05,-2.720302524631694e-09
3,281.8382931264441,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889962400426,-2.826727026357448e-05,0.0,0.0,-4.999393500899202e-05,1.413221932167695e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393500899202e-05,1.413221932167695e-09,5e-05,0.0,9.999889962400427e-05,-2.826727026357448e-09
3,292.8644564625223,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889961763773,-2.937315099754915e-05,0.0,0.0,-4.999393500581401e-05,1.468510429890841e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393500581401e-05,1.468510429890841e-09,5e-05,0.0,9.999889961763774e-05,-2.937315099754915e-09
3,304.3219887107707,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889961076333,-3.05222963333759e-05,0.0,0.0,-4.999393500236538e-05,1.525961941009295e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393500236538e-05,1.525961941009295e-09,5e-05,0.0,9.999889961076332e-05,-3.05222963333759e-09
3,316.2277660168364,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889960334051,-3.171639888192594e-05,0.0,0.0,-4.999393499866001e-05,1.585661087589016e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393499866001e-05,1.585661087589016e-09,5e-05,0.0,9.999889960334051e-05,-3.171639888192594e-09
3,328.5993247600638,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889959532553,-3.29572174729038e-05,0.0,0.0,-4.99939349946632e-05,1.647695802305605e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.99939349946632e-05,1.647695802305605e-09,5e-05,0.0,9.999889959532553e-05,-3.29572174729038e-09
3,341.4548873833585,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889958667116,-3.424657974548031e-05,0.0,0.0,-4.999393499032639e-05,1.71215745796305e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393499032639e-05,1.71215745796305e-09,5e-05,0.0,9.999889958667117e-05,-3.424657974548031e-09
3,354.8133892335737,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889957732637,-3.558638484027696e-05,0.0,0.0,-4.999393498565652e-05,1.779141002080698e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393498565652e-05,1.779141002080698e-09,5e-05,0.0,9.999889957732638e-05,-3.558638484027697e-09
3,368.6945064519557,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889956723612,-3.697860619666687e-05,0.0,0.0,-4.999393498061888e-05,1.84874509674369e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393498061888e-05,1.84874509674369e-09,5e-05,0.0,9.999889956723613e-05,-3.697860619666687e-09
3,383.1186849557268,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889955634089,-3.842529445951257e-05,0.0,0.0,-4.999393497517879e-05,1.921072263923744e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393497517879e-05,1.921072263923744e-09,5e-05,0.0,9.99988995563409e-05,-3.842529445951258e-09
3,398.1071705534952,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.999988995445765,-3.992858049962187e-05,0.0,0.0,-4.999393496928767e-05,1.996229036486709e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393496928767e-05,1.996229036486709e-09,5e-05,0.0,9.999889954457651e-05,-3.992858049962187e-09
3,413.6820402388486,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889953187365,-4.149067855237107e-05,0.0,0.0,-4.999393496293164e-05,2.074326115114094e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393496293164e-05,2.074326115114094e-09,5e-05,0.0,9.999889953187366e-05,-4.149067855237107e-09
3,429.8662347082254,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.999988995181574,-4.311388947911792e-05,0.0,0.0,-4.999393495608295e-05,2.155478531347813e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393495608295e-05,2.155478531347813e-09,5e-05,0.0,9.99988995181574e-05,-4.311388947911792e-09
3,446.6835921509607,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889950334693,-4.480060415620884e-05,0.0,0.0,-4.999393494866528e-05,2.239805817029379e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393494866528e-05,2.239805817029379e-09,5e-05,0.0,9.999889950334693e-05,-4.480060415620884e-09
3,464.1588833612755,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889948735493,-4.655330699657152e-05,0.0,0.0,-4.999393494067861e-05,2.327432180363752e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393494067861e-05,2.327432180363752e-09,5e-05,0.0,9.999889948735493e-05,-4.655330699657152e-09
3,482.317848223928,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889947008719,-4.837457960908036e-05,0.0,0.0,-4.999393493203969e-05,2.418486688861937e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393493203969e-05,2.418486688861937e-09,5e-05,0.0,9.99988994700872e-05,-4.837457960908037e-09
3,501.1872336272695,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.999988994514419,-5.026710460108445e-05,0.0,0.0,-4.999393492271381e-05,2.513103459457531e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393492271381e-05,2.513103459457531e-09,5e-05,0.0,9.99988994514419e-05,-5.026710460108445e-09
3,520.7948328595435,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.999988994313092,-5.223366952969916e-05,0.0,0.0,-4.999393491265935e-05,2.611421856042428e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393491265935e-05,2.611421856042428e-09,5e-05,0.0,9.99988994313092e-05,-5.223366952969916e-09
3,541.1695265464607,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889940957041,-5.427717100768119e-05,0.0,0.0,-4.999393490179305e-05,2.713586694746946e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393490179305e-05,2.713586694746946e-09,5e-05,0.0,9.999889940957041e-05,-5.427717100768119e-09
3,562.341325190346,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889938609738,-5.640061896993445e-05,0.0,0.0,-4.999393489005938e-05,2.819748457241362e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393489005938e-05,2.819748457241362e-09,5e-05,0.0,9.999889938609739e-05,-5.640061896993445e-09
3,584.3414133735142,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.999988993607518,-5.860714110693174e-05,0.0,0.0,-4.999393487738202e-05,2.93006351238241e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393487738202e-05,2.93006351238241e-09,5e-05,0.0,9.99988993607518e-05,-5.860714110693174e-09
3,607.202195690985,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889933338428,-6.089998747158142e-05,0.0,0.0,-4.999393486370546e-05,3.044694346538053e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393486370546e-05,3.044694346538053e-09,5e-05,0.0,9.99988993333843e-05,-6.089998747158142e-09
3,630.9573444801896,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889930383349,-6.328253526632509e-05,0.0,0.0,-4.999393484893255e-05,3.163809802914955e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393484893255e-05,3.163809802914955e-09,5e-05,0.0,9.99988993038335e-05,-6.328253526632509e-09
3,655.6418494179751,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.999988992719253,-6.575829381751756e-05,0.0,0.0,-4.999393483296616e-05,3.287585330252852e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393483296616e-05,3.287585330252852e-09,5e-05,0.0,9.99988992719253e-05,-6.575829381751756e-09
3,681.2920690579573,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889923747161,-6.83309097444152e-05,0.0,0.0,-4.999393481574382e-05,3.416203241251346e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393481574382e-05,3.416203241251346e-09,5e-05,0.0,9.999889923747161e-05,-6.833090974441519e-09
3,707.9457843841337,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889920026936,-7.100417233038705e-05,0.0,0.0,-4.999393479714065e-05,3.549852981099252e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393479714065e-05,3.549852981099252e-09,5e-05,0.0,9.999889920026937e-05,-7.100417233038705e-09
3,735.6422544596369,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889916009935,-7.37820191042593e-05,0.0,0.0,-4.999393477706643e-05,3.688731406516474e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393477706643e-05,3.688731406516474e-09,5e-05,0.0,9.999889916009936e-05,-7.378201910425931e-09
3,764.4222742525956,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889911672475,-7.666854164001458e-05,0.0,0.0,-4.999393475538932e-05,3.833043075709051e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393475538932e-05,3.833043075709051e-09,5e-05,0.0,9.999889911672476e-05,-7.666854164001459e-09
3,794.3282347242767,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889906988991,-7.966799158338801e-05,0.0,0.0,-4.999393473197056e-05,3.983000549667251e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393473197056e-05,3.983000549667251e-09,5e-05,0.0,9.999889906988992e-05,-7.966799158338802e-09
3,825.4041852680133,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.999988990193188,-8.278478691423726e-05,0.0,0.0,-4.999393470668523e-05,4.138824705256472e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393470668523e-05,4.138824705256472e-09,5e-05,0.0,9.99988990193188e-05,-8.278478691423727e-09
3,857.6958985908889,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889896471342,-8.602351845391002e-05,0.0,0.0,-4.999393467938762e-05,4.300745060549894e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393467938762e-05,4.300745060549894e-09,5e-05,0.0,9.999889896471343e-05,-8.602351845391003e-09
3,891.25093813374,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889890575187,-8.93889566271938e-05,0.0,0.0,-4.999393464989038e-05,4.469000112893304e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393464989038e-05,4.469000112893304e-09,5e-05,0.0,9.999889890575186e-05,-8.938895662719381e-09
3,926.1187281287878,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889884208665,-9.288605848880813e-05,0.0,0.0,-4.999393461806861e-05,4.643837690196766e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393461806861e-05,4.643837690196766e-09,5e-05,0.0,9.999889884208666e-05,-9.288605848880814e-09
3,962.3506263980825,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889877334253,-9.65199750247883e-05,0.0,0.0,-4.999393458370721e-05,4.825515315961772e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393458370721e-05,4.825515315961772e-09,5e-05,0.0,9.999889877334253e-05,-9.65199750247883e-09
3,999.9999999999936,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889869911432,-0.0001002960587395145,0.0,0.0,-4.999393454659801e-05,5.014300588596152e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393454659801e-05,5.014300588596152e-09,5e-05,0.0,9.999889869911433e-05,-1.002960587395145e-08
3,1039.122303835162,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889861896454,-0.0001042198715395624,0.0,0.0,-4.999393450652589e-05,5.21047157557238e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393450652589e-05,5.21047157557238e-09,5e-05,0.0,9.999889861896455e-05,-1.042198715395624e-08
3,1079.775162327703,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889853242082,-0.0001082971929259861,0.0,0.0,-4.999393446325495e-05,5.414317222995965e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393446325495e-05,5.414317222995965e-09,5e-05,0.0,9.999889853242083e-05,-1.082971929259861e-08
3,1122.018454301956,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889843897306,-0.0001125340285071011,0.0,0.0,-4.999393441654232e-05,5.626137781203923e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393441654232e-05,5.626137781203923e-09,5e-05,0.0,9.999889843897307e-05,-1.125340285071011e-08
3,1165.914401179824,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.999988983380705,-0.0001169366188443044,0.0,0.0,-4.99939343661035e-05,5.84624524700746e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.99939343661035e-05,5.84624524700746e-09,5e-05,0.0,9.99988983380705e-05,-1.169366188443045e-08
3,1211.52765862858,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889822911837,-0.000121511448643962,0.0,0.0,-4.99939343116193e-05,6.074963823244614e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.99939343116193e-05,6.074963823244614e-09,5e-05,0.0,9.999889822911838e-05,-1.21511448643962e-08
3,1258.925411794159,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889811147462,-0.0001262652563089019,0.0,0.0,-4.999393425280524e-05,6.312630396306936e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393425280524e-05,6.312630396306936e-09,5e-05,0.0,9.999889811147462e-05,-1.262652563089019e-08
3,1308.177474260185,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889798444581,-0.0001312050438635808,0.0,0.0,-4.999393418929354e-05,6.559595032349181e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393418929354e-05,6.559595032349181e-09,5e-05,0.0,9.999889798444582e-05,-1.312050438635808e-08
3,1359.356390878516,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889784728325,-0.0001363380872675435,0.0,0.0,-4.999393412072339e-05,6.816221492901979e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393412072339e-05,6.816221492901979e-09,5e-05,0.0,9.999889784728326e-05,-1.363380872675435e-08
3,1412.537544622744,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889769917852,-0.000141671947132365,0.0,0.0,-4.999393404667846e-05,7.082887770676922e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393404667846e-05,7.082887770676922e-09,5e-05,0.0,9.999889769917853e-05,-1.41671947132365e-08
3,1467.799267622059,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889753925872,-0.0001472144798578615,0.0,0.0,-4.999393396672158e-05,7.359986646316245e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393396672158e-05,7.359986646316245e-09,5e-05,0.0,9.999889753925872e-05,-1.472144798578615e-08
3,1525.222956539008,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889736658129,-0.0001529738492039703,0.0,0.0,-4.999393388040174e-05,7.647926266926485e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393388040174e-05,7.647926266926485e-09,5e-05,0.0,9.999889736658128e-05,-1.529738492039704e-08
3,1584.893192461102,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.999988971801285,-0.0001589585383153448,0.0,0.0,-4.99939337871777e-05,7.9471307472525e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.99939337871777e-05,7.9471307472525e-09,5e-05,0.0,9.99988971801285e-05,-1.589585383153448e-08
3,1646.897865482857,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889697880139,-0.0001651773622163738,0.0,0.0,-4.999393368652905e-05,8.258040794360025e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393368652905e-05,8.258040794360025e-09,5e-05,0.0,9.999889697880139e-05,-1.651773622163739e-08
3,1711.328304161769,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889676141337,-0.0001716394807950293,0.0,0.0,-4.999393357783821e-05,8.58111435676446e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393357783821e-05,8.58111435676446e-09,5e-05,0.0,9.999889676141338e-05,-1.716394807950293e-08
3,1778.27941003891,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889652668321,-0.0001783544122946658,0.0,0.0,-4.999393346049458e-05,8.916827298974871e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393346049458e-05,8.916827298974871e-09,5e-05,0.0,9.999889652668321e-05,-1.783544122946658e-08
3,1847.849797422278,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889627322741,-0.0001853320473336428,0.0,0.0,-4.999393333376262e-05,9.265674102351074e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393333376262e-05,9.265674102351074e-09,5e-05,0.0,9.999889627322742e-05,-1.853320473336428e-08
3,1920.141938638787,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889599955213,-0.0001925826634734199,0.0,0.0,-4.999393319694845e-05,9.628168593504537e-09,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393319694845e-05,9.628168593504537e-09,5e-05,0.0,9.999889599955213e-05,-1.925826634734199e-08
3,1995.262314968865,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889570404438,-0.0002001169403565786,0.0,0.0,-4.999393304921246e-05,1.00048447010698e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393304921246e-05,1.00048447010698e-08,5e-05,0.0,9.999889570404438e-05,-2.001169403565786e-08
3,2073.32157348594,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889538496244,-0.00020794597543707,0.0,0.0,-4.999393288968035e-05,1.039625724215593e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393288968035e-05,1.039625724215593e-08,5e-05,0.0,9.999889538496245e-05,-2.0794597543707e-08
3,2154.434690031867,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889504042564,-0.0002160813003258547,0.0,0.0,-4.999393271744312e-05,1.080298273955715e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393271744312e-05,1.080298273955715e-08,5e-05,0.0,9.999889504042565e-05,-2.160813003258547e-08
3,2238.721138568323,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889466840344,-0.0002245348977760076,0.0,0.0,-4.999393253143913e-05,1.122562027090842e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393253143913e-05,1.122562027090842e-08,5e-05,0.0,9.999889466840345e-05,-2.245348977760076e-08
3,2326.305067153608,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889426670306,-0.0002333192193323064,0.0,0.0,-4.999393233061367e-05,1.166479235108542e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393233061367e-05,1.166479235108542e-08,5e-05,0.0,9.999889426670307e-05,-2.333192193323064e-08
3,2417.315480804085,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.99998893832957,-0.000242447203671296,0.0,0.0,-4.999393211376629e-05,1.212114584910924e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393211376629e-05,1.212114584910924e-08,5e-05,0.0,9.9998893832957e-05,-2.424472036712961e-08
3,2511.886431509561,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889336460879,-0.0002519322956588405,0.0,0.0,-4.999393187960638e-05,1.2595352940928e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393187960638e-05,1.2595352940928e-08,5e-05,0.0,9.99988933646088e-05,-2.519322956588405e-08
3,2610.157215682516,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889285889798,-0.000261788466153231,0.0,0.0,-4.999393162678778e-05,1.308811209949164e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393162678778e-05,1.308811209949164e-08,5e-05,0.0,9.999889285889798e-05,-2.61788466153231e-08
3,2712.272579332007,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889231284407,-0.0002720302325830135,0.0,0.0,-4.9993931353777e-05,1.360014912350225e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.9993931353777e-05,1.360014912350225e-08,5e-05,0.0,9.999889231284407e-05,-2.720302325830135e-08
3,2818.382931264432,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889172322861,-0.0002826726803298435,0.0,0.0,-4.999393105900585e-05,1.413221820649158e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393105900585e-05,1.413221820649158e-08,5e-05,0.0,9.999889172322861e-05,-2.826726803298435e-08
3,2928.644564625213,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889108657649,-0.0002937314849478587,0.0,0.0,-4.999393074070491e-05,1.468510304765228e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393074070491e-05,1.468510304765228e-08,5e-05,0.0,9.99988910865765e-05,-2.937314849478587e-08
3,3043.219887107698,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999889039913533,-0.0003052229352522934,0.0,0.0,-4.999393039701455e-05,1.525961800615913e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393039701455e-05,1.525961800615913e-08,5e-05,0.0,9.999889039913534e-05,-3.052229352522934e-08
3,3162.277660168354,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999888965685346,-0.0003171639573113371,0.0,0.0,-4.999393002591557e-05,1.58566093006524e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999393002591557e-05,1.58566093006524e-08,5e-05,0.0,9.999888965685346e-05,-3.171639573113371e-08
3,3285.993247600628,0.0,0.9999900000999992,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9999888885535595,-0.0003295721393765679,0.0,0.0,-4.999392962520832e-05,1.647695625560958e-08,-5.000099999000009e-05,0.0,5e-05,0.0,9.999900000834395e-10,0.0,-4.999392962520832e-05,1.647695625560958e-08,5e-05,0.0,9.999888885535595e-05,-3.29572139376568e-08
