case,frequency_real,frequency_imag,v(fb1)_real,v(fb1)_imag,v(hp)_real,v(hp)_imag,v(lp)_real,v(lp)_imag,v(vn)_real,v(vn)_imag,v(fb2)_real,v(fb2)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,v(low)_real,v(low)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rg1)_real,i(rg1)_imag,i(rhp)_real,i(rhp)_imag,i(rf2)_real,i(rf2)_imag,i(vn)_real,i(vn)_imag,i(rlp)_real,i(rlp)_imag,i(rf1)_real,i(rf1)_imag,i(chp)_real,i(chp)_imag,i(rg2)_real,i(rg2)_imag
2,21544.34690031854,0.0,0.005110207711820428,-0.07349414398167038,0.9945722651140332,0.07347295134928575,0.005427680609160762,-0.07347221662711949,0.0,0.0,0.9948690894060553,0.0691754120464693,1.989748127503005,0.1383515158470591,1.0,0.0,0.01022046652571798,-0.1469890229047806,0.0,0.0,-4.99884402417403e-05,2.158933294386586e-07,-0.0001989154530227523,-1.469459027059195e-05,9.945722651140332e-05,7.347295134928576e-06,5.110207711820428e-07,-7.349414398167039e-06,9.945722651140332e-05,7.347295134928575e-06,9.9487903809695e-05,6.917610380058979e-06,-4.99884402417403e-05,2.158933294386586e-07,9.945723193908393e-05,7.34722166271195e-06,5.110258813897548e-07,-7.349487892311023e-06,9.945822108366842e-05,7.347368607879877e-06,9.948690894060554e-05,6.917541204646931e-06
2,22387.21138568308,0.0,0.004711094227396545,-0.07075540376797476,0.9949712565046339,0.07073510609466728,0.005028693208433939,-0.07073439875067979,0.0,0.0,0.9952667193744681,0.06626766362242416,1.99054339141613,0.1325359899214845,1.0,0.0,0.009422235565735364,-0.1415115150899872,0.0,0.0,-4.998836608079328e-05,2.243420467156615e-07,-0.0001989952513008765,-1.414702121964101e-05,9.94971256504634e-05,7.073510609466729e-06,4.711094227396545e-07,-7.075540376797477e-06,9.94971256504634e-05,7.073510609466729e-06,9.952766720416621e-05,6.626832629906039e-06,-4.998836608079328e-05,2.243420467156615e-07,9.949713067915661e-05,7.073439875067979e-06,4.711141338338819e-07,-7.075611132201243e-06,9.949812062171988e-05,7.073581344572907e-06,9.952667193744681e-05,6.626766362242416e-06
2,23263.05067153593,0.0,0.004341182111312888,-0.06811670516544997,0.995341055532509,0.0680972738363273,0.004658897878512125,-0.0680965928703986,0.0,0.0,0.9956350290213692,0.06345334770502632,1.991280014393029,0.1269073299435297,1.0,0.0,0.008682407634446892,-0.1362340914979516,0.0,0.0,-4.998828597341145e-05,2.331211530039526e-07,-0.0001990692111064552,-1.36194547679467e-05,9.95341055532509e-05,6.809727383632729e-06,4.341182111312889e-07,-6.811670516544998e-06,9.95341055532509e-05,6.80972738363273e-06,9.956449853716597e-05,6.345398223850337e-06,-4.998828597341145e-05,2.331211530039526e-07,9.953411021214879e-05,6.80965928703986e-06,4.341225523134004e-07,-6.811738633250163e-06,9.953510089430643e-05,6.809795480906761e-06,9.956350290213694e-05,6.345334770502632e-06
2,24173.1548080407,0.0,0.003998354319899284,-0.06557461154930797,0.9956837785942007,0.0655560190873071,0.004316178244016812,-0.06555536353367176,0.0,0.0,0.9959761259462101,0.06072876913192496,1.99196221165368,0.1214581455515413,1.0,0.0,0.007996748623341769,-0.1311498788447314,0.0,0.0,-4.998819944739821e-05,2.422435725936423e-07,-0.000199137755718797,-1.311120381811723e-05,9.956837785942007e-05,6.555601908730709e-06,3.998354319899284e-07,-6.557461154930797e-06,9.956837785942007e-05,6.55560190873071e-06,9.959860857074701e-05,6.07293764196163e-06,-4.998819944739821e-05,2.422435725936423e-07,9.956838217559832e-05,6.555536353367177e-06,3.998394303442484e-07,-6.557526729542346e-06,9.956937354319866e-05,6.555667464749941e-06,9.959761259462101e-05,6.072876913192496e-06
2,25118.86431509545,0.0,0.003680644528928354,-0.06312578037205491,0.9960013914133353,0.06310800041227232,0.003998568600978704,-0.06310736933857895,0.0,0.0,0.9962919662725254,0.05809031671788379,1.992593895464714,0.1161812143389348,1.0,0.0,0.007361325864301997,-0.1262521920019135,0.0,0.0,-4.998810599287978e-05,2.517227346799863e-07,-0.0001992012782826271,-1.262160008308542e-05,9.960013914133354e-05,6.310800041227234e-06,3.680644528928354e-07,-6.312578037205491e-06,9.960013914133354e-05,6.310800041227233e-06,9.963019291921883e-05,5.809089762105099e-06,-4.998810599287978e-05,2.517227346799863e-07,9.960014313990213e-05,6.310736933857896e-06,3.680681335373644e-07,-6.31264116298586e-06,9.960113514272493e-05,6.310863149227586e-06,9.962919662725254e-05,5.809031671788379e-06
2,26101.572156825,0.0,0.003386226796708335,-0.06076696335871713,0.996295719374375,0.06074997062280439,0.003704243583189146,-0.06074936312917311,0.0,0.0,0.9965843649247396,0.05553446305630821,1.993178695693129,0.111069481457247,1.0,0.0,0.006772487455684639,-0.1215345343870679,0.0,0.0,-4.998800505911274e-05,2.61572593043824e-07,-0.000199260143874838,-1.21499941251684e-05,9.96295719374375e-05,6.07499706228044e-06,3.386226796708336e-07,-6.076696335871713e-06,9.96295719374375e-05,6.074997062280439e-06,9.965943307683893e-05,5.553501840093879e-06,-4.998800505911274e-05,2.61572593043824e-07,9.96295756416811e-05,6.074936312917311e-06,3.386260658976304e-07,-6.076757102835076e-06,9.963056823315686e-05,6.075057812251099e-06,9.965843649247396e-05,5.553446305630821e-06
2,27122.7257933199,0.0,0.003113405879598051,-0.05849500630580098,0.9965684572041499,0.05847877657655257,0.003431508480765296,-0.05847819179463462,0.0,0.0,0.9968550052477444,0.05305776390928071,1.993719979045541,0.1061160583962005,1.0,0.0,0.006226842893254899,-0.116990597561665,0.0,0.0,-4.998789605126285e-05,2.718076465074368e-07,-0.0001993146914407956,-1.169575531589527e-05,9.9656845720415e-05,5.847877657655256e-06,3.113405879598051e-07,-5.849500630580099e-06,9.965684572041499e-05,5.847877657655257e-06,9.968649737977968e-05,5.30582944869198e-06,-4.998789605126285e-05,2.718076465074368e-07,9.965684915192347e-05,5.847819179463462e-06,3.113437013656848e-07,-5.849559125586404e-06,9.965784228887219e-05,5.847936136431857e-06,9.968550052477445e-05,5.305776390928071e-06
2,28183.82931264413,0.0,0.002860608167105061,-0.05630684853819186,0.9968211780339981,0.05629135863443513,0.003178790178100351,-0.05629079572647788,0.0,0.0,0.9971054480017071,0.0506568572397362,1.994220867057894,0.1013142210480448,1.0,0.0,0.005721244940291793,-0.1126142601448691,0.0,0.0,-4.99877783269192e-05,2.824429601458803e-07,-0.0001993652356067678,-1.125827172744967e-05,9.96821178033998e-05,5.629135863443513e-06,2.860608167105061e-07,-5.630684853819186e-06,9.96821178033998e-05,5.629135863443513e-06,9.971154190561875e-05,5.06573638083086e-06,-4.99877783269192e-05,2.824429601458803e-07,9.968212098218998e-05,5.629079572647788e-06,2.860636773186732e-07,-5.630741160667724e-06,9.968311462457783e-05,5.629192154801814e-06,9.971054480017071e-05,5.06568572397362e-06
2,29286.44564625194,0.0,0.002626373204063907,-0.05419952207239541,0.9970553418750073,0.05418474982427843,0.00294462867870594,-0.05418420798219861,0.0,0.0,0.9973371397641946,0.04832846193358795,1.994684252899787,0.09665740715179524,1.0,0.0,0.005252772671859856,-0.1083995861400116,0.0,0.0,-4.998765119238271e-05,2.934941873509317e-07,-0.000199412068374972,-1.083694996539754e-05,9.970553418750073e-05,5.418474982427843e-06,2.626373204063907e-07,-5.419952207239541e-06,9.970553418750073e-05,5.418474982427843e-06,9.973471131355927e-05,4.83289452182073e-06,-4.998765119238271e-05,2.934941873509317e-07,9.97055371321294e-05,5.418420798219862e-06,2.626399467795949e-07,-5.420006406761614e-06,9.97065312428426e-05,5.418529167177566e-06,9.973371397641947e-05,4.832846193358795e-06
2,30432.19887107678,0.0,0.002409345767980782,-0.05217015052926578,0.997272303538265,0.05215607475402485,0.002727669185042938,-0.05215555319849286,0.0,0.0,0.9975514207710937,0.04606937625433523,1.995112817056395,0.092139213202433,1.0,0.0,0.004818715629419244,-0.1043408227600369,0.0,0.0,-4.998751389843805e-05,3.049775927277051e-07,-0.0001994554607076258,-1.04312149513269e-05,9.97272303538265e-05,5.215607475402484e-06,2.409345767980782e-07,-5.217015052926578e-06,9.972723035382651e-05,5.215607475402485e-06,9.975613962853016e-05,4.606983694809778e-06,-4.998751389843805e-05,3.049775927277051e-07,9.97272330814957e-05,5.215555319849287e-06,2.409369861438463e-07,-5.217067223077108e-06,9.972822762613004e-05,5.215659631477614e-06,9.975514207710938e-05,4.606937625433523e-06
2,31622.77660168334,0.0,0.002208268470418974,-0.05021594783460402,0.9974733200312281,0.05020254831288221,0.002526654702224843,-0.05020204629241928,0.0,0.0,0.9977495322269581,0.04387647606790303,1.995509041949239,0.08775339090056675,1.0,0.0,0.004416559023522651,-0.1004323978286864,0.0,0.0,-4.998736563602434e-05,3.169100758898535e-07,-0.0001994956640062203,-1.004050966307846e-05,9.974733200312282e-05,5.020254831288221e-06,2.208268470418974e-07,-5.021594783460403e-06,9.974733200312282e-05,5.020254831288221e-06,9.977595097222809e-05,4.387691483266372e-06,-4.998736563602434e-05,3.169100758898535e-07,9.974733452977753e-05,5.020204629241928e-06,2.208290553103678e-07,-5.021644999408238e-06,9.974832947644284e-05,5.020305033836547e-06,9.977495322269581e-05,4.387647606790303e-06
2,32859.93247600607,0.0,0.002021974852240473,-0.0483342167417113,0.9976595574603903,0.0483214741944881,0.00234041913541844,-0.04832099098457825,0.0,0.0,0.9979326231144584,0.04174671287114281,1.995875225555148,0.08349384320941435,1.0,0.0,0.00404396992422947,-0.09666891682559,0.0,0.0,-4.998720553159942e-05,3.293091961377448e-07,-0.0001995329114920546,-9.664294839380715e-06,9.976595574603904e-05,4.83214741944881e-06,2.021974852240473e-07,-4.83342167417113e-06,9.976595574603902e-05,4.83214741944881e-06,9.979426024406898e-05,4.174713033827154e-06,-4.998720553159942e-05,3.293091961377448e-07,9.976595808645816e-05,4.832099098457825e-06,2.021995071988997e-07,-4.833470008387872e-06,9.976695340559649e-05,4.832195740922901e-06,9.979326231144585e-05,4.174671287114281e-06
2,34145.48873833552,0.0,0.00184938294357397,-0.04652234720610287,0.9978320974693704,0.04651024327228669,0.002167880851821082,-0.04650977817450495,0.0,0.0,0.9981017565315027,0.03967711165352456,1.996213494080571,0.07935462007816566,1.0,0.0,0.003698784380977376,-0.09304515963567782,0.0,0.0,-4.998703264165816e-05,3.421931981141546e-07,-0.0001995674194938524,-9.3020486549222e-06,9.978320974693704e-05,4.651024327228669e-06,1.84938294357397e-07,-4.652234720610287e-06,9.978320974693704e-05,4.651024327228669e-06,9.981117375490682e-05,3.967750842464109e-06,-4.998703264165816e-05,3.421931981141546e-07,9.97832119148179e-05,4.650977817450495e-06,1.849401437403406e-07,-4.652281242957495e-06,9.978420757903449e-05,4.651070837471931e-06,9.981017565315028e-05,3.967711165352456e-06
2,35481.33892335703,0.0,0.001689489260515786,-0.04477781463909875,0.9979919432404034,0.04476633185382554,0.002008036679229804,-0.04476588419498359,0.0,0.0,0.9982579155834121,0.037664768618038,1.99652581374598,0.07532991388376219,1.0,0.0,0.003378995415924177,-0.08955607705634389,0.0,0.0,-4.998684594751678e-05,3.555810384409455e-07,-0.0001995993886480606,-8.95326637121276e-06,9.979919432404034e-05,4.476633185382553e-06,1.689489260515786e-07,-4.477781463909875e-06,9.979919432404035e-05,4.476633185382554e-06,9.982678981625682e-05,3.766514526572419e-06,-4.998684594751678e-05,3.555810384409455e-07,9.979919633207703e-05,4.47658841949836e-06,1.689506155408391e-07,-4.477826241724514e-06,9.980019231598357e-05,4.476677951714388e-06,9.982579155834123e-05,3.7664768618038e-06
2,36869.45064519521,0.0,0.001541363211760905,-0.04309817806386761,0.9981400250860291,0.04308729983754215,0.001859956314407717,-0.04308686896885246,0.0,0.0,0.9984020088563113,0.03570684878415957,1.996814001732711,0.07141405463680697,1.0,0.0,0.003082741837153928,-0.08619678710951587,0.0,0.0,-4.998664434913438e-05,3.694924133523445e-07,-0.0001996290050171872,-8.617459967939431e-06,9.981400250860291e-05,4.308729983754215e-06,1.541363211760905e-07,-4.309817806386761e-06,9.981400250860291e-05,4.308729983754215e-06,9.984119928764e-05,3.570720585264741e-06,-4.998664434913438e-05,3.694924133523445e-07,9.981400436855923e-05,4.308686896885247e-06,1.541378625393023e-07,-4.309860904564826e-06,9.981500064862798e-05,4.308773071054238e-06,9.984020088563113e-05,3.570684878415957e-06
2,38311.86849557231,0.0,0.001404141889583839,-0.04148107819468534,0.9982772056565534,0.04147078879279551,0.001722777115675309,-0.04147037408905464,0.0,0.0,0.9985348754965973,0.03380058349290432,1.997079736341949,0.06760150499164357,1.0,0.0,0.002808297820586573,-0.08296257120015262,0.0,0.0,-4.998642665869174e-05,3.839477874132899e-07,-0.0001996564411312935,-8.294157758974123e-06,9.982772056565535e-05,4.147078879279551e-06,1.404141889583839e-07,-4.148107819468534e-06,9.982772056565535e-05,4.147078879279551e-06,9.985448608453521e-05,3.380092149873924e-06,-4.998642665869174e-05,3.839477874132899e-07,9.982772228843248e-05,4.147037408905463e-06,1.404155931002734e-07,-4.148149300546727e-06,9.982871884286098e-05,4.147120350068611e-06,9.985348754965972e-05,3.380058349290432e-06
2,39810.71705534914,0.0,0.001277025220825023,-0.03992423545764325,0.9984042847876176,0.03991451998137226,0.00159569925538984,-0.03991412084016386,0.0,0.0,0.998657289920083,0.03194326783143352,1.997324566413065,0.06388685509554538,1.0,0.0,0.002554063211902255,-0.07984887015764107,0.0,0.0,-4.99861915935426e-05,3.989684233055013e-07,-0.0001996818569575076,-7.982903996673653e-06,9.984042847876176e-05,3.991451998137227e-06,1.277025220825023e-07,-3.992423545764325e-06,9.984042847876176e-05,3.991451998137227e-06,9.986672764929823e-05,3.194358726411186e-06,-4.99861915935426e-05,3.989684233055013e-07,9.984043007446102e-05,3.991412084016387e-06,1.277037991077232e-07,-3.992463469999782e-06,9.984142688304655e-05,3.991491912657328e-06,9.98657289920083e-05,3.194326783143353e-06
2,41368.20402388446,0.0,0.001159271454773087,-0.03842544796878219,0.9985220040109777,0.03841629233643899,0.001477981209210215,-0.03841590817735722,0.0,0.0,0.9987699661730992,0.03013225799240698,1.99754992004586,0.06026481730739389,1.0,0.0,0.002318554502260723,-0.07685128019204408,0.0,0.0,-4.99859377687286e-05,4.145764127727776e-07,-0.0001997054008021808,-7.683258467671827e-06,9.985220040109777e-05,3.841629233643899e-06,1.159271454773087e-07,-3.842544796878219e-06,9.985220040109777e-05,3.841629233643899e-06,9.987799538727612e-05,3.013255931498691e-06,-4.99859377687286e-05,4.145764127727776e-07,9.985220187907898e-05,3.841590817735722e-06,1.159283047487636e-07,-3.842583222326189e-06,9.985319892310177e-05,3.841667649936264e-06,9.987699661730992e-05,3.013225799240698e-06
2,42986.62347082213,0.0,0.001050192966054384,-0.03698258948360836,0.9986310507503791,0.03697398041289261,0.001368935560265402,-0.03697361067678585,0.0,0.0,0.9988735619665552,0.02836496858122691,1.99775711266873,0.05673022081213962,1.0,0.0,0.002100396434038428,-0.07396554879311155,0.0,0.0,-4.99856636888934e-05,4.307947087177182e-07,-0.0001997272101500621,-7.394796082948237e-06,9.98631050750379e-05,3.697398041289261e-06,1.050192966054384e-07,-3.698258948360837e-06,9.98631050750379e-05,3.697398041289261e-06,9.988835507021748e-05,2.836525223091272e-06,-4.99856636888934e-05,4.307947087177182e-07,9.986310644397347e-05,3.697361067678585e-06,1.050203467984044e-07,-3.698295930950319e-06,9.986410370608864e-05,3.697435015269509e-06,9.988735619665552e-05,2.836496858122691e-06
2,44668.35921509565,0.0,0.0009491523518392177,-0.0355936073301427,0.998732062223207,0.03558553232125714,0.00126792509754208,-0.03558517646949245,0.0,0.0,0.9989686824027011,0.02663886988249378,1.997947354492227,0.05327800615368641,1.0,0.0,0.001898314195201954,-0.07118757059635872,0.0,0.0,-4.998536773931074e-05,4.476471585357356e-07,-0.0001997474124446287,-7.117106464607156e-06,9.987320622232071e-05,3.558553232125714e-06,9.491523518392177e-08,-3.559360733014271e-06,9.98732062223207e-05,3.558553232125714e-06,9.989786720895255e-05,2.663913627119263e-06,-4.998536773931074e-05,4.476471585357356e-07,9.987320749024581e-05,3.558517646949246e-06,9.491618433627367e-08,-3.559396326621602e-06,9.98742049543829e-05,3.558588817657923e-06,9.989686824027012e-05,2.663886988249378e-06
2,46415.88833612709,0.0,0.0008555588038418172,-0.03425652033604901,0.9988256290674337,0.03424896765566887,0.00117435918897442,-0.03424862516941718,0.0,0.0,0.9990558834130785,0.02495148509536584,1.998121757384991,0.04990321970558263,1.0,0.0,0.001711126163271673,-0.06851338323730138,0.0,0.0,-4.998504817643927e-05,4.651585386828902e-07,-0.000199766125813475,-6.849793531476384e-06,9.988256290674336e-05,3.424896765566887e-06,8.555588038418172e-08,-3.425652033604901e-06,9.988256290674337e-05,3.424896765566887e-06,9.990658739719127e-05,2.495173461021679e-06,-4.998504817643927e-05,4.651585386828902e-07,9.988256408110256e-05,3.424862516941718e-06,8.555673594298556e-08,-3.425686290125238e-06,9.988356173237241e-05,3.424931014534625e-06,9.990558834130786e-05,2.495148509536584e-06
2,48231.78482239234,0.0,0.0007688647367224597,-0.03296941675895327,0.998912298712246,0.03296237542506034,0.001087690410849895,-0.0329620458046023,0.0,0.0,0.9991356749249386,0.02330038754606009,1.998281341206627,0.04660100809599566,1.0,0.0,0.001537737162092287,-0.06593916321207413,0.0,0.0,-4.998470311786047e-05,4.833545905738243e-07,-0.0001997834597424383,-6.592475085341436e-06,9.989122987122459e-05,3.296237542506034e-06,7.688647367224598e-08,-3.296941675895327e-06,9.98912298712246e-05,3.296237542506034e-06,9.991456662816884e-05,2.330062054993557e-06,-4.998470311786047e-05,4.833545905738243e-07,9.989123095891502e-05,3.29620458046023e-06,7.688724253698271e-08,-3.296974645312087e-06,9.989222878352329e-05,3.296270504881567e-06,9.991356749249386e-05,2.330038754606009e-06
2,50118.72336272647,0.0,0.0006885626555912756,-0.03173045222779488,0.9989925785096501,0.03172391199538119,0.001007411416235747,-0.03172359475943359,0.0,0.0,0.9992085237722295,0.02168319788443995,1.998427039629697,0.04336661260085874,1.0,0.0,0.001377132196809108,-0.06346122176011205,0.0,0.0,-4.998433053083307e-05,5.022620577985193e-07,-0.0001997995157019199,-6.344782399393678e-06,9.989925785096501e-05,3.172391199538119e-06,6.885626555912756e-08,-3.173045222779488e-06,9.989925785096501e-05,3.172391199538119e-06,9.992185158574671e-05,2.168341471641879e-06,-4.998433053083307e-05,5.022620577985193e-07,9.989925885837644e-05,3.17235947594336e-06,6.885695412178319e-08,-3.173076953231718e-06,9.990025684354352e-05,3.172422923450197e-06,9.992085237722295e-05,2.168319788443995e-06
2,52079.48328595385,0.0,0.0006141822463609464,-0.0305378477019192,0.9990669386433016,0.03053179904956389,0.0009330520261780523,-0.03053149373462654,0.0,0.0,0.9992748563661122,0.02009758127048291,1.998559705480788,0.04019536351677853,1.0,0.0,0.001228370634544357,-0.06107600078231543,0.0,0.0,-4.998392822070517e-05,5.219087247623939e-07,-0.000199814387728651,-6.106359810218159e-06,9.990669386433016e-05,3.053179904956388e-06,6.141822463609464e-08,-3.05378477019192e-06,9.990669386433017e-05,3.053179904956389e-06,9.99284849114676e-05,2.009778224629562e-06,-4.998392822070517e-05,5.219087247623939e-07,9.99066947973822e-05,3.053149373462654e-06,6.141883881834103e-08,-3.053815308039623e-06,9.990769293126879e-05,3.053210436755557e-06,9.992748563661123e-05,2.009758127048292e-06
2,54116.95265464555,0.0,0.0005452876736980703,-0.02938988745361974,0.9991358148298071,0.0293843215709411,0.0008641765284275714,-0.02938402773066379,0.0,0.0,0.9993350611388541,0.01854124455540268,1.99868011562832,0.03708267452325092,1.0,0.0,0.001090580800272878,-0.05878006880611402,0.0,0.0,-4.998349381776887e-05,5.423234567310947e-07,-0.0001998281629659528,-5.876864314482109e-06,9.991358148298072e-05,2.93843215709411e-06,5.452876736980703e-08,-2.938988745361974e-06,9.991358148298071e-05,2.93843215709411e-06,9.993450544894655e-05,1.854142996784824e-06,-4.998349381776887e-05,5.423234567310947e-07,9.991358234715725e-05,2.938402773066379e-06,5.452931265748073e-08,-2.939018135249428e-06,9.991458061879553e-05,2.938461541415942e-06,9.993350611388541e-05,1.854124455540268e-06
