case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(in)_real,v(in)_imag,v(source)_real,v(source)_imag,v(drain)_real,v(drain)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(rs)_real,i(rs)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag,i(rb)_real,i(rb)_imag,i(rl)_real,i(rl)_imag,i(rf)_real,i(rf)_imag
1,38311.86849557243,0.0,1.32154124311335,-0.002274113413007846,1.0,0.0,0.9929899592850543,-0.0007954811788544819,-0.01496628152764045,-0.0001344531102382526,1.285892809084495,-0.00211547168936075,0.0,0.0,-0.0004915104774315289,8.309516908105835e-07,8.00383018054633e-06,8.126079650583244e-07,0.0003009060482681983,-2.410549026831763e-07,-0.0001343899491146577,-5.633969672582226e-07,-8.770294530989074e-07,-7.485826744686831e-07,0.0003491166981363275,-2.20695662312714e-06,2.235824803319239e-06,7.908083085590193e-07,6.317117893911596e-10,-2.663276427647675e-07,7.126800727447835e-06,6.402529058964412e-08,0.000132154124311335,-2.274113413007846e-07,5.844967314020431e-05,-9.615780406185228e-08,0.0002929028497994407,-1.319990510506268e-06
1,39810.71705534926,0.0,1.321541185078754,-0.002363082192041378,1.0,0.0,0.9929899221246054,-0.0008266023038457266,-0.01496630592186034,-0.0001397132143946308,1.285892758251409,-0.002198234026637524,0.0,0.0,-0.0004915105085332161,8.634605235875515e-07,8.003883068930777e-06,8.44399146891859e-07,0.0003009060370074562,-2.504855466199172e-07,-0.0001343900868454393,-5.854382692836628e-07,-8.770707251877085e-07,-7.778690447991762e-07,0.0003491165386188486,-2.293297939763072e-06,2.235968337565956e-06,8.217464884877472e-07,6.82188278800564e-10,-2.767470292800212e-07,7.12681234374302e-06,6.653010209268134e-08,0.0001321541185078754,-2.363082192041379e-07,5.844967082960951e-05,-9.991972848352381e-08,0.0002929028361268039,-1.371631722791798e-06
1,41368.20402388459,0.0,1.321541122414382,-0.002455531661906572,1.0,0.0,0.992989881999652,-0.0008589409673170893,-0.01496633226213854,-0.0001451791045683657,1.285892703363053,-0.002284234242976314,0.0,0.0,-0.0004915105421160488,8.972411875668413e-07,8.003940176525997e-06,8.774340835092603e-07,0.0003009060248483794,-2.602851416112392e-07,-0.0001343902355637463,-6.083418674145878e-07,-8.77115289793295e-07,-8.083011765719429e-07,0.0003491163663757794,-2.38301713849069e-06,2.236123322308119e-06,8.538950336052636e-07,7.366915467417442e-10,-2.875740505387249e-07,7.126824886732638e-06,6.913290693731702e-08,0.0001321541122414382,-2.455531661906572e-07,5.84496683346842e-05,-1.038288292261961e-07,0.0002929028213634005,-1.425293275659224e-06
1,42986.62347082227,0.0,1.321541054750881,-0.002551597998569858,1.0,0.0,0.9929898386736968,-0.0008925448032005305,-0.0149663607037221,-0.0001508588314147281,1.285892644095906,-0.002373599014808418,0.0,0.0,-0.000491510578377945,9.323434410289091e-07,8.004001839924927e-06,9.117614347453706e-07,0.0003009060117193021,-2.704681221819789e-07,-0.0001343903961461062,-6.321414953913896e-07,-8.771634095814513e-07,-8.399238959764565e-07,0.0003491161803919146,-2.476246371165678e-06,2.236290671015439e-06,8.87301295248325e-07,7.955428315186638e-10,-2.988246546805367e-07,7.12683843034386e-06,7.183753876891814e-08,0.0001321541054750881,-2.551597998569858e-07,5.844966564072298e-05,-1.078908643094735e-07,0.0002929028054222087,-1.481054211607887e-06
1,44668.35921509578,0.0,1.321540981689436,-0.002651422705920517,1.0,0.0,0.9929897918913744,-0.0009274633091018057,-0.0149663914142432,-0.0001567607605286255,1.285892580100639,-0.002466459974822401,0.0,0.0,-0.0004915106175326298,9.688189890737614e-07,8.004068422574293e-06,9.474317642763118e-07,0.0003009059975428407,-2.810494876066078e-07,-0.0001343905695389736,-6.568722065405407e-07,-8.77215368173123e-07,-8.727837830722072e-07,0.000349115979571084,-2.573122959890624e-06,2.236471370030597e-06,9.220144771326438e-07,8.590889985042041e-10,-3.105154138376761e-07,7.126853054401526e-06,7.464798120410736e-08,0.0001321540981689436,-2.651422705920517e-07,5.844966273184723e-05,-1.121118170373819e-07,0.0002929027882092647,-1.538996665720596e-06
1,46415.88833612725,0.0,1.321540902799409,-0.002755152824260861,1.0,0.0,0.9929897413769467,-0.0009637479192269282,-0.01496642457470896,-0.0001628935847633949,1.285892511000054,-0.002562953905911206,0.0,0.0,-0.0004915106598108766,1.00672155980324e-06,8.004140316915562e-06,9.844976141212878e-07,0.0003009059822354384,-2.920448240081601e-07,-0.0001343907567643251,-6.825704253821099e-07,-8.772714718160133e-07,-9.069292404244318e-07,0.0003491157627296373,-2.673789599306641e-06,2.236666484382735e-06,9.580857078082195e-07,9.277045845821603e-10,-3.226635485548299e-07,7.126868845099507e-06,7.756837369685473e-08,0.0001321540902799409,-2.755152824260861e-07,5.844965959091155e-05,-1.164979048141457e-07,0.0002929027696231076,-1.599205986684278e-06
1,48231.7848223925,0.0,1.321540817615811,-0.002862941146958814,1.0,0.0,0.9929896868326795,-0.001001452080163443,-0.01496646038056404,-0.0001692663370309831,1.285892436386861,-0.002663222942712353,0.0,0.0,-0.0004915107054618596,1.046106983488711e-06,8.004217946696565e-06,1.023013582061271e-06,0.0003009059657068726,-3.034703273222555e-07,-0.0001343909589256432,-7.092740012516926e-07,-8.773320511899416e-07,-9.424105644274688e-07,0.0003491155285895214,-2.778394566801678e-06,2.236877164064986e-06,9.955681159476595e-07,1.001794005691136e-09,-3.352869531653836e-07,7.126885895506688e-06,8.06030176338015e-08,0.0001321540817615811,-2.862941146958814e-07,5.844965619940279e-05,-1.210555883051069e-07,0.0002929027495541818,-1.66177086254891e-06
1,50118.72336272663,0.0,1.321540725636553,-0.002974946445583552,1.0,0.0,0.9929896279370833,-0.001040631329628646,-0.01496649904284775,-0.0001758884036027778,1.285892355821272,-0.002767414781039621,0.0,0.0,-0.0004915107547546465,1.08703327483642e-06,8.004301769473964e-06,1.063036402089263e-06,0.0003009059478597222,-3.153428271601956e-07,-0.000134391177214468,-7.370222640196103e-07,-8.773974633561037e-07,-9.792800194212752e-07,0.0003491152757707055,-2.887091940945295e-06,2.237104650812524e-06,1.034516908577971e-06,1.08179394048321e-09,-3.484042221615167e-07,7.126904306117975e-06,8.375638266798945e-08,0.0001321540725636553,-2.974946445583552e-07,5.844965253733053e-05,-1.257915809563464e-07,0.0002929027278841885,-1.726783451410975e-06
1,52079.48328595401,0.0,1.32154062631949,-0.003091333703856216,1.0,0.0,0.9929895643430222,-0.001081343378300824,-0.01496654078943278,-0.0001827695379302209,1.285892268828415,-0.002875682895515011,0.0,0.0,-0.0004915108079797635,1.129560718476122e-06,8.004392279305688e-06,1.104625028010723e-06,0.0003009059285887946,-3.276798116063102e-07,-0.0001343914129173726,-7.658560819852741e-07,-8.774680938615357e-07,-1.017591914710615e-06,0.0003491150027830854,-3.000041828472118e-06,2.237350285421748e-06,1.074989452370878e-06,1.168175904147826e-09,-3.620346775971538e-07,7.126924185444179e-06,8.70331133001052e-08,0.000132154062631949,-3.091333703856217e-07,5.844964858310977e-05,-1.30712858887046e-07,0.0002929027044853929,-1.794339517214188e-06
1,54116.95265464572,0.0,1.321540519079222,-0.003212274360762019,1.0,0.0,0.9929894956756656,-0.00112364819485461,-0.01496658586637151,-0.000189919875005828,1.285892174895533,-0.002988186765723222,0.0,0.0,-0.0004915108654508851,1.173751957796178e-06,8.00449000966546e-06,1.147840720318014e-06,0.0003009059077805048,-3.404994529862453e-07,-0.0001343916674235755,-7.958179220345793e-07,-8.775443590123058e-07,-1.057402684600951e-06,0.0003491147080176474,-3.117410600148774e-06,2.237615515652484e-06,1.117045358110926e-06,1.261449027573088e-09,-3.76198397564354e-07,7.126945650653099e-06,9.043803571706094e-08,0.0001321540519079222,-3.212274360762019e-07,5.84496443134333e-05,-1.358266711692374e-07,0.0002929026792198671,-1.864538570868613e-06
1,56234.13251903423,0.0,1.321540403283646,-0.003337946563183179,1.0,0.0,0.9929894215302789,-0.001167608094326109,-0.01496663453934629,-0.0001973499462855775,1.285892073468955,-0.003105092111222993,0.0,0.0,-0.0004915109275067629,1.219672087257947e-06,8.004595536587655e-06,1.192747136467331e-06,0.0003009058853122057,-3.538206346442753e-07,-0.000134391942233129,-8.269519121472812e-07,-8.776267083273356e-07,-1.098770971569438e-06,0.0003491143897370493,-3.239371135872569e-06,2.237901904762177e-06,1.160746568465552e-06,1.362163058226932e-09,-3.909162457852776e-07,7.126968828260137e-06,9.397616489789407e-08,0.0001321540403283646,-3.337946563183179e-07,5.844963970313429e-05,-1.41140550510136e-07,0.0002929026519386756,-1.937484016896884e-06
1,58434.14133735106,0.0,1.321540278250231,-0.003468535428425717,1.0,0.0,0.9929893414698384,-0.001213287829938216,-0.01496668709523336,-0.0002050706951942922,1.285891963950843,-0.00322657113576237,0.0,0.0,-0.0004915109945131287,1.267388748328118e-06,8.004709482061424e-06,1.239410424691422e-06,0.0003009058610514662,-3.676629787691564e-07,-0.0001343922389657422,-8.593039063432768e-07,-8.777156271882439e-07,-1.141757712694137e-06,0.0003491140460653266,-3.366103079362821e-06,2.238211140719601e-06,1.206157449185829e-06,1.470911600447504e-09,-4.062099023635755e-07,7.12699385487303e-06,9.765271199728201e-08,0.0001321540278250232,-3.468535428425717e-07,5.844963472503834e-05,-1.46662324352835e-07,0.0002929026224810051,-2.013283305824153e-06
1,60720.21956909812,0.0,1.321540143241987,-0.003604233317029422,1.0,0.0,0.9929892550224537,-0.001260754688522223,-0.01496674384379708,-0.0002130934932374185,1.285891845695658,-0.003352802781060071,0.0,0.0,-0.0004915110668649043,1.316972229165304e-06,8.004832517699408e-06,1.287899321487327e-06,0.000300905834855289,-3.820468753097644e-07,-0.0001343925593703573,-8.929215521688245e-07,-8.778116397009899e-07,-1.186426229469514e-06,0.0003491136749768518,-3.497793102821473e-06,2.238545046153828e-06,1.253344883871806e-06,1.588335614244554e-09,-4.221018957407576e-07,7.127020877998609e-06,1.014730920178183e-07,0.0001321540143241987,-3.604233317029422e-07,5.844962934980263e-05,-1.524001264118214e-07,0.0002929025906732044,-2.092048092537849e-06
1,63095.73444801856,0.0,1.321539997463124,-0.003745240116264072,1.0,0.0,0.9929891616785874,-0.00131007858967661,-0.01496680511951043,-0.0002214301567421578,1.285891718006355,-0.003483972990527941,0.0,0.0,-0.0004915111449885212,1.368495568214928e-06,8.004965368694709e-06,1.338285252923192e-06,0.0003009058065692689,-3.969935120232152e-07,-0.0001343929053354108,-9.27854360815081e-07,-8.779153117851181e-07,-1.232842321141209e-06,0.0003491132742844157,-3.634635181953203e-06,2.238905589097581e-06,1.302378372441513e-06,1.715127193236705e-09,-4.386156359049232e-07,7.127050056909729e-06,1.054429317819799e-07,0.0001321539997463124,-3.745240116264072e-07,5.84496235457434e-05,-1.583624086603609e-07,0.0002929025563277673,-2.17389440085133e-06
1,65564.18494179708,0.0,1.321539840054363,-0.003891763534731724,1.0,0.0,0.9929890608880501,-0.001361332188809794,-0.01496687128353312,-0.000230092964252858,1.285891580130278,-0.003620274983325077,0.0,0.0,-0.0004915112293444081,1.422034661861747e-06,8.005108818097633e-06,1.390642439914232e-06,0.0003009057760266818,-4.125249056999377e-07,-0.000134393278900024,-9.64153779974736e-07,-8.780272545103626e-07,-1.281074361698584e-06,0.0003491128416262892,-3.77683088175073e-06,2.239294894587445e-06,1.353330133447945e-06,1.852033643995989e-09,-4.557754489011143e-07,7.127081563587199e-06,1.095680782156467e-07,0.0001321539840054363,-3.891763534731724e-07,5.844961727864899e-05,-1.645579537875035e-07,0.0002929025192422279,-2.258942794515283e-06
1,68129.20690579529,0.0,1.321539670087869,-0.004044019408511828,1.0,0.0,0.992988952056758,-0.001414590984219465,-0.0149669427258355,-0.0002390946746061518,1.285891431254721,-0.003761909539149949,0.0,0.0,-0.0004915113204297591,1.477668376300838e-06,8.005263711430113e-06,1.445048007624031e-06,0.0003009057430475024,-4.286639346119592e-07,-0.0001343936822659779,-1.001873269542998e-06,-8.781481276989639e-07,-1.33119340066872e-06,0.0003491123744523544,-3.924589653467866e-06,2.239715257188997e-06,1.406275210394205e-06,1.999861890848232e-09,-4.736066126944936e-07,7.127115583731189e-06,1.138546069553104e-07,0.0001321539670087869,-4.044019408511828e-07,5.844961051157824e-05,-1.709958881431795e-07,0.0002929024791979634,-2.347318554930484e-06
1,70794.57843841292,0.0,1.321539486561773,-0.004202232019302227,1.0,0.0,0.9929888345432298,-0.001469933428366887,-0.01496701986749756,-0.0002484485457122094,1.285891270502132,-0.003909085294192011,0.0,0.0,-0.0004915114187813846,1.535478663792703e-06,8.005430961671745e-06,1.50158209915311e-06,0.0003009057074373424,-4.454343722323899e-07,-0.0001343941178106946,-1.04106838027232e-06,-8.782786438155956e-07,-1.383273267861577e-06,0.000349111870009023,-4.078129143218132e-06,2.240169154522019e-06,1.461291582202464e-06,2.159483232096466e-09,-4.921353944396245e-07,7.127152317855981e-06,1.183088312915283e-07,0.0001321539486561773,-4.202232019302227e-07,5.844960320464237e-05,-1.776856951905459e-07,0.0002929024359589023,-2.439151865825124e-06
1,73564.22544596322,0.0,1.321539288394275,-0.004366634425028201,1.0,0.0,0.992988707654805,-0.001527441043511159,-0.01496710316319542,-0.0002581683540696764,1.285891096924944,-0.004062019048682092,0.0,0.0,-0.0004915115249789753,1.595550683475532e-06,8.00561155464203e-06,1.560327993683602e-06,0.0003009056689863045,-4.628609222761088e-07,-0.000134394588101292,-1.08179683549608e-06,-8.78419572167944e-07,-1.437390682221852e-06,0.0003491113253230433,-4.237675512655225e-06,2.240659261864642e-06,1.518460277998751e-06,2.331838475707371e-09,-5.113890892112216e-07,7.127191982474008e-06,1.229373114617507e-07,0.0001321539288394276,-4.366634425028201e-07,5.844959531477016e-05,-1.846372294855496e-07,0.0002929023892701386,-2.534578005170933e-06
1,76442.22742525907,0.0,1.321539074417259,-0.004537468803409567,1.0,0.0,0.9929885706435609,-0.001587198541874698,-0.01496719310387415,-0.0002682684150428979,1.285890909499981,-0.004220936086497447,0.0,0.0,-0.0004915116396484072,1.657972926912857e-06,8.005806554810413e-06,1.621372229255242e-06,0.0003009056274677458,-4.80969255113545e-07,-0.0001343950959096482,-1.124118616040613e-06,-8.785717434420606e-07,-1.493625364949103e-06,0.0003491107371839509,-4.403463772208718e-06,2.241188467921873e-06,1.577865496381543e-06,2.517943484738008e-09,-5.313960602539615e-07,7.127234811368643e-06,1.277468643061419e-07,0.000132153907441726,-4.537468803409568e-07,5.844958679545369e-05,-1.918607312044294e-07,0.0002929023388564203,-2.633737544622748e-06
1,79432.82347242715,0.0,1.321538843369405,-0.004714986808996086,1.0,0.0,0.9929884227019018,-0.001649293950518228,-0.01496729021964691,-0.000278763603931126,1.285890707122432,-0.004386070507296197,0.0,0.0,-0.0004915117634655148,1.722837348563081e-06,8.006017111575192e-06,1.68480473035512e-06,0.00030090558263694,-4.997860456115843e-07,-0.0001343956442287896,-1.168096048449352e-06,-8.787360546001646e-07,-1.552060157054578e-06,0.0003491101021251509,-4.575738127367561e-06,2.241759891853374e-06,1.639594729348846e-06,2.718895165196812e-09,-5.521857808112639e-07,7.127281056974719e-06,1.327445733005362e-07,0.0001321538843369405,-4.714986808996086e-07,5.844957759647417e-05,-1.993668412407362e-07,0.0002929022844205301,-2.736776556777969e-06
1,82540.4185268008,0.0,1.321538593888756,-0.004899449944200794,1.0,0.0,0.9929882629577997,-0.001713818741110342,-0.0149673950829196,-0.0002896693778602637,1.285890488599332,-0.004557665571673902,0.0,0.0,-0.0004915118971600442,1.790239501367281e-06,8.006244466035613e-06,1.750718940510556e-06,0.0003009055342296363,-5.193390124576793e-07,-0.0001343962362905313,-1.213793896645015e-06,-8.789134741692996e-07,-1.612781141529479e-06,0.0003491094164034807,-4.75475233852286e-06,2.242376901659415e-06,1.703738891065023e-06,2.935877931641425e-09,-5.737888775953256e-07,7.127330991866476e-06,1.37937798981078e-07,0.0001321538593888756,-4.899449944200794e-07,5.844956766360601e-05,-2.071666168942683e-07,0.0002929022256415326,-2.843846830563561e-06
1,85769.58985908833,0.0,1.321538324504675,-0.005091129944883432,1.0,0.0,0.9929880904696498,-0.001780867964784547,-0.01496750831176206,-0.0003010017985296135,1.285890252642523,-0.004735974059856007,0.0,0.0,-0.0004915120415199519,1.860278677652487e-06,8.006489958314583e-06,1.819211960082625e-06,0.0003009054819604999,-5.396569590256203e-07,-0.0001343968755845012,-1.261279457167294e-06,-8.791050479516093e-07,-1.675877770306615e-06,0.0003491086759771381,-4.940770094902414e-06,2.243043134032775e-06,1.770392451655679e-06,3.170170688634642e-09,-5.962371759632164e-07,7.127384910362884e-06,1.433341897760064e-07,0.0001321538324504676,-5.091129944883432e-07,5.84495569382965e-05,-2.15271548175273e-07,0.0002929021621728734,-2.95510609507146e-06
1,89125.09381337342,0.0,1.321538033629194,-0.005290309181056416,1.0,0.0,0.9929879042207226,-0.001850540392283788,-0.01496763057355184,-0.0003127775558464663,1.285889997861069,-0.004921258644458765,0.0,0.0,-0.0004915121973960365,1.933058055563751e-06,8.006755035453495e-06,1.890384689464973e-06,0.0003009054255214311,-5.607698158435723e-07,-0.0001343975658787136,-1.310622658120575e-06,-8.793119051909819e-07,-1.741442996204755e-06,0.0003491078764818714,-5.13406540314932e-06,2.243762515796678e-06,1.839653576226219e-06,3.423154369221002e-09,-6.195637468664325e-07,7.127443130262783e-06,1.48941693260222e-07,0.0001321538033629194,-5.290309181056417e-07,5.844954535732132e-05,-2.236935747481257e-07,0.0002929020936403466,-3.070718252174977e-06
1,92611.87281287817,0.0,1.32153771954762,-0.005497281073310451,1.0,0.0,0.9929877031131644,-0.001922938659601012,-0.01496776258891134,-0.0003250139924831233,1.285889722753035,-0.005113792277874209,0.0,0.0,-0.0004915123657069885,2.008684851242331e-06,8.007041259951442e-06,1.964341977901571e-06,0.0003009053645797468,-5.827086847275795e-07,-0.0001343983112418098,-1.361896161975989e-06,-8.795352652318669e-07,-1.809573410052464e-06,0.0003491070132052295,-5.334922991119898e-06,2.244539287050984e-06,1.911624269306965e-06,3.696320074873241e-09,-6.438029556440458e-07,7.127505994719687e-06,1.547685678491063e-07,0.000132153771954762,-5.497281073310451e-07,5.844953285241066e-05,-2.324451035397367e-07,0.0002929020196398702,-3.190853618273196e-06
1,96235.06263980764,0.0,1.321537380408443,-0.005712350525579227,1.0,0.0,0.9929874859615276,-0.00199816941933213,-0.01496790513595238,-0.0003377291293923312,1.28588942569664,-0.005313858594855495,0.0,0.0,-0.0004915125474447748,2.087270476975251e-06,8.007350318972505e-06,2.041192778144881e-06,0.0003009052987762205,-6.055058846461001e-07,-0.0001343991160670108,-1.415175472377962e-06,-8.79776444709325e-07,-1.880369383196149e-06,0.0003491060810587937,-5.543638727498095e-06,2.245378026166634e-06,1.986410524935845e-06,3.991277864904916e-09,-6.689905127323823e-07,7.12757387426304e-06,1.608233949487291e-07,0.0001321537380408443,-5.712350525579227e-07,5.844951934984729e-05,-2.415390270388861e-07,0.0002929019397351128,-3.315689175523365e-06
